FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40de,40665,7,7,30,1980,17.67,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40dd,40666,7,7,30,1980,13.42,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40dc,40667,7,7,30,1980,5.26,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40db,40668,7,7,30,1980,7.34,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40da,40669,7,7,30,1980,4.24,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d9,40670,7,7,30,1980,-1.26,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d8,40671,7,7,30,1980,0.98,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d7,40672,7,7,30,1980,1.59,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d6,40673,7,7,30,1980,1.78,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d5,40674,7,7,30,1980,0.04,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d4,40675,7,7,30,1980,0.36,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d3,40676,7,7,30,1980,0.42,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3897f005_-40d2,40677,7,7,30,1980,3.55,POINT (9601306.080919845 3471454.9819268296)
