FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-405e,40665,7,7,30,1980,25.54,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-405d,40666,7,7,30,1980,22,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-405c,40667,7,7,30,1980,15.37,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-405b,40668,7,7,30,1980,17.54,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-405a,40669,7,7,30,1980,15.05,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4059,40670,7,7,30,1980,10.3,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4058,40671,7,7,30,1980,12.5,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4057,40672,7,7,30,1980,13.23,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4056,40673,7,7,30,1980,13.53,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4055,40674,7,7,30,1980,12,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4054,40675,7,7,30,1980,12.43,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4053,40676,7,7,30,1980,12.57,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4052,40677,7,7,30,1980,15.67,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4051,40678,7,7,30,1980,14.86,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4050,40679,7,7,30,1980,10.59,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404f,40680,7,7,30,1980,11.24,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404e,41295,7,7,30,1980,33.45,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404d,41296,7,7,30,1980,32.39,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404c,41297,7,7,30,1980,30.9,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404b,41298,7,7,30,1980,26.61,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-404a,41299,7,7,30,1980,24.49,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4049,41300,7,7,30,1980,20,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4048,41301,7,7,30,1980,11.93,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-4047,41302,7,7,30,1980,12.5,POINT (9323007.353936663 3343864.953833735)
