FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_785c,40665,8,8,30,1960,92.9,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_785d,40666,8,8,30,1960,86.3,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_785e,40667,8,8,30,1960,93.69,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_785f,40668,8,8,30,1960,89.6,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7860,40669,8,8,30,1960,96.99,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7861,40670,8,8,30,1960,87.5,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7862,40671,8,8,30,1960,93.2,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7863,40672,8,8,30,1960,95.19,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7864,40673,8,8,30,1960,94.89,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7865,40674,8,8,30,1960,88.59,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7866,40675,8,8,30,1960,90.3,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7867,40676,8,8,30,1960,90.2,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7868,40677,8,8,30,1960,96.5,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7869,40678,8,8,30,1960,95.19,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786a,40679,8,8,30,1960,84.09,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786b,40680,8,8,30,1960,86.4,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786c,41295,8,8,30,1960,120.39,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786d,41296,8,8,30,1960,113.7,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786e,41297,8,8,30,1960,106.2,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_786f,41298,8,8,30,1960,91.59,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7870,41299,8,8,30,1960,84.9,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7871,41300,8,8,30,1960,81.69,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7872,41301,8,8,30,1960,93.5,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7873,41302,8,8,30,1960,93.69,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7874,41303,8,8,30,1960,85.7,POINT (9378667.099333297 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7875,41304,8,8,30,1960,76.2,POINT (9434326.844729934 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7876,41305,8,8,30,1960,75.69,POINT (9489986.590126572 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7877,41306,8,8,30,1960,85.4,POINT (9545646.335523209 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7878,41307,8,8,30,1960,80.6,POINT (9601306.080919845 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7879,41308,8,8,30,1960,81.99,POINT (9656965.826316481 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787a,41309,8,8,30,1960,84.2,POINT (9712625.57171312 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787b,41310,8,8,30,1960,85.89,POINT (9768285.317109756 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787c,40335,8,8,30,1960,94.2,POINT (8933389.136160204 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787d,40336,8,8,30,1960,100.5,POINT (8989048.88155684 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787e,40337,8,8,30,1960,91.1,POINT (9044708.626953477 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_787f,40338,8,8,30,1960,98.4,POINT (9100368.372350115 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7880,40339,8,8,30,1960,94.2,POINT (9156028.117746752 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7881,40340,8,8,30,1960,98.7,POINT (9211687.863143386 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7882,40341,8,8,30,1960,98.3,POINT (9267347.608540025 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7883,40342,8,8,30,1960,92.7,POINT (9323007.353936663 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7884,40343,8,8,30,1960,86.9,POINT (9378667.099333297 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7885,40344,8,8,30,1960,85.4,POINT (9434326.844729934 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7886,40345,8,8,30,1960,83.79,POINT (9489986.590126572 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7887,40346,8,8,30,1960,86.6,POINT (9545646.335523209 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7888,40347,8,8,30,1960,90.69,POINT (9601306.080919845 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7889,40348,8,8,30,1960,91.2,POINT (9656965.826316481 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_788a,40349,8,8,30,1960,89.6,POINT (9712625.57171312 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_788b,40350,8,8,30,1960,84.9,POINT (9768285.317109756 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_788c,42530,8,8,30,1960,117.39,POINT (8933389.136160204 3092272.122885534)
