Cold Spell Duration Index - (Days), Year, Model, Statistics, ISO3
-0.4206, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
-0.284, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
-0.2304, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
0.05072, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
-0.3303, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
-0.2082, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
-0.4737, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
-0.2318, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
-0.4072, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
-0.3254, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
0.04728, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
-0.0267, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
-0.072, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-0.1036, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
-0.0166, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
-0.0418, 2020-2039, gfdl_cm3, May Anomaly, NPL
-0.1626, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
-0.4266, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
-0.1797, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-0.3207, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-0.1166, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-0.2016, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
0.17774, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-0.0169, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
-0.0875, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
0.01248, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
9.7E-4, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
-0.0416, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-0.0204, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
-0.1766, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.0961, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
0.34375, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
0.02483, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-0.2131, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
0.04852, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-0.0967, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.30004, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
-0.1045, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-0.2229, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
-0.4245, 2020-2039, gfdl_esm2m, May Anomaly, NPL
-0.0968, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-0.0108, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
0.03902, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
-0.1569, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
0.00815, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-0.1694, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
-0.427, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.08554, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-0.2664, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
-0.0767, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
-0.3534, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
-0.434, 2020-2039, hadgem2_ao, May Anomaly, NPL
-0.4181, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
-0.0959, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
-0.3941, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
-0.0355, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.02912, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-0.0967, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
0.03267, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
-0.1862, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-0.233, 2020-2039, hadgem2_es, Feb Anomaly, NPL
0.04461, 2020-2039, hadgem2_es, Mar Anomaly, NPL
-0.0614, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-0.1967, 2020-2039, hadgem2_es, May Anomaly, NPL
-0.0194, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-0.2178, 2020-2039, hadgem2_es, Jul Anomaly, NPL
-0.087, 2020-2039, hadgem2_es, Aug Anomaly, NPL
-0.0997, 2020-2039, hadgem2_es, Sep Anomaly, NPL
-0.132, 2020-2039, hadgem2_es, Oct Anomaly, NPL
-0.1063, 2020-2039, hadgem2_es, Nov Anomaly, NPL
-0.0075, 2020-2039, hadgem2_es, Dec Anomaly, NPL
0.14701, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.1505, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1941, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.2715, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.1869, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
-0.44, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
-0.7019, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
-0.3022, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
-0.4349, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.2989, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.2077, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.0845, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0554, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.1368, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.1764, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
0.02004, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
-0.233, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
-0.0903, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
-0.2297, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
-0.1637, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
-0.2285, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
-0.3848, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.0979, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.079, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.2773, 2020-2039, miroc_esm, Jan Anomaly, NPL
-0.2771, 2020-2039, miroc_esm, Feb Anomaly, NPL
-0.2081, 2020-2039, miroc_esm, Mar Anomaly, NPL
0.06305, 2020-2039, miroc_esm, Apr Anomaly, NPL
-0.4336, 2020-2039, miroc_esm, May Anomaly, NPL
-0.0374, 2020-2039, miroc_esm, Jun Anomaly, NPL
-0.0659, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.0468, 2020-2039, miroc_esm, Aug Anomaly, NPL
-0.0747, 2020-2039, miroc_esm, Sep Anomaly, NPL
-0.2561, 2020-2039, miroc_esm, Oct Anomaly, NPL
-0.2386, 2020-2039, miroc_esm, Nov Anomaly, NPL
-0.479, 2020-2039, miroc_esm, Dec Anomaly, NPL
-0.3263, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.30008, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
-0.0633, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
-0.1826, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
9.9E-4, 2020-2039, mri_cgcm3, May Anomaly, NPL
-0.094, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
-0.0413, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
-0.123, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
-0.3202, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-0.3526, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-0.1981, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-0.5415, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
-0.0465, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.0156, 2020-2039, noresm1_m, Feb Anomaly, NPL
-0.2513, 2020-2039, noresm1_m, Mar Anomaly, NPL
-0.0861, 2020-2039, noresm1_m, Apr Anomaly, NPL
-0.1874, 2020-2039, noresm1_m, May Anomaly, NPL
-0.0781, 2020-2039, noresm1_m, Jun Anomaly, NPL
-0.0398, 2020-2039, noresm1_m, Jul Anomaly, NPL
-0.0896, 2020-2039, noresm1_m, Aug Anomaly, NPL
-0.1967, 2020-2039, noresm1_m, Sep Anomaly, NPL
-0.3128, 2020-2039, noresm1_m, Oct Anomaly, NPL
-0.1525, 2020-2039, noresm1_m, Nov Anomaly, NPL
-0.2049, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.2367, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.1739, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.1135, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1187, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1701, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-0.1826, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.1282, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.1053, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.2501, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.306, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.2013, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.2788, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.1911, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.1241, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.0962, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.0932, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.1698, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-0.1751, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.1279, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.1053, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
-0.2465, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.2637, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.1768, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.2032, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
0.27282, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
0.34306, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
0.08389, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
0.1364, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
0.13145, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
0.13748, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
0.05734, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
0.05058, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
0.18669, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
-0.0069, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
0.16209, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.26477, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-1.807, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
-1.8959, 2020-2039, ccsm4, Annual Anomaly, NPL
-1.9594, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
-3.001, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-1.4915, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
-0.0297, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
-1.3627, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
-1.9234, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
-1.2497, 2020-2039, hadgem2_es, Annual Anomaly, NPL
-3.1266, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
-1.8559, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
-2.3296, 2020-2039, miroc_esm, Annual Anomaly, NPL
-1.9394, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
-1.6307, 2020-2039, noresm1_m, Annual Anomaly, NPL
-2.5547, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
-1.8909, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
-0.3082, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
