FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_172b,40665,10,10,30,1960,62.34,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_172c,40666,10,10,30,1960,52.62,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_172d,40667,10,10,30,1960,37.77,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_172e,40668,10,10,30,1960,39.89,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_172f,40669,10,10,30,1960,36.19,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1730,40670,10,10,30,1960,29.82,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1731,40671,10,10,30,1960,32.56,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1732,40672,10,10,30,1960,32.37,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1733,40673,10,10,30,1960,34.47,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1734,40674,10,10,30,1960,31.63,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1735,40675,10,10,30,1960,31.85,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1736,40676,10,10,30,1960,33.3,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1737,40677,10,10,30,1960,34.47,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1738,40678,10,10,30,1960,32.21,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1739,40679,10,10,30,1960,30.2,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173a,40680,10,10,30,1960,29.99,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173b,41295,10,10,30,1960,66.67,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173c,41296,10,10,30,1960,71.66,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173d,41297,10,10,30,1960,74.01,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173e,41298,10,10,30,1960,69.67,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_173f,41299,10,10,30,1960,61.15,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1740,41300,10,10,30,1960,53.43,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1741,41301,10,10,30,1960,41.29,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1742,41302,10,10,30,1960,41.15,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1743,41303,10,10,30,1960,37.97,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1744,41304,10,10,30,1960,36.02,POINT (9434326.844729934 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1745,41305,10,10,30,1960,34.51,POINT (9489986.590126572 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c66ba90_1746,41306,10,10,30,1960,36.93,POINT (9545646.335523209 3343864.953833735)
