Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
3.034458, 2080-2099, bcc_csm1_1, Jan Anomaly, Nepal, NPL
1.8744546, 2080-2099, bcc_csm1_1, Feb Anomaly, Nepal, NPL
1.7844098, 2080-2099, bcc_csm1_1, Mar Anomaly, Nepal, NPL
2.823294, 2080-2099, bcc_csm1_1, Apr Anomaly, Nepal, NPL
2.6700616, 2080-2099, bcc_csm1_1, May Anomaly, Nepal, NPL
1.9418317, 2080-2099, bcc_csm1_1, Jun Anomaly, Nepal, NPL
0.86476994, 2080-2099, bcc_csm1_1, Jul Anomaly, Nepal, NPL
0.46186623, 2080-2099, bcc_csm1_1, Aug Anomaly, Nepal, NPL
1.5795982, 2080-2099, bcc_csm1_1, Sep Anomaly, Nepal, NPL
2.1236482, 2080-2099, bcc_csm1_1, Oct Anomaly, Nepal, NPL
1.549475, 2080-2099, bcc_csm1_1, Nov Anomaly, Nepal, NPL
2.1482122, 2080-2099, bcc_csm1_1, Dec Anomaly, Nepal, NPL
1.93779, 2080-2099, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
1.6608512, 2080-2099, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
2.1951704, 2080-2099, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
2.7326353, 2080-2099, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
1.9846278, 2080-2099, bcc_csm1_1_m, May Anomaly, Nepal, NPL
2.3875327, 2080-2099, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
1.8296767, 2080-2099, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
2.2763774, 2080-2099, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
1.5847934, 2080-2099, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
1.4654635, 2080-2099, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
3.1889765, 2080-2099, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
3.5629067, 2080-2099, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
2.7394598, 2080-2099, ccsm4, Jan Anomaly, Nepal, NPL
3.0059383, 2080-2099, ccsm4, Feb Anomaly, Nepal, NPL
3.3826168, 2080-2099, ccsm4, Mar Anomaly, Nepal, NPL
2.4224672, 2080-2099, ccsm4, Apr Anomaly, Nepal, NPL
2.0400844, 2080-2099, ccsm4, May Anomaly, Nepal, NPL
2.107975, 2080-2099, ccsm4, Jun Anomaly, Nepal, NPL
1.8782578, 2080-2099, ccsm4, Jul Anomaly, Nepal, NPL
1.7474343, 2080-2099, ccsm4, Aug Anomaly, Nepal, NPL
2.140968, 2080-2099, ccsm4, Sep Anomaly, Nepal, NPL
2.6361678, 2080-2099, ccsm4, Oct Anomaly, Nepal, NPL
2.4058, 2080-2099, ccsm4, Nov Anomaly, Nepal, NPL
2.7463636, 2080-2099, ccsm4, Dec Anomaly, Nepal, NPL
3.602027, 2080-2099, cesm1_cam5, Jan Anomaly, Nepal, NPL
3.8535428, 2080-2099, cesm1_cam5, Feb Anomaly, Nepal, NPL
2.8791506, 2080-2099, cesm1_cam5, Mar Anomaly, Nepal, NPL
2.1122775, 2080-2099, cesm1_cam5, Apr Anomaly, Nepal, NPL
3.3286073, 2080-2099, cesm1_cam5, May Anomaly, Nepal, NPL
3.5511434, 2080-2099, cesm1_cam5, Jun Anomaly, Nepal, NPL
3.0475736, 2080-2099, cesm1_cam5, Jul Anomaly, Nepal, NPL
2.7562127, 2080-2099, cesm1_cam5, Aug Anomaly, Nepal, NPL
2.7187536, 2080-2099, cesm1_cam5, Sep Anomaly, Nepal, NPL
2.985708, 2080-2099, cesm1_cam5, Oct Anomaly, Nepal, NPL
3.0361068, 2080-2099, cesm1_cam5, Nov Anomaly, Nepal, NPL
3.2972553, 2080-2099, cesm1_cam5, Dec Anomaly, Nepal, NPL
3.9418716, 2080-2099, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
5.021343, 2080-2099, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
3.3597398, 2080-2099, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
3.4505594, 2080-2099, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
2.9449859, 2080-2099, csiro_mk3_6_0, May Anomaly, Nepal, NPL
3.7856328, 2080-2099, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
3.3164728, 2080-2099, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
1.7842854, 2080-2099, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
0.9522479, 2080-2099, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
1.2635558, 2080-2099, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
3.143503, 2080-2099, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
3.75289, 2080-2099, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
1.8242614, 2080-2099, fio_esm, Jan Anomaly, Nepal, NPL
2.5627973, 2080-2099, fio_esm, Feb Anomaly, Nepal, NPL
1.7180527, 2080-2099, fio_esm, Mar Anomaly, Nepal, NPL
1.4282924, 2080-2099, fio_esm, Apr Anomaly, Nepal, NPL
0.82391655, 2080-2099, fio_esm, May Anomaly, Nepal, NPL
2.0637414, 2080-2099, fio_esm, Jun Anomaly, Nepal, NPL
1.6028329, 2080-2099, fio_esm, Jul Anomaly, Nepal, NPL
1.8400906, 2080-2099, fio_esm, Aug Anomaly, Nepal, NPL
1.8247038, 2080-2099, fio_esm, Sep Anomaly, Nepal, NPL
1.0302018, 2080-2099, fio_esm, Oct Anomaly, Nepal, NPL
0.57064945, 2080-2099, fio_esm, Nov Anomaly, Nepal, NPL
1.189477, 2080-2099, fio_esm, Dec Anomaly, Nepal, NPL
4.3671417, 2080-2099, gfdl_cm3, Jan Anomaly, Nepal, NPL
4.534802, 2080-2099, gfdl_cm3, Feb Anomaly, Nepal, NPL
5.240691, 2080-2099, gfdl_cm3, Mar Anomaly, Nepal, NPL
4.2274046, 2080-2099, gfdl_cm3, Apr Anomaly, Nepal, NPL
5.2940116, 2080-2099, gfdl_cm3, May Anomaly, Nepal, NPL
4.380401, 2080-2099, gfdl_cm3, Jun Anomaly, Nepal, NPL
2.9524806, 2080-2099, gfdl_cm3, Jul Anomaly, Nepal, NPL
3.368572, 2080-2099, gfdl_cm3, Aug Anomaly, Nepal, NPL
3.2735562, 2080-2099, gfdl_cm3, Sep Anomaly, Nepal, NPL
3.1945446, 2080-2099, gfdl_cm3, Oct Anomaly, Nepal, NPL
3.8204782, 2080-2099, gfdl_cm3, Nov Anomaly, Nepal, NPL
4.519384, 2080-2099, gfdl_cm3, Dec Anomaly, Nepal, NPL
1.9101659, 2080-2099, gfdl_esm2m, Jan Anomaly, Nepal, NPL
1.5426741, 2080-2099, gfdl_esm2m, Feb Anomaly, Nepal, NPL
2.3643358, 2080-2099, gfdl_esm2m, Mar Anomaly, Nepal, NPL
2.1097577, 2080-2099, gfdl_esm2m, Apr Anomaly, Nepal, NPL
2.3052857, 2080-2099, gfdl_esm2m, May Anomaly, Nepal, NPL
1.5208524, 2080-2099, gfdl_esm2m, Jun Anomaly, Nepal, NPL
1.8655771, 2080-2099, gfdl_esm2m, Jul Anomaly, Nepal, NPL
2.2334495, 2080-2099, gfdl_esm2m, Aug Anomaly, Nepal, NPL
2.0259614, 2080-2099, gfdl_esm2m, Sep Anomaly, Nepal, NPL
1.8763516, 2080-2099, gfdl_esm2m, Oct Anomaly, Nepal, NPL
2.222622, 2080-2099, gfdl_esm2m, Nov Anomaly, Nepal, NPL
