Monthly Max-Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
13.398413, 2060-2079, bcc_csm1_1, Jan Average, Nepal, NPL
15.684093, 2060-2079, bcc_csm1_1, Feb Average, Nepal, NPL
22.077566, 2060-2079, bcc_csm1_1, Mar Average, Nepal, NPL
28.243475, 2060-2079, bcc_csm1_1, Apr Average, Nepal, NPL
33.357845, 2060-2079, bcc_csm1_1, May Average, Nepal, NPL
35.48915, 2060-2079, bcc_csm1_1, Jun Average, Nepal, NPL
31.999374, 2060-2079, bcc_csm1_1, Jul Average, Nepal, NPL
29.66479, 2060-2079, bcc_csm1_1, Aug Average, Nepal, NPL
29.887243, 2060-2079, bcc_csm1_1, Sep Average, Nepal, NPL
26.60091, 2060-2079, bcc_csm1_1, Oct Average, Nepal, NPL
19.59437, 2060-2079, bcc_csm1_1, Nov Average, Nepal, NPL
14.054492, 2060-2079, bcc_csm1_1, Dec Average, Nepal, NPL
19.669327, 2060-2079, bcc_csm1_1_m, Jan Average, Nepal, NPL
22.282011, 2060-2079, bcc_csm1_1_m, Feb Average, Nepal, NPL
28.069794, 2060-2079, bcc_csm1_1_m, Mar Average, Nepal, NPL
34.643467, 2060-2079, bcc_csm1_1_m, Apr Average, Nepal, NPL
38.608936, 2060-2079, bcc_csm1_1_m, May Average, Nepal, NPL
38.537212, 2060-2079, bcc_csm1_1_m, Jun Average, Nepal, NPL
33.747875, 2060-2079, bcc_csm1_1_m, Jul Average, Nepal, NPL
31.966814, 2060-2079, bcc_csm1_1_m, Aug Average, Nepal, NPL
31.681522, 2060-2079, bcc_csm1_1_m, Sep Average, Nepal, NPL
29.98272, 2060-2079, bcc_csm1_1_m, Oct Average, Nepal, NPL
25.836266, 2060-2079, bcc_csm1_1_m, Nov Average, Nepal, NPL
20.893524, 2060-2079, bcc_csm1_1_m, Dec Average, Nepal, NPL
21.862976, 2060-2079, ccsm4, Jan Average, Nepal, NPL
23.892365, 2060-2079, ccsm4, Feb Average, Nepal, NPL
29.598955, 2060-2079, ccsm4, Mar Average, Nepal, NPL
36.42579, 2060-2079, ccsm4, Apr Average, Nepal, NPL
40.284065, 2060-2079, ccsm4, May Average, Nepal, NPL
36.837017, 2060-2079, ccsm4, Jun Average, Nepal, NPL
31.284315, 2060-2079, ccsm4, Jul Average, Nepal, NPL
30.471504, 2060-2079, ccsm4, Aug Average, Nepal, NPL
30.010576, 2060-2079, ccsm4, Sep Average, Nepal, NPL
28.322071, 2060-2079, ccsm4, Oct Average, Nepal, NPL
25.395987, 2060-2079, ccsm4, Nov Average, Nepal, NPL
22.983133, 2060-2079, ccsm4, Dec Average, Nepal, NPL
22.440983, 2060-2079, cesm1_cam5, Jan Average, Nepal, NPL
25.019312, 2060-2079, cesm1_cam5, Feb Average, Nepal, NPL
31.09392, 2060-2079, cesm1_cam5, Mar Average, Nepal, NPL
35.36914, 2060-2079, cesm1_cam5, Apr Average, Nepal, NPL
35.216316, 2060-2079, cesm1_cam5, May Average, Nepal, NPL
34.565685, 2060-2079, cesm1_cam5, Jun Average, Nepal, NPL
30.426643, 2060-2079, cesm1_cam5, Jul Average, Nepal, NPL
29.250463, 2060-2079, cesm1_cam5, Aug Average, Nepal, NPL
29.251457, 2060-2079, cesm1_cam5, Sep Average, Nepal, NPL
28.738522, 2060-2079, cesm1_cam5, Oct Average, Nepal, NPL
25.963985, 2060-2079, cesm1_cam5, Nov Average, Nepal, NPL
23.392458, 2060-2079, cesm1_cam5, Dec Average, Nepal, NPL
18.270372, 2060-2079, csiro_mk3_6_0, Jan Average, Nepal, NPL
21.332823, 2060-2079, csiro_mk3_6_0, Feb Average, Nepal, NPL
26.358263, 2060-2079, csiro_mk3_6_0, Mar Average, Nepal, NPL
32.4632, 2060-2079, csiro_mk3_6_0, Apr Average, Nepal, NPL
38.011017, 2060-2079, csiro_mk3_6_0, May Average, Nepal, NPL
39.79719, 2060-2079, csiro_mk3_6_0, Jun Average, Nepal, NPL
35.19065, 2060-2079, csiro_mk3_6_0, Jul Average, Nepal, NPL
31.42251, 2060-2079, csiro_mk3_6_0, Aug Average, Nepal, NPL
29.626616, 2060-2079, csiro_mk3_6_0, Sep Average, Nepal, NPL
25.943348, 2060-2079, csiro_mk3_6_0, Oct Average, Nepal, NPL
22.52896, 2060-2079, csiro_mk3_6_0, Nov Average, Nepal, NPL
18.6314, 2060-2079, csiro_mk3_6_0, Dec Average, Nepal, NPL
14.715203, 2060-2079, fio_esm, Jan Average, Nepal, NPL
17.543636, 2060-2079, fio_esm, Feb Average, Nepal, NPL
21.832474, 2060-2079, fio_esm, Mar Average, Nepal, NPL
27.020563, 2060-2079, fio_esm, Apr Average, Nepal, NPL
31.439867, 2060-2079, fio_esm, May Average, Nepal, NPL
33.624214, 2060-2079, fio_esm, Jun Average, Nepal, NPL
30.745234, 2060-2079, fio_esm, Jul Average, Nepal, NPL
26.758419, 2060-2079, fio_esm, Aug Average, Nepal, NPL
25.453684, 2060-2079, fio_esm, Sep Average, Nepal, NPL
22.816738, 2060-2079, fio_esm, Oct Average, Nepal, NPL
18.70167, 2060-2079, fio_esm, Nov Average, Nepal, NPL
15.636347, 2060-2079, fio_esm, Dec Average, Nepal, NPL
18.286814, 2060-2079, gfdl_cm3, Jan Average, Nepal, NPL
20.159971, 2060-2079, gfdl_cm3, Feb Average, Nepal, NPL
25.380756, 2060-2079, gfdl_cm3, Mar Average, Nepal, NPL
32.36762, 2060-2079, gfdl_cm3, Apr Average, Nepal, NPL
34.516594, 2060-2079, gfdl_cm3, May Average, Nepal, NPL
33.52577, 2060-2079, gfdl_cm3, Jun Average, Nepal, NPL
29.554409, 2060-2079, gfdl_cm3, Jul Average, Nepal, NPL
29.02736, 2060-2079, gfdl_cm3, Aug Average, Nepal, NPL
28.130234, 2060-2079, gfdl_cm3, Sep Average, Nepal, NPL
26.172043, 2060-2079, gfdl_cm3, Oct Average, Nepal, NPL
22.795563, 2060-2079, gfdl_cm3, Nov Average, Nepal, NPL
19.285244, 2060-2079, gfdl_cm3, Dec Average, Nepal, NPL
15.9022665, 2060-2079, gfdl_esm2m, Jan Average, Nepal, NPL
17.863445, 2060-2079, gfdl_esm2m, Feb Average, Nepal, NPL
22.862837, 2060-2079, gfdl_esm2m, Mar Average, Nepal, NPL
29.268147, 2060-2079, gfdl_esm2m, Apr Average, Nepal, NPL
33.650146, 2060-2079, gfdl_esm2m, May Average, Nepal, NPL
31.486637, 2060-2079, gfdl_esm2m, Jun Average, Nepal, NPL
27.613182, 2060-2079, gfdl_esm2m, Jul Average, Nepal, NPL
26.7981, 2060-2079, gfdl_esm2m, Aug Average, Nepal, NPL
24.785673, 2060-2079, gfdl_esm2m, Sep Average, Nepal, NPL
22.199076, 2060-2079, gfdl_esm2m, Oct Average, Nepal, NPL
18.33399, 2060-2079, gfdl_esm2m, Nov Average, Nepal, NPL
14.946774, 2060-2079, gfdl_esm2m, Dec Average, Nepal, NPL
28.110022, 2060-2079, giss_e2_h, Jan Average, Nepal, NPL
30.828327, 2060-2079, giss_e2_h, Feb Average, Nepal, NPL
35.38098, 2060-2079, giss_e2_h, Mar Average, Nepal, NPL
39.58753, 2060-2079, giss_e2_h, Apr Average, Nepal, NPL
42.68405, 2060-2079, giss_e2_h, May Average, Nepal, NPL
44.69575, 2060-2079, giss_e2_h, Jun Average, Nepal, NPL
44.152615, 2060-2079, giss_e2_h, Jul Average, Nepal, NPL
42.163445, 2060-2079, giss_e2_h, Aug Average, Nepal, NPL
41.261665, 2060-2079, giss_e2_h, Sep Average, Nepal, NPL
