FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_68b,40665,1,1,30,1990,38.34,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_68c,40666,1,1,30,1990,39.11,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_68d,40667,1,1,30,1990,31.43,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_68e,40668,1,1,30,1990,32.43,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_68f,40669,1,1,30,1990,29.61,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_690,40670,1,1,30,1990,28.53,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_691,40671,1,1,30,1990,26.3,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_692,40672,1,1,30,1990,23.87,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_693,40673,1,1,30,1990,22.83,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_694,40674,1,1,30,1990,21.84,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_695,40675,1,1,30,1990,19.87,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_696,40676,1,1,30,1990,18.87,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_697,40677,1,1,30,1990,15.07,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_698,40678,1,1,30,1990,13.2,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_699,40679,1,1,30,1990,11.46,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69a,40680,1,1,30,1990,8.36,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69b,41295,1,1,30,1990,24.65,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69c,41296,1,1,30,1990,28.64,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69d,41297,1,1,30,1990,32.44,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69e,41298,1,1,30,1990,37.53,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_69f,41299,1,1,30,1990,33.63,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_6a0,41300,1,1,30,1990,30.71,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_6a1,41301,1,1,30,1990,29.74,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_6a2,41302,1,1,30,1990,26.87,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_6a3,41303,1,1,30,1990,26,POINT (9378667.099333297 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a37e8fad9_6a4,41304,1,1,30,1990,26.88,POINT (9434326.844729934 3343864.953833735)
