FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_48b,40665,1,1,30,1990,47.1,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_48c,40666,1,1,30,1990,43.89,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_48d,40667,1,1,30,1990,35.6,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_48e,40668,1,1,30,1990,38,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_48f,40669,1,1,30,1990,32,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_490,40670,1,1,30,1990,23.6,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_491,40671,1,1,30,1990,26.49,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_492,40672,1,1,30,1990,26.79,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_493,40673,1,1,30,1990,27.3,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_494,40674,1,1,30,1990,24.39,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_495,40675,1,1,30,1990,24.9,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_496,40676,1,1,30,1990,25.59,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_497,40677,1,1,30,1990,31.2,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_498,40678,1,1,30,1990,30.8,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_499,40679,1,1,30,1990,25.7,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49a,40680,1,1,30,1990,28.2,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49b,41295,1,1,30,1990,59.6,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49c,41296,1,1,30,1990,57.3,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49d,41297,1,1,30,1990,53.9,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49e,41298,1,1,30,1990,48.5,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_49f,41299,1,1,30,1990,45.69,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a0,41300,1,1,30,1990,43.59,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a1,41301,1,1,30,1990,29.9,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a2,41302,1,1,30,1990,30.39,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a3,41303,1,1,30,1990,26,POINT (9378667.099333297 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a4,41304,1,1,30,1990,21.9,POINT (9434326.844729934 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a5,41305,1,1,30,1990,21.9,POINT (9489986.590126572 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a6,41306,1,1,30,1990,26.6,POINT (9545646.335523209 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a7,41307,1,1,30,1990,25.4,POINT (9601306.080919845 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a8,41308,1,1,30,1990,26.9,POINT (9656965.826316481 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4a9,41309,1,1,30,1990,28.8,POINT (9712625.57171312 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4aa,41310,1,1,30,1990,33.69,POINT (9768285.317109756 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ab,40335,1,1,30,1990,36.09,POINT (8933389.136160204 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ac,40336,1,1,30,1990,28.29,POINT (8989048.88155684 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ad,40337,1,1,30,1990,23.7,POINT (9044708.626953477 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ae,40338,1,1,30,1990,27.39,POINT (9100368.372350115 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4af,40339,1,1,30,1990,24.2,POINT (9156028.117746752 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b0,40340,1,1,30,1990,26.4,POINT (9211687.863143386 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b1,40341,1,1,30,1990,26.4,POINT (9267347.608540025 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b2,40342,1,1,30,1990,23.7,POINT (9323007.353936663 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b3,40343,1,1,30,1990,21.8,POINT (9378667.099333297 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b4,40344,1,1,30,1990,21.8,POINT (9434326.844729934 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b5,40345,1,1,30,1990,21.69,POINT (9489986.590126572 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b6,40346,1,1,30,1990,23.1,POINT (9545646.335523209 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b7,40347,1,1,30,1990,25.89,POINT (9601306.080919845 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b8,40348,1,1,30,1990,27,POINT (9656965.826316481 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4b9,40349,1,1,30,1990,26.9,POINT (9712625.57171312 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ba,40350,1,1,30,1990,26.7,POINT (9768285.317109756 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4bb,42530,1,1,30,1990,69.2,POINT (8933389.136160204 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4bc,42531,1,1,30,1990,66.5,POINT (8989048.88155684 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4bd,42532,1,1,30,1990,66.5,POINT (9044708.626953477 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4be,42533,1,1,30,1990,66,POINT (9100368.372350115 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4bf,42534,1,1,30,1990,65.49,POINT (9156028.117746752 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c0,42535,1,1,30,1990,65.49,POINT (9211687.863143386 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c1,42536,1,1,30,1990,63.8,POINT (9267347.608540025 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c2,42537,1,1,30,1990,63,POINT (9323007.353936663 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c3,42538,1,1,30,1990,62.79,POINT (9378667.099333297 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c4,42539,1,1,30,1990,62.3,POINT (9434326.844729934 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c5,42540,1,1,30,1990,61.7,POINT (9489986.590126572 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c6,42541,1,1,30,1990,60.3,POINT (9545646.335523209 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c7,42542,1,1,30,1990,58.4,POINT (9601306.080919845 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c8,42543,1,1,30,1990,53.9,POINT (9656965.826316481 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4c9,42544,1,1,30,1990,54,POINT (9712625.57171312 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ca,42545,1,1,30,1990,52.4,POINT (9768285.317109756 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4cb,40981,1,1,30,1990,51.8,POINT (8933389.136160204 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4cc,40982,1,1,30,1990,48.8,POINT (8989048.88155684 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4cd,40983,1,1,30,1990,44.3,POINT (9044708.626953477 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4ce,40984,1,1,30,1990,43.5,POINT (9100368.372350115 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4cf,40985,1,1,30,1990,38.7,POINT (9156028.117746752 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d0,40986,1,1,30,1990,27.5,POINT (9211687.863143386 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d1,40987,1,1,30,1990,26.4,POINT (9267347.608540025 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d2,40988,1,1,30,1990,25.29,POINT (9323007.353936663 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d3,40989,1,1,30,1990,26.9,POINT (9378667.099333297 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d4,40990,1,1,30,1990,25.7,POINT (9434326.844729934 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d5,40991,1,1,30,1990,26,POINT (9489986.590126572 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d6,40992,1,1,30,1990,28.89,POINT (9545646.335523209 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d7,40993,1,1,30,1990,28.2,POINT (9601306.080919845 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d8,40994,1,1,30,1990,32.1,POINT (9656965.826316481 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4d9,40995,1,1,30,1990,31.29,POINT (9712625.57171312 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a37e8fad9_4da,40996,1,1,30,1990,34.2,POINT (9768285.317109756 3407504.076175717)
