FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-68a1,40665,6,6,30,2000,138,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-68a0,40666,6,6,30,2000,121.1,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689f,40667,6,6,30,2000,119.7,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689e,40668,6,6,30,2000,116.79,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689d,40669,6,6,30,2000,119.79,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689c,40670,6,6,30,2000,94.59,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689b,40671,6,6,30,2000,104.9,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-689a,40672,6,6,30,2000,106.59,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6899,40673,6,6,30,2000,108.69,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6898,40674,6,6,30,2000,99.9,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6897,40675,6,6,30,2000,102.6,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6896,40676,6,6,30,2000,104,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6895,40677,6,6,30,2000,117.8,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6894,40678,6,6,30,2000,114.8,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6893,40679,6,6,30,2000,98.9,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6892,40680,6,6,30,2000,102.3,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6891,41295,6,6,30,2000,187.59,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6890,41296,6,6,30,2000,176,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688f,41297,6,6,30,2000,161.3,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688e,41298,6,6,30,2000,134.7,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688d,41299,6,6,30,2000,120.9,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688c,41300,6,6,30,2000,109.8,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688b,41301,6,6,30,2000,105.6,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-688a,41302,6,6,30,2000,106.59,POINT (9323007.353936663 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6889,41303,6,6,30,2000,95.79,POINT (9378667.099333297 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6888,41304,6,6,30,2000,83.9,POINT (9434326.844729934 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6887,41305,6,6,30,2000,84.8,POINT (9489986.590126572 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6886,41306,6,6,30,2000,99.6,POINT (9545646.335523209 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6885,41307,6,6,30,2000,94.59,POINT (9601306.080919845 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6884,41308,6,6,30,2000,98.3,POINT (9656965.826316481 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6883,41309,6,6,30,2000,100.8,POINT (9712625.57171312 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6882,41310,6,6,30,2000,108,POINT (9768285.317109756 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6881,40335,6,6,30,2000,120.99,POINT (8933389.136160204 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6880,40336,6,6,30,2000,111,POINT (8989048.88155684 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687f,40337,6,6,30,2000,97.29,POINT (9044708.626953477 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687e,40338,6,6,30,2000,108,POINT (9100368.372350115 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687d,40339,6,6,30,2000,102.69,POINT (9156028.117746752 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687c,40340,6,6,30,2000,108.5,POINT (9211687.863143386 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687b,40341,6,6,30,2000,110,POINT (9267347.608540025 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-687a,40342,6,6,30,2000,102.6,POINT (9323007.353936663 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6879,40343,6,6,30,2000,95,POINT (9378667.099333297 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6878,40344,6,6,30,2000,94.7,POINT (9434326.844729934 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6877,40345,6,6,30,2000,93,POINT (9489986.590126572 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6876,40346,6,6,30,2000,97.7,POINT (9545646.335523209 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6875,40347,6,6,30,2000,104.7,POINT (9601306.080919845 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6874,40348,6,6,30,2000,107,POINT (9656965.826316481 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6873,40349,6,6,30,2000,105.09,POINT (9712625.57171312 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6872,40350,6,6,30,2000,99.5,POINT (9768285.317109756 3535725.659799159)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6871,42530,6,6,30,2000,203.9,POINT (8933389.136160204 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6870,42531,6,6,30,2000,196.4,POINT (8989048.88155684 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686f,42532,6,6,30,2000,192.6,POINT (9044708.626953477 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686e,42533,6,6,30,2000,187.89,POINT (9100368.372350115 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686d,42534,6,6,30,2000,183.09,POINT (9156028.117746752 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686c,42535,6,6,30,2000,175.89,POINT (9211687.863143386 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686b,42536,6,6,30,2000,168.2,POINT (9267347.608540025 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-686a,42537,6,6,30,2000,161.9,POINT (9323007.353936663 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6869,42538,6,6,30,2000,155.6,POINT (9378667.099333297 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6868,42539,6,6,30,2000,152.6,POINT (9434326.844729934 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6867,42540,6,6,30,2000,145.8,POINT (9489986.590126572 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6866,42541,6,6,30,2000,138.3,POINT (9545646.335523209 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6865,42542,6,6,30,2000,130.59,POINT (9601306.080919845 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6864,42543,6,6,30,2000,115.29,POINT (9656965.826316481 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6863,42544,6,6,30,2000,112.89,POINT (9712625.57171312 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6862,42545,6,6,30,2000,104.19,POINT (9768285.317109756 3092272.122885534)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6861,40981,6,6,30,2000,153.99,POINT (8933389.136160204 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6860,40982,6,6,30,2000,135.99,POINT (8989048.88155684 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685f,40983,6,6,30,2000,123.3,POINT (9044708.626953477 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685e,40984,6,6,30,2000,116,POINT (9100368.372350115 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685d,40985,6,6,30,2000,114.2,POINT (9156028.117746752 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685c,40986,6,6,30,2000,104.1,POINT (9211687.863143386 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685b,40987,6,6,30,2000,100.59,POINT (9267347.608540025 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-685a,40988,6,6,30,2000,96.09,POINT (9323007.353936663 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6859,40989,6,6,30,2000,103.5,POINT (9378667.099333297 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6858,40990,6,6,30,2000,99.2,POINT (9434326.844729934 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6857,40991,6,6,30,2000,103.29,POINT (9489986.590126572 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6856,40992,6,6,30,2000,110.9,POINT (9545646.335523209 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6855,40993,6,6,30,2000,107.7,POINT (9601306.080919845 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6854,40994,6,6,30,2000,115.89,POINT (9656965.826316481 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6853,40995,6,6,30,2000,112.89,POINT (9712625.57171312 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6852,40996,6,6,30,2000,110.49,POINT (9768285.317109756 3407504.076175717)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6851,41926,6,6,30,2000,197,POINT (8933389.136160204 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6850,41927,6,6,30,2000,190.29,POINT (8989048.88155684 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684f,41928,6,6,30,2000,184.8,POINT (9044708.626953477 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684e,41929,6,6,30,2000,179.79,POINT (9100368.372350115 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684d,41930,6,6,30,2000,170.79,POINT (9156028.117746752 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684c,41931,6,6,30,2000,157.7,POINT (9211687.863143386 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684b,41932,6,6,30,2000,143.79,POINT (9267347.608540025 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-684a,41933,6,6,30,2000,136.29,POINT (9323007.353936663 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6849,41934,6,6,30,2000,136.1,POINT (9378667.099333297 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6848,41935,6,6,30,2000,129.6,POINT (9434326.844729934 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6847,41936,6,6,30,2000,112.8,POINT (9489986.590126572 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6846,41937,6,6,30,2000,102.6,POINT (9545646.335523209 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6845,41938,6,6,30,2000,96.39,POINT (9601306.080919845 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6844,41939,6,6,30,2000,102.09,POINT (9656965.826316481 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6843,41940,6,6,30,2000,95.9,POINT (9712625.57171312 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6842,41941,6,6,30,2000,92.7,POINT (9768285.317109756 3217490.9158222144)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6841,42228,6,6,30,2000,201,POINT (8933389.136160204 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6840,42229,6,6,30,2000,194,POINT (8989048.88155684 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683f,42230,6,6,30,2000,188.79,POINT (9044708.626953477 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683e,42231,6,6,30,2000,182,POINT (9100368.372350115 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683d,42232,6,6,30,2000,175.59,POINT (9156028.117746752 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683c,42233,6,6,30,2000,168.5,POINT (9211687.863143386 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683b,42234,6,6,30,2000,163.29,POINT (9267347.608540025 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-683a,42235,6,6,30,2000,156.8,POINT (9323007.353936663 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6839,42236,6,6,30,2000,147.69,POINT (9378667.099333297 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6838,42237,6,6,30,2000,143.1,POINT (9434326.844729934 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6837,42238,6,6,30,2000,130.5,POINT (9489986.590126572 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6836,42239,6,6,30,2000,118.8,POINT (9545646.335523209 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6835,42240,6,6,30,2000,105.69,POINT (9601306.080919845 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6834,42241,6,6,30,2000,94.1,POINT (9656965.826316481 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6833,42242,6,6,30,2000,92,POINT (9712625.57171312 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6832,42243,6,6,30,2000,83.9,POINT (9768285.317109756 3154740.816666564)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6831,41614,6,6,30,2000,191.1,POINT (8933389.136160204 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6830,41615,6,6,30,2000,186.3,POINT (8989048.88155684 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682f,41616,6,6,30,2000,179.7,POINT (9044708.626953477 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682e,41617,6,6,30,2000,162.5,POINT (9100368.372350115 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682d,41618,6,6,30,2000,137,POINT (9156028.117746752 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682c,41619,6,6,30,2000,120.5,POINT (9211687.863143386 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682b,41620,6,6,30,2000,111.99,POINT (9267347.608540025 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-682a,41621,6,6,30,2000,108.6,POINT (9323007.353936663 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6829,41622,6,6,30,2000,107,POINT (9378667.099333297 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6828,41623,6,6,30,2000,102.8,POINT (9434326.844729934 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6827,41624,6,6,30,2000,107.4,POINT (9489986.590126572 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6826,41625,6,6,30,2000,99.99,POINT (9545646.335523209 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6825,41626,6,6,30,2000,95.3,POINT (9601306.080919845 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6824,41627,6,6,30,2000,91.29,POINT (9656965.826316481 3280529.7896193247)
etp_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6823,41628,6,6,30,2000,104.3,POINT (9712625.57171312 3280529.7896193247)
