FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e29,40665,16,summer,30,1990,17.35,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e28,40666,16,summer,30,1990,12.77,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e27,40667,16,summer,30,1990,4.27,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e26,40668,16,summer,30,1990,6.39,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e25,40669,16,summer,30,1990,3.16,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e24,40670,16,summer,30,1990,-2.43,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e23,40671,16,summer,30,1990,-0.16,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e22,40672,16,summer,30,1990,0.41,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e21,40673,16,summer,30,1990,0.69,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e20,40674,16,summer,30,1990,-1.16,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1f,40675,16,summer,30,1990,-0.79,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1e,40676,16,summer,30,1990,-0.63,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1d,40677,16,summer,30,1990,2.47,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1c,40678,16,summer,30,1990,1.71,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1b,40679,16,summer,30,1990,-2.24,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4e1a,40680,16,summer,30,1990,-1.43,POINT (9768285.317109756 3471454.9819268296)
