FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b5e,40665,3,3,30,1990,20.52,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b5f,40666,3,3,30,1990,15.26,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b60,40667,3,3,30,1990,5.36,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b61,40668,3,3,30,1990,7.75,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b62,40669,3,3,30,1990,4.18,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b63,40670,3,3,30,1990,-1.92,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b64,40671,3,3,30,1990,0.45,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b65,40672,3,3,30,1990,1.16,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b66,40673,3,3,30,1990,1.42,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b67,40674,3,3,30,1990,-0.72,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b68,40675,3,3,30,1990,-0.37,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b69,40676,3,3,30,1990,-0.34,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6a,40677,3,3,30,1990,3.01,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6b,40678,3,3,30,1990,1.98,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6c,40679,3,3,30,1990,-2.44,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6d,40680,3,3,30,1990,-1.59,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6e,41295,3,3,30,1990,30.31,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b6f,41296,3,3,30,1990,29.21,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b70,41297,3,3,30,1990,27.52,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b71,41298,3,3,30,1990,22.41,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b72,41299,3,3,30,1990,19.5,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b73,41300,3,3,30,1990,13.08,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b74,41301,3,3,30,1990,2.02,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b75,41302,3,3,30,1990,2.43,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b76,41303,3,3,30,1990,-0.57,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b77,41304,3,3,30,1990,-3.78,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b78,41305,3,3,30,1990,-3.68,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b79,41306,3,3,30,1990,-0.39,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7a,41307,3,3,30,1990,-2.01,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7b,41308,3,3,30,1990,-1.46,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7c,41309,3,3,30,1990,-0.72,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7d,41310,3,3,30,1990,2.24,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7e,40335,3,3,30,1990,5.72,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b7f,40336,3,3,30,1990,0.84,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b80,40337,3,3,30,1990,-2.28,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b81,40338,3,3,30,1990,0.58,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b82,40339,3,3,30,1990,-0.84,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b83,40340,3,3,30,1990,0.76,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b84,40341,3,3,30,1990,1.22,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b85,40342,3,3,30,1990,-0.65,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b86,40343,3,3,30,1990,-2.68,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b87,40344,3,3,30,1990,-2.51,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b88,40345,3,3,30,1990,-3.18,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b89,40346,3,3,30,1990,-2.13,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8a,40347,3,3,30,1990,-0.51,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8b,40348,3,3,30,1990,-0.26,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8c,40349,3,3,30,1990,-1.17,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8d,40350,3,3,30,1990,-2.58,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8e,42530,3,3,30,1990,32.27,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b8f,42531,3,3,30,1990,32.19,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b90,42532,3,3,30,1990,32.24,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b91,42533,3,3,30,1990,32.41,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b92,42534,3,3,30,1990,32.58,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b93,42535,3,3,30,1990,32.49,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b94,42536,3,3,30,1990,32.43,POINT (9267347.608540025 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b95,42537,3,3,30,1990,32.17,POINT (9323007.353936663 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b96,42538,3,3,30,1990,32.04,POINT (9378667.099333297 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b97,42539,3,3,30,1990,31.79,POINT (9434326.844729934 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a38322e0b_b98,42540,3,3,30,1990,31.32,POINT (9489986.590126572 3092272.122885534)
