FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14cb,40665,3,3,30,1950,14.15,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14cc,40666,3,3,30,1950,8.97,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14cd,40667,3,3,30,1950,-1.32,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ce,40668,3,3,30,1950,0.88,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14cf,40669,3,3,30,1950,-2.9,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d0,40670,3,3,30,1950,-9.2,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d1,40671,3,3,30,1950,-6.98,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d2,40672,3,3,30,1950,-6.46,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d3,40673,3,3,30,1950,-6.34,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d4,40674,3,3,30,1950,-8.53,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d5,40675,3,3,30,1950,-8.33,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d6,40676,3,3,30,1950,-8.41,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d7,40677,3,3,30,1950,-5.3,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d8,40678,3,3,30,1950,-6.3,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14d9,40679,3,3,30,1950,-10.48,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14da,40680,3,3,30,1950,-9.47,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14db,41295,3,3,30,1950,22.61,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14dc,41296,3,3,30,1950,21.57,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14dd,41297,3,3,30,1950,19.99,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14de,41298,3,3,30,1950,15.22,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14df,41299,3,3,30,1950,12.33,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e0,41300,3,3,30,1950,5.86,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e1,41301,3,3,30,1950,-5.33,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e2,41302,3,3,30,1950,-5.12,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e3,41303,3,3,30,1950,-8.22,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e4,41304,3,3,30,1950,-11.5,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e5,41305,3,3,30,1950,-11.47,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e6,41306,3,3,30,1950,-8.47,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e7,41307,3,3,30,1950,-10.17,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e8,41308,3,3,30,1950,-9.64,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14e9,41309,3,3,30,1950,-8.95,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ea,41310,3,3,30,1950,-5.93,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14eb,40335,3,3,30,1950,-0.47,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ec,40336,3,3,30,1950,-5.75,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ed,40337,3,3,30,1950,-9.13,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ee,40338,3,3,30,1950,-6.42,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ef,40339,3,3,30,1950,-8.01,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f0,40340,3,3,30,1950,-6.6,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f1,40341,3,3,30,1950,-6.28,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f2,40342,3,3,30,1950,-8.27,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f3,40343,3,3,30,1950,-10.36,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f4,40344,3,3,30,1950,-10.35,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f5,40345,3,3,30,1950,-11.03,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f6,40346,3,3,30,1950,-10.13,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f7,40347,3,3,30,1950,-8.61,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f8,40348,3,3,30,1950,-8.3,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14f9,40349,3,3,30,1950,-9.09,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14fa,40350,3,3,30,1950,-10.28,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14fb,42530,3,3,30,1950,24.27,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14fc,42531,3,3,30,1950,24.36,POINT (8989048.88155684 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14fd,42532,3,3,30,1950,24.43,POINT (9044708.626953477 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14fe,42533,3,3,30,1950,24.5,POINT (9100368.372350115 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a38302ae8_14ff,42534,3,3,30,1950,24.56,POINT (9156028.117746752 3092272.122885534)
