Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
-1.9869202, 2020-2039, mri_cgcm3, Dec Anomaly, Nepal, NPL
4.640544, 2020-2039, noresm1_m, Jan Anomaly, Nepal, NPL
0.7173214, 2020-2039, noresm1_m, Feb Anomaly, Nepal, NPL
-14.170454, 2020-2039, noresm1_m, Mar Anomaly, Nepal, NPL
-5.8528857, 2020-2039, noresm1_m, Apr Anomaly, Nepal, NPL
17.698807, 2020-2039, noresm1_m, May Anomaly, Nepal, NPL
1.4314088, 2020-2039, noresm1_m, Jun Anomaly, Nepal, NPL
64.80651, 2020-2039, noresm1_m, Jul Anomaly, Nepal, NPL
47.073048, 2020-2039, noresm1_m, Aug Anomaly, Nepal, NPL
7.343509, 2020-2039, noresm1_m, Sep Anomaly, Nepal, NPL
1.5377167, 2020-2039, noresm1_m, Oct Anomaly, Nepal, NPL
-43.046234, 2020-2039, noresm1_m, Nov Anomaly, Nepal, NPL
-11.013739, 2020-2039, noresm1_m, Dec Anomaly, Nepal, NPL
-12.690314, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-18.403711, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-11.753383, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-14.334453, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-13.6122465, 2020-2039, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-49.262363, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-55.122353, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-52.043648, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-39.763992, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-26.560034, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-30.288147, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-33.694916, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
-0.9121457, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
-1.448887, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
0.33639887, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
-1.6155896, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
1.4604989, 2020-2039, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
-0.40845177, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
-3.5550888, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
12.703852, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
6.3359165, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
-0.13706003, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
1.0640522, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-2.9696035, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
12.856044, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
9.82101, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
13.061737, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
14.031025, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
20.231865, 2020-2039, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
46.678364, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
64.30182, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
79.13154, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
50.68502, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
27.983183, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
21.418652, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
9.715897, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
