Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
28.320656, 2060-2079, miroc_esm_chem, Feb Average, Nepal, NPL
38.134293, 2060-2079, miroc_esm_chem, Mar Average, Nepal, NPL
49.561687, 2060-2079, miroc_esm_chem, Apr Average, Nepal, NPL
125.39272, 2060-2079, miroc_esm_chem, May Average, Nepal, NPL
290.94006, 2060-2079, miroc_esm_chem, Jun Average, Nepal, NPL
333.74194, 2060-2079, miroc_esm_chem, Jul Average, Nepal, NPL
317.48782, 2060-2079, miroc_esm_chem, Aug Average, Nepal, NPL
210.0649, 2060-2079, miroc_esm_chem, Sep Average, Nepal, NPL
120.03388, 2060-2079, miroc_esm_chem, Oct Average, Nepal, NPL
95.714226, 2060-2079, miroc_esm_chem, Nov Average, Nepal, NPL
36.808372, 2060-2079, miroc_esm_chem, Dec Average, Nepal, NPL
25.827246, 2060-2079, miroc5, Jan Average, Nepal, NPL
34.23424, 2060-2079, miroc5, Feb Average, Nepal, NPL
47.800835, 2060-2079, miroc5, Mar Average, Nepal, NPL
44.995754, 2060-2079, miroc5, Apr Average, Nepal, NPL
137.7234, 2060-2079, miroc5, May Average, Nepal, NPL
399.0099, 2060-2079, miroc5, Jun Average, Nepal, NPL
571.87756, 2060-2079, miroc5, Jul Average, Nepal, NPL
477.91953, 2060-2079, miroc5, Aug Average, Nepal, NPL
377.23947, 2060-2079, miroc5, Sep Average, Nepal, NPL
126.33924, 2060-2079, miroc5, Oct Average, Nepal, NPL
21.330719, 2060-2079, miroc5, Nov Average, Nepal, NPL
15.380883, 2060-2079, miroc5, Dec Average, Nepal, NPL
31.070744, 2060-2079, mri_cgcm3, Jan Average, Nepal, NPL
14.026678, 2060-2079, mri_cgcm3, Feb Average, Nepal, NPL
33.10347, 2060-2079, mri_cgcm3, Mar Average, Nepal, NPL
17.479856, 2060-2079, mri_cgcm3, Apr Average, Nepal, NPL
13.658314, 2060-2079, mri_cgcm3, May Average, Nepal, NPL
12.5223675, 2060-2079, mri_cgcm3, Jun Average, Nepal, NPL
103.50271, 2060-2079, mri_cgcm3, Jul Average, Nepal, NPL
155.19492, 2060-2079, mri_cgcm3, Aug Average, Nepal, NPL
84.43703, 2060-2079, mri_cgcm3, Sep Average, Nepal, NPL
26.354858, 2060-2079, mri_cgcm3, Oct Average, Nepal, NPL
34.911835, 2060-2079, mri_cgcm3, Nov Average, Nepal, NPL
47.20079, 2060-2079, mri_cgcm3, Dec Average, Nepal, NPL
67.26611, 2060-2079, noresm1_m, Jan Average, Nepal, NPL
57.491547, 2060-2079, noresm1_m, Feb Average, Nepal, NPL
43.734585, 2060-2079, noresm1_m, Mar Average, Nepal, NPL
19.320545, 2060-2079, noresm1_m, Apr Average, Nepal, NPL
18.438313, 2060-2079, noresm1_m, May Average, Nepal, NPL
239.22203, 2060-2079, noresm1_m, Jun Average, Nepal, NPL
773.167, 2060-2079, noresm1_m, Jul Average, Nepal, NPL
666.2322, 2060-2079, noresm1_m, Aug Average, Nepal, NPL
351.65356, 2060-2079, noresm1_m, Sep Average, Nepal, NPL
92.4347, 2060-2079, noresm1_m, Oct Average, Nepal, NPL
49.228607, 2060-2079, noresm1_m, Nov Average, Nepal, NPL
38.215576, 2060-2079, noresm1_m, Dec Average, Nepal, NPL
-15.107173, 2060-2079, Ensemble (10th Percentile), Jan Average, Nepal, NPL
-14.149927, 2060-2079, Ensemble (10th Percentile), Feb Average, Nepal, NPL
-19.364025, 2060-2079, Ensemble (10th Percentile), Mar Average, Nepal, NPL
-11.570901, 2060-2079, Ensemble (10th Percentile), Apr Average, Nepal, NPL
-15.379552, 2060-2079, Ensemble (10th Percentile), May Average, Nepal, NPL
-85.391754, 2060-2079, Ensemble (10th Percentile), Jun Average, Nepal, NPL
-74.65792, 2060-2079, Ensemble (10th Percentile), Jul Average, Nepal, NPL
-29.49193, 2060-2079, Ensemble (10th Percentile), Aug Average, Nepal, NPL
-23.445879, 2060-2079, Ensemble (10th Percentile), Sep Average, Nepal, NPL
-27.434832, 2060-2079, Ensemble (10th Percentile), Oct Average, Nepal, NPL
-25.046865, 2060-2079, Ensemble (10th Percentile), Nov Average, Nepal, NPL
-43.36951, 2060-2079, Ensemble (10th Percentile), Dec Average, Nepal, NPL
0.8782965, 2060-2079, Ensemble (50th Percentile), Jan Average, Nepal, NPL
-0.9349211, 2060-2079, Ensemble (50th Percentile), Feb Average, Nepal, NPL
1.6748745, 2060-2079, Ensemble (50th Percentile), Mar Average, Nepal, NPL
-1.2242857, 2060-2079, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.6356962, 2060-2079, Ensemble (50th Percentile), May Average, Nepal, NPL
0.0015826778, 2060-2079, Ensemble (50th Percentile), Jun Average, Nepal, NPL
-1.2460576, 2060-2079, Ensemble (50th Percentile), Jul Average, Nepal, NPL
17.565376, 2060-2079, Ensemble (50th Percentile), Aug Average, Nepal, NPL
15.912772, 2060-2079, Ensemble (50th Percentile), Sep Average, Nepal, NPL
1.0436654, 2060-2079, Ensemble (50th Percentile), Oct Average, Nepal, NPL
0.059946336, 2060-2079, Ensemble (50th Percentile), Nov Average, Nepal, NPL
-3.4616506, 2060-2079, Ensemble (50th Percentile), Dec Average, Nepal, NPL
20.396057, 2060-2079, Ensemble (90th Percentile), Jan Average, Nepal, NPL
15.478898, 2060-2079, Ensemble (90th Percentile), Feb Average, Nepal, NPL
9.220048, 2060-2079, Ensemble (90th Percentile), Mar Average, Nepal, NPL
10.610274, 2060-2079, Ensemble (90th Percentile), Apr Average, Nepal, NPL
17.733473, 2060-2079, Ensemble (90th Percentile), May Average, Nepal, NPL
39.449768, 2060-2079, Ensemble (90th Percentile), Jun Average, Nepal, NPL
119.63707, 2060-2079, Ensemble (90th Percentile), Jul Average, Nepal, NPL
92.700424, 2060-2079, Ensemble (90th Percentile), Aug Average, Nepal, NPL
67.189514, 2060-2079, Ensemble (90th Percentile), Sep Average, Nepal, NPL
28.214577, 2060-2079, Ensemble (90th Percentile), Oct Average, Nepal, NPL
18.906372, 2060-2079, Ensemble (90th Percentile), Nov Average, Nepal, NPL
13.540612, 2060-2079, Ensemble (90th Percentile), Dec Average, Nepal, NPL
