Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
87.71133, 2060-2079, bcc_csm1_1, Jan Average, Nepal, NPL
42.39322, 2060-2079, bcc_csm1_1, Feb Average, Nepal, NPL
33.603416, 2060-2079, bcc_csm1_1, Mar Average, Nepal, NPL
19.591835, 2060-2079, bcc_csm1_1, Apr Average, Nepal, NPL
13.025863, 2060-2079, bcc_csm1_1, May Average, Nepal, NPL
63.90231, 2060-2079, bcc_csm1_1, Jun Average, Nepal, NPL
238.7627, 2060-2079, bcc_csm1_1, Jul Average, Nepal, NPL
221.99368, 2060-2079, bcc_csm1_1, Aug Average, Nepal, NPL
97.08032, 2060-2079, bcc_csm1_1, Sep Average, Nepal, NPL
58.211163, 2060-2079, bcc_csm1_1, Oct Average, Nepal, NPL
78.052574, 2060-2079, bcc_csm1_1, Nov Average, Nepal, NPL
101.10792, 2060-2079, bcc_csm1_1, Dec Average, Nepal, NPL
37.39706, 2060-2079, bcc_csm1_1_m, Jan Average, Nepal, NPL
46.115902, 2060-2079, bcc_csm1_1_m, Feb Average, Nepal, NPL
27.977034, 2060-2079, bcc_csm1_1_m, Mar Average, Nepal, NPL
16.856678, 2060-2079, bcc_csm1_1_m, Apr Average, Nepal, NPL
43.35361, 2060-2079, bcc_csm1_1_m, May Average, Nepal, NPL
102.585846, 2060-2079, bcc_csm1_1_m, Jun Average, Nepal, NPL
278.57996, 2060-2079, bcc_csm1_1_m, Jul Average, Nepal, NPL
264.12158, 2060-2079, bcc_csm1_1_m, Aug Average, Nepal, NPL
156.97961, 2060-2079, bcc_csm1_1_m, Sep Average, Nepal, NPL
69.70275, 2060-2079, bcc_csm1_1_m, Oct Average, Nepal, NPL
48.71749, 2060-2079, bcc_csm1_1_m, Nov Average, Nepal, NPL
42.134792, 2060-2079, bcc_csm1_1_m, Dec Average, Nepal, NPL
47.324753, 2060-2079, ccsm4, Jan Average, Nepal, NPL
34.33801, 2060-2079, ccsm4, Feb Average, Nepal, NPL
27.483383, 2060-2079, ccsm4, Mar Average, Nepal, NPL
23.254425, 2060-2079, ccsm4, Apr Average, Nepal, NPL
41.19977, 2060-2079, ccsm4, May Average, Nepal, NPL
324.02667, 2060-2079, ccsm4, Jun Average, Nepal, NPL
617.1154, 2060-2079, ccsm4, Jul Average, Nepal, NPL
506.06622, 2060-2079, ccsm4, Aug Average, Nepal, NPL
347.3136, 2060-2079, ccsm4, Sep Average, Nepal, NPL
