FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c07,40335,2,3,1951-2012,0.52,POINT (8933389.136160204 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c06,40336,2,3,1951-2012,0.61,POINT (8989048.88155684 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c05,40337,2,3,1951-2012,0.71,POINT (9044708.626953477 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c04,40338,2,3,1951-2012,0.79,POINT (9100368.372350115 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c03,40339,2,3,1951-2012,0.87,POINT (9156028.117746752 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c02,40340,2,3,1951-2012,0.97,POINT (9211687.863143386 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c01,40341,2,3,1951-2012,1.08,POINT (9267347.608540025 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6c00,40342,2,3,1951-2012,1.19,POINT (9323007.353936663 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bff,40343,2,3,1951-2012,1.26,POINT (9378667.099333297 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bfe,40344,2,3,1951-2012,1.25,POINT (9434326.844729934 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bfd,40345,2,3,1951-2012,1.23,POINT (9489986.590126572 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bfc,40346,2,3,1951-2012,1.23,POINT (9545646.335523209 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bfb,40347,2,3,1951-2012,1.21,POINT (9601306.080919845 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bfa,40348,2,3,1951-2012,1.21,POINT (9656965.826316481 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf9,40349,2,3,1951-2012,1.22,POINT (9712625.57171312 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf8,40350,2,3,1951-2012,1.24,POINT (9768285.317109756 3535725.659799159)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf7,40665,2,3,1951-2012,0.45,POINT (8933389.136160204 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf6,40666,2,3,1951-2012,0.54,POINT (8989048.88155684 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf5,40667,2,3,1951-2012,0.63,POINT (9044708.626953477 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf4,40668,2,3,1951-2012,0.72,POINT (9100368.372350115 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf3,40669,2,3,1951-2012,0.8,POINT (9156028.117746752 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf2,40670,2,3,1951-2012,0.9,POINT (9211687.863143386 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf1,40671,2,3,1951-2012,0.99,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bf0,40672,2,3,1951-2012,1.1,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bef,40673,2,3,1951-2012,1.21,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bee,40674,2,3,1951-2012,1.29,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bed,40675,2,3,1951-2012,1.34,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bec,40676,2,3,1951-2012,1.32,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6beb,40677,2,3,1951-2012,1.32,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6bea,40678,2,3,1951-2012,1.33,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6be9,40679,2,3,1951-2012,1.33,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_2_p.fid--5ff12b53_17a375593c2_-6be8,40680,2,3,1951-2012,1.4,POINT (9768285.317109756 3471454.9819268296)
