FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c67,40981,1,3,1951-2012,-502.41,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c66,40982,1,3,1951-2012,-385.22,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c65,40983,1,3,1951-2012,-168.81,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c64,40984,1,3,1951-2012,-53.42,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c63,40985,1,3,1951-2012,-22.89,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c62,40986,1,3,1951-2012,14.68,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c61,40987,1,3,1951-2012,39.63,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c60,40988,1,3,1951-2012,60.45,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5f,40989,1,3,1951-2012,69.52,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5e,40990,1,3,1951-2012,78.18,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5d,40991,1,3,1951-2012,85.67,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5c,40992,1,3,1951-2012,78.87,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5b,40993,1,3,1951-2012,142.75,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c5a,40994,1,3,1951-2012,180.26,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c59,40995,1,3,1951-2012,179.45,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c58,40996,1,3,1951-2012,142.18,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c57,41295,1,3,1951-2012,-591.95,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c56,41296,1,3,1951-2012,-586.09,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c55,41297,1,3,1951-2012,-446.93,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c54,41298,1,3,1951-2012,-176.33,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c53,41299,1,3,1951-2012,-70.86,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c52,41300,1,3,1951-2012,-12.03,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c51,41301,1,3,1951-2012,36.74,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c50,41302,1,3,1951-2012,71.81,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4f,41303,1,3,1951-2012,98.53,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4e,41304,1,3,1951-2012,96.66,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4d,41305,1,3,1951-2012,96.07,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4c,41306,1,3,1951-2012,83.23,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4b,41307,1,3,1951-2012,172.39,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c4a,41308,1,3,1951-2012,201.21,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c49,41309,1,3,1951-2012,175.69,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c48,41310,1,3,1951-2012,112.29,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c47,41614,1,3,1951-2012,-568.17,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c46,41615,1,3,1951-2012,-553.59,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c45,41616,1,3,1951-2012,-492.54,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c44,41617,1,3,1951-2012,-250.39,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c43,41618,1,3,1951-2012,-43.19,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c42,41619,1,3,1951-2012,-70.66,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c41,41620,1,3,1951-2012,-6.82,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c40,41621,1,3,1951-2012,57.11,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3f,41622,1,3,1951-2012,218.54,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3e,41623,1,3,1951-2012,198.56,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3d,41624,1,3,1951-2012,163.21,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3c,41625,1,3,1951-2012,99.34,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3b,41626,1,3,1951-2012,144.98,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c3a,41627,1,3,1951-2012,136.03,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c39,41628,1,3,1951-2012,118.17,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c38,41629,1,3,1951-2012,78.33,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c37,41926,1,3,1951-2012,-432.5,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c36,41927,1,3,1951-2012,-476.3,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c35,41928,1,3,1951-2012,-434.97,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c34,41929,1,3,1951-2012,-252.16,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c33,41930,1,3,1951-2012,-125.32,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c32,41931,1,3,1951-2012,-139.11,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c31,41932,1,3,1951-2012,-45.56,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c30,41933,1,3,1951-2012,24.06,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2f,41934,1,3,1951-2012,118.1,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2e,41935,1,3,1951-2012,190.72,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2d,41936,1,3,1951-2012,181.32,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2c,41937,1,3,1951-2012,-65.77,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2b,41938,1,3,1951-2012,-35.7,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c2a,41939,1,3,1951-2012,15.21,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c29,41940,1,3,1951-2012,22.51,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c28,41941,1,3,1951-2012,30.89,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c27,42228,1,3,1951-2012,-330.34,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c26,42229,1,3,1951-2012,-402.19,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c25,42230,1,3,1951-2012,-380.66,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c24,42231,1,3,1951-2012,-247.47,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c23,42232,1,3,1951-2012,-171.16,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c22,42233,1,3,1951-2012,-155.87,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c21,42234,1,3,1951-2012,-79.23,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c20,42235,1,3,1951-2012,5.98,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1f,42236,1,3,1951-2012,87.49,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1e,42237,1,3,1951-2012,108.13,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1d,42238,1,3,1951-2012,70.52,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1c,42239,1,3,1951-2012,125.97,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1b,42240,1,3,1951-2012,136.15,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c1a,42241,1,3,1951-2012,40.86,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c19,42242,1,3,1951-2012,-62.56,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c18,42243,1,3,1951-2012,118.82,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c17,42530,1,3,1951-2012,-265.3,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c16,42531,1,3,1951-2012,-324.21,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c15,42532,1,3,1951-2012,-343.6,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c14,42533,1,3,1951-2012,-250.08,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c13,42534,1,3,1951-2012,-210.99,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c12,42535,1,3,1951-2012,-156.39,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c11,42536,1,3,1951-2012,-99.59,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c10,42537,1,3,1951-2012,-23.31,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0f,42538,1,3,1951-2012,21.4,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0e,42539,1,3,1951-2012,33.58,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0d,42540,1,3,1951-2012,51.14,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0c,42541,1,3,1951-2012,-39.17,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0b,42542,1,3,1951-2012,8.66,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c0a,42543,1,3,1951-2012,92.63,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c09,42544,1,3,1951-2012,276.01,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_1_p.fid--5ff12b53_17a375593c2_-6c08,42545,1,3,1951-2012,285.27,POINT (9768285.317109756 3092272.122885534)
