FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a52,41300,5,3,1951-2012,-10.7,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a51,41301,5,3,1951-2012,-11.21,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a50,41302,5,3,1951-2012,-5.21,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4f,41303,5,3,1951-2012,-9.01,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4e,41304,5,3,1951-2012,-9.39,POINT (9434326.844729934 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4d,41305,5,3,1951-2012,-10.33,POINT (9489986.590126572 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4c,41306,5,3,1951-2012,-0.96,POINT (9545646.335523209 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4b,41307,5,3,1951-2012,-1.59,POINT (9601306.080919845 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a4a,41308,5,3,1951-2012,2.7,POINT (9656965.826316481 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a49,41309,5,3,1951-2012,4.2,POINT (9712625.57171312 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a48,41310,5,3,1951-2012,6.24,POINT (9768285.317109756 3343864.953833735)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a47,41614,5,3,1951-2012,-23.48,POINT (8933389.136160204 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a46,41615,5,3,1951-2012,-17.76,POINT (8989048.88155684 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a45,41616,5,3,1951-2012,-14.08,POINT (9044708.626953477 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a44,41617,5,3,1951-2012,-7.62,POINT (9100368.372350115 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a43,41618,5,3,1951-2012,-5.53,POINT (9156028.117746752 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a42,41619,5,3,1951-2012,-2.87,POINT (9211687.863143386 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a41,41620,5,3,1951-2012,-1.23,POINT (9267347.608540025 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a40,41621,5,3,1951-2012,-0.34,POINT (9323007.353936663 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3f,41622,5,3,1951-2012,7.99,POINT (9378667.099333297 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3e,41623,5,3,1951-2012,-0.02,POINT (9434326.844729934 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3d,41624,5,3,1951-2012,4,POINT (9489986.590126572 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3c,41625,5,3,1951-2012,-6.77,POINT (9545646.335523209 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3b,41626,5,3,1951-2012,-4.48,POINT (9601306.080919845 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a3a,41627,5,3,1951-2012,-4.2,POINT (9656965.826316481 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a39,41628,5,3,1951-2012,6.51,POINT (9712625.57171312 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a38,41629,5,3,1951-2012,2.46,POINT (9768285.317109756 3280529.7896193247)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a37,41926,5,3,1951-2012,-19.47,POINT (8933389.136160204 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a36,41927,5,3,1951-2012,-17.03,POINT (8989048.88155684 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a35,41928,5,3,1951-2012,-12.44,POINT (9044708.626953477 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a34,41929,5,3,1951-2012,-6.61,POINT (9100368.372350115 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a33,41930,5,3,1951-2012,-1.4,POINT (9156028.117746752 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a32,41931,5,3,1951-2012,3.53,POINT (9211687.863143386 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a31,41932,5,3,1951-2012,5.98,POINT (9267347.608540025 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a30,41933,5,3,1951-2012,9.35,POINT (9323007.353936663 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2f,41934,5,3,1951-2012,14.85,POINT (9378667.099333297 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2e,41935,5,3,1951-2012,16.02,POINT (9434326.844729934 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2d,41936,5,3,1951-2012,18.78,POINT (9489986.590126572 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2c,41937,5,3,1951-2012,19.85,POINT (9545646.335523209 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2b,41938,5,3,1951-2012,15.83,POINT (9601306.080919845 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a2a,41939,5,3,1951-2012,4.37,POINT (9656965.826316481 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a29,41940,5,3,1951-2012,7.88,POINT (9712625.57171312 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a28,41941,5,3,1951-2012,1.21,POINT (9768285.317109756 3217490.9158222144)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a27,42228,5,3,1951-2012,-16.51,POINT (8933389.136160204 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a26,42229,5,3,1951-2012,-16.09,POINT (8989048.88155684 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a25,42230,5,3,1951-2012,-12.07,POINT (9044708.626953477 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a24,42231,5,3,1951-2012,-5.82,POINT (9100368.372350115 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a23,42232,5,3,1951-2012,-1.03,POINT (9156028.117746752 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a22,42233,5,3,1951-2012,2.66,POINT (9211687.863143386 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a21,42234,5,3,1951-2012,8.34,POINT (9267347.608540025 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a20,42235,5,3,1951-2012,13.39,POINT (9323007.353936663 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1f,42236,5,3,1951-2012,16.16,POINT (9378667.099333297 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1e,42237,5,3,1951-2012,17.26,POINT (9434326.844729934 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1d,42238,5,3,1951-2012,18.09,POINT (9489986.590126572 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1c,42239,5,3,1951-2012,17.04,POINT (9545646.335523209 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1b,42240,5,3,1951-2012,18.71,POINT (9601306.080919845 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a1a,42241,5,3,1951-2012,20.17,POINT (9656965.826316481 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a19,42242,5,3,1951-2012,23.9,POINT (9712625.57171312 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a18,42243,5,3,1951-2012,16.1,POINT (9768285.317109756 3154740.816666564)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a17,42530,5,3,1951-2012,-9.45,POINT (8933389.136160204 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a16,42531,5,3,1951-2012,-13.11,POINT (8989048.88155684 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a15,42532,5,3,1951-2012,-11.03,POINT (9044708.626953477 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a14,42533,5,3,1951-2012,-7.91,POINT (9100368.372350115 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a13,42534,5,3,1951-2012,1.08,POINT (9156028.117746752 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a12,42535,5,3,1951-2012,1.86,POINT (9211687.863143386 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a11,42536,5,3,1951-2012,10.92,POINT (9267347.608540025 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a10,42537,5,3,1951-2012,13.34,POINT (9323007.353936663 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0f,42538,5,3,1951-2012,15.69,POINT (9378667.099333297 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0e,42539,5,3,1951-2012,15.21,POINT (9434326.844729934 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0d,42540,5,3,1951-2012,12.96,POINT (9489986.590126572 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0c,42541,5,3,1951-2012,12.4,POINT (9545646.335523209 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0b,42542,5,3,1951-2012,16.4,POINT (9601306.080919845 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a0a,42543,5,3,1951-2012,17.01,POINT (9656965.826316481 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a09,42544,5,3,1951-2012,20.11,POINT (9712625.57171312 3092272.122885534)
trends_anual_espacial_5_p.fid--5ff12b53_17a375593c2_-6a08,42545,5,3,1951-2012,14.61,POINT (9768285.317109756 3092272.122885534)
