FID,id_punto,cod_variable,period,period_n,trend_anual,geom
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b87,40335,3,3,1951-2012,0.92,POINT (8933389.136160204 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b86,40336,3,3,1951-2012,1.03,POINT (8989048.88155684 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b85,40337,3,3,1951-2012,1.1,POINT (9044708.626953477 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b84,40338,3,3,1951-2012,1.18,POINT (9100368.372350115 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b83,40339,3,3,1951-2012,1.27,POINT (9156028.117746752 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b82,40340,3,3,1951-2012,1.35,POINT (9211687.863143386 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b81,40341,3,3,1951-2012,1.47,POINT (9267347.608540025 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b80,40342,3,3,1951-2012,1.57,POINT (9323007.353936663 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7f,40343,3,3,1951-2012,1.63,POINT (9378667.099333297 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7e,40344,3,3,1951-2012,1.59,POINT (9434326.844729934 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7d,40345,3,3,1951-2012,1.54,POINT (9489986.590126572 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7c,40346,3,3,1951-2012,1.5,POINT (9545646.335523209 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7b,40347,3,3,1951-2012,1.46,POINT (9601306.080919845 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b7a,40348,3,3,1951-2012,1.44,POINT (9656965.826316481 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b79,40349,3,3,1951-2012,1.45,POINT (9712625.57171312 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b78,40350,3,3,1951-2012,1.45,POINT (9768285.317109756 3535725.659799159)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b77,40665,3,3,1951-2012,0.85,POINT (8933389.136160204 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b76,40666,3,3,1951-2012,0.95,POINT (8989048.88155684 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b75,40667,3,3,1951-2012,1.04,POINT (9044708.626953477 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b74,40668,3,3,1951-2012,1.12,POINT (9100368.372350115 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b73,40669,3,3,1951-2012,1.19,POINT (9156028.117746752 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b72,40670,3,3,1951-2012,1.28,POINT (9211687.863143386 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b71,40671,3,3,1951-2012,1.37,POINT (9267347.608540025 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b70,40672,3,3,1951-2012,1.48,POINT (9323007.353936663 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6f,40673,3,3,1951-2012,1.58,POINT (9378667.099333297 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6e,40674,3,3,1951-2012,1.66,POINT (9434326.844729934 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6d,40675,3,3,1951-2012,1.69,POINT (9489986.590126572 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6c,40676,3,3,1951-2012,1.64,POINT (9545646.335523209 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6b,40677,3,3,1951-2012,1.61,POINT (9601306.080919845 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b6a,40678,3,3,1951-2012,1.59,POINT (9656965.826316481 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b69,40679,3,3,1951-2012,1.57,POINT (9712625.57171312 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b68,40680,3,3,1951-2012,1.64,POINT (9768285.317109756 3471454.9819268296)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b67,40981,3,3,1951-2012,0.77,POINT (8933389.136160204 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b66,40982,3,3,1951-2012,0.88,POINT (8989048.88155684 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b65,40983,3,3,1951-2012,0.97,POINT (9044708.626953477 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b64,40984,3,3,1951-2012,1.06,POINT (9100368.372350115 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b63,40985,3,3,1951-2012,1.15,POINT (9156028.117746752 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b62,40986,3,3,1951-2012,1.22,POINT (9211687.863143386 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b61,40987,3,3,1951-2012,1.31,POINT (9267347.608540025 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b60,40988,3,3,1951-2012,1.39,POINT (9323007.353936663 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5f,40989,3,3,1951-2012,1.49,POINT (9378667.099333297 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5e,40990,3,3,1951-2012,1.59,POINT (9434326.844729934 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5d,40991,3,3,1951-2012,1.66,POINT (9489986.590126572 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5c,40992,3,3,1951-2012,1.75,POINT (9545646.335523209 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5b,40993,3,3,1951-2012,1.77,POINT (9601306.080919845 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b5a,40994,3,3,1951-2012,1.75,POINT (9656965.826316481 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b59,40995,3,3,1951-2012,1.79,POINT (9712625.57171312 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b58,40996,3,3,1951-2012,1.68,POINT (9768285.317109756 3407504.076175717)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b57,41295,3,3,1951-2012,0.75,POINT (8933389.136160204 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b56,41296,3,3,1951-2012,0.83,POINT (8989048.88155684 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b55,41297,3,3,1951-2012,0.91,POINT (9044708.626953477 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b54,41298,3,3,1951-2012,0.99,POINT (9100368.372350115 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b53,41299,3,3,1951-2012,1.06,POINT (9156028.117746752 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b52,41300,3,3,1951-2012,1.14,POINT (9211687.863143386 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b51,41301,3,3,1951-2012,1.21,POINT (9267347.608540025 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b50,41302,3,3,1951-2012,1.32,POINT (9323007.353936663 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b4f,41303,3,3,1951-2012,1.41,POINT (9378667.099333297 3343864.953833735)
trends_anual_espacial_3_p.fid--5ff12b53_17a375593c2_-6b4e,41304,3,3,1951-2012,1.51,POINT (9434326.844729934 3343864.953833735)
