Number of Days with Rainfall > 20mm - (Days), Year, Model, Statistics, ISO3
0.14419, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
0.1279, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-0.0839, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
1.05239, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.74347, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-0.5856, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-0.9937, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
0.17807, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
-0.0203, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
-0.1187, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-0.1767, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.01222, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
-0.0433, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
0.07044, 2020-2039, gfdl_esm2m, May Anomaly, NPL
0.51245, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
0.41101, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
1.01978, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
0.91705, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
0.70452, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-0.2198, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.14328, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
0.46311, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
-0.2439, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
0.28005, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
0.2299, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.45361, 2020-2039, hadgem2_ao, May Anomaly, NPL
1.30234, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
1.12727, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.93991, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
0.09551, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-0.0378, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
-0.0102, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
0.05122, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
-0.0094, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
-0.1581, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
-0.0446, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
-0.0979, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
-0.0359, 2020-2039, hadgem2_cc, May Anomaly, NPL
-0.7697, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
1.05195, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
0.05849, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
0.177, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
0.06013, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
-0.1163, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
0.23538, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
0.17369, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-0.0826, 2020-2039, hadgem2_es, Feb Anomaly, NPL
0.12674, 2020-2039, hadgem2_es, Mar Anomaly, NPL
-0.0303, 2020-2039, hadgem2_es, Apr Anomaly, NPL
-0.1269, 2020-2039, hadgem2_es, May Anomaly, NPL
-0.5567, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-1.3321, 2020-2039, hadgem2_es, Jul Anomaly, NPL
-0.1556, 2020-2039, hadgem2_es, Aug Anomaly, NPL
0.03695, 2020-2039, hadgem2_es, Sep Anomaly, NPL
0.00641, 2020-2039, hadgem2_es, Oct Anomaly, NPL
0.00843, 2020-2039, hadgem2_es, Nov Anomaly, NPL
0.05169, 2020-2039, hadgem2_es, Dec Anomaly, NPL
0.08362, 2020-2039, inmcm4, Jan Anomaly, NPL
-0.0677, 2020-2039, inmcm4, Feb Anomaly, NPL
0.07861, 2020-2039, inmcm4, Mar Anomaly, NPL
-0.0242, 2020-2039, inmcm4, Apr Anomaly, NPL
0.08065, 2020-2039, inmcm4, May Anomaly, NPL
-0.0117, 2020-2039, inmcm4, Jun Anomaly, NPL
0.3906, 2020-2039, inmcm4, Jul Anomaly, NPL
0.42499, 2020-2039, inmcm4, Aug Anomaly, NPL
0.06809, 2020-2039, inmcm4, Sep Anomaly, NPL
0.30113, 2020-2039, inmcm4, Oct Anomaly, NPL
0.18886, 2020-2039, inmcm4, Nov Anomaly, NPL
0.09841, 2020-2039, inmcm4, Dec Anomaly, NPL
-0.5969, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.1558, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1948, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.187, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0793, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
0.11744, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
0.62454, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.29134, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
0.75066, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.6146, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
0.55452, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.1365, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
0.20842, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
-0.2433, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.0827, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.027, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
0.07121, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.36453, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
0.32282, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
0.82252, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
0.02098, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
0.3312, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
0.38669, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0587, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.5293, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
-0.1827, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.425, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.0504, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.1952, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
-0.3222, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
0.14669, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
0.25591, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
0.69647, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
0.06927, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
0.12374, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
0.17323, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
-0.0472, 2020-2039, miroc5, Jan Anomaly, NPL
0.07861, 2020-2039, miroc5, Feb Anomaly, NPL
0.06514, 2020-2039, miroc5, Mar Anomaly, NPL
0.32856, 2020-2039, miroc5, Apr Anomaly, NPL
0.19866, 2020-2039, miroc5, May Anomaly, NPL
-1.1066, 2020-2039, miroc5, Jun Anomaly, NPL
-1.1909, 2020-2039, miroc5, Jul Anomaly, NPL
-0.7219, 2020-2039, miroc5, Aug Anomaly, NPL
0.86632, 2020-2039, miroc5, Sep Anomaly, NPL
0.48831, 2020-2039, miroc5, Oct Anomaly, NPL
0.04224, 2020-2039, miroc5, Nov Anomaly, NPL
0.20981, 2020-2039, miroc5, Dec Anomaly, NPL
0.0461, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
-0.1726, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
-0.1813, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
-0.2475, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
-0.4744, 2020-2039, miroc_esm_chem, May Anomaly, NPL
0.53804, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
0.72324, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
-0.0038, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.1791, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.13852, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-0.2964, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
0.37008, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
0.00786, 2020-2039, miroc_esm, Jan Anomaly, NPL
-0.1273, 2020-2039, miroc_esm, Feb Anomaly, NPL
-0.098, 2020-2039, miroc_esm, Mar Anomaly, NPL
0.05886, 2020-2039, miroc_esm, Apr Anomaly, NPL
-0.1729, 2020-2039, miroc_esm, May Anomaly, NPL
1.22989, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.93064, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.6219, 2020-2039, miroc_esm, Aug Anomaly, NPL
0.37809, 2020-2039, miroc_esm, Sep Anomaly, NPL
-0.1302, 2020-2039, miroc_esm, Oct Anomaly, NPL
-0.4877, 2020-2039, miroc_esm, Nov Anomaly, NPL
0.01347, 2020-2039, miroc_esm, Dec Anomaly, NPL
-0.4828, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-0.1516, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-0.1701, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-0.1634, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
0.26165, 2020-2039, mpi_esm_lr, May Anomaly, NPL
0.16637, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
-1.3761, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
0.27326, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.44713, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
-0.3247, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-0.3211, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
-0.0174, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
-0.1868, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-0.4032, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
0.12066, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.16211, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
0.09734, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-1.8757, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
-0.7118, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
0.50381, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
1.08251, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.13355, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.51328, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.4029, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
7.6E-4, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.07213, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
0.12892, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.00872, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.01653, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.07512, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.73937, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.25764, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.00695, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.01548, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-0.3183, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
-0.2674, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
0.00343, 2020-2039, mri_esm1, Jan Anomaly, NPL
0.04808, 2020-2039, mri_esm1, Feb Anomaly, NPL
0.24245, 2020-2039, mri_esm1, Mar Anomaly, NPL
0.02712, 2020-2039, mri_esm1, Apr Anomaly, NPL
-0.0041, 2020-2039, mri_esm1, May Anomaly, NPL
0.15828, 2020-2039, mri_esm1, Jun Anomaly, NPL
-0.7237, 2020-2039, mri_esm1, Jul Anomaly, NPL
0.23208, 2020-2039, mri_esm1, Aug Anomaly, NPL
0.35521, 2020-2039, mri_esm1, Sep Anomaly, NPL
0.14813, 2020-2039, mri_esm1, Oct Anomaly, NPL
0.01717, 2020-2039, mri_esm1, Nov Anomaly, NPL
0.14652, 2020-2039, mri_esm1, Dec Anomaly, NPL
0.00339, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.39842, 2020-2039, noresm1_m, Feb Anomaly, NPL
-0.0686, 2020-2039, noresm1_m, Mar Anomaly, NPL
0.01056, 2020-2039, noresm1_m, Apr Anomaly, NPL
-0.0024, 2020-2039, noresm1_m, May Anomaly, NPL
-0.0363, 2020-2039, noresm1_m, Jun Anomaly, NPL
1.97713, 2020-2039, noresm1_m, Jul Anomaly, NPL
1.22504, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.16273, 2020-2039, noresm1_m, Sep Anomaly, NPL
0.4673, 2020-2039, noresm1_m, Oct Anomaly, NPL
-0.5154, 2020-2039, noresm1_m, Nov Anomaly, NPL
-0.2975, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.3199, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.3371, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.2614, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.1295, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.1904, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-1.7649, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-4.4285, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-3.6105, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-1.1465, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.6482, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.4804, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.3462, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
0.02737, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
-0.0214, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
0.00951, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.0058, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
0.01611, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
-0.0107, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
0.50127, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.35477, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.28135, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
0.04, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0506, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
