Number of Frost Days (Tmin < 0°C) - (Days), Year, Model, Statistics, ISO3
-3.3135, 2040-2059, cnrm_cm5, May Anomaly, NPL
-2.0003, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
-0.1356, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
-0.0464, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
-0.9389, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
-1.3073, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-1.6293, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
-1.909, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-3.0941, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-2.6542, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
-0.9836, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
-1.2054, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
-2.0996, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
-1.9255, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
-0.8477, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
-1.6213, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
-2.9328, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
-1.7245, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
-0.9064, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
-2.8516, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
-4.4504, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
-2.8518, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
-2.0596, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-2.0046, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
-3.4533, 2040-2059, gfdl_cm3, May Anomaly, NPL
-3.3516, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
-0.7602, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
-0.1837, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-2.1083, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-4.1801, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-1.8291, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-3.8307, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-1.1222, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
-0.7158, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
-1.3777, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
-0.6378, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
-1.8031, 2040-2059, gfdl_esm2g, May Anomaly, NPL
-1.6697, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
-0.5206, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
-0.3962, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-1.5505, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-0.9198, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
-1.3663, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
-1.3871, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-1.2902, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-0.8382, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
-1.0623, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-0.5256, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
-1.0461, 2040-2059, gfdl_esm2m, May Anomaly, NPL
-1.0944, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
-0.3947, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
-0.377, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
-1.4405, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
-0.9574, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-1.3109, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-1.2363, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
-0.4821, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-1.0663, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
-0.4544, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
-1.0378, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
-2.0679, 2040-2059, hadgem2_ao, May Anomaly, NPL
-0.9179, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
-0.1102, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
-0.152, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
-1.7897, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-0.6223, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-1.0276, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
-1.4522, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
-1.39, 2040-2059, hadgem2_cc, Jan Anomaly, NPL
-1.6759, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
-0.5296, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
-1.2184, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
-1.8734, 2040-2059, hadgem2_cc, May Anomaly, NPL
-1.1863, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
-0.3338, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
-0.3613, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
-1.9582, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
-0.6557, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
-1.2607, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
-1.2721, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
-1.4992, 2040-2059, hadgem2_es, Jan Anomaly, NPL
-1.544, 2040-2059, hadgem2_es, Feb Anomaly, NPL
-0.3603, 2040-2059, hadgem2_es, Mar Anomaly, NPL
-1.6164, 2040-2059, hadgem2_es, Apr Anomaly, NPL
-2.0898, 2040-2059, hadgem2_es, May Anomaly, NPL
-1.0632, 2040-2059, hadgem2_es, Jun Anomaly, NPL
-0.2753, 2040-2059, hadgem2_es, Jul Anomaly, NPL
-0.286, 2040-2059, hadgem2_es, Aug Anomaly, NPL
-2.2044, 2040-2059, hadgem2_es, Sep Anomaly, NPL
-1.0528, 2040-2059, hadgem2_es, Oct Anomaly, NPL
-0.9461, 2040-2059, hadgem2_es, Nov Anomaly, NPL
-0.9809, 2040-2059, hadgem2_es, Dec Anomaly, NPL
-2.0976, 2040-2059, inmcm4, Jan Anomaly, NPL
-1.0191, 2040-2059, inmcm4, Feb Anomaly, NPL
-1.2772, 2040-2059, inmcm4, Mar Anomaly, NPL
-1.7826, 2040-2059, inmcm4, Apr Anomaly, NPL
-1.7495, 2040-2059, inmcm4, May Anomaly, NPL
-1.2203, 2040-2059, inmcm4, Jun Anomaly, NPL
-0.3111, 2040-2059, inmcm4, Jul Anomaly, NPL
-0.1338, 2040-2059, inmcm4, Aug Anomaly, NPL
-0.9832, 2040-2059, inmcm4, Sep Anomaly, NPL
-0.5613, 2040-2059, inmcm4, Oct Anomaly, NPL
-1.0143, 2040-2059, inmcm4, Nov Anomaly, NPL
-2.4393, 2040-2059, inmcm4, Dec Anomaly, NPL
-3.0238, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-2.4541, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-1.6774, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-1.0864, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-3.4932, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
-3.8493, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
-1.0595, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
-0.0207, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
-1.7424, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-2.5218, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-1.2594, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-2.2199, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-2.3108, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-1.8943, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
-1.414, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-1.7191, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
-3.8433, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
-3.6536, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
-1.064, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
-0.1338, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
-1.968, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
-3.6408, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.5966, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-1.603, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
-1.7094, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
-1.4389, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.5405, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.8587, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-1.9384, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
-2.1264, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
-0.5353, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
-0.1208, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
-1.893, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
-2.5327, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-1.0909, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
-1.8407, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-2.0308, 2040-2059, miroc5, Jan Anomaly, NPL
-1.983, 2040-2059, miroc5, Feb Anomaly, NPL
-1.3202, 2040-2059, miroc5, Mar Anomaly, NPL
-1.0723, 2040-2059, miroc5, Apr Anomaly, NPL
-4.0266, 2040-2059, miroc5, May Anomaly, NPL
-3.7648, 2040-2059, miroc5, Jun Anomaly, NPL
-1.0565, 2040-2059, miroc5, Jul Anomaly, NPL
-0.861, 2040-2059, miroc5, Aug Anomaly, NPL
-2.2243, 2040-2059, miroc5, Sep Anomaly, NPL
-2.9519, 2040-2059, miroc5, Oct Anomaly, NPL
-0.3476, 2040-2059, miroc5, Nov Anomaly, NPL
-1.554, 2040-2059, miroc5, Dec Anomaly, NPL
-6.0574, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-3.4072, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-2.2335, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-1.7557, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-3.5499, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-2.4324, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
-0.5903, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
-0.2691, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
-1.8234, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-3.4306, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-0.9728, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-2.933, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
-4.0676, 2040-2059, miroc_esm, Jan Anomaly, NPL
-2.1713, 2040-2059, miroc_esm, Feb Anomaly, NPL
-1.8364, 2040-2059, miroc_esm, Mar Anomaly, NPL
-1.5941, 2040-2059, miroc_esm, Apr Anomaly, NPL
-2.2844, 2040-2059, miroc_esm, May Anomaly, NPL
-2.2494, 2040-2059, miroc_esm, Jun Anomaly, NPL
-0.7279, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.6464, 2040-2059, miroc_esm, Aug Anomaly, NPL
-2.0676, 2040-2059, miroc_esm, Sep Anomaly, NPL
-2.6106, 2040-2059, miroc_esm, Oct Anomaly, NPL
-0.6419, 2040-2059, miroc_esm, Nov Anomaly, NPL
-2.7528, 2040-2059, miroc_esm, Dec Anomaly, NPL
-2.7973, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
-2.3847, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
-1.3996, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-1.775, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
-2.998, 2040-2059, mpi_esm_lr, May Anomaly, NPL
-0.9086, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
-0.1857, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
-0.3935, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
-2.3899, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-1.7306, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-0.8515, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
-2.4858, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-2.8111, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-2.0856, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-1.5801, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-1.0482, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
-2.0099, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-1.2825, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-0.2177, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-0.4262, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
-1.682, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
-2.2466, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
-1.0591, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
-1.6586, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
-1.8971, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
-1.4037, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-1.2173, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
-0.7686, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-2.9582, 2040-2059, mri_cgcm3, May Anomaly, NPL
-1.6117, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
-0.1537, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
-0.2131, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-2.5496, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-0.9564, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-1.1604, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-2.2407, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
-2.592, 2040-2059, mri_esm1, Jan Anomaly, NPL
-1.6053, 2040-2059, mri_esm1, Feb Anomaly, NPL
-1.0781, 2040-2059, mri_esm1, Mar Anomaly, NPL
-0.759, 2040-2059, mri_esm1, Apr Anomaly, NPL
-1.8059, 2040-2059, mri_esm1, May Anomaly, NPL
-1.5022, 2040-2059, mri_esm1, Jun Anomaly, NPL
-0.1355, 2040-2059, mri_esm1, Jul Anomaly, NPL
-0.3152, 2040-2059, mri_esm1, Aug Anomaly, NPL
-2.4467, 2040-2059, mri_esm1, Sep Anomaly, NPL
-1.1525, 2040-2059, mri_esm1, Oct Anomaly, NPL
-1.014, 2040-2059, mri_esm1, Nov Anomaly, NPL
-1.8286, 2040-2059, mri_esm1, Dec Anomaly, NPL
-2.4643, 2040-2059, noresm1_m, Jan Anomaly, NPL
-1.6253, 2040-2059, noresm1_m, Feb Anomaly, NPL
-1.4456, 2040-2059, noresm1_m, Mar Anomaly, NPL
-0.653, 2040-2059, noresm1_m, Apr Anomaly, NPL
-2.2283, 2040-2059, noresm1_m, May Anomaly, NPL
-1.5795, 2040-2059, noresm1_m, Jun Anomaly, NPL
-0.0957, 2040-2059, noresm1_m, Jul Anomaly, NPL
-0.1324, 2040-2059, noresm1_m, Aug Anomaly, NPL
-1.4823, 2040-2059, noresm1_m, Sep Anomaly, NPL
-1.5599, 2040-2059, noresm1_m, Oct Anomaly, NPL
-1.046, 2040-2059, noresm1_m, Nov Anomaly, NPL
-1.6229, 2040-2059, noresm1_m, Dec Anomaly, NPL
-4.1788, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-2.6601, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-1.9805, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-2.2046, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-4.9881, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-2.3605, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.3145, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3288, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-3.1231, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-4.38, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-1.9283, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-3.3934, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-2.3434, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-1.6749, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-1.2051, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-1.0708, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-2.7136, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
