Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
0.1564, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
0.45145, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
0.30053, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
0.03214, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-0.028, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
0.0122, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
-0.0017, 2040-2059, hadgem2_es, Feb Anomaly, NPL
6.9E-4, 2040-2059, hadgem2_es, Mar Anomaly, NPL
0.00507, 2040-2059, hadgem2_es, Apr Anomaly, NPL
0.01247, 2040-2059, hadgem2_es, May Anomaly, NPL
0.16097, 2040-2059, hadgem2_es, Jun Anomaly, NPL
0.14365, 2040-2059, hadgem2_es, Jul Anomaly, NPL
0.12142, 2040-2059, hadgem2_es, Aug Anomaly, NPL
0.00804, 2040-2059, hadgem2_es, Sep Anomaly, NPL
2.4E-4, 2040-2059, hadgem2_es, Oct Anomaly, NPL
-4.0E-4, 2040-2059, hadgem2_es, Dec Anomaly, NPL
0.19573, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.038, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.0918, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.0055, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0107, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
0.02734, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
0.03741, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
0.00821, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.2416, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.0406, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-0.0205, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.1622, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
0.00763, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
0.05723, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
0.00565, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.04649, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
0.11583, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
0.04026, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
0.38269, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
0.25144, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
0.06186, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
0.19254, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0448, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
1.7E-4, 2040-2059, miroc5, Jan Anomaly, NPL
0.0182, 2040-2059, miroc5, Feb Anomaly, NPL
0.0212, 2040-2059, miroc5, Mar Anomaly, NPL
-0.0272, 2040-2059, miroc5, Apr Anomaly, NPL
0.14684, 2040-2059, miroc5, May Anomaly, NPL
0.54745, 2040-2059, miroc5, Jun Anomaly, NPL
0.92673, 2040-2059, miroc5, Jul Anomaly, NPL
0.28993, 2040-2059, miroc5, Aug Anomaly, NPL
0.16338, 2040-2059, miroc5, Sep Anomaly, NPL
0.02679, 2040-2059, miroc5, Oct Anomaly, NPL
0.01268, 2040-2059, miroc5, Nov Anomaly, NPL
0.01422, 2040-2059, miroc5, Dec Anomaly, NPL
-0.009, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
0.02262, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-1.0E-4, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
0.06261, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-0.1158, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
0.50196, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
0.1009, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
0.00673, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
-0.0408, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-0.0375, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
0.10012, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
0.08732, 2040-2059, miroc_esm, Jan Anomaly, NPL
-0.0158, 2040-2059, miroc_esm, Feb Anomaly, NPL
0.02625, 2040-2059, miroc_esm, Apr Anomaly, NPL
-0.0507, 2040-2059, miroc_esm, May Anomaly, NPL
0.04779, 2040-2059, miroc_esm, Jun Anomaly, NPL
0.19357, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.1202, 2040-2059, miroc_esm, Aug Anomaly, NPL
-0.0015, 2040-2059, miroc_esm, Sep Anomaly, NPL
-0.0156, 2040-2059, miroc_esm, Oct Anomaly, NPL
0.00224, 2040-2059, miroc_esm, Nov Anomaly, NPL
-0.0232, 2040-2059, miroc_esm, Dec Anomaly, NPL
0.00964, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
-0.0032, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
0.01695, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
1.7E-4, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-0.0065, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
0.188, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
0.19206, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
0.03383, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
-0.0118, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-0.0188, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-0.0068, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
-0.017, 2040-2059, noresm1_m, Jan Anomaly, NPL
0.03045, 2040-2059, noresm1_m, Feb Anomaly, NPL
-0.0505, 2040-2059, noresm1_m, Mar Anomaly, NPL
0.68543, 2040-2059, noresm1_m, Jun Anomaly, NPL
0.74554, 2040-2059, noresm1_m, Jul Anomaly, NPL
0.63306, 2040-2059, noresm1_m, Aug Anomaly, NPL
-0.0959, 2040-2059, noresm1_m, Sep Anomaly, NPL
-0.099, 2040-2059, noresm1_m, Oct Anomaly, NPL
-0.007, 2040-2059, noresm1_m, Nov Anomaly, NPL
-0.0205, 2040-2059, noresm1_m, Dec Anomaly, NPL
-0.0063, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.4727, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3446, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0594, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.0011, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
0.00613, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
0.07432, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
0.1821, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
0.20485, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
0.08857, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
-4.0E-4, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
0.03817, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.01306, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
0.23674, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
0.17649, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
0.08415, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
0.05442, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
0.39242, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
1.846, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
4.67398, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
3.48325, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
1.5179, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
0.41683, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
0.29285, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
0.20505, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.3969, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
0.80718, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
0.68034, 2040-2059, ccsm4, Annual Anomaly, NPL
2.11403, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
0.04884, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
-0.0707, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
1.13996, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
0.94514, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
0.89479, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
0.42893, 2040-2059, hadgem2_es, Annual Anomaly, NPL
-0.1802, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
0.95458, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
2.14044, 2040-2059, miroc5, Annual Anomaly, NPL
0.59205, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
0.12992, 2040-2059, miroc_esm, Annual Anomaly, NPL
0.39348, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
1.80432, 2040-2059, noresm1_m, Annual Anomaly, NPL
-1.2624, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
0.51597, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
11.6452, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
