Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
0.02397, 2080-2099, bnu_esm, Sep Anomaly, NPL
0.01189, 2080-2099, bnu_esm, Oct Anomaly, NPL
0.00995, 2080-2099, bnu_esm, Nov Anomaly, NPL
-0.0039, 2080-2099, canesm2, Jan Anomaly, NPL
-0.0291, 2080-2099, canesm2, Feb Anomaly, NPL
0.03827, 2080-2099, canesm2, Mar Anomaly, NPL
-0.015, 2080-2099, canesm2, May Anomaly, NPL
-0.0656, 2080-2099, canesm2, Jun Anomaly, NPL
0.45507, 2080-2099, canesm2, Jul Anomaly, NPL
0.66461, 2080-2099, canesm2, Aug Anomaly, NPL
0.00373, 2080-2099, canesm2, Sep Anomaly, NPL
0.02778, 2080-2099, canesm2, Oct Anomaly, NPL
-1.0E-4, 2080-2099, canesm2, Nov Anomaly, NPL
0.04809, 2080-2099, canesm2, Dec Anomaly, NPL
0.18444, 2080-2099, ccsm4, Jan Anomaly, NPL
-0.0615, 2080-2099, ccsm4, Feb Anomaly, NPL
-0.0567, 2080-2099, ccsm4, Mar Anomaly, NPL
0.00584, 2080-2099, ccsm4, Apr Anomaly, NPL
0.07368, 2080-2099, ccsm4, May Anomaly, NPL
0.45846, 2080-2099, ccsm4, Jun Anomaly, NPL
-0.1611, 2080-2099, ccsm4, Jul Anomaly, NPL
1.12155, 2080-2099, ccsm4, Aug Anomaly, NPL
0.21565, 2080-2099, ccsm4, Sep Anomaly, NPL
0.22915, 2080-2099, ccsm4, Oct Anomaly, NPL
-0.1339, 2080-2099, ccsm4, Nov Anomaly, NPL
-0.1636, 2080-2099, ccsm4, Dec Anomaly, NPL
-0.1617, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
0.02047, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
0.01492, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
0.00434, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
0.11843, 2080-2099, cesm1_cam5, May Anomaly, NPL
-0.736, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
1.25074, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
1.42242, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
0.4655, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
0.20914, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
0.07661, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
0.01643, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
-0.0089, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
2.1E-4, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
-0.0928, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
0.00244, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
0.00909, 2080-2099, cnrm_cm5, May Anomaly, NPL
-0.0322, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
-0.3718, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
-0.1277, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
-0.0659, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
0.02034, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
-0.0547, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
0.02319, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
0.00622, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
-0.0094, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
0.00219, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
0.02455, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
0.00219, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
-0.013, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
0.07544, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
0.02974, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
0.02815, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
0.05618, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
0.00235, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
0.00454, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
0.03583, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
0.01229, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
-0.1536, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
0.19792, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
0.12336, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
-0.0812, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
0.04619, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
0.00219, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
0.00235, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
-0.0021, 2080-2099, gfdl_esm2g, May Anomaly, NPL
0.33235, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
0.23981, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
0.91476, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
-0.1824, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
-0.1438, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
0.06105, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
0.00531, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
-0.0122, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
-0.0052, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
0.01473, 2080-2099, gfdl_esm2m, May Anomaly, NPL
0.34921, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
0.03958, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
0.15476, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
0.2477, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
-0.0312, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-0.0963, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
0.01572, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
0.00151, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
0.00301, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
0.01686, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
7.6E-4, 2080-2099, hadgem2_ao, May Anomaly, NPL
0.32227, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
0.59487, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
0.39246, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
0.02904, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
-0.0083, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
0.00158, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
-0.0021, 2080-2099, hadgem2_es, Feb Anomaly, NPL
-1.0E-4, 2080-2099, hadgem2_es, Mar Anomaly, NPL
0.00475, 2080-2099, hadgem2_es, Apr Anomaly, NPL
-0.0012, 2080-2099, hadgem2_es, May Anomaly, NPL
0.16368, 2080-2099, hadgem2_es, Jun Anomaly, NPL
0.29526, 2080-2099, hadgem2_es, Jul Anomaly, NPL
0.1398, 2080-2099, hadgem2_es, Aug Anomaly, NPL
-0.0194, 2080-2099, hadgem2_es, Sep Anomaly, NPL
1.0E-5, 2080-2099, hadgem2_es, Oct Anomaly, NPL
0.00133, 2080-2099, hadgem2_es, Nov Anomaly, NPL
-0.0144, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0443, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.0646, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.0086, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
0.01074, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
0.00246, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
0.10384, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
0.00819, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.2976, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
0.07476, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
0.066, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
0.01207, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
0.01686, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
0.02596, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.0191, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
0.00665, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
0.0765, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
0.13445, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
0.33985, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
0.16329, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
0.23668, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
0.04278, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
0.04699, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
0.01196, 2080-2099, miroc5, Jan Anomaly, NPL
0.03516, 2080-2099, miroc5, Feb Anomaly, NPL
0.00444, 2080-2099, miroc5, Mar Anomaly, NPL
-0.0233, 2080-2099, miroc5, Apr Anomaly, NPL
0.1694, 2080-2099, miroc5, May Anomaly, NPL
0.05576, 2080-2099, miroc5, Jun Anomaly, NPL
-0.444, 2080-2099, miroc5, Jul Anomaly, NPL
0.32948, 2080-2099, miroc5, Aug Anomaly, NPL
0.12801, 2080-2099, miroc5, Sep Anomaly, NPL
-0.0076, 2080-2099, miroc5, Oct Anomaly, NPL
0.00401, 2080-2099, miroc5, Nov Anomaly, NPL
0.02725, 2080-2099, miroc5, Dec Anomaly, NPL
-0.0207, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
0.01642, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
-3.0E-4, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
0.04468, 2080-2099, miroc_esm_chem, May Anomaly, NPL
-0.0264, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
0.38655, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
0.33059, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
0.11993, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
0.05598, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-0.0601, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
0.0802, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
0.03128, 2080-2099, miroc_esm, Jan Anomaly, NPL
0.02752, 2080-2099, miroc_esm, Feb Anomaly, NPL
0.05444, 2080-2099, miroc_esm, Mar Anomaly, NPL
0.01481, 2080-2099, miroc_esm, Apr Anomaly, NPL
-6.0E-4, 2080-2099, miroc_esm, May Anomaly, NPL
-0.0526, 2080-2099, miroc_esm, Jun Anomaly, NPL
0.22047, 2080-2099, miroc_esm, Jul Anomaly, NPL
0.05649, 2080-2099, miroc_esm, Aug Anomaly, NPL
0.01257, 2080-2099, miroc_esm, Sep Anomaly, NPL
0.05006, 2080-2099, miroc_esm, Oct Anomaly, NPL
-0.0222, 2080-2099, miroc_esm, Nov Anomaly, NPL
0.0331, 2080-2099, miroc_esm, Dec Anomaly, NPL
0.1158, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
-0.0467, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
0.01424, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
-0.0122, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
0.03344, 2080-2099, mpi_esm_lr, May Anomaly, NPL
0.08386, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
-0.3026, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
-0.2276, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
-0.0785, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
-0.1795, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
-0.098, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
0.06597, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
-0.03, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
0.00713, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
0.0016, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
-0.0121, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
-0.0177, 2080-2099, mpi_esm_mr, May Anomaly, NPL
-0.5766, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
0.23508, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
-0.2699, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
0.24753, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
-0.0755, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
0.07262, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
0.2206, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.01519, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
0.01349, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
0.0453, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
0.0053, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
0.02332, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
0.15067, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
0.17259, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
-0.0136, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
0.02273, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-0.013, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
0.03198, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
0.06992, 2080-2099, noresm1_m, Jan Anomaly, NPL
0.06163, 2080-2099, noresm1_m, Feb Anomaly, NPL
-0.0486, 2080-2099, noresm1_m, Mar Anomaly, NPL
1.7E-4, 2080-2099, noresm1_m, May Anomaly, NPL
0.08145, 2080-2099, noresm1_m, Jun Anomaly, NPL
-0.0968, 2080-2099, noresm1_m, Jul Anomaly, NPL
0.98902, 2080-2099, noresm1_m, Aug Anomaly, NPL
0.44856, 2080-2099, noresm1_m, Sep Anomaly, NPL
0.00301, 2080-2099, noresm1_m, Oct Anomaly, NPL
-0.0104, 2080-2099, noresm1_m, Nov Anomaly, NPL
0.03241, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.0063, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-0.1407, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.4867, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3446, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0635, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
0.02567, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
0.00705, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
0.00228, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
-0.0119, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
0.30415, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
0.27545, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
0.04895, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
0.02992, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
0.0097, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
0.03318, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
0.21596, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
0.11874, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
0.09664, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
0.0383, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
0.27853, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
1.57554, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
3.5374, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
3.48353, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
1.39877, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
0.45922, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
0.20398, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
0.22831, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
0.0453, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
0.88694, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
0.63614, 2080-2099, bnu_esm, Annual Anomaly, NPL
1.12367, 2080-2099, canesm2, Annual Anomaly, NPL
1.71174, 2080-2099, ccsm4, Annual Anomaly, NPL
2.70126, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
-0.699, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
0.11789, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
0.22574, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
1.27026, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
0.66619, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
1.3053, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
0.55405, 2080-2099, hadgem2_es, Annual Anomaly, NPL
-0.1637, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
1.08294, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
0.29048, 2080-2099, miroc5, Annual Anomaly, NPL
0.92627, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
0.42519, 2080-2099, miroc_esm, Annual Anomaly, NPL
-0.6304, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
-0.2004, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
0.45414, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
1.53029, 2080-2099, noresm1_m, Annual Anomaly, NPL
-1.2923, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
0.86414, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
10.34, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
