Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
0.95313, 2060-2079, cesm1_bgc, Aug Anomaly, NPL
0.57645, 2060-2079, cesm1_bgc, Sep Anomaly, NPL
0.30446, 2060-2079, cesm1_bgc, Oct Anomaly, NPL
0.01536, 2060-2079, cesm1_bgc, Nov Anomaly, NPL
-0.2364, 2060-2079, cesm1_bgc, Dec Anomaly, NPL
-0.0483, 2060-2079, cesm1_cam5, Jan Anomaly, NPL
0.04125, 2060-2079, cesm1_cam5, Feb Anomaly, NPL
0.01597, 2060-2079, cesm1_cam5, Mar Anomaly, NPL
-0.006, 2060-2079, cesm1_cam5, Apr Anomaly, NPL
0.30725, 2060-2079, cesm1_cam5, May Anomaly, NPL
0.49091, 2060-2079, cesm1_cam5, Jun Anomaly, NPL
1.60431, 2060-2079, cesm1_cam5, Jul Anomaly, NPL
2.09625, 2060-2079, cesm1_cam5, Aug Anomaly, NPL
0.91934, 2060-2079, cesm1_cam5, Sep Anomaly, NPL
0.38969, 2060-2079, cesm1_cam5, Oct Anomaly, NPL
0.08694, 2060-2079, cesm1_cam5, Nov Anomaly, NPL
-0.0133, 2060-2079, cesm1_cam5, Dec Anomaly, NPL
0.01909, 2060-2079, cnrm_cm5, Jan Anomaly, NPL
-0.0015, 2060-2079, cnrm_cm5, Feb Anomaly, NPL
-0.0912, 2060-2079, cnrm_cm5, Mar Anomaly, NPL
-6.0E-4, 2060-2079, cnrm_cm5, Apr Anomaly, NPL
0.00689, 2060-2079, cnrm_cm5, May Anomaly, NPL
0.09602, 2060-2079, cnrm_cm5, Jun Anomaly, NPL
-0.2288, 2060-2079, cnrm_cm5, Jul Anomaly, NPL
-0.131, 2060-2079, cnrm_cm5, Aug Anomaly, NPL
0.10042, 2060-2079, cnrm_cm5, Sep Anomaly, NPL
0.02148, 2060-2079, cnrm_cm5, Oct Anomaly, NPL
-0.0553, 2060-2079, cnrm_cm5, Nov Anomaly, NPL
-0.018, 2060-2079, cnrm_cm5, Dec Anomaly, NPL
0.01684, 2060-2079, csiro_mk3_6_0, Jan Anomaly, NPL
-0.0152, 2060-2079, csiro_mk3_6_0, Feb Anomaly, NPL
0.00236, 2060-2079, csiro_mk3_6_0, Aug Anomaly, NPL
0.03823, 2060-2079, csiro_mk3_6_0, Sep Anomaly, NPL
0.0291, 2060-2079, csiro_mk3_6_0, Oct Anomaly, NPL
0.00729, 2060-2079, csiro_mk3_6_0, Nov Anomaly, NPL
0.00929, 2060-2079, csiro_mk3_6_0, Dec Anomaly, NPL
0.10807, 2060-2079, gfdl_cm3, Jan Anomaly, NPL
0.03836, 2060-2079, gfdl_cm3, Feb Anomaly, NPL
0.00273, 2060-2079, gfdl_cm3, Mar Anomaly, NPL
-3.0E-4, 2060-2079, gfdl_cm3, Apr Anomaly, NPL
0.00219, 2060-2079, gfdl_cm3, May Anomaly, NPL
0.02496, 2060-2079, gfdl_cm3, Jun Anomaly, NPL
0.13384, 2060-2079, gfdl_cm3, Jul Anomaly, NPL
0.26554, 2060-2079, gfdl_cm3, Aug Anomaly, NPL
-0.1013, 2060-2079, gfdl_cm3, Sep Anomaly, NPL
-0.0456, 2060-2079, gfdl_cm3, Oct Anomaly, NPL
0.15221, 2060-2079, gfdl_cm3, Nov Anomaly, NPL
-0.1158, 2060-2079, gfdl_cm3, Dec Anomaly, NPL
3.7E-4, 2060-2079, gfdl_esm2g, Jan Anomaly, NPL
0.00754, 2060-2079, gfdl_esm2g, Feb Anomaly, NPL
0.00219, 2060-2079, gfdl_esm2g, Mar Anomaly, NPL
0.01831, 2060-2079, gfdl_esm2g, May Anomaly, NPL
0.00542, 2060-2079, gfdl_esm2g, Jun Anomaly, NPL
1.04636, 2060-2079, gfdl_esm2g, Jul Anomaly, NPL
0.56435, 2060-2079, gfdl_esm2g, Aug Anomaly, NPL
-0.2588, 2060-2079, gfdl_esm2g, Sep Anomaly, NPL
-0.0093, 2060-2079, gfdl_esm2g, Oct Anomaly, NPL
4.7E-4, 2060-2079, gfdl_esm2g, Nov Anomaly, NPL
0.03077, 2060-2079, gfdl_esm2g, Dec Anomaly, NPL
-0.0105, 2060-2079, gfdl_esm2m, Jan Anomaly, NPL
0.00801, 2060-2079, gfdl_esm2m, Feb Anomaly, NPL
0.00505, 2060-2079, gfdl_esm2m, Mar Anomaly, NPL
-0.0052, 2060-2079, gfdl_esm2m, Apr Anomaly, NPL
0.02189, 2060-2079, gfdl_esm2m, May Anomaly, NPL
-0.0256, 2060-2079, gfdl_esm2m, Jun Anomaly, NPL
0.58178, 2060-2079, gfdl_esm2m, Jul Anomaly, NPL
0.51602, 2060-2079, gfdl_esm2m, Aug Anomaly, NPL
0.33542, 2060-2079, gfdl_esm2m, Sep Anomaly, NPL
-0.2045, 2060-2079, gfdl_esm2m, Oct Anomaly, NPL
-0.0963, 2060-2079, gfdl_esm2m, Nov Anomaly, NPL
0.0199, 2060-2079, gfdl_esm2m, Dec Anomaly, NPL
0.00437, 2060-2079, hadgem2_ao, Jan Anomaly, NPL
0.00148, 2060-2079, hadgem2_ao, Feb Anomaly, NPL
7.1E-4, 2060-2079, hadgem2_ao, Mar Anomaly, NPL
0.01353, 2060-2079, hadgem2_ao, Apr Anomaly, NPL
0.01199, 2060-2079, hadgem2_ao, May Anomaly, NPL
0.1173, 2060-2079, hadgem2_ao, Jun Anomaly, NPL
0.57567, 2060-2079, hadgem2_ao, Jul Anomaly, NPL
0.08053, 2060-2079, hadgem2_ao, Aug Anomaly, NPL
0.01281, 2060-2079, hadgem2_ao, Sep Anomaly, NPL
-0.0282, 2060-2079, hadgem2_ao, Oct Anomaly, NPL
0.01087, 2060-2079, hadgem2_cc, Jan Anomaly, NPL
-0.0328, 2060-2079, hadgem2_cc, Feb Anomaly, NPL
9.5E-4, 2060-2079, hadgem2_cc, Mar Anomaly, NPL
0.01044, 2060-2079, hadgem2_cc, Apr Anomaly, NPL
0.0101, 2060-2079, hadgem2_cc, May Anomaly, NPL
0.18857, 2060-2079, hadgem2_cc, Jun Anomaly, NPL
0.86253, 2060-2079, hadgem2_cc, Jul Anomaly, NPL
0.12721, 2060-2079, hadgem2_cc, Aug Anomaly, NPL
0.0335, 2060-2079, hadgem2_cc, Sep Anomaly, NPL
-0.0055, 2060-2079, hadgem2_cc, Oct Anomaly, NPL
-0.0235, 2060-2079, hadgem2_cc, Nov Anomaly, NPL
0.04003, 2060-2079, hadgem2_cc, Dec Anomaly, NPL
-0.0063, 2060-2079, inmcm4, Jan Anomaly, NPL
-0.0152, 2060-2079, inmcm4, Mar Anomaly, NPL
0.00368, 2060-2079, inmcm4, Jul Anomaly, NPL
0.01758, 2060-2079, inmcm4, Oct Anomaly, NPL
-0.0074, 2060-2079, inmcm4, Nov Anomaly, NPL
0.02926, 2060-2079, inmcm4, Dec Anomaly, NPL
0.08352, 2060-2079, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0987, 2060-2079, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.1152, 2060-2079, ipsl_cm5a_lr, Mar Anomaly, NPL
0.03814, 2060-2079, ipsl_cm5a_lr, Apr Anomaly, NPL
0.02786, 2060-2079, ipsl_cm5a_lr, May Anomaly, NPL
0.14108, 2060-2079, ipsl_cm5a_lr, Jul Anomaly, NPL
0.24994, 2060-2079, ipsl_cm5a_lr, Aug Anomaly, NPL
0.19568, 2060-2079, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.1823, 2060-2079, ipsl_cm5a_lr, Oct Anomaly, NPL
0.20443, 2060-2079, ipsl_cm5a_lr, Nov Anomaly, NPL
0.03867, 2060-2079, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.1116, 2060-2079, ipsl_cm5a_mr, Jan Anomaly, NPL
0.09184, 2060-2079, ipsl_cm5a_mr, Feb Anomaly, NPL
0.0363, 2060-2079, ipsl_cm5a_mr, Mar Anomaly, NPL
-5.0E-4, 2060-2079, ipsl_cm5a_mr, Apr Anomaly, NPL
0.04924, 2060-2079, ipsl_cm5a_mr, May Anomaly, NPL
0.03231, 2060-2079, ipsl_cm5a_mr, Jun Anomaly, NPL
0.23828, 2060-2079, ipsl_cm5a_mr, Jul Anomaly, NPL
0.79156, 2060-2079, ipsl_cm5a_mr, Aug Anomaly, NPL
0.3911, 2060-2079, ipsl_cm5a_mr, Sep Anomaly, NPL
0.00501, 2060-2079, ipsl_cm5a_mr, Oct Anomaly, NPL
0.0662, 2060-2079, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0755, 2060-2079, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.0312, 2060-2079, ipsl_cm5b_lr, Jan Anomaly, NPL
0.08088, 2060-2079, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.0021, 2060-2079, ipsl_cm5b_lr, Mar Anomaly, NPL
-0.024, 2060-2079, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.0075, 2060-2079, ipsl_cm5b_lr, May Anomaly, NPL
0.07121, 2060-2079, ipsl_cm5b_lr, Jun Anomaly, NPL
0.05275, 2060-2079, ipsl_cm5b_lr, Jul Anomaly, NPL
0.02707, 2060-2079, ipsl_cm5b_lr, Aug Anomaly, NPL
0.16437, 2060-2079, ipsl_cm5b_lr, Sep Anomaly, NPL
0.13409, 2060-2079, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.0645, 2060-2079, ipsl_cm5b_lr, Nov Anomaly, NPL
0.22613, 2060-2079, ipsl_cm5b_lr, Dec Anomaly, NPL
0.00246, 2060-2079, miroc5, Jan Anomaly, NPL
-0.0057, 2060-2079, miroc5, Feb Anomaly, NPL
-0.0076, 2060-2079, miroc5, Mar Anomaly, NPL
-0.0234, 2060-2079, miroc5, Apr Anomaly, NPL
0.31398, 2060-2079, miroc5, May Anomaly, NPL
0.3657, 2060-2079, miroc5, Jun Anomaly, NPL
0.59424, 2060-2079, miroc5, Jul Anomaly, NPL
0.49122, 2060-2079, miroc5, Aug Anomaly, NPL
0.2753, 2060-2079, miroc5, Sep Anomaly, NPL
-0.0143, 2060-2079, miroc5, Oct Anomaly, NPL
0.0092, 2060-2079, miroc5, Nov Anomaly, NPL
8.2E-4, 2060-2079, miroc5, Dec Anomaly, NPL
0.0096, 2060-2079, miroc_esm_chem, Jan Anomaly, NPL
0.00348, 2060-2079, miroc_esm_chem, Feb Anomaly, NPL
-3.0E-4, 2060-2079, miroc_esm_chem, Apr Anomaly, NPL
0.01408, 2060-2079, miroc_esm_chem, May Anomaly, NPL
0.04465, 2060-2079, miroc_esm_chem, Jun Anomaly, NPL
0.44827, 2060-2079, miroc_esm_chem, Jul Anomaly, NPL
0.23632, 2060-2079, miroc_esm_chem, Aug Anomaly, NPL
0.01808, 2060-2079, miroc_esm_chem, Sep Anomaly, NPL
0.03438, 2060-2079, miroc_esm_chem, Oct Anomaly, NPL
-0.0319, 2060-2079, miroc_esm_chem, Nov Anomaly, NPL
0.01433, 2060-2079, miroc_esm_chem, Dec Anomaly, NPL
0.00145, 2060-2079, miroc_esm, Jan Anomaly, NPL
0.01385, 2060-2079, miroc_esm, Feb Anomaly, NPL
0.00104, 2060-2079, miroc_esm, May Anomaly, NPL
0.10326, 2060-2079, miroc_esm, Jun Anomaly, NPL
0.53339, 2060-2079, miroc_esm, Jul Anomaly, NPL
-0.1903, 2060-2079, miroc_esm, Aug Anomaly, NPL
-0.0103, 2060-2079, miroc_esm, Sep Anomaly, NPL
0.00272, 2060-2079, miroc_esm, Oct Anomaly, NPL
-0.0499, 2060-2079, miroc_esm, Nov Anomaly, NPL
0.05165, 2060-2079, miroc_esm, Dec Anomaly, NPL
0.01183, 2060-2079, mpi_esm_lr, Jan Anomaly, NPL
0.04691, 2060-2079, mpi_esm_lr, Feb Anomaly, NPL
-0.008, 2060-2079, mpi_esm_lr, Mar Anomaly, NPL
0.00414, 2060-2079, mpi_esm_lr, Apr Anomaly, NPL
-0.0375, 2060-2079, mpi_esm_lr, May Anomaly, NPL
0.10027, 2060-2079, mpi_esm_lr, Jun Anomaly, NPL
0.22503, 2060-2079, mpi_esm_lr, Jul Anomaly, NPL
-0.2179, 2060-2079, mpi_esm_lr, Aug Anomaly, NPL
0.14322, 2060-2079, mpi_esm_lr, Sep Anomaly, NPL
-0.0585, 2060-2079, mpi_esm_lr, Oct Anomaly, NPL
-0.1093, 2060-2079, mpi_esm_lr, Nov Anomaly, NPL
0.15569, 2060-2079, mpi_esm_lr, Dec Anomaly, NPL
0.01401, 2060-2079, mpi_esm_mr, Jan Anomaly, NPL
0.1037, 2060-2079, mpi_esm_mr, Feb Anomaly, NPL
-0.0614, 2060-2079, mpi_esm_mr, Mar Anomaly, NPL
0.05345, 2060-2079, mpi_esm_mr, Apr Anomaly, NPL
0.06531, 2060-2079, mpi_esm_mr, May Anomaly, NPL
-0.3996, 2060-2079, mpi_esm_mr, Jun Anomaly, NPL
0.57658, 2060-2079, mpi_esm_mr, Jul Anomaly, NPL
-0.2082, 2060-2079, mpi_esm_mr, Aug Anomaly, NPL
0.19941, 2060-2079, mpi_esm_mr, Sep Anomaly, NPL
0.00927, 2060-2079, mpi_esm_mr, Oct Anomaly, NPL
0.15255, 2060-2079, mpi_esm_mr, Nov Anomaly, NPL
0.07034, 2060-2079, mpi_esm_mr, Dec Anomaly, NPL
0.01004, 2060-2079, mri_cgcm3, Jan Anomaly, NPL
0.01596, 2060-2079, mri_cgcm3, Feb Anomaly, NPL
0.00692, 2060-2079, mri_cgcm3, Apr Anomaly, NPL
2.1E-4, 2060-2079, mri_cgcm3, Jun Anomaly, NPL
0.04913, 2060-2079, mri_cgcm3, Jul Anomaly, NPL
0.0249, 2060-2079, mri_cgcm3, Aug Anomaly, NPL
0.04378, 2060-2079, mri_cgcm3, Sep Anomaly, NPL
-0.0205, 2060-2079, mri_cgcm3, Oct Anomaly, NPL
-0.0928, 2060-2079, mri_cgcm3, Nov Anomaly, NPL
0.01644, 2060-2079, mri_cgcm3, Dec Anomaly, NPL
0.07055, 2060-2079, noresm1_m, Jan Anomaly, NPL
0.01679, 2060-2079, noresm1_m, Feb Anomaly, NPL
0.00579, 2060-2079, noresm1_m, Mar Anomaly, NPL
0.21223, 2060-2079, noresm1_m, Jun Anomaly, NPL
1.13128, 2060-2079, noresm1_m, Jul Anomaly, NPL
1.18264, 2060-2079, noresm1_m, Aug Anomaly, NPL
0.92366, 2060-2079, noresm1_m, Sep Anomaly, NPL
-0.0496, 2060-2079, noresm1_m, Oct Anomaly, NPL
-0.0359, 2060-2079, noresm1_m, Nov Anomaly, NPL
0.16094, 2060-2079, noresm1_m, Dec Anomaly, NPL
-0.0063, 2060-2079, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2060-2079, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2060-2079, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2060-2079, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.494, 2060-2079, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3426, 2060-2079, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0635, 2060-2079, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2060-2079, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2060-2079, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2060-2079, Ensemble (10th Percentile), Dec Anomaly, NPL
0.01095, 2060-2079, Ensemble (50th Percentile), Jan Anomaly, NPL
0.01046, 2060-2079, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2060-2079, Ensemble (50th Percentile), Apr Anomaly, NPL
0.0021, 2060-2079, Ensemble (50th Percentile), May Anomaly, NPL
0.05837, 2060-2079, Ensemble (50th Percentile), Jun Anomaly, NPL
0.41908, 2060-2079, Ensemble (50th Percentile), Jul Anomaly, NPL
0.23055, 2060-2079, Ensemble (50th Percentile), Aug Anomaly, NPL
0.11679, 2060-2079, Ensemble (50th Percentile), Sep Anomaly, NPL
0.01686, 2060-2079, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0132, 2060-2079, Ensemble (50th Percentile), Nov Anomaly, NPL
0.0253, 2060-2079, Ensemble (50th Percentile), Dec Anomaly, NPL
0.223, 2060-2079, Ensemble (90th Percentile), Jan Anomaly, NPL
0.19475, 2060-2079, Ensemble (90th Percentile), Feb Anomaly, NPL
0.08245, 2060-2079, Ensemble (90th Percentile), Mar Anomaly, NPL
0.06589, 2060-2079, Ensemble (90th Percentile), Apr Anomaly, NPL
0.21985, 2060-2079, Ensemble (90th Percentile), May Anomaly, NPL
1.8065, 2060-2079, Ensemble (90th Percentile), Jun Anomaly, NPL
4.68065, 2060-2079, Ensemble (90th Percentile), Jul Anomaly, NPL
3.62689, 2060-2079, Ensemble (90th Percentile), Aug Anomaly, NPL
1.9174, 2060-2079, Ensemble (90th Percentile), Sep Anomaly, NPL
0.42154, 2060-2079, Ensemble (90th Percentile), Oct Anomaly, NPL
0.23222, 2060-2079, Ensemble (90th Percentile), Nov Anomaly, NPL
0.28293, 2060-2079, Ensemble (90th Percentile), Dec Anomaly, NPL
1.30818, 2060-2079, access1_0, Annual Anomaly, NPL
1.12475, 2060-2079, access1_3, Annual Anomaly, NPL
0.85713, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
0.8598, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
1.1443, 2060-2079, bnu_esm, Annual Anomaly, NPL
1.04122, 2060-2079, canesm2, Annual Anomaly, NPL
2.72745, 2060-2079, ccsm4, Annual Anomaly, NPL
3.23933, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
5.8842, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-0.2828, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
0.08785, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
0.46472, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
1.40755, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
1.14574, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
0.75279, 2060-2079, hadgem2_ao, Annual Anomaly, NPL
1.16458, 2060-2079, hadgem2_cc, Annual Anomaly, NPL
0.0215, 2060-2079, inmcm4, Annual Anomaly, NPL
0.58305, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
1.51419, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
0.62705, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
2.00177, 2060-2079, miroc5, Annual Anomaly, NPL
0.79118, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
0.45547, 2060-2079, miroc_esm, Annual Anomaly, NPL
0.25896, 2060-2079, mpi_esm_lr, Annual Anomaly, NPL
0.5769, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
0.05379, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
3.61829, 2060-2079, noresm1_m, Annual Anomaly, NPL
-1.3823, 2060-2079, Ensemble (10th Percentile), Annual Anomaly, NPL
0.83427, 2060-2079, Ensemble (50th Percentile), Annual Anomaly, NPL
12.4193, 2060-2079, Ensemble (90th Percentile), Annual Anomaly, NPL
