Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
0.00964, 2080-2099, canesm2, Apr Anomaly, NPL
-0.0226, 2080-2099, canesm2, May Anomaly, NPL
0.1568, 2080-2099, canesm2, Jun Anomaly, NPL
0.57597, 2080-2099, canesm2, Jul Anomaly, NPL
0.40069, 2080-2099, canesm2, Aug Anomaly, NPL
0.13284, 2080-2099, canesm2, Sep Anomaly, NPL
0.03329, 2080-2099, canesm2, Oct Anomaly, NPL
0.03027, 2080-2099, canesm2, Nov Anomaly, NPL
0.015, 2080-2099, canesm2, Dec Anomaly, NPL
0.22387, 2080-2099, ccsm4, Jan Anomaly, NPL
-0.028, 2080-2099, ccsm4, Feb Anomaly, NPL
-0.0048, 2080-2099, ccsm4, Mar Anomaly, NPL
0.00924, 2080-2099, ccsm4, Apr Anomaly, NPL
0.11039, 2080-2099, ccsm4, May Anomaly, NPL
0.31979, 2080-2099, ccsm4, Jun Anomaly, NPL
0.68912, 2080-2099, ccsm4, Jul Anomaly, NPL
1.09808, 2080-2099, ccsm4, Aug Anomaly, NPL
0.2312, 2080-2099, ccsm4, Sep Anomaly, NPL
0.05208, 2080-2099, ccsm4, Oct Anomaly, NPL
0.1553, 2080-2099, ccsm4, Nov Anomaly, NPL
-0.2604, 2080-2099, ccsm4, Dec Anomaly, NPL
0.12298, 2080-2099, cesm1_bgc, Jan Anomaly, NPL
0.02758, 2080-2099, cesm1_bgc, Feb Anomaly, NPL
-0.0244, 2080-2099, cesm1_bgc, Mar Anomaly, NPL
-0.0411, 2080-2099, cesm1_bgc, Apr Anomaly, NPL
-0.1262, 2080-2099, cesm1_bgc, May Anomaly, NPL
-0.4417, 2080-2099, cesm1_bgc, Jun Anomaly, NPL
1.29373, 2080-2099, cesm1_bgc, Jul Anomaly, NPL
0.6799, 2080-2099, cesm1_bgc, Aug Anomaly, NPL
0.92485, 2080-2099, cesm1_bgc, Sep Anomaly, NPL
0.05661, 2080-2099, cesm1_bgc, Oct Anomaly, NPL
0.14594, 2080-2099, cesm1_bgc, Nov Anomaly, NPL
-0.0239, 2080-2099, cesm1_bgc, Dec Anomaly, NPL
-0.1694, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
0.01276, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
0.02764, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
-0.0022, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
-0.006, 2080-2099, cesm1_cam5, May Anomaly, NPL
-0.3585, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
1.46326, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
1.70013, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
0.46626, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
-0.0121, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
0.02274, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
0.07025, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
-0.018, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
0.00375, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
-0.0967, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
0.00295, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
-0.0023, 2080-2099, cnrm_cm5, May Anomaly, NPL
-0.0876, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
0.07598, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
0.08426, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
-0.0191, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
0.03906, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
-0.0233, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
0.05822, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
-0.0239, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
0.01459, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
0.0108, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
0.02366, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
0.08928, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
0.03046, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
0.00468, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
0.00273, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
-3.0E-4, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
0.01365, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
0.34938, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
0.27875, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
-0.1155, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
-0.0471, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
-0.0779, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
-0.0628, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
0.01179, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
6.5E-4, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
-0.0023, 2080-2099, gfdl_esm2g, May Anomaly, NPL
-0.0655, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
0.54266, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
1.03097, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
0.01771, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
-0.1041, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
0.03344, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
-0.0314, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
0.06238, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
-0.0052, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
0.00979, 2080-2099, gfdl_esm2m, May Anomaly, NPL
0.36156, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
0.44826, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
0.01951, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
0.29142, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
0.02827, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
-0.0594, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
0.03242, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
-0.005, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
0.00223, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
7.9E-4, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
0.03822, 2080-2099, hadgem2_ao, May Anomaly, NPL
0.18162, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
0.60351, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
0.12248, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
0.03047, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
-0.0273, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
0.00969, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
-8.0E-4, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
-0.0284, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
9.3E-4, 2080-2099, hadgem2_cc, May Anomaly, NPL
0.4335, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
1.05895, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
0.28132, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
0.05976, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
-0.0051, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
-0.0235, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
-0.0109, 2080-2099, inmcm4, Jan Anomaly, NPL
-0.0034, 2080-2099, inmcm4, Mar Anomaly, NPL
7.3E-4, 2080-2099, inmcm4, Nov Anomaly, NPL
0.01925, 2080-2099, inmcm4, Dec Anomaly, NPL
0.18236, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0231, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.0572, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
0.02615, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
0.00235, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
0.06473, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
0.29721, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
0.12906, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.1675, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.076, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
0.01088, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0976, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
0.17472, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
0.0029, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
-0.0236, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
0.01443, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
0.25097, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
0.21656, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
0.42543, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
0.33723, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
0.37167, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.0022, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
0.05644, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
-0.2977, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
0.06792, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
-0.0512, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
0.01189, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
-0.0306, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
0.10928, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
-0.0127, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
0.06508, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
-0.0118, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
0.01615, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
-0.0168, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
0.13073, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
0.02748, 2080-2099, miroc5, Jan Anomaly, NPL
0.04459, 2080-2099, miroc5, Feb Anomaly, NPL
-0.0084, 2080-2099, miroc5, Mar Anomaly, NPL
-0.0092, 2080-2099, miroc5, Apr Anomaly, NPL
0.06616, 2080-2099, miroc5, May Anomaly, NPL
1.26102, 2080-2099, miroc5, Jun Anomaly, NPL
-0.2499, 2080-2099, miroc5, Jul Anomaly, NPL
0.72691, 2080-2099, miroc5, Aug Anomaly, NPL
0.37192, 2080-2099, miroc5, Sep Anomaly, NPL
0.09532, 2080-2099, miroc5, Oct Anomaly, NPL
-0.0011, 2080-2099, miroc5, Nov Anomaly, NPL
-0.0075, 2080-2099, miroc5, Dec Anomaly, NPL
-0.0102, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
-0.0036, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
0.00273, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
0.00819, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
0.10213, 2080-2099, miroc_esm_chem, May Anomaly, NPL
-0.0932, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
0.11425, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
0.43486, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
0.01726, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
-0.0331, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
-0.0056, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
0.00762, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
0.03818, 2080-2099, miroc_esm, Jan Anomaly, NPL
-0.0133, 2080-2099, miroc_esm, Feb Anomaly, NPL
-0.0133, 2080-2099, miroc_esm, May Anomaly, NPL
-0.0648, 2080-2099, miroc_esm, Jun Anomaly, NPL
0.14409, 2080-2099, miroc_esm, Jul Anomaly, NPL
0.09801, 2080-2099, miroc_esm, Aug Anomaly, NPL
-0.0066, 2080-2099, miroc_esm, Sep Anomaly, NPL
0.03019, 2080-2099, miroc_esm, Oct Anomaly, NPL
0.04941, 2080-2099, miroc_esm, Nov Anomaly, NPL
-0.0161, 2080-2099, miroc_esm, Dec Anomaly, NPL
-0.0756, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
-0.0246, 2080-2099, mpi_esm_lr, Feb Anomaly, NPL
-0.0216, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
-0.0323, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
-0.0308, 2080-2099, mpi_esm_lr, May Anomaly, NPL
0.08072, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
0.10163, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
-0.1005, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
0.12294, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
0.04117, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
-0.1245, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
-0.0083, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
-0.0829, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
0.0083, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
-0.0301, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
0.09165, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
0.02559, 2080-2099, mpi_esm_mr, May Anomaly, NPL
-0.253, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
0.4076, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
-0.018, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
-0.0301, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
-0.066, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
0.1478, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
0.13458, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
0.02463, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
-0.0032, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
0.03324, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
0.00416, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
0.10863, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
0.2319, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
0.00487, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
-0.023, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
-0.0616, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
0.00162, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
0.03726, 2080-2099, noresm1_m, Jan Anomaly, NPL
0.01677, 2080-2099, noresm1_m, Feb Anomaly, NPL
-0.0505, 2080-2099, noresm1_m, Mar Anomaly, NPL
0.01981, 2080-2099, noresm1_m, May Anomaly, NPL
0.17299, 2080-2099, noresm1_m, Jun Anomaly, NPL
1.10736, 2080-2099, noresm1_m, Jul Anomaly, NPL
1.01007, 2080-2099, noresm1_m, Aug Anomaly, NPL
0.4589, 2080-2099, noresm1_m, Sep Anomaly, NPL
-0.0244, 2080-2099, noresm1_m, Oct Anomaly, NPL
-0.0494, 2080-2099, noresm1_m, Nov Anomaly, NPL
0.10584, 2080-2099, noresm1_m, Dec Anomaly, NPL
-0.0063, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.494, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3428, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0635, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
0.0076, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
0.0, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
0.00502, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
0.04174, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
0.43639, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
0.29537, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
0.08359, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
0.01469, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0014, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
0.01402, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
0.27704, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
0.2066, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
0.09882, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
0.06417, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
0.19839, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
1.77379, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
4.30694, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
3.4637, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
1.66102, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
0.36069, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
0.2346, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
0.28973, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
1.07463, 2080-2099, access1_0, Annual Anomaly, NPL
1.68908, 2080-2099, access1_3, Annual Anomaly, NPL
0.23724, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
0.69262, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
1.53183, 2080-2099, bnu_esm, Annual Anomaly, NPL
1.29086, 2080-2099, canesm2, Annual Anomaly, NPL
2.59582, 2080-2099, ccsm4, Annual Anomaly, NPL
2.59408, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
3.21459, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
0.01745, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
0.11436, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
0.37582, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
1.4652, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
1.15752, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
0.91086, 2080-2099, hadgem2_ao, Annual Anomaly, NPL
1.69176, 2080-2099, hadgem2_cc, Annual Anomaly, NPL
0.0056, 2080-2099, inmcm4, Annual Anomaly, NPL
0.38874, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
1.72685, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
-0.02, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
2.31694, 2080-2099, miroc5, Annual Anomaly, NPL
0.54119, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
0.24565, 2080-2099, miroc_esm, Annual Anomaly, NPL
-0.0702, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
0.33459, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
0.32134, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
2.8045, 2080-2099, noresm1_m, Annual Anomaly, NPL
-1.3635, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
0.95212, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
11.9227, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
