Number of Days with Rainfall > 50mm - (Days), Year, Model, Statistics, ISO3
-0.022, 2020-2039, canesm2, Feb Anomaly, NPL
-0.0028, 2020-2039, canesm2, Mar Anomaly, NPL
-0.0164, 2020-2039, canesm2, May Anomaly, NPL
0.10136, 2020-2039, canesm2, Jun Anomaly, NPL
0.56874, 2020-2039, canesm2, Jul Anomaly, NPL
0.09729, 2020-2039, canesm2, Aug Anomaly, NPL
0.01421, 2020-2039, canesm2, Sep Anomaly, NPL
0.04003, 2020-2039, canesm2, Oct Anomaly, NPL
-5.0E-4, 2020-2039, canesm2, Nov Anomaly, NPL
-3.0E-4, 2020-2039, canesm2, Dec Anomaly, NPL
0.23612, 2020-2039, ccsm4, Jan Anomaly, NPL
-0.0646, 2020-2039, ccsm4, Feb Anomaly, NPL
-0.0334, 2020-2039, ccsm4, Mar Anomaly, NPL
0.00308, 2020-2039, ccsm4, Apr Anomaly, NPL
0.03574, 2020-2039, ccsm4, May Anomaly, NPL
0.21901, 2020-2039, ccsm4, Jun Anomaly, NPL
-0.1302, 2020-2039, ccsm4, Jul Anomaly, NPL
0.14782, 2020-2039, ccsm4, Aug Anomaly, NPL
0.03001, 2020-2039, ccsm4, Sep Anomaly, NPL
-0.0152, 2020-2039, ccsm4, Oct Anomaly, NPL
-0.1556, 2020-2039, ccsm4, Nov Anomaly, NPL
-0.2137, 2020-2039, ccsm4, Dec Anomaly, NPL
-0.1466, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
0.04948, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
0.03428, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
-0.0016, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
-0.1054, 2020-2039, cesm1_cam5, May Anomaly, NPL
0.09435, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
1.24086, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
0.51797, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
0.29112, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
0.15451, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
0.03553, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
-0.0205, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
-0.0186, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
0.01579, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
-0.1033, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
0.02759, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
0.00558, 2020-2039, cnrm_cm5, May Anomaly, NPL
0.09025, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
0.31898, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
0.05466, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
-0.0449, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
-0.0033, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
-0.0642, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
-0.0171, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
0.01103, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
-0.0218, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
0.00877, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
0.00458, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.03779, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
0.00944, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
0.06823, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
0.02478, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
-3.0E-4, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
0.0104, 2020-2039, gfdl_cm3, May Anomaly, NPL
0.02275, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
0.08487, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
-0.0043, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
-0.1064, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
-0.0456, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
-0.1227, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
-0.0911, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
-0.0023, 2020-2039, gfdl_esm2g, May Anomaly, NPL
-0.1614, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
0.91217, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
0.55253, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
-0.206, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
-0.0234, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
-0.0023, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
-0.0411, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
-0.0122, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
-0.0052, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
0.01363, 2020-2039, gfdl_esm2m, May Anomaly, NPL
0.094, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
-0.0867, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
0.15781, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
0.07011, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
-0.0971, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
-0.0276, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.04008, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
-0.0037, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
0.00915, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
0.01622, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
0.0075, 2020-2039, hadgem2_ao, May Anomaly, NPL
0.21137, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
0.48516, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
0.16465, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
0.06227, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
-0.0216, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
0.00948, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
0.00743, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
0.0012, 2020-2039, hadgem2_es, Jan Anomaly, NPL
-0.0017, 2020-2039, hadgem2_es, Feb Anomaly, NPL
-4.0E-4, 2020-2039, hadgem2_es, Mar Anomaly, NPL
0.00945, 2020-2039, hadgem2_es, Apr Anomaly, NPL
0.00552, 2020-2039, hadgem2_es, May Anomaly, NPL
0.02111, 2020-2039, hadgem2_es, Jun Anomaly, NPL
-0.0812, 2020-2039, hadgem2_es, Jul Anomaly, NPL
0.1352, 2020-2039, hadgem2_es, Aug Anomaly, NPL
-0.0075, 2020-2039, hadgem2_es, Sep Anomaly, NPL
1.9E-4, 2020-2039, hadgem2_es, Oct Anomaly, NPL
-4.0E-4, 2020-2039, hadgem2_es, Dec Anomaly, NPL
-0.0725, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0557, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
-0.092, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.0055, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
-0.0107, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
0.04231, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
0.04852, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
0.12778, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
-0.166, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
-0.0255, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
0.1995, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
-0.0832, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
0.00125, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
-0.0184, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
0.05229, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
0.02222, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
0.06855, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
0.12861, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
0.28284, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
0.21286, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
0.08189, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
-0.0798, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
-0.0983, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
2.5E-4, 2020-2039, miroc5, Feb Anomaly, NPL
-0.0098, 2020-2039, miroc5, Mar Anomaly, NPL
0.01809, 2020-2039, miroc5, Apr Anomaly, NPL
0.1478, 2020-2039, miroc5, May Anomaly, NPL
0.25042, 2020-2039, miroc5, Jun Anomaly, NPL
0.70826, 2020-2039, miroc5, Jul Anomaly, NPL
0.29136, 2020-2039, miroc5, Aug Anomaly, NPL
0.21957, 2020-2039, miroc5, Sep Anomaly, NPL
-0.0207, 2020-2039, miroc5, Oct Anomaly, NPL
-0.0144, 2020-2039, miroc5, Nov Anomaly, NPL
0.01648, 2020-2039, miroc5, Dec Anomaly, NPL
0.04232, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
0.00809, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
0.00235, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
0.05731, 2020-2039, miroc_esm_chem, May Anomaly, NPL
-0.0776, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
0.4712, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
0.26769, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.01287, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.03542, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
-0.0513, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
-0.022, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
-0.0022, 2020-2039, miroc_esm, Jan Anomaly, NPL
-0.0182, 2020-2039, miroc_esm, Feb Anomaly, NPL
0.0326, 2020-2039, miroc_esm, Apr Anomaly, NPL
0.02017, 2020-2039, miroc_esm, May Anomaly, NPL
-0.0014, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.01513, 2020-2039, miroc_esm, Jul Anomaly, NPL
-0.1274, 2020-2039, miroc_esm, Aug Anomaly, NPL
0.01615, 2020-2039, miroc_esm, Sep Anomaly, NPL
0.06419, 2020-2039, miroc_esm, Oct Anomaly, NPL
-0.0468, 2020-2039, miroc_esm, Nov Anomaly, NPL
0.02584, 2020-2039, miroc_esm, Dec Anomaly, NPL
-0.0122, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
-0.059, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
-0.0221, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
-0.0288, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
-0.0256, 2020-2039, mpi_esm_lr, May Anomaly, NPL
0.10599, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
-0.1055, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
-0.04, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
0.02918, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
-0.0129, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
-0.0457, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
0.01099, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.0014, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
-0.0288, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
-0.0105, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.01583, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
-0.0179, 2020-2039, mpi_esm_mr, May Anomaly, NPL
-0.388, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
0.36534, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
-0.4137, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
-0.1819, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.07015, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.19499, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.13854, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
0.01659, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
-0.0032, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
0.00499, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.01423, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.00416, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
0.1568, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.01279, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
-0.0157, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
-0.0833, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
0.10461, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
0.04676, 2020-2039, noresm1_m, Jan Anomaly, NPL
0.02324, 2020-2039, noresm1_m, Feb Anomaly, NPL
-0.0505, 2020-2039, noresm1_m, Mar Anomaly, NPL
-0.1659, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.31777, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.95371, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.21027, 2020-2039, noresm1_m, Sep Anomaly, NPL
-0.0185, 2020-2039, noresm1_m, Oct Anomaly, NPL
-0.0523, 2020-2039, noresm1_m, Nov Anomaly, NPL
0.13485, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.0063, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
0.0, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
0.0, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
0.0, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-0.0, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-0.1416, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-0.4798, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-0.3437, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-0.0635, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.0646, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.0234, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.0069, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
9.7E-4, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
0.00936, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
0.0, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
0.0, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
0.0021, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
0.04378, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
0.45211, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.18547, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.04068, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
0.04074, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.0139, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
0.02413, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
0.18652, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
0.10431, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
0.07499, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
0.05305, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
0.18128, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
1.64313, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
3.87674, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
3.01192, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
1.29212, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
0.35282, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
0.11269, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
0.22885, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
-0.0084, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
0.54217, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
1.12306, 2020-2039, bnu_esm, Annual Anomaly, NPL
0.76461, 2020-2039, canesm2, Annual Anomaly, NPL
0.0588, 2020-2039, ccsm4, Annual Anomaly, NPL
2.14371, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.26133, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
0.04982, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
-0.1596, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.06897, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
0.10548, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
0.90252, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
0.07748, 2020-2039, hadgem2_es, Annual Anomaly, NPL
-0.0101, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
0.57054, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
1.60718, 2020-2039, miroc5, Annual Anomaly, NPL
0.74619, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
-0.0224, 2020-2039, miroc_esm, Annual Anomaly, NPL
-0.2049, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
-0.2556, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
0.21206, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
1.39907, 2020-2039, noresm1_m, Annual Anomaly, NPL
-1.3539, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
0.63381, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
9.79237, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
