DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,81.47,3.66,47.48,7.08,-3.71,15.49,0.78,14.71,3.84,2.07,3.65,0.3,3.35,2.25,3.55,0.34,3.22
19810102,0.0,81.53,3.72,48.57,6.99,-3.56,13.4,3.23,10.17,3.29,1.6,3.29,0.25,3.04,1.66,2.85,0.18,2.67
19810103,0.94,81.5,4.48,59.76,6.66,-0.9,12.57,2.61,9.96,4.71,1.61,3.67,0.1,3.57,1.78,3.45,0.02,3.43
19810104,0.8,81.41,4.75,68.7,5.47,-0.11,12.42,0.39,12.03,4.26,1.94,4.36,0.31,4.05,2.15,4.06,0.08,3.98
19810105,1.74,81.42,4.97,75.33,4.79,0.51,9.64,1.06,8.58,3.31,1.69,3.09,0.46,2.64,1.9,2.89,0.55,2.34
19810106,0.3,81.27,4.49,73.1,3.76,-1.17,9.07,0.11,8.96,2.48,1.91,3.74,0.41,3.33,2.16,3.54,0.56,2.98
19810107,0.54,81.27,4.59,78.8,3.01,-0.63,7.35,-0.21,7.56,1.78,1.12,2.26,0.26,2.0,1.17,2.23,0.35,1.88
19810108,0.03,81.37,3.71,64.74,2.81,-3.52,8.77,-1.2,9.97,0.94,1.84,3.61,0.17,3.44,1.93,3.14,0.24,2.9
19810109,0.0,81.65,3.43,58.82,3.09,-4.49,9.75,-1.41,11.15,1.05,1.93,3.62,0.57,3.05,2.01,3.14,0.69,2.45
19810110,0.0,81.82,3.2,52.01,3.91,-5.34,10.77,-1.24,12.0,1.21,1.86,3.41,0.43,2.98,1.95,2.98,0.53,2.45
19810111,0.0,81.9,3.33,54.55,3.77,-5.02,10.17,-0.52,10.69,1.26,1.85,3.16,0.22,2.93,2.04,3.13,0.29,2.84
19810112,5.71,81.95,3.76,66.35,2.74,-3.48,8.64,-0.59,9.23,1.2,1.67,3.09,0.27,2.82,1.79,2.59,0.26,2.33
19810113,0.29,81.86,3.62,60.7,3.44,-4.03,10.06,-1.61,11.68,0.37,1.83,3.57,0.37,3.2,1.94,3.14,0.41,2.73
19810114,0.0,81.83,2.96,43.62,5.29,-6.35,13.72,-1.33,15.05,1.56,1.98,3.35,0.4,2.95,2.09,3.68,0.5,3.18
19810115,0.0,81.96,3.09,41.47,6.68,-5.65,14.0,1.67,12.33,2.64,1.79,3.04,0.5,2.54,1.81,2.58,0.58,2.0
19810116,0.0,82.08,3.61,44.21,8.01,-3.7,15.58,2.88,12.7,4.04,1.92,3.36,0.09,3.26,2.0,2.96,0.12,2.84
19810117,0.7,82.09,4.11,46.5,9.18,-2.09,15.64,5.15,10.49,5.87,1.8,3.09,0.49,2.6,1.95,2.97,0.63,2.34
19810118,0.03,81.72,4.11,50.83,7.82,-1.99,14.02,3.23,10.78,5.25,1.87,3.66,0.49,3.17,1.99,3.27,0.62,2.65
19810119,0.0,81.54,4.03,56.39,5.98,-2.31,12.79,1.89,10.9,3.53,2.04,4.58,0.31,4.27,2.15,4.17,0.41,3.75
19810120,0.0,81.68,3.88,52.81,6.42,-2.94,13.94,1.12,12.82,3.87,2.01,4.2,0.44,3.76,2.12,3.73,0.34,3.4
19810121,0.0,81.63,4.32,61.0,5.87,-1.32,10.63,2.52,8.1,4.03,1.34,2.27,0.15,2.12,1.55,2.37,0.18,2.19
19810122,0.0,81.45,4.78,69.18,5.48,0.08,11.0,0.95,10.05,4.84,1.84,3.69,0.11,3.57,2.09,3.53,0.25,3.28
19810123,1.29,81.42,4.91,75.78,4.55,0.43,9.03,1.73,7.3,4.21,1.74,2.95,0.56,2.39,2.18,2.89,0.6,2.29
19810124,46.59,81.38,5.26,94.19,2.43,1.32,4.62,0.64,3.98,1.69,2.18,4.99,0.62,4.38,2.96,6.02,0.93,5.09
