DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,61.72,1.81,52.45,-7.72,-15.03,1.0,-15.7,16.7,-11.28,2.26,4.4,0.96,3.43,2.37,4.29,1.11,3.19
19810102,0.0,61.71,1.79,47.51,-6.63,-15.38,0.35,-11.4,11.75,-11.7,1.71,3.88,0.19,3.69,1.7,3.56,0.23,3.33
19810103,0.19,61.54,2.16,63.42,-7.95,-13.47,-2.85,-10.53,7.67,-10.26,2.02,5.2,0.22,4.98,2.07,5.03,0.26,4.77
19810104,0.18,61.4,2.28,71.72,-8.87,-12.55,-2.76,-12.55,9.79,-9.6,1.48,4.33,0.05,4.29,1.54,4.11,0.1,4.0
19810105,0.97,61.37,2.44,80.71,-9.53,-11.9,-5.7,-13.03,7.33,-10.13,2.29,5.78,0.28,5.51,2.42,5.65,0.22,5.43
19810106,0.42,61.18,2.02,77.5,-11.42,-14.26,-6.06,-16.11,10.04,-12.33,2.48,5.95,0.39,5.56,2.51,5.75,0.34,5.41
19810107,1.6,61.08,1.95,79.34,-12.17,-14.48,-8.56,-16.16,7.6,-12.78,1.97,3.76,0.45,3.31,2.01,3.39,0.54,2.85
19810108,0.25,61.2,1.47,62.52,-12.71,-17.4,-5.92,-17.07,11.15,-15.85,1.99,4.82,0.05,4.77,1.94,4.33,0.12,4.22
19810109,0.0,61.46,1.43,61.41,-12.78,-17.74,-4.39,-19.7,15.31,-15.45,2.25,4.41,0.52,3.89,2.18,3.82,0.67,3.15
19810110,0.0,61.66,1.18,45.96,-11.48,-19.36,-4.34,-16.68,12.35,-15.95,1.97,4.53,0.52,4.02,1.93,4.09,0.55,3.54
19810111,0.0,61.7,1.21,48.19,-11.73,-19.01,-5.64,-15.45,9.81,-15.8,2.18,5.32,0.3,5.02,2.29,5.26,0.27,4.99
19810112,5.99,61.63,1.6,67.16,-12.47,-16.88,-6.62,-18.25,11.63,-14.99,1.85,3.69,0.1,3.59,1.9,3.45,0.13,3.31
19810113,2.18,61.67,1.71,65.85,-11.39,-16.08,-3.6,-17.74,14.14,-14.65,2.27,3.7,1.07,2.63,2.54,3.76,1.32,2.44
19810114,0.0,61.89,1.25,49.98,-11.75,-19.14,-1.87,-21.06,19.2,-16.59,2.63,4.47,0.61,3.86,2.69,4.37,0.73,3.63
19810115,0.0,62.09,1.68,54.31,-9.04,-16.17,0.11,-16.15,16.25,-13.73,2.39,3.21,0.61,2.6,2.36,3.35,0.56,2.79
19810116,0.0,62.3,1.9,49.28,-6.18,-14.67,1.67,-12.98,14.65,-12.09,1.88,3.34,0.22,3.12,1.92,3.39,0.34,3.05
19810117,1.62,62.26,2.08,52.35,-5.78,-13.55,0.5,-9.56,10.06,-10.7,1.77,4.66,0.19,4.48,1.82,4.49,0.28,4.2
19810118,0.24,61.85,2.25,58.62,-6.36,-12.48,-1.04,-9.38,8.34,-8.14,1.7,4.31,0.49,3.82,1.73,4.0,0.61,3.39
