DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,84.09,4.18,48.82,9.08,-1.46,15.89,4.57,11.32,5.79,2.02,4.08,1.08,3.01,2.25,3.84,1.13,2.71
19810102,0.0,84.15,4.35,50.7,9.12,-0.94,15.09,6.02,9.07,5.65,1.65,3.41,0.56,2.85,1.77,2.97,0.52,2.45
19810103,0.15,84.12,4.76,56.94,8.73,0.36,14.41,5.48,8.93,6.46,1.8,3.74,0.62,3.12,2.04,3.35,0.74,2.61
19810104,0.13,84.04,4.81,61.95,7.61,0.51,13.97,4.04,9.93,5.92,2.14,4.16,0.13,4.03,2.51,4.09,0.33,3.76
19810105,1.67,84.05,5.18,67.74,7.39,1.53,12.47,4.11,8.36,5.97,1.87,3.48,0.84,2.64,2.23,3.49,1.16,2.33
19810106,1.43,83.93,4.97,68.19,6.68,0.75,12.09,3.44,8.65,5.16,1.72,3.86,0.12,3.74,1.98,3.73,0.01,3.72
19810107,1.97,83.92,5.02,74.8,5.49,1.06,9.5,2.21,7.29,4.49,1.27,2.6,0.12,2.48,1.41,2.29,0.13,2.16
19810108,0.6,84.02,4.06,62.63,5.02,-1.94,10.86,1.75,9.11,3.06,1.8,3.77,0.55,3.22,1.97,3.41,0.78,2.63
19810109,0.0,84.31,3.84,58.06,5.35,-2.66,11.2,2.04,9.17,3.14,1.75,3.52,0.8,2.72,1.86,2.96,0.89,2.07
19810110,0.0,84.47,3.76,53.11,6.34,-3.0,12.16,2.43,9.73,3.6,1.61,3.36,0.49,2.87,1.73,2.84,0.57,2.27
19810111,0.0,84.53,3.66,52.99,6.0,-3.26,11.91,2.78,9.13,2.91,2.11,4.48,0.62,3.87,2.51,4.8,0.8,4.01
19810112,3.48,84.6,4.2,65.88,4.86,-1.77,8.88,2.37,6.51,3.0,1.68,3.43,0.29,3.14,1.95,3.53,0.43,3.1
19810113,7.99,84.51,4.82,72.63,5.43,0.55,11.56,1.85,9.71,4.11,1.88,3.49,0.66,2.84,2.19,3.08,0.79,2.29
19810114,0.06,84.46,3.79,50.98,7.08,-2.81,14.47,2.62,11.85,4.09,2.12,3.62,1.12,2.51,2.44,3.61,1.45,2.15
19810115,0.0,84.59,3.43,42.53,8.28,-3.89,15.25,4.45,10.8,4.51,1.69,3.16,0.61,2.55,1.79,2.77,0.74,2.02
19810116,0.0,84.7,3.71,41.05,9.98,-2.92,16.85,5.94,10.91,5.63,1.72,3.3,0.4,2.9,1.84,2.9,0.45,2.46
19810117,3.19,84.68,3.96,40.63,11.13,-2.05,17.51,7.44,10.07,6.62,1.8,3.41,0.98,2.43,2.02,3.11,1.17,1.94
19810118,0.1,84.34,4.2,47.78,9.52,-1.24,14.22,7.01,7.21,6.62,1.4,3.11,0.49,2.62,1.57,2.73,0.67,2.06
19810119,0.0,84.16,4.57,56.96,8.13,-0.06,13.39,3.91,9.48,6.33,1.98,4.38,0.67,3.71,2.17,4.19,0.91,3.28
19810120,0.0,84.31,4.47,56.18,8.02,-0.49,15.35,2.94,12.41,5.92,2.19,4.54,0.65,3.89,2.5,4.31,0.97,3.35
19810121,0.0,84.26,4.67,56.36,8.62,0.08,14.09,5.22,8.87,6.37,1.7,3.53,0.54,2.99,1.96,3.36,0.69,2.67
19810122,0.0,84.09,4.93,62.27,7.9,0.95,13.12,4.68,8.45,6.79,2.13,4.2,0.91,3.29,2.52,4.25,1.14,3.11
19810123,0.22,84.07,4.79,62.26,7.48,0.52,12.56,3.87,8.68,6.33,1.79,3.15,0.21,2.94,2.22,3.81,0.29,3.52
19810124,34.98,84.11,5.4,83.62,4.95,2.06,7.99,3.07,4.91,4.42,3.5,5.79,2.04,3.75,4.66,6.98,3.13,3.85
19810125,20.24,84.38,5.15,73.72,6.14,1.09,11.32,1.57,9.75,4.01,1.52,2.28,0.34,1.94,1.94,3.84,0.51,3.33
19810126,0.01,84.61,3.63,54.55,5.5,-3.71,12.43,0.02,12.41,2.47,2.12,2.98,1.01,1.97,2.47,3.18,1.46,1.72
19810127,0.0,84.5,3.72,52.11,6.49,-3.3,13.41,1.51,11.9,3.43,2.36,4.58,0.94,3.64,2.87,4.93,1.08,3.85
19810128,0.0,84.46,4.47,55.29,8.28,-0.84,14.91,2.81,12.1,5.54,2.4,4.8,0.85,3.95,2.93,5.15,1.13,4.02
19810129,0.0,84.14,5.73,68.62,8.7,2.89,14.73,4.85,9.88,6.74,2.46,4.68,1.33,3.35,2.92,4.78,1.94,2.84
19810130,0.0,84.03,5.79,74.74,7.56,2.94,11.68,4.01,7.68,5.56,1.78,3.87,0.64,3.22,1.98,3.83,0.75,3.07
