DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,98.17,5.43,52.72,14.19,4.63,21.64,9.41,12.23,12.04,1.74,3.42,0.72,2.7,2.42,4.29,1.1,3.19
19810102,0.0,98.23,5.33,49.87,14.77,4.4,22.05,9.57,12.48,12.26,1.39,2.4,0.44,1.96,1.83,3.2,0.48,2.72
19810103,0.55,98.18,5.66,48.55,16.13,5.25,22.37,10.97,11.4,13.42,1.28,2.38,0.36,2.02,1.63,3.51,0.53,2.98
19810104,0.48,98.14,6.5,56.29,15.96,7.22,22.92,10.37,12.55,14.31,2.29,4.0,1.01,2.98,3.2,4.87,1.21,3.65
19810105,1.71,98.12,6.84,57.92,16.31,8.01,22.51,11.3,11.22,14.68,1.84,2.5,0.43,2.07,2.54,3.91,0.59,3.31
19810106,1.7,98.03,6.87,61.0,15.54,8.01,20.29,10.77,9.52,14.21,1.79,2.88,0.25,2.63,2.42,3.88,0.36,3.53
19810107,0.38,98.12,6.44,61.74,14.36,7.09,19.8,9.64,10.16,13.5,1.58,2.36,0.69,1.67,2.26,3.83,0.8,3.03
19810108,0.35,98.29,5.53,57.78,13.09,4.96,19.38,8.46,10.92,11.51,1.54,2.4,0.66,1.74,2.01,2.76,0.92,1.83
19810109,0.03,98.61,5.27,54.71,13.24,4.32,19.58,8.92,10.65,11.37,1.33,2.03,0.82,1.21,1.69,2.47,1.02,1.46
19810110,0.0,98.74,5.11,51.93,13.59,3.89,20.41,8.55,11.86,11.54,1.33,1.9,0.42,1.48,1.68,2.78,0.27,2.5
19810111,0.0,98.76,5.35,55.6,13.24,4.51,20.68,8.03,12.65,11.74,2.1,3.89,1.38,2.51,3.0,4.71,1.68,3.03
19810112,3.49,98.95,5.81,67.37,11.59,5.7,17.79,7.47,10.32,10.83,1.86,2.61,0.52,2.09,2.72,4.47,0.74,3.73
19810113,3.57,98.86,5.89,64.87,12.38,5.93,19.34,7.99,11.35,11.29,1.88,2.68,0.78,1.9,2.66,4.46,0.89,3.57
19810114,1.06,98.7,4.53,47.11,13.22,2.11,20.51,8.21,12.31,10.82,1.81,2.96,0.64,2.32,2.36,3.28,0.9,2.38
19810115,0.0,98.8,4.1,41.25,13.75,0.8,20.82,8.67,12.15,10.77,0.95,2.0,0.09,1.91,1.19,2.09,0.14,1.96
19810116,0.0,98.82,4.56,43.82,14.47,2.26,21.24,9.23,12.0,11.47,1.09,1.96,0.12,1.84,1.33,2.69,0.19,2.51
19810117,1.13,98.74,5.37,46.03,16.22,4.55,22.98,10.98,12.01,13.5,1.42,2.72,0.24,2.48,1.8,3.03,0.39,2.64
19810118,0.21,98.43,5.44,50.33,14.97,4.73,20.45,11.09,9.36,12.89,1.55,2.99,0.33,2.66,2.0,3.22,0.35,2.88
19810119,0.05,98.34,5.38,49.07,15.19,4.56,21.8,10.54,11.26,12.64,1.43,2.53,0.53,2.0,1.82,3.08,0.75,2.33
19810120,0.0,98.45,5.5,49.2,15.52,4.88,22.55,10.2,12.35,13.43,1.94,3.46,0.7,2.76,2.56,3.88,0.77,3.11
19810121,0.0,98.33,5.91,48.16,16.95,5.9,23.46,12.47,10.99,15.15,1.35,2.16,0.05,2.1,1.82,3.22,0.17,3.05
19810122,0.0,98.16,5.94,47.2,17.32,5.97,23.53,12.63,10.9,15.54,1.68,3.22,0.05,3.17,2.23,3.71,0.15,3.57
19810123,0.38,98.05,6.26,51.63,16.71,6.71,23.37,12.66,10.71,15.82,2.14,3.48,0.69,2.8,3.34,6.9,0.99,5.92
19810124,34.37,98.12,7.54,74.95,13.81,9.42,17.99,11.01,6.99,13.41,6.38,10.1,3.42,6.69,9.27,12.86,6.54,6.33
19810125,21.23,98.55,7.52,73.06,14.22,9.27,19.94,9.12,10.82,13.15,2.33,4.16,0.5,3.66,3.43,6.36,0.86,5.5
19810126,0.06,98.85,6.53,61.41,14.77,7.27,21.08,9.77,11.31,13.58,1.6,2.22,0.86,1.36,2.18,3.23,0.89,2.34
19810127,0.0,98.74,5.56,54.01,14.28,4.96,21.99,8.22,13.77,12.92,2.57,3.83,1.41,2.42,3.62,4.48,2.18,2.3
19810128,0.0,98.59,6.28,54.1,16.11,6.73,22.73,10.96,11.77,14.32,1.85,3.72,0.44,3.28,2.48,4.38,0.65,3.74
19810129,0.0,98.2,6.81,54.95,17.07,7.92,23.22,12.07,11.15,14.93,1.89,3.79,0.57,3.22,2.48,4.45,0.75,3.71
19810130,0.01,98.07,7.38,62.14,16.38,9.1,21.84,12.16,9.68,15.29,1.83,3.32,0.95,2.37,2.75,6.33,1.08,5.25
19810131,0.17,98.21,7.03,59.88,16.22,8.38,22.53,10.4,12.13,15.66,2.21,3.4,1.13,2.27,3.46,6.59,1.53,5.06
19810201,2.28,98.46,7.36,67.81,15.04,9.13,21.12,10.16,10.96,14.67,1.93,2.85,0.84,2.01,2.98,5.28,1.09,4.18
19810202,0.9,98.54,5.59,57.05,13.5,5.08,20.72,7.68,13.04,12.58,2.31,3.63,1.77,1.86,3.24,3.89,2.45,1.43
19810203,0.3,98.56,5.18,50.46,14.2,4.02,21.44,8.76,12.68,12.68,1.65,2.21,0.48,1.73,2.21,3.35,0.64,2.72
19810204,0.0,98.39,5.71,49.68,15.94,5.37,23.53,10.19,13.34,14.26,1.64,2.2,0.29,1.91,2.14,3.34,0.35,2.99
19810205,0.0,98.39,6.89,49.25,19.03,8.09,26.4,12.18,14.21,17.08,1.66,2.59,0.15,2.44,2.2,3.74,0.39,3.35
19810206,1.13,98.54,7.29,50.19,19.67,8.99,26.62,13.86,12.76,18.05,2.0,2.79,0.23,2.55,2.84,4.63,0.36,4.27
19810207,0.0,98.31,6.57,54.54,16.64,7.37,24.39,11.42,12.97,15.96,2.23,2.87,1.82,1.05,3.25,4.63,2.01,2.62
19810208,0.0,98.13,5.96,50.38,16.34,5.97,23.18,10.9,12.28,14.99,1.76,2.72,0.67,2.05,2.32,3.08,0.47,2.61
19810209,0.22,98.17,5.73,48.04,16.48,5.43,22.63,11.49,11.14,14.58,1.9,3.14,0.15,2.99,2.47,4.04,0.18,3.86
19810210,0.06,98.25,5.67,49.81,15.76,5.3,23.68,10.31,13.37,14.82,2.48,3.88,0.22,3.66,3.64,5.45,0.48,4.97
19810211,0.0,97.96,5.17,44.78,15.93,3.9,22.79,10.22,12.56,13.91,1.87,3.59,0.79,2.8,2.44,4.29,1.14,3.15
19810212,0.0,97.91,5.63,46.71,16.62,5.14,23.78,10.29,13.49,15.06,1.83,2.69,0.49,2.2,2.44,4.34,0.66,3.68
19810213,0.0,97.99,6.01,47.5,17.37,6.09,24.59,10.65,13.94,15.69,1.97,2.82,0.53,2.29,2.64,4.06,0.68,3.38
19810214,0.0,98.0,5.94,43.23,18.69,5.9,26.53,11.74,14.78,16.74,2.04,2.9,1.11,1.79,2.75,4.39,1.14,3.25
19810215,0.0,97.93,6.23,42.62,19.67,6.53,28.4,12.79,15.61,18.11,3.22,4.9,2.31,2.59,4.65,5.96,2.63,3.33
19810216,0.0,98.08,5.96,41.29,19.49,5.96,28.21,12.83,15.39,18.48,3.44,5.0,2.41,2.59,5.24,6.07,2.78,3.29
19810217,0.0,98.1,5.34,40.67,17.98,4.39,27.11,11.98,15.13,16.86,3.64,5.33,2.42,2.91,5.71,7.24,3.96,3.28
19810218,0.0,97.93,5.15,40.17,17.6,3.83,27.3,9.9,17.4,16.49,2.83,4.22,1.95,2.27,4.36,5.22,2.51,2.71
19810219,0.0,98.08,5.31,38.52,18.76,4.29,26.87,12.5,14.37,16.83,1.73,3.04,0.34,2.7,2.32,3.69,0.17,3.52
19810220,0.0,98.07,5.54,39.03,19.22,4.89,27.74,13.71,14.03,17.46,1.93,3.25,0.28,2.97,2.74,5.02,0.37,4.66
19810221,0.0,97.99,5.37,38.98,18.75,4.46,28.22,11.51,16.71,17.65,2.67,3.58,1.69,1.88,4.05,5.47,2.12,3.35
19810222,0.0,97.96,5.36,37.93,19.14,4.42,28.13,11.98,16.14,17.71,2.53,4.34,1.52,2.82,3.57,5.39,2.3,3.09
19810223,0.0,98.1,5.62,36.51,20.53,5.12,27.65,14.08,13.57,18.39,1.77,2.72,0.34,2.39,2.36,3.21,0.46,2.75
19810224,0.0,98.09,6.15,35.06,22.67,6.38,31.34,15.66,15.68,20.38,2.45,4.79,0.78,4.01,3.36,5.96,0.76,5.19
19810225,0.0,98.07,6.19,35.59,22.52,6.49,31.57,15.95,15.62,21.31,3.04,4.7,1.79,2.92,4.49,5.74,2.16,3.57
19810226,0.07,97.94,5.73,34.07,21.96,5.35,30.54,15.77,14.78,21.15,3.4,5.42,1.51,3.91,5.38,8.35,2.05,6.29
19810227,0.02,97.98,5.82,36.48,21.1,5.56,28.84,15.83,13.01,20.36,2.77,5.25,1.38,3.87,4.12,6.36,1.74,4.62
19810228,3.14,97.99,7.04,44.73,20.86,8.34,28.47,16.08,12.4,19.84,2.13,3.7,0.28,3.42,3.06,4.64,0.21,4.43
19810301,2.02,98.13,7.38,46.49,21.03,9.1,29.3,14.12,15.18,20.98,3.05,3.97,2.35,1.62,4.7,5.45,2.88,2.57
19810302,0.38,98.08,5.81,40.65,19.35,5.54,27.13,13.26,13.87,19.21,4.21,6.56,2.08,4.48,6.42,8.78,3.17,5.61
19810303,0.0,98.23,4.89,33.26,19.82,3.13,28.88,11.02,17.86,18.59,2.06,3.38,0.58,2.79,2.91,5.99,0.85,5.13
19810304,0.0,98.4,4.87,30.36,21.29,3.17,29.33,13.86,15.47,19.67,1.89,2.51,0.21,2.31,2.4,3.6,0.29,3.3
19810305,0.0,98.39,5.69,32.6,22.65,5.31,30.53,15.51,15.02,21.2,2.0,2.5,0.32,2.17,2.62,3.74,0.42,3.32
19810306,0.05,98.35,7.27,38.8,23.79,8.85,31.34,17.6,13.74,23.54,2.01,3.47,0.82,2.65,3.04,6.92,0.96,5.96
