DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,84.91,4.35,51.37,9.04,-0.74,16.05,4.38,11.67,5.91,1.97,3.39,0.95,2.44,2.22,3.21,1.24,1.97
19810102,0.0,84.97,4.37,50.66,9.34,-0.7,15.08,5.85,9.23,5.67,1.5,2.88,0.55,2.34,1.63,2.52,0.59,1.92
19810103,0.92,84.93,5.0,58.53,9.17,1.28,14.65,5.42,9.23,6.9,1.57,3.38,0.34,3.04,1.76,3.09,0.38,2.71
19810104,0.67,84.87,5.28,66.84,8.0,2.03,14.13,3.79,10.34,6.5,2.03,3.84,0.61,3.24,2.34,3.73,0.57,3.15
19810105,1.98,84.88,5.38,70.59,7.48,2.29,12.52,3.85,8.67,6.08,1.76,2.49,0.61,1.88,2.14,2.96,0.75,2.21
19810106,0.48,84.74,5.21,71.95,6.73,1.74,11.93,3.7,8.22,5.32,1.82,3.63,0.56,3.07,2.11,3.51,0.82,2.69
19810107,0.38,84.75,4.86,73.08,5.49,0.83,10.15,2.46,7.69,4.36,1.35,1.9,0.67,1.23,1.56,2.2,0.73,1.47
19810108,0.13,84.87,4.36,66.07,5.41,-0.6,11.02,1.86,9.16,3.72,1.64,3.14,0.69,2.45,1.78,2.76,0.83,1.93
19810109,0.0,85.14,4.09,61.47,5.57,-1.45,11.51,1.93,9.59,3.7,1.69,3.13,0.58,2.55,1.82,2.67,0.72,1.95
19810110,0.0,85.29,3.92,56.21,6.27,-2.05,12.6,1.91,10.69,3.97,1.69,3.13,0.35,2.79,1.85,2.7,0.43,2.27
19810111,0.0,85.35,4.01,57.1,6.37,-1.78,12.74,2.54,10.2,4.17,1.9,4.13,0.17,3.96,2.22,4.33,0.27,4.06
19810112,5.46,85.42,4.39,69.76,4.82,-0.58,9.8,1.92,7.88,3.53,1.5,2.64,0.57,2.06,1.74,2.31,0.86,1.44
19810113,1.68,85.34,4.6,68.31,5.76,0.08,11.83,1.82,10.01,3.87,1.64,3.0,0.68,2.32,1.84,2.66,0.85,1.81
19810114,0.09,85.28,3.62,48.0,7.42,-3.13,14.68,2.46,12.22,4.3,1.87,3.04,0.67,2.37,2.06,2.97,0.91,2.06
19810115,0.0,85.41,3.59,44.31,8.48,-3.22,15.06,4.74,10.32,4.72,1.55,2.72,0.46,2.26,1.61,2.38,0.4,1.99
19810116,0.0,85.5,4.04,45.2,9.97,-1.66,16.54,6.06,10.49,5.89,1.74,3.13,0.26,2.87,1.86,2.76,0.31,2.45
19810117,0.74,85.48,4.51,46.2,11.28,-0.16,17.51,7.54,9.97,7.61,1.66,3.0,0.44,2.55,1.85,3.0,0.6,2.4
19810118,0.06,85.13,4.59,52.37,9.61,0.15,15.17,5.58,9.58,6.99,1.58,3.18,0.28,2.9,1.75,2.89,0.36,2.53
19810119,0.0,85.0,4.71,59.92,7.96,0.51,13.88,4.47,9.41,5.8,1.98,3.93,0.91,3.01,2.18,3.62,1.1,2.52
19810120,0.0,85.14,4.64,58.37,8.16,0.3,15.25,2.83,12.43,6.12,2.0,3.92,0.63,3.29,2.25,3.52,0.83,2.69
19810121,0.0,85.08,4.91,60.12,8.54,1.07,12.78,5.21,7.57,6.52,1.23,1.98,0.3,1.68,1.57,2.67,0.51,2.16
19810122,0.0,84.91,5.19,65.2,8.13,1.89,13.56,4.24,9.32,7.42,2.06,3.67,0.61,3.06,2.49,3.65,0.85,2.8
19810123,0.82,84.87,5.25,69.54,7.34,2.01,12.5,3.85,8.65,6.88,2.03,2.83,0.16,2.67,2.66,4.34,0.15,4.19
19810124,44.64,84.85,5.75,86.86,5.44,3.21,9.24,3.07,6.16,4.94,3.17,5.86,1.32,4.54,4.29,6.93,2.02,4.92
19810125,17.35,85.22,5.19,74.09,6.33,1.66,11.58,2.47,9.11,4.11,1.55,2.13,0.33,1.8,1.88,2.79,0.42,2.37
19810126,0.01,85.44,4.21,63.34,5.6,-1.29,12.36,-0.31,12.67,3.53,1.98,2.64,0.85,1.79,2.27,3.26,1.15,2.11
19810127,0.0,85.36,3.86,53.53,6.79,-2.48,14.02,0.8,13.22,4.46,2.27,3.25,1.37,1.88,2.67,3.48,1.68,1.8
19810128,0.0,85.31,4.99,58.36,9.26,0.99,15.46,4.27,11.2,7.24,2.02,3.33,1.17,2.16,2.41,3.38,1.57,1.81
19810129,0.0,84.97,6.13,70.45,9.46,4.19,15.02,6.0,9.01,7.76,1.98,3.87,0.31,3.55,2.25,3.83,0.45,3.38
19810130,0.02,84.84,6.0,77.23,7.76,3.83,11.5,3.78,7.72,6.26,1.8,3.81,0.41,3.4,2.07,3.85,0.5,3.35
19810131,0.21,84.97,4.82,63.84,7.37,0.47,13.47,2.52,10.94,6.38,2.07,3.17,0.45,2.72,2.46,3.04,0.53,2.51
19810201,2.81,85.12,5.3,73.81,6.67,1.89,11.96,2.26,9.7,6.02,1.57,2.15,1.07,1.08,1.87,2.56,1.31,1.26
19810202,0.72,85.15,3.82,53.58,6.58,-2.56,14.11,1.39,12.72,4.83,2.24,4.21,0.93,3.28,2.46,3.83,0.92,2.92
19810203,0.03,85.2,4.06,50.3,8.4,-1.74,14.82,3.78,11.04,5.96,1.95,2.98,0.82,2.16,2.19,3.08,0.92,2.16
19810204,0.0,85.16,5.43,58.91,10.34,2.42,16.89,5.74,11.14,8.01,2.15,3.66,1.17,2.49,2.42,3.51,1.46,2.06
