DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,73.7,3.09,49.03,2.73,-7.37,9.88,-2.81,12.69,0.53,1.7,3.3,0.22,3.08,1.54,2.42,0.41,2.0
19810102,0.0,73.75,3.1,49.37,2.71,-7.6,9.02,-1.4,10.42,0.24,1.7,3.92,0.19,3.73,1.48,2.86,0.25,2.61
19810103,0.0,73.68,3.59,60.04,2.0,-5.62,7.35,-1.21,8.56,0.46,1.65,4.45,0.09,4.36,1.5,3.52,0.21,3.32
19810104,0.0,73.57,3.59,66.77,0.52,-5.64,5.94,-2.76,8.7,-0.11,1.58,3.82,0.19,3.63,1.47,2.96,0.24,2.72
19810105,0.41,73.55,3.68,70.72,0.06,-5.25,4.75,-2.84,7.59,-0.7,1.72,4.37,0.03,4.34,1.63,3.63,0.07,3.57
19810106,0.27,73.43,3.46,68.88,-0.46,-6.36,5.36,-4.09,9.45,-1.13,2.09,5.0,0.48,4.52,1.99,4.14,0.54,3.6
19810107,1.64,73.36,3.82,85.74,-2.09,-5.08,1.18,-4.47,5.65,-2.15,1.7,3.14,0.24,2.9,1.57,2.28,0.24,2.04
19810108,0.36,73.47,3.01,67.0,-1.96,-8.37,4.12,-5.77,9.89,-3.35,1.86,4.42,0.3,4.12,1.64,3.29,0.33,2.96
19810109,0.0,73.73,2.75,61.17,-1.88,-9.2,4.73,-7.09,11.83,-3.37,1.89,4.22,0.38,3.84,1.64,3.09,0.41,2.68
19810110,0.0,73.93,2.57,51.43,-0.42,-9.83,5.71,-4.44,10.15,-2.94,1.63,4.24,0.2,4.05,1.41,3.19,0.23,2.97
19810111,0.0,74.02,2.0,41.34,-0.86,-12.92,4.4,-4.23,8.62,-4.25,1.34,4.03,0.17,3.86,1.24,3.47,0.13,3.34
19810112,0.13,74.03,3.27,67.06,-0.75,-7.07,3.68,-2.99,6.67,-1.79,1.42,4.25,0.05,4.2,1.26,3.44,0.06,3.38
19810113,4.93,73.91,3.87,79.37,-0.79,-4.91,3.91,-3.59,7.5,-1.73,1.2,2.37,0.49,1.88,1.14,1.7,0.67,1.02
19810114,0.0,73.96,2.66,51.5,0.03,-9.74,7.66,-6.74,14.41,-2.8,2.02,3.08,0.57,2.51,1.84,2.84,0.58,2.26
19810115,0.0,74.15,2.34,41.81,1.19,-10.67,9.34,-6.46,15.8,-1.71,2.27,3.51,0.5,3.01,2.02,3.39,0.69,2.7
19810116,0.0,74.31,2.57,38.97,3.49,-9.29,11.28,-3.56,14.84,-0.06,2.03,3.59,0.52,3.07,1.82,2.71,0.46,2.25
19810117,1.17,74.31,2.69,37.17,4.82,-8.83,11.5,1.19,10.31,0.58,1.75,4.06,0.13,3.93,1.6,3.22,0.08,3.14
19810118,0.56,73.94,2.93,44.34,3.44,-7.79,8.61,0.59,8.02,1.63,1.6,4.06,0.24,3.82,1.41,3.05,0.2,2.85
19810119,0.02,73.66,3.59,62.64,1.41,-5.24,5.49,-1.75,7.24,0.77,1.38,3.77,0.13,3.65,1.18,2.74,0.2,2.54
19810120,0.0,73.84,3.07,53.25,1.55,-7.69,9.13,-4.21,13.34,-0.51,1.91,4.06,0.38,3.68,1.74,3.2,0.37,2.83
19810121,0.0,73.8,3.44,61.87,1.0,-5.95,5.56,-1.83,7.39,-0.92,1.58,3.74,0.21,3.54,1.43,2.88,0.21,2.67
19810122,0.02,73.59,3.76,72.65,-0.0,-4.8,4.62,-2.94,7.56,-0.62,1.88,5.11,0.29,4.82,1.74,4.34,0.48,3.87
19810123,0.16,73.6,3.6,73.07,-0.68,-5.45,4.27,-3.88,8.15,-1.43,1.67,4.14,0.56,3.59,1.6,3.41,0.51,2.9
19810124,8.36,73.7,3.76,82.26,-1.7,-5.05,1.68,-4.07,5.75,-2.57,1.73,4.2,0.67,3.52,1.79,3.66,0.85,2.81
19810125,11.44,73.87,3.76,80.87,-1.42,-5.54,3.84,-5.45,9.28,-3.42,1.45,3.62,0.44,3.17,1.35,3.01,0.42,2.59
19810126,1.65,74.05,2.31,53.93,-2.51,-11.11,4.98,-8.68,13.66,-6.95,1.92,3.47,0.18,3.29,1.72,2.72,0.09,2.64
19810127,0.0,73.98,2.6,58.25,-1.95,-10.03,6.77,-8.87,15.64,-4.96,2.44,4.09,0.63,3.46,2.27,3.49,0.72,2.77
19810128,0.0,74.0,3.02,58.46,0.06,-7.89,8.09,-6.54,14.63,-2.47,2.33,3.76,0.25,3.51,2.1,3.08,0.38,2.7
19810129,0.0,73.7,3.76,67.4,1.06,-5.14,7.74,-3.11,10.85,-1.08,2.04,4.63,0.37,4.27,1.86,3.73,0.42,3.31
19810130,0.0,73.57,4.17,79.34,0.17,-4.02,5.09,-3.3,8.4,-1.7,1.95,4.56,0.32,4.23,1.81,3.84,0.35,3.49
