DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,61.34,1.61,50.75,-8.89,-16.44,0.39,-17.82,18.21,-12.42,2.48,5.42,0.34,5.08,2.71,5.61,0.56,5.05
19810102,0.0,61.31,1.64,47.63,-7.82,-16.31,-0.33,-13.51,13.17,-12.94,1.82,3.81,0.47,3.34,1.85,3.59,0.54,3.05
19810103,0.58,61.1,2.19,70.5,-9.24,-13.39,-4.19,-12.42,8.23,-11.18,2.31,5.52,0.39,5.13,2.51,5.6,0.45,5.15
19810104,0.29,60.99,2.27,75.37,-9.66,-12.89,-3.22,-13.87,10.65,-10.11,1.71,4.45,0.31,4.14,1.91,4.27,0.24,4.03
19810105,1.58,60.95,2.37,86.22,-10.81,-12.38,-6.69,-15.13,8.44,-11.66,2.46,5.93,0.3,5.63,2.73,5.99,0.41,5.59
19810106,0.25,60.73,1.94,81.36,-12.59,-14.79,-7.33,-17.17,9.84,-13.55,2.72,6.25,0.65,5.6,2.92,6.22,0.66,5.57
19810107,0.63,60.66,1.92,81.88,-12.81,-14.82,-9.25,-17.29,8.04,-13.59,2.01,3.7,0.31,3.38,2.15,3.49,0.31,3.18
19810108,0.1,60.79,1.51,71.06,-13.98,-17.41,-6.84,-19.17,12.33,-16.41,2.36,4.9,0.49,4.41,2.41,4.58,0.65,3.93
19810109,0.0,61.06,1.38,67.12,-14.38,-18.39,-5.11,-22.41,17.3,-16.1,2.77,4.49,0.55,3.94,2.78,4.22,0.61,3.62
19810110,0.0,61.24,1.19,54.57,-13.59,-19.45,-5.45,-20.25,14.8,-17.25,2.42,4.64,0.47,4.17,2.52,4.43,0.53,3.9
19810111,0.0,61.25,1.23,56.2,-13.6,-19.31,-7.14,-18.26,11.12,-17.35,2.37,5.52,0.28,5.24,2.55,5.67,0.37,5.3
19810112,3.22,61.21,1.43,65.89,-13.63,-17.97,-7.1,-21.4,14.31,-14.87,2.07,3.48,0.73,2.75,2.27,3.63,1.05,2.58
19810113,1.59,61.3,1.35,57.29,-12.6,-18.51,-3.57,-20.88,17.31,-16.03,2.59,4.78,0.71,4.07,2.95,4.92,0.97,3.95
19810114,0.0,61.51,1.11,47.23,-12.63,-20.41,-2.25,-22.62,20.37,-16.84,2.73,5.13,0.47,4.66,2.96,5.27,0.56,4.72
19810115,0.0,61.7,1.59,55.2,-10.05,-16.8,-0.24,-18.72,18.49,-14.05,2.61,4.55,0.27,4.28,2.7,4.63,0.13,4.5
19810116,0.0,61.88,1.84,54.22,-7.9,-15.01,0.87,-16.98,17.86,-12.78,2.33,4.21,0.54,3.67,2.45,4.21,0.61,3.6
19810117,0.68,61.82,2.05,55.77,-6.88,-13.71,-0.53,-11.16,10.63,-10.71,1.97,4.95,0.27,4.69,2.13,5.05,0.33,4.72
19810118,0.16,61.4,2.16,61.23,-7.53,-13.04,-1.46,-11.44,9.97,-9.08,2.07,4.65,0.42,4.23,2.19,4.53,0.54,3.99
19810119,0.0,61.13,1.95,64.75,-9.61,-14.66,-1.85,-16.63,14.77,-11.15,2.26,3.42,0.6,2.82,2.45,3.38,0.83,2.55
19810120,0.0,61.37,1.68,54.81,-9.31,-16.25,-0.12,-17.15,17.02,-12.59,2.52,4.62,0.49,4.12,2.65,4.39,0.58,3.81
19810121,0.0,61.18,2.19,74.22,-9.84,-13.48,-6.12,-12.08,5.96,-11.68,2.51,5.45,0.77,4.68,2.8,5.39,0.93,4.46
19810122,0.0,60.96,2.38,85.46,-10.65,-12.37,-6.51,-13.04,6.54,-10.61,2.31,5.62,0.6,5.02,2.61,5.52,0.91,4.61
19810123,0.77,60.91,2.42,88.37,-10.85,-12.18,-6.98,-13.35,6.37,-10.63,3.11,6.64,0.93,5.71,3.47,6.6,1.23,5.37
19810124,32.27,60.83,2.56,95.08,-11.08,-11.65,-6.85,-13.94,7.09,-11.68,4.92,11.15,1.77,9.39,6.11,12.66,2.2,10.46
19810125,13.44,61.12,1.96,89.72,-13.59,-14.46,-10.23,-18.02,7.79,-14.82,2.93,4.54,1.17,3.37,3.78,5.8,2.09,3.71
19810126,3.62,61.36,1.46,87.16,-16.8,-18.3,-8.15,-23.62,15.48,-22.97,1.98,3.76,0.73,3.02,1.92,3.76,0.66,3.1
19810127,0.0,61.49,1.37,79.61,-16.46,-19.62,-5.58,-26.88,21.3,-22.17,2.8,4.3,0.47,3.83,2.88,4.44,1.02,3.42
19810128,0.0,61.53,2.45,85.05,-10.09,-12.4,-3.95,-15.03,11.08,-14.8,1.92,4.49,0.1,4.39,2.23,4.47,0.39,4.08
19810129,0.01,61.16,2.86,97.64,-9.94,-10.42,-4.72,-14.37,9.64,-12.56,2.78,6.26,0.49,5.76,3.56,6.45,0.95,5.5
19810130,0.03,60.91,2.28,99.31,-13.02,-13.43,-6.55,-17.71,11.16,-16.99,2.9,8.58,0.5,8.08,3.3,9.05,0.74,8.31
19810131,0.14,60.96,1.52,82.35,-15.67,-17.86,-8.89,-22.16,13.27,-19.11,2.74,5.71,1.31,4.4,3.14,5.86,1.44,4.42
19810201,1.71,61.04,1.86,93.45,-14.73,-15.77,-9.09,-26.11,17.02,-16.49,3.77,5.29,0.32,4.96,4.31,6.85,0.31,6.53
19810202,0.32,61.31,1.32,71.64,-15.69,-20.34,-3.49,-27.41,23.92,-21.47,2.66,5.43,0.32,5.11,2.8,5.89,0.32,5.57
19810203,0.46,61.46,2.17,76.94,-10.39,-14.58,-3.93,-17.29,13.37,-16.08,2.11,4.57,0.62,3.95,2.53,4.74,0.64,4.1
19810204,0.01,61.52,2.93,91.94,-8.81,-10.02,-2.58,-14.29,11.71,-11.79,2.45,6.65,0.19,6.46,3.22,7.0,0.96,6.04
19810205,0.01,61.67,2.74,88.36,-9.13,-10.72,-3.74,-13.17,9.44,-11.97,2.3,5.16,0.87,4.29,2.83,5.43,1.46,3.98
19810206,0.5,61.59,2.39,91.82,-11.34,-12.5,-6.36,-20.39,14.04,-14.44,2.73,5.22,0.95,4.27,3.2,5.38,1.13,4.25
19810207,0.0,61.31,1.15,62.15,-15.63,-20.86,-6.19,-24.46,18.27,-22.47,2.35,3.57,0.59,2.98,2.3,3.68,0.68,3.0
19810208,0.0,61.08,1.47,79.64,-15.68,-18.94,-6.42,-27.54,21.12,-19.9,2.86,4.62,0.5,4.13,2.98,4.89,0.67,4.22
19810209,0.38,60.95,1.8,92.22,-15.05,-16.36,-9.19,-23.97,14.77,-17.33,2.41,4.23,0.47,3.77,2.54,4.33,0.58,3.75
19810210,0.0,61.11,1.35,70.51,-15.19,-19.37,-5.07,-25.04,19.97,-18.12,3.58,5.79,1.1,4.68,4.02,6.23,1.68,4.55
19810211,0.0,61.15,2.07,78.46,-11.28,-15.36,0.27,-23.77,24.04,-16.49,2.92,4.33,0.73,3.61,3.23,4.79,0.53,4.25
19810212,0.0,61.22,2.51,75.0,-8.25,-12.04,0.18,-16.58,16.76,-14.27,2.04,3.96,0.2,3.75,2.04,3.9,0.43,3.47
