DATE,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
19810101,0.0,68.51,2.56,49.34,-0.95,-10.59,6.31,-7.29,13.6,-3.23,1.68,2.92,0.41,2.5,1.64,2.68,0.52,2.16
19810102,0.0,68.54,2.63,50.64,-0.94,-10.66,5.64,-5.41,11.05,-3.53,1.76,4.24,0.23,4.01,1.61,3.34,0.3,3.05
19810103,0.0,68.46,3.11,64.64,-1.98,-8.46,3.58,-5.1,8.68,-3.57,1.86,5.27,0.29,4.97,1.74,4.47,0.4,4.07
19810104,0.01,68.32,3.07,71.02,-3.45,-8.74,1.87,-6.96,8.83,-4.08,1.49,3.97,0.13,3.84,1.39,3.21,0.18,3.03
19810105,0.26,68.3,3.07,73.75,-3.95,-8.58,0.82,-6.82,7.63,-4.8,1.91,5.14,0.26,4.88,1.8,4.38,0.32,4.07
19810106,0.17,68.18,2.86,71.78,-4.58,-9.72,1.38,-8.52,9.89,-5.24,2.37,5.9,0.08,5.83,2.32,5.23,0.23,5.01
19810107,1.23,68.08,3.11,88.08,-6.16,-8.69,-2.92,-8.75,5.82,-6.17,2.18,4.42,0.25,4.18,2.13,3.74,0.3,3.45
19810108,0.29,68.19,2.35,66.14,-6.07,-12.31,0.61,-10.48,11.09,-7.59,2.1,5.16,0.48,4.68,1.93,4.17,0.55,3.61
19810109,0.0,68.44,2.11,58.74,-5.86,-13.44,1.09,-11.48,12.58,-7.76,1.86,4.18,0.39,3.8,1.66,3.18,0.41,2.77
19810110,0.0,68.66,1.88,46.65,-4.3,-14.32,2.21,-8.34,10.55,-7.3,1.73,4.92,0.12,4.8,1.55,3.99,0.29,3.7
19810111,0.0,68.75,1.53,39.45,-4.79,-16.34,0.58,-8.28,8.86,-8.16,1.49,4.78,0.15,4.63,1.45,4.35,0.14,4.21
19810112,0.03,68.73,2.83,70.4,-4.34,-9.62,0.38,-6.99,7.38,-5.03,1.96,5.3,0.47,4.83,1.92,4.64,0.65,3.98
19810113,3.71,68.63,3.24,81.9,-4.59,-8.36,-0.2,-7.24,7.03,-5.38,1.4,2.03,0.63,1.4,1.42,2.29,0.59,1.7
19810114,0.0,68.72,2.13,52.08,-4.1,-13.15,3.8,-11.31,15.11,-6.58,2.19,3.51,0.39,3.12,2.19,3.37,0.84,2.53
19810115,0.0,68.94,1.86,41.1,-2.69,-14.15,6.02,-11.25,17.27,-5.64,2.5,4.11,0.75,3.36,2.34,3.96,0.81,3.15
19810116,0.0,69.12,2.11,38.15,0.04,-12.5,7.88,-7.17,15.05,-3.79,2.09,3.72,0.6,3.12,1.95,3.05,0.64,2.41
19810117,0.69,69.13,2.25,37.66,1.1,-11.87,8.03,-2.53,10.56,-3.26,1.85,4.75,0.29,4.46,1.73,4.09,0.37,3.72
19810118,0.49,68.74,2.47,45.07,-0.17,-10.74,5.39,-3.25,8.63,-1.94,1.77,4.9,0.49,4.41,1.57,3.98,0.34,3.63
19810119,0.05,68.41,3.23,68.83,-2.35,-7.57,1.9,-5.59,7.49,-2.69,1.49,4.02,0.23,3.78,1.3,2.96,0.27,2.69
19810120,0.0,68.61,2.54,54.14,-2.3,-11.02,5.58,-8.77,14.34,-4.28,1.9,3.78,0.23,3.55,1.86,2.97,0.24,2.73
19810121,0.0,68.55,2.94,64.85,-2.75,-8.89,2.38,-5.78,8.16,-4.83,1.71,4.8,0.31,4.49,1.59,3.96,0.4,3.56
19810122,0.02,68.34,3.21,78.25,-4.15,-7.84,0.69,-7.27,7.95,-4.49,2.06,5.87,0.26,5.61,1.91,5.12,0.27,4.86
19810123,0.15,68.34,2.96,75.98,-4.82,-8.88,0.17,-8.19,8.36,-5.72,1.76,4.77,0.17,4.6,1.62,4.07,0.17,3.9
19810124,6.98,68.44,3.13,84.68,-5.52,-8.27,-1.64,-8.05,6.41,-6.5,2.04,4.91,0.81,4.1,2.06,4.48,0.8,3.68
19810125,9.13,68.6,3.12,84.39,-5.46,-8.98,-0.38,-9.89,9.51,-7.54,1.96,4.42,0.12,4.3,1.97,4.09,0.08,4.01
19810126,1.74,68.77,1.82,54.37,-6.76,-14.76,0.96,-12.82,13.78,-11.89,1.64,3.94,0.05,3.89,1.41,3.29,0.06,3.23
19810127,0.0,68.73,2.09,58.3,-5.82,-13.4,2.99,-12.25,15.23,-9.85,2.47,4.22,0.91,3.32,2.4,3.71,1.05,2.66
19810128,0.0,68.78,2.49,60.84,-4.1,-11.15,4.54,-11.78,16.32,-6.98,2.43,4.11,0.29,3.82,2.28,3.67,0.33,3.34
19810129,0.0,68.48,3.19,70.99,-2.91,-8.08,4.17,-7.25,11.41,-5.72,2.1,5.22,0.2,5.01,1.99,4.48,0.33,4.15
19810130,0.01,68.33,3.54,85.48,-4.02,-7.15,1.42,-8.12,9.54,-6.06,2.31,5.61,0.2,5.41,2.26,5.0,0.32,4.68
19810131,0.15,68.45,2.75,73.81,-5.41,-10.63,1.13,-10.87,12.0,-7.14,2.14,5.42,0.16,5.26,2.11,4.93,0.4,4.53
19810201,0.01,68.51,2.91,76.95,-5.21,-9.5,0.16,-9.72,9.88,-6.14,2.39,5.54,0.56,4.98,2.44,4.98,0.72,4.26
19810202,0.05,68.57,2.23,57.41,-4.83,-12.93,4.25,-12.72,16.97,-7.15,2.58,4.32,0.62,3.7,2.39,3.55,0.63,2.92
