FID,id_punto,agno,temp_max_anual,geom
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e55,40339,1913,2.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e56,40339,1914,3,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e57,40339,1915,3.84,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e58,40339,1916,3.75,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e59,40339,1917,2.54,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5a,40339,1918,3.29,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5b,40339,1919,2.8,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5c,40339,1920,3.17,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5d,40339,1921,3.25,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5e,40339,1922,3.51,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e5f,40339,1923,3.79,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e60,40339,1924,3.8,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e61,40339,1925,3.22,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e62,40339,1926,3.1,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e63,40339,1927,3.16,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e64,40339,1928,3.72,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e65,40339,1929,3.53,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e66,40339,1930,3.31,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e67,40339,1931,3.62,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e68,40339,1932,3.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e69,40339,1933,3.25,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6a,40339,1934,3.47,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6b,40339,1935,3.4,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6c,40339,1936,2.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6d,40339,1937,3.14,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6e,40339,1938,3.45,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e6f,40339,1939,3.44,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e70,40339,1940,3.42,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e71,40339,1941,4.42,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e72,40339,1942,3.99,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e73,40339,1943,3.95,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e74,40339,1944,3.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e75,40339,1945,3.39,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e76,40339,1946,4.1,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e77,40339,1947,4.15,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e78,40339,1948,3.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e79,40339,1949,3.85,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7a,40339,1950,3.45,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7b,40339,1951,3.99,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7c,40339,1952,3.85,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7d,40339,1953,4.25,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7e,40339,1954,3.58,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e7f,40339,1955,3.55,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e80,40339,1956,3.83,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e81,40339,1957,3.48,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e82,40339,1958,4.09,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e83,40339,1959,3.55,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e84,40339,1960,4.1,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e85,40339,1961,3.66,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e86,40339,1962,3.83,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e87,40339,1963,4.25,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e88,40339,1964,4.41,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e89,40339,1965,4.01,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8a,40339,1966,4.18,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8b,40339,1967,3.66,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8c,40339,1968,3.51,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8d,40339,1969,4.64,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8e,40339,1970,4.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e8f,40339,1971,3.83,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e90,40339,1972,3.85,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e91,40339,1973,3.39,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e92,40339,1974,3.5,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e93,40339,1975,2.82,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e94,40339,1976,3.22,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e95,40339,1977,3.42,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e96,40339,1978,2.64,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e97,40339,1979,2.84,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e98,40339,1980,3.52,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e99,40339,1981,3.38,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9a,40339,1982,3.01,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9b,40339,1983,2.76,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9c,40339,1984,4.12,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9d,40339,1985,3.91,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9e,40339,1986,3.18,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7e9f,40339,1987,3.56,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea0,40339,1988,4.05,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea1,40339,1989,3.05,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea2,40339,1990,3.68,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea3,40339,1991,3.47,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea4,40339,1992,3.32,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea5,40339,1993,3.95,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea6,40339,1994,3.96,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea7,40339,1995,3.58,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea8,40339,1996,3.82,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ea9,40339,1997,3.18,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eaa,40339,1998,4.01,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eab,40339,1999,4.46,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eac,40339,2000,4.02,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ead,40339,2001,4.25,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eae,40339,2002,4.21,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eaf,40339,2003,4.18,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb0,40339,2004,4.77,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb1,40339,2005,4.09,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb2,40339,2006,4.6,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb3,40339,2007,4.96,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb4,40339,2008,4.42,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb5,40339,2009,4.65,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb6,40339,2010,5,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb7,40339,2011,4.09,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb8,40339,2012,4.05,POINT (9156028.117746752 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eb9,40340,1901,5.24,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eba,40340,1902,5.34,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ebb,40340,1903,5.2,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ebc,40340,1904,5.05,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ebd,40340,1905,4.33,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ebe,40340,1906,5.04,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ebf,40340,1907,4.85,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec0,40340,1908,5.48,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec1,40340,1909,5.53,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec2,40340,1910,4.81,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec3,40340,1911,4.8,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec4,40340,1912,4.6,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec5,40340,1913,4.28,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec6,40340,1914,4.52,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec7,40340,1915,5.3,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec8,40340,1916,5.24,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ec9,40340,1917,4.07,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eca,40340,1918,4.76,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ecb,40340,1919,4.34,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ecc,40340,1920,4.67,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ecd,40340,1921,4.78,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ece,40340,1922,5.04,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ecf,40340,1923,5.28,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed0,40340,1924,5.29,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed1,40340,1925,4.69,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed2,40340,1926,4.59,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed3,40340,1927,4.63,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed4,40340,1928,5.19,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed5,40340,1929,4.98,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed6,40340,1930,4.74,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed7,40340,1931,5.07,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed8,40340,1932,5.2,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ed9,40340,1933,4.76,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eda,40340,1934,4.95,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7edb,40340,1935,4.99,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7edc,40340,1936,4.37,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7edd,40340,1937,4.73,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ede,40340,1938,4.98,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7edf,40340,1939,4.98,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee0,40340,1940,4.97,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee1,40340,1941,5.92,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee2,40340,1942,5.51,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee3,40340,1943,5.5,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee4,40340,1944,5.33,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee5,40340,1945,4.91,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee6,40340,1946,5.65,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee7,40340,1947,5.68,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee8,40340,1948,5.26,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ee9,40340,1949,5.34,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eea,40340,1950,4.96,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eeb,40340,1951,5.5,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eec,40340,1952,5.34,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eed,40340,1953,5.73,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eee,40340,1954,5.07,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eef,40340,1955,5.1,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef0,40340,1956,5.39,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef1,40340,1957,5.01,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef2,40340,1958,5.6,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef3,40340,1959,5,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef4,40340,1960,5.56,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef5,40340,1961,5.13,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef6,40340,1962,5.2,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef7,40340,1963,5.68,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef8,40340,1964,5.87,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7ef9,40340,1965,5.45,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7efa,40340,1966,5.58,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7efb,40340,1967,5.05,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7efc,40340,1968,4.9,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7efd,40340,1969,6.1,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7efe,40340,1970,6.28,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7eff,40340,1971,5.4,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f00,40340,1972,5.38,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f01,40340,1973,4.87,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f02,40340,1974,5,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f03,40340,1975,4.36,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f04,40340,1976,4.75,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f05,40340,1977,5,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f06,40340,1978,4.14,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f07,40340,1979,4.35,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f08,40340,1980,5.04,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f09,40340,1981,4.94,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0a,40340,1982,4.62,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0b,40340,1983,4.31,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0c,40340,1984,5.67,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0d,40340,1985,5.46,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0e,40340,1986,4.74,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f0f,40340,1987,4.92,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f10,40340,1988,5.51,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f11,40340,1989,4.6,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f12,40340,1990,5.34,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f13,40340,1991,5.09,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f14,40340,1992,4.97,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f15,40340,1993,5.63,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f16,40340,1994,5.47,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f17,40340,1995,5.17,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f18,40340,1996,5.35,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f19,40340,1997,4.75,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1a,40340,1998,5.6,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1b,40340,1999,5.95,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1c,40340,2000,5.55,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1d,40340,2001,5.8,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1e,40340,2002,5.72,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f1f,40340,2003,5.74,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f20,40340,2004,6.25,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f21,40340,2005,5.61,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f22,40340,2006,6.1,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f23,40340,2007,6.51,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f24,40340,2008,5.93,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f25,40340,2009,6.21,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f26,40340,2010,6.57,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f27,40340,2011,5.64,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f28,40340,2012,5.6,POINT (9211687.863143386 3535725.659799159)
temp_max_anual_espacial_p.fid--5ff12b53_179f503477f_7f29,40341,1901,5.61,POINT (9267347.608540025 3535725.659799159)
