FID,id_punto,agno,anomalia_temp_max_anual,geom
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba5,40985,1918,-0.38,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba4,40985,1919,-0.78,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba3,40985,1920,-0.46,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba2,40985,1921,-0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba1,40985,1922,-0.02,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ba0,40985,1923,0.19,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9f,40985,1924,0.2,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9e,40985,1925,-0.41,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9d,40985,1926,-0.54,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9c,40985,1927,-0.46,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9b,40985,1928,0.13,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b9a,40985,1929,-0.04,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b99,40985,1930,-0.23,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b98,40985,1931,0.14,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b97,40985,1932,0.23,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b96,40985,1933,-0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b95,40985,1934,-0.07,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b94,40985,1935,-0.19,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b93,40985,1936,-0.85,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b92,40985,1937,-0.44,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b91,40985,1938,-0.15,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b90,40985,1939,-0.13,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8f,40985,1940,-0.27,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8e,40985,1941,0.72,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8d,40985,1942,0.4,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8c,40985,1943,0.4,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8b,40985,1944,0.18,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b8a,40985,1945,-0.22,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b89,40985,1946,0.53,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b88,40985,1947,0.59,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b87,40985,1948,0.21,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b86,40985,1949,0.2,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b85,40985,1950,-0.08,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b84,40985,1951,0.41,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b83,40985,1952,0.4,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b82,40985,1953,0.76,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b81,40985,1954,0.19,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b80,40985,1955,-0.07,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7f,40985,1956,0.23,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7e,40985,1957,0,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7d,40985,1958,0.5,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7c,40985,1959,0.05,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7b,40985,1960,0.5,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b7a,40985,1961,-0.32,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b79,40985,1962,0.01,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b78,40985,1963,0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b77,40985,1964,0.58,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b76,40985,1965,0.22,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b75,40985,1966,0.92,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b74,40985,1967,0.1,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b73,40985,1968,-0.03,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b72,40985,1969,0.9,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b71,40985,1970,0.85,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b70,40985,1971,-0.24,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6f,40985,1972,0.27,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6e,40985,1973,-0.24,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6d,40985,1974,0.1,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6c,40985,1975,-0.56,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6b,40985,1976,-0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b6a,40985,1977,-0.42,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b69,40985,1978,-0.84,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b68,40985,1979,-0.35,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b67,40985,1980,-0.05,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b66,40985,1981,-0.29,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b65,40985,1982,-0.42,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b64,40985,1983,-0.64,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b63,40985,1984,0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b62,40985,1985,0.19,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b61,40985,1986,-0.43,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b60,40985,1987,0.46,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5f,40985,1988,0.45,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5e,40985,1989,-0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5d,40985,1990,-0.36,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5c,40985,1991,-0.49,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5b,40985,1992,-0.68,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b5a,40985,1993,-0.12,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b59,40985,1994,0.35,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b58,40985,1995,0.05,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b57,40985,1996,0.25,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b56,40985,1997,-0.67,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b55,40985,1998,0.31,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b54,40985,1999,0.84,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b53,40985,2000,0.33,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b52,40985,2001,0.6,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b51,40985,2002,0.55,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b50,40985,2003,0.55,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4f,40985,2004,1.07,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4e,40985,2005,0.45,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4d,40985,2006,0.96,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4c,40985,2007,1.09,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4b,40985,2008,0.61,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b4a,40985,2009,1.14,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b49,40985,2010,1.35,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b48,40985,2011,0.32,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b47,40985,2012,0.28,POINT (9156028.117746752 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b46,40986,1901,0.11,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b45,40986,1902,0.17,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b44,40986,1903,0.08,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b43,40986,1904,-0.07,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b42,40986,1905,-0.81,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b41,40986,1906,-0.06,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b40,40986,1907,-0.29,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3f,40986,1908,0.33,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3e,40986,1909,0.43,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3d,40986,1910,-0.32,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3c,40986,1911,-0.35,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3b,40986,1912,-0.52,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b3a,40986,1913,-0.86,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b39,40986,1914,-0.61,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b38,40986,1915,0.2,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b37,40986,1916,0.12,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b36,40986,1917,-1.01,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b35,40986,1918,-0.39,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b34,40986,1919,-0.73,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b33,40986,1920,-0.46,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b32,40986,1921,-0.35,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b31,40986,1922,-0.01,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b30,40986,1923,0.18,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2f,40986,1924,0.19,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2e,40986,1925,-0.43,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2d,40986,1926,-0.53,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2c,40986,1927,-0.46,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2b,40986,1928,0.1,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b2a,40986,1929,-0.08,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b29,40986,1930,-0.27,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b28,40986,1931,0.09,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b27,40986,1932,0.18,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b26,40986,1933,-0.36,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b25,40986,1934,-0.11,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b24,40986,1935,-0.1,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b23,40986,1936,-0.76,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b22,40986,1937,-0.36,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b21,40986,1938,-0.11,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b20,40986,1939,-0.11,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1f,40986,1940,-0.26,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1e,40986,1941,0.7,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1d,40986,1942,0.43,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1c,40986,1943,0.46,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1b,40986,1944,0.27,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b1a,40986,1945,-0.22,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b19,40986,1946,0.55,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b18,40986,1947,0.62,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b17,40986,1948,0.21,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b16,40986,1949,0.19,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b15,40986,1950,-0.09,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b14,40986,1951,0.43,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b13,40986,1952,0.41,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b12,40986,1953,0.75,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b11,40986,1954,0.18,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b10,40986,1955,-0.07,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0f,40986,1956,0.27,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0e,40986,1957,0.02,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0d,40986,1958,0.48,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0c,40986,1959,-0.02,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0b,40986,1960,0.42,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b0a,40986,1961,-0.26,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b09,40986,1962,0.02,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b08,40986,1963,0.38,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b07,40986,1964,0.66,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b06,40986,1965,0.28,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b05,40986,1966,0.79,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b04,40986,1967,0.05,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b03,40986,1968,-0.09,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b02,40986,1969,0.93,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b01,40986,1970,0.93,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3b00,40986,1971,-0.24,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aff,40986,1972,0.2,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3afe,40986,1973,-0.29,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3afd,40986,1974,0,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3afc,40986,1975,-0.61,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3afb,40986,1976,-0.41,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3afa,40986,1977,-0.38,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af9,40986,1978,-0.92,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af8,40986,1979,-0.42,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af7,40986,1980,-0.06,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af6,40986,1981,-0.25,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af5,40986,1982,-0.41,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af4,40986,1983,-0.59,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af3,40986,1984,0.37,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af2,40986,1985,0.2,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af1,40986,1986,-0.38,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3af0,40986,1987,0.28,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aef,40986,1988,0.45,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aee,40986,1989,-0.27,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aed,40986,1990,-0.16,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aec,40986,1991,-0.33,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aeb,40986,1992,-0.49,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3aea,40986,1993,0.04,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ae9,40986,1994,0.36,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ae8,40986,1995,0.06,POINT (9211687.863143386 3407504.076175717)
anomalias_temp_max_anual_espacial_p.fid--5ff12b53_179f5047d60_-3ae7,40986,1996,0.28,POINT (9211687.863143386 3407504.076175717)
