FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc8,40665,8,8,30,1970,17.88,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc7,40666,8,8,30,1970,13.5,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc6,40667,8,8,30,1970,5.35,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc5,40668,8,8,30,1970,7.45,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc4,40669,8,8,30,1970,4.35,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc3,40670,8,8,30,1970,-1.1,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc2,40671,8,8,30,1970,1.14,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc1,40672,8,8,30,1970,1.63,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cc0,40673,8,8,30,1970,1.95,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cbf,40674,8,8,30,1970,0.01,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cbe,40675,8,8,30,1970,0.35,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cbd,40676,8,8,30,1970,0.53,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cbc,40677,8,8,30,1970,3.45,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cbb,40678,8,8,30,1970,2.66,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cba,40679,8,8,30,1970,-1.27,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb9,40680,8,8,30,1970,-0.51,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb8,41295,8,8,30,1970,25.55,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb7,41296,8,8,30,1970,24.5,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb6,41297,8,8,30,1970,23.01,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb5,41298,8,8,30,1970,18.47,POINT (9100368.372350115 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb4,41299,8,8,30,1970,15.97,POINT (9156028.117746752 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb3,41300,8,8,30,1970,10.73,POINT (9211687.863143386 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb2,41301,8,8,30,1970,1.33,POINT (9267347.608540025 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb1,41302,8,8,30,1970,1.82,POINT (9323007.353936663 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cb0,41303,8,8,30,1970,-0.67,POINT (9378667.099333297 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7caf,41304,8,8,30,1970,-3.66,POINT (9434326.844729934 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cae,41305,8,8,30,1970,-3.41,POINT (9489986.590126572 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cad,41306,8,8,30,1970,-0.27,POINT (9545646.335523209 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cac,41307,8,8,30,1970,-1.73,POINT (9601306.080919845 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7cab,41308,8,8,30,1970,-1.17,POINT (9656965.826316481 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7caa,41309,8,8,30,1970,-0.47,POINT (9712625.57171312 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca9,41310,8,8,30,1970,2.31,POINT (9768285.317109756 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca8,40335,8,8,30,1970,6.47,POINT (8933389.136160204 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca7,40336,8,8,30,1970,2.2,POINT (8989048.88155684 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca6,40337,8,8,30,1970,-0.69,POINT (9044708.626953477 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca5,40338,8,8,30,1970,1.87,POINT (9100368.372350115 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca4,40339,8,8,30,1970,0.56,POINT (9156028.117746752 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca3,40340,8,8,30,1970,1.89,POINT (9211687.863143386 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca2,40341,8,8,30,1970,2.2,POINT (9267347.608540025 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca1,40342,8,8,30,1970,0.46,POINT (9323007.353936663 3535725.659799159)
temp_min_normales_espacial_p.fid--5ff12b53_17a3c4fa94d_-7ca0,40343,8,8,30,1970,-1.36,POINT (9378667.099333297 3535725.659799159)
