FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6ba1,40665,6,6,30,1990,27.97,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6ba0,40666,6,6,30,1990,23.28,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9f,40667,6,6,30,1990,15.16,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9e,40668,6,6,30,1990,17.41,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9d,40669,6,6,30,1990,14.52,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9c,40670,6,6,30,1990,9.17,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9b,40671,6,6,30,1990,11.49,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b9a,40672,6,6,30,1990,12.29,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b99,40673,6,6,30,1990,12.81,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b98,40674,6,6,30,1990,11.08,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b97,40675,6,6,30,1990,11.66,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b96,40676,6,6,30,1990,11.98,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b95,40677,6,6,30,1990,15.4,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b94,40678,6,6,30,1990,14.68,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b93,40679,6,6,30,1990,10.4,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b92,40680,6,6,30,1990,11.08,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b91,41295,6,6,30,1990,37.54,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b90,41296,6,6,30,1990,36.05,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8f,41297,6,6,30,1990,34.05,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8e,41298,6,6,30,1990,28.9,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8d,41299,6,6,30,1990,26.05,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8c,41300,6,6,30,1990,20.77,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8b,41301,6,6,30,1990,11.69,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b8a,41302,6,6,30,1990,12.32,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b89,41303,6,6,30,1990,9.96,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b88,41304,6,6,30,1990,7.06,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b87,41305,6,6,30,1990,7.55,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b86,41306,6,6,30,1990,11.04,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b85,41307,6,6,30,1990,9.78,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b84,41308,6,6,30,1990,10.57,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b83,41309,6,6,30,1990,11.25,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b82,41310,6,6,30,1990,14.22,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b81,40335,6,6,30,1990,15.97,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b80,40336,6,6,30,1990,11.94,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7f,40337,6,6,30,1990,9.1,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7e,40338,6,6,30,1990,11.87,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7d,40339,6,6,30,1990,10.73,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7c,40340,6,6,30,1990,12.22,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7b,40341,6,6,30,1990,12.72,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b7a,40342,6,6,30,1990,11.22,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b79,40343,6,6,30,1990,9.51,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b78,40344,6,6,30,1990,9.74,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b77,40345,6,6,30,1990,9.39,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b76,40346,6,6,30,1990,10.64,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b75,40347,6,6,30,1990,12.22,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b74,40348,6,6,30,1990,12.74,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b73,40349,6,6,30,1990,11.79,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b72,40350,6,6,30,1990,10.45,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b71,42530,6,6,30,1990,39.3,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3881fa7e_-6b70,42531,6,6,30,1990,38.94,POINT (8989048.88155684 3092272.122885534)
