FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_715c,40665,8,8,30,1940,321.11,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_715d,40666,8,8,30,1940,261.05,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_715e,40667,8,8,30,1940,188.5,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_715f,40668,8,8,30,1940,205.14,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7160,40669,8,8,30,1940,190.68,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7161,40670,8,8,30,1940,159.95,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7162,40671,8,8,30,1940,181.26,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7163,40672,8,8,30,1940,194.89,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7164,40673,8,8,30,1940,205.01,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7165,40674,8,8,30,1940,194.48,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7166,40675,8,8,30,1940,200.35,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7167,40676,8,8,30,1940,207.96,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7168,40677,8,8,30,1940,238.92,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_7169,40678,8,8,30,1940,225.94,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_716a,40679,8,8,30,1940,194.63,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_716b,40680,8,8,30,1940,196.8,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_716c,41295,8,8,30,1940,402.66,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3c47e6b4_716d,41296,8,8,30,1940,422.26,POINT (8989048.88155684 3343864.953833735)
