FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d5,40665,9,9,30,1970,24.81,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d4,40666,9,9,30,1970,20.8,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d3,40667,9,9,30,1970,13.43,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d2,40668,9,9,30,1970,15.54,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d1,40669,9,9,30,1970,12.86,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78d0,40670,9,9,30,1970,8.02,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78cf,40671,9,9,30,1970,10.24,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ce,40672,9,9,30,1970,10.9,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78cd,40673,9,9,30,1970,11.35,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78cc,40674,9,9,30,1970,9.83,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78cb,40675,9,9,30,1970,10.19,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ca,40676,9,9,30,1970,10.39,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c9,40677,9,9,30,1970,13.4,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c8,40678,9,9,30,1970,12.59,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c7,40679,9,9,30,1970,8.5,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c6,40680,9,9,30,1970,9.21,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c5,41295,9,9,30,1970,32.99,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c4,41296,9,9,30,1970,31.86,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c3,41297,9,9,30,1970,30.22,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c2,41298,9,9,30,1970,25.79,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c1,41299,9,9,30,1970,23.5,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78c0,41300,9,9,30,1970,18.76,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78bf,41301,9,9,30,1970,10.18,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78be,41302,9,9,30,1970,10.73,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78bd,41303,9,9,30,1970,8.52,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78bc,41304,9,9,30,1970,5.93,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78bb,41305,9,9,30,1970,6.29,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ba,41306,9,9,30,1970,9.38,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b9,41307,9,9,30,1970,8.1,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b8,41308,9,9,30,1970,8.72,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b7,41309,9,9,30,1970,9.44,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b6,41310,9,9,30,1970,12.17,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b5,40335,9,9,30,1970,14.15,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b4,40336,9,9,30,1970,10.63,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b3,40337,9,9,30,1970,8.13,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b2,40338,9,9,30,1970,10.57,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b1,40339,9,9,30,1970,9.57,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78b0,40340,9,9,30,1970,10.98,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78af,40341,9,9,30,1970,11.43,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ae,40342,9,9,30,1970,9.94,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ad,40343,9,9,30,1970,8.46,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ac,40344,9,9,30,1970,8.62,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78ab,40345,9,9,30,1970,8.16,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78aa,40346,9,9,30,1970,9.05,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a9,40347,9,9,30,1970,10.51,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a8,40348,9,9,30,1970,10.77,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a7,40349,9,9,30,1970,9.94,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a6,40350,9,9,30,1970,8.61,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a5,42530,9,9,30,1970,33.49,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a4,42531,9,9,30,1970,33.3,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a3,42532,9,9,30,1970,33.26,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a2,42533,9,9,30,1970,33.48,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a1,42534,9,9,30,1970,33.47,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-78a0,42535,9,9,30,1970,33.58,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-789f,42536,9,9,30,1970,33.57,POINT (9267347.608540025 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-789e,42537,9,9,30,1970,33.43,POINT (9323007.353936663 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-789d,42538,9,9,30,1970,33.33,POINT (9378667.099333297 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-789c,42539,9,9,30,1970,33.31,POINT (9434326.844729934 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3c66ba90_-789b,42540,9,9,30,1970,33.09,POINT (9489986.590126572 3092272.122885534)
