FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1357,40665,2,2,30,1950,8.73,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1356,40666,2,2,30,1950,3.84,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1355,40667,2,2,30,1950,-5.82,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1354,40668,2,2,30,1950,-3.78,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1353,40669,2,2,30,1950,-7.34,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1352,40670,2,2,30,1950,-13.2,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1351,40671,2,2,30,1950,-11.17,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1350,40672,2,2,30,1950,-10.63,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134f,40673,2,2,30,1950,-10.51,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134e,40674,2,2,30,1950,-12.57,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134d,40675,2,2,30,1950,-12.29,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134c,40676,2,2,30,1950,-12.23,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134b,40677,2,2,30,1950,-9.29,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-134a,40678,2,2,30,1950,-10.15,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1349,40679,2,2,30,1950,-13.93,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1348,40680,2,2,30,1950,-12.97,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1347,41295,2,2,30,1950,16.59,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1346,41296,2,2,30,1950,15.55,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1345,41297,2,2,30,1950,14.04,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1344,41298,2,2,30,1950,9.67,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1343,41299,2,2,30,1950,6.88,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1342,41300,2,2,30,1950,0.92,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1341,41301,2,2,30,1950,-9.55,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1340,41302,2,2,30,1950,-9.3,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133f,41303,2,2,30,1950,-12.06,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133e,41304,2,2,30,1950,-15.14,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133d,41305,2,2,30,1950,-15.08,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133c,41306,2,2,30,1950,-12.22,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133b,41307,2,2,30,1950,-13.68,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-133a,41308,2,2,30,1950,-13.13,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1339,41309,2,2,30,1950,-12.5,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1338,41310,2,2,30,1950,-9.66,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1337,40335,2,2,30,1950,-5.09,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1336,40336,2,2,30,1950,-10.06,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1335,40337,2,2,30,1950,-13.22,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1334,40338,2,2,30,1950,-10.79,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1333,40339,2,2,30,1950,-12.25,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1332,40340,2,2,30,1950,-10.92,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1331,40341,2,2,30,1950,-10.68,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1330,40342,2,2,30,1950,-12.45,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132f,40343,2,2,30,1950,-14.31,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132e,40344,2,2,30,1950,-14.36,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132d,40345,2,2,30,1950,-14.89,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132c,40346,2,2,30,1950,-13.93,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132b,40347,2,2,30,1950,-12.4,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-132a,40348,2,2,30,1950,-12.04,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1329,40349,2,2,30,1950,-12.71,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1328,40350,2,2,30,1950,-13.67,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1327,42530,2,2,30,1950,18.01,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1326,42531,2,2,30,1950,18.05,POINT (8989048.88155684 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1325,42532,2,2,30,1950,18.26,POINT (9044708.626953477 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1324,42533,2,2,30,1950,18.51,POINT (9100368.372350115 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1323,42534,2,2,30,1950,18.57,POINT (9156028.117746752 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1322,42535,2,2,30,1950,18.62,POINT (9211687.863143386 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1321,42536,2,2,30,1950,18.7,POINT (9267347.608540025 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-1320,42537,2,2,30,1950,18.45,POINT (9323007.353936663 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131f,42538,2,2,30,1950,18.31,POINT (9378667.099333297 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131e,42539,2,2,30,1950,18.16,POINT (9434326.844729934 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131d,42540,2,2,30,1950,17.98,POINT (9489986.590126572 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131c,42541,2,2,30,1950,17.71,POINT (9545646.335523209 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131b,42542,2,2,30,1950,17.37,POINT (9601306.080919845 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a380d802b_-131a,42543,2,2,30,1950,15.18,POINT (9656965.826316481 3092272.122885534)
