FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b75,40665,1,1,30,1930,40.9,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b74,40666,1,1,30,1930,40.55,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b73,40667,1,1,30,1930,32.05,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b72,40668,1,1,30,1930,30.71,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b71,40669,1,1,30,1930,26.83,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b70,40670,1,1,30,1930,25.12,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6f,40671,1,1,30,1930,22.42,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6e,40672,1,1,30,1930,20,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6d,40673,1,1,30,1930,18.58,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6c,40674,1,1,30,1930,17.75,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6b,40675,1,1,30,1930,16.13,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b6a,40676,1,1,30,1930,15.6,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b69,40677,1,1,30,1930,12.87,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b68,40678,1,1,30,1930,11.62,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b67,40679,1,1,30,1930,10.23,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b66,40680,1,1,30,1930,8.75,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b65,41295,1,1,30,1930,25.11,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b64,41296,1,1,30,1930,28.67,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b63,41297,1,1,30,1930,30.76,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b62,41298,1,1,30,1930,34.53,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b61,41299,1,1,30,1930,29.86,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b60,41300,1,1,30,1930,26.28,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b5f,41301,1,1,30,1930,24.62,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_179f504f439_-6b5e,41302,1,1,30,1930,21.07,POINT (9323007.353936663 3343864.953833735)
