FID,id_punto,mes,mes_etiqueta,n_period,period,temp_min_normal,geom
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a75,40665,1,1,30,1930,1.7,POINT (8933389.136160204 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a74,40666,1,1,30,1930,-3.18,POINT (8989048.88155684 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a73,40667,1,1,30,1930,-13.56,POINT (9044708.626953477 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a72,40668,1,1,30,1930,-11.73,POINT (9100368.372350115 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a71,40669,1,1,30,1930,-15.82,POINT (9156028.117746752 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a70,40670,1,1,30,1930,-21.99,POINT (9211687.863143386 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6f,40671,1,1,30,1930,-20.28,POINT (9267347.608540025 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6e,40672,1,1,30,1930,-20.06,POINT (9323007.353936663 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6d,40673,1,1,30,1930,-20.25,POINT (9378667.099333297 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6c,40674,1,1,30,1930,-22.54,POINT (9434326.844729934 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6b,40675,1,1,30,1930,-22.61,POINT (9489986.590126572 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a6a,40676,1,1,30,1930,-22.89,POINT (9545646.335523209 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a69,40677,1,1,30,1930,-20.37,POINT (9601306.080919845 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a68,40678,1,1,30,1930,-21.35,POINT (9656965.826316481 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a67,40679,1,1,30,1930,-24.93,POINT (9712625.57171312 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a66,40680,1,1,30,1930,-24.03,POINT (9768285.317109756 3471454.9819268296)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a65,41295,1,1,30,1930,7.5,POINT (8933389.136160204 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a64,41296,1,1,30,1930,6.77,POINT (8989048.88155684 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a63,41297,1,1,30,1930,5.46,POINT (9044708.626953477 3343864.953833735)
temp_min_normales_espacial_p.fid--5ff12b53_179f504f439_-6a62,41298,1,1,30,1930,1.68,POINT (9100368.372350115 3343864.953833735)
