Rainfall Amount from Very Wet Days - (Percentage), Year, Model, Statistics, ISO3
0.15172, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
13.6178, 2040-2059, cesm1_cam5, May Anomaly, NPL
-8.4802, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
64.8723, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
68.7863, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
-2.3389, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
10.9324, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
2.56343, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
0.9402, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
-8.1488, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
2.80502, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
-5.9405, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
-1.3701, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
1.07962, 2040-2059, cnrm_cm5, May Anomaly, NPL
16.6128, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
-17.254, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
-6.9395, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
3.12849, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
18.479, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
-3.24, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
-5.2903, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
-0.7099, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
-9.5918, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
1.44738, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
0.35242, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
-0.1037, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
2.33311, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
-6.4843, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
4.51931, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
7.59033, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
2.57017, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
0.60591, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
3.61759, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
21.3381, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
2.48568, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
3.24013, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
-3.156, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
0.41203, 2040-2059, gfdl_cm3, May Anomaly, NPL
1.34735, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
16.7685, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
29.1564, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
-17.758, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
-21.951, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
-6.5008, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
-8.2689, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-2.2798, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
0.5368, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
0.79317, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
0.61931, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
-0.4981, 2040-2059, gfdl_esm2g, May Anomaly, NPL
4.54767, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
21.1477, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
50.1521, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
-15.06, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
-18.707, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
3.68157, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.88114, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
-4.6582, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
-0.2956, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
0.81484, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
-1.1743, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
-0.1112, 2040-2059, gfdl_esm2m, May Anomaly, NPL
17.4362, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
-36.829, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
30.4346, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
27.8672, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
5.56165, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
-1.1827, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-1.8725, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
-1.4526, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
-6.4663, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
3.06907, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
0.91067, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
3.12102, 2040-2059, hadgem2_ao, May Anomaly, NPL
15.0565, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
3.86149, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
1.86101, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
3.39878, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
-3.5352, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
-1.3602, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
-0.8937, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
1.23405, 2040-2059, hadgem2_cc, Jan Anomaly, NPL
-6.4648, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
-3.3613, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
-2.2619, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
-3.1121, 2040-2059, hadgem2_cc, May Anomaly, NPL
-5.6504, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
29.2799, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
0.72328, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
11.3606, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
-0.363, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
-2.4279, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
1.9164, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
-4.8663, 2040-2059, inmcm4, Jan Anomaly, NPL
-6.3402, 2040-2059, inmcm4, Feb Anomaly, NPL
-3.7794, 2040-2059, inmcm4, Mar Anomaly, NPL
-0.4122, 2040-2059, inmcm4, Apr Anomaly, NPL
0.68211, 2040-2059, inmcm4, May Anomaly, NPL
11.5344, 2040-2059, inmcm4, Jun Anomaly, NPL
9.10998, 2040-2059, inmcm4, Jul Anomaly, NPL
1.43566, 2040-2059, inmcm4, Aug Anomaly, NPL
1.05488, 2040-2059, inmcm4, Sep Anomaly, NPL
-3.5077, 2040-2059, inmcm4, Oct Anomaly, NPL
-21.122, 2040-2059, inmcm4, Nov Anomaly, NPL
10.5309, 2040-2059, inmcm4, Dec Anomaly, NPL
-11.81, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-4.3313, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
-12.761, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
-0.8184, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
0.9783, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
3.02279, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
7.4564, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
19.4701, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
13.3825, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
-14.218, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
15.0185, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
-2.2852, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
1.9457, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
-2.781, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
0.46709, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
-2.4042, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
-0.3591, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
7.07548, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
21.5691, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
26.8925, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
-1.3899, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
-7.9607, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
-5.1841, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
4.18064, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
8.43033, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
-0.0171, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
-4.4645, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
-3.695, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
-3.5991, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
4.78843, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
-1.6744, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
5.57667, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
1.52077, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
7.07701, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
-13.332, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
30.0834, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
-0.6527, 2040-2059, miroc5, Jan Anomaly, NPL
2.34784, 2040-2059, miroc5, Feb Anomaly, NPL
-0.5982, 2040-2059, miroc5, Mar Anomaly, NPL
-3.7095, 2040-2059, miroc5, Apr Anomaly, NPL
28.9674, 2040-2059, miroc5, May Anomaly, NPL
22.2081, 2040-2059, miroc5, Jun Anomaly, NPL
-59.36, 2040-2059, miroc5, Jul Anomaly, NPL
42.4486, 2040-2059, miroc5, Aug Anomaly, NPL
15.531, 2040-2059, miroc5, Sep Anomaly, NPL
3.38124, 2040-2059, miroc5, Oct Anomaly, NPL
-1.4288, 2040-2059, miroc5, Nov Anomaly, NPL
1.87429, 2040-2059, miroc5, Dec Anomaly, NPL
-1.0283, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
-0.0053, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
-2.9532, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
-1.4475, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
-5.5669, 2040-2059, miroc_esm_chem, May Anomaly, NPL
-11.224, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
23.5013, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
12.7866, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
12.2871, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
10.5808, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
-14.1, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
-4.7793, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
0.72465, 2040-2059, miroc_esm, Jan Anomaly, NPL
-3.9148, 2040-2059, miroc_esm, Feb Anomaly, NPL
6.56915, 2040-2059, miroc_esm, Mar Anomaly, NPL
9.51944, 2040-2059, miroc_esm, Apr Anomaly, NPL
-9.4913, 2040-2059, miroc_esm, May Anomaly, NPL
1.93312, 2040-2059, miroc_esm, Jun Anomaly, NPL
8.10695, 2040-2059, miroc_esm, Jul Anomaly, NPL
-3.0626, 2040-2059, miroc_esm, Aug Anomaly, NPL
9.11474, 2040-2059, miroc_esm, Sep Anomaly, NPL
6.79698, 2040-2059, miroc_esm, Oct Anomaly, NPL
-12.613, 2040-2059, miroc_esm, Nov Anomaly, NPL
6.25497, 2040-2059, miroc_esm, Dec Anomaly, NPL
1.58562, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
-2.8311, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
-3.5084, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-4.8094, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
-0.6566, 2040-2059, mpi_esm_lr, May Anomaly, NPL
-5.0806, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
20.5277, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
0.42933, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
1.41647, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
-9.8542, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
-4.0837, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
2.12005, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
3.89577, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-4.9994, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
-4.442, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
4.73894, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
0.73681, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-36.755, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
69.2552, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
-32.071, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
-1.7393, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
-0.1482, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
6.85194, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
3.98461, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
5.87885, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
0.09405, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
-2.5856, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
0.35045, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-0.113, 2040-2059, mri_cgcm3, May Anomaly, NPL
3.20993, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
16.6476, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
6.98605, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
11.5143, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
10.0729, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
-7.9633, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
-8.4974, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
1.5576, 2040-2059, noresm1_m, Jan Anomaly, NPL
2.52193, 2040-2059, noresm1_m, Feb Anomaly, NPL
-3.0668, 2040-2059, noresm1_m, Mar Anomaly, NPL
1.2703, 2040-2059, noresm1_m, May Anomaly, NPL
-0.9957, 2040-2059, noresm1_m, Jun Anomaly, NPL
13.0738, 2040-2059, noresm1_m, Jul Anomaly, NPL
50.248, 2040-2059, noresm1_m, Aug Anomaly, NPL
14.4064, 2040-2059, noresm1_m, Sep Anomaly, NPL
-4.8202, 2040-2059, noresm1_m, Oct Anomaly, NPL
-2.5299, 2040-2059, noresm1_m, Nov Anomaly, NPL
6.32382, 2040-2059, noresm1_m, Dec Anomaly, NPL
-6.331, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-5.9298, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-4.4594, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-1.0621, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.2313, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-26.414, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-91.694, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-55.588, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-11.163, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-9.7045, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-8.9213, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-6.7153, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.8628, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
-1.9503, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-1.8609, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.3436, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
0.26911, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
7.18229, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
13.3942, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
12.4142, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
7.76799, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
2.60484, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-2.2354, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
0.59763, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
18.514, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
9.56338, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
10.76, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
7.44074, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
22.5457, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
93.2562, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
211.66, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
150.405, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
66.3702, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
34.0636, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
16.3758, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
17.4677, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
37.205, 2040-2059, access1_0, Annual Anomaly, NPL
43.7797, 2040-2059, access1_3, Annual Anomaly, NPL
22.2527, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
56.2058, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
61.8754, 2040-2059, bnu_esm, Annual Anomaly, NPL
99.913, 2040-2059, canesm2, Annual Anomaly, NPL
31.0348, 2040-2059, ccsm4, Annual Anomaly, NPL
94.6168, 2040-2059, cesm1_bgc, Annual Anomaly, NPL
148.502, 2040-2059, cesm1_cam5, Annual Anomaly, NPL
-6.097, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
6.14642, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
17.112, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
45.814, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
35.9902, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
16.6645, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
19.9373, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
-5.6804, 2040-2059, inmcm4, Annual Anomaly, NPL
13.1039, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
42.0512, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
30.6939, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
51.0082, 2040-2059, miroc5, Annual Anomaly, NPL
17.8991, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
19.9921, 2040-2059, miroc_esm, Annual Anomaly, NPL
-4.4694, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
9.20596, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
35.5858, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
77.9892, 2040-2059, noresm1_m, Annual Anomaly, NPL
-165.8, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
22.0431, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
429.462, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
