FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d3e,40665,15,spring,30,1980,25.05,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d3d,40666,15,spring,30,1980,19.47,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d3c,40667,15,spring,30,1980,9.46,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d3b,40668,15,spring,30,1980,11.84,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d3a,40669,15,spring,30,1980,8.22,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d39,40670,15,spring,30,1980,2.08,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d38,40671,15,spring,30,1980,4.49,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d37,40672,15,spring,30,1980,5.2,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d36,40673,15,spring,30,1980,5.45,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d35,40674,15,spring,30,1980,3.33,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d34,40675,15,spring,30,1980,3.65,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d33,40676,15,spring,30,1980,3.82,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d32,40677,15,spring,30,1980,7.22,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d31,40678,15,spring,30,1980,6.29,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d30,40679,15,spring,30,1980,1.82,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2f,40680,15,spring,30,1980,2.61,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2e,41295,15,spring,30,1980,35.52,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2d,41296,15,spring,30,1980,34.11,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2c,41297,15,spring,30,1980,32.09,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2b,41298,15,spring,30,1980,26.54,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d2a,41299,15,spring,30,1980,23.4,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d29,41300,15,spring,30,1980,16.91,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d28,41301,15,spring,30,1980,5.84,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d27,41302,15,spring,30,1980,6.25,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d26,41303,15,spring,30,1980,3.35,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d25,41304,15,spring,30,1980,0.01,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d24,41305,15,spring,30,1980,0.23,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d23,41306,15,spring,30,1980,3.63,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d22,41307,15,spring,30,1980,2.04,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d21,41308,15,spring,30,1980,2.58,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d20,41309,15,spring,30,1980,3.3,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1f,41310,15,spring,30,1980,6.4,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1e,40335,15,spring,30,1980,9.98,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1d,40336,15,spring,30,1980,5.03,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1c,40337,15,spring,30,1980,1.86,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1b,40338,15,spring,30,1980,4.75,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d1a,40339,15,spring,30,1980,3.27,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d19,40340,15,spring,30,1980,4.91,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d18,40341,15,spring,30,1980,5.3,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d17,40342,15,spring,30,1980,3.42,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d16,40343,15,spring,30,1980,1.47,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d15,40344,15,spring,30,1980,1.6,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d14,40345,15,spring,30,1980,0.95,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d13,40346,15,spring,30,1980,2.12,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d12,40347,15,spring,30,1980,3.77,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d11,40348,15,spring,30,1980,4.11,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d10,40349,15,spring,30,1980,3.14,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0f,40350,15,spring,30,1980,1.72,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0e,42530,15,spring,30,1980,37.5,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0d,42531,15,spring,30,1980,37.22,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0c,42532,15,spring,30,1980,37.14,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0b,42533,15,spring,30,1980,37.27,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d0a,42534,15,spring,30,1980,37.17,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d09,42535,15,spring,30,1980,36.95,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d08,42536,15,spring,30,1980,36.68,POINT (9267347.608540025 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d07,42537,15,spring,30,1980,36.24,POINT (9323007.353936663 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a3d035376_-6d06,42538,15,spring,30,1980,35.86,POINT (9378667.099333297 3092272.122885534)
