FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e3e,40665,15,spring,30,1980,18.47,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e3d,40666,15,spring,30,1980,12.97,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e3c,40667,15,spring,30,1980,2.6,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e3b,40668,15,spring,30,1980,4.81,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e3a,40669,15,spring,30,1980,0.98,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e39,40670,15,spring,30,1980,-5.34,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e38,40671,15,spring,30,1980,-3.07,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e37,40672,15,spring,30,1980,-2.53,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e36,40673,15,spring,30,1980,-2.39,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e35,40674,15,spring,30,1980,-4.56,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e34,40675,15,spring,30,1980,-4.34,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e33,40676,15,spring,30,1980,-4.28,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e32,40677,15,spring,30,1980,-1.08,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e31,40678,15,spring,30,1980,-1.99,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e30,40679,15,spring,30,1980,-6.23,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2f,40680,15,spring,30,1980,-5.31,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2e,41295,15,spring,30,1980,27.67,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2d,41296,15,spring,30,1980,26.43,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2c,41297,15,spring,30,1980,24.55,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2b,41298,15,spring,30,1980,19.3,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e2a,41299,15,spring,30,1980,16.18,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e29,41300,15,spring,30,1980,9.58,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e28,41301,15,spring,30,1980,-1.65,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e27,41302,15,spring,30,1980,-1.38,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e26,41303,15,spring,30,1980,-4.41,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e25,41304,15,spring,30,1980,-7.8,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3d035376_-6e24,41305,15,spring,30,1980,-7.67,POINT (9489986.590126572 3343864.953833735)
