FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7387,40665,1,1,30,1930,45.9,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7386,40666,1,1,30,1930,43.2,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7385,40667,1,1,30,1930,35.19,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7384,40668,1,1,30,1930,37.4,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7383,40669,1,1,30,1930,31.59,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7382,40670,1,1,30,1930,23.4,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7381,40671,1,1,30,1930,26,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7380,40672,1,1,30,1930,26.7,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737f,40673,1,1,30,1930,26.7,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737e,40674,1,1,30,1930,23.9,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737d,40675,1,1,30,1930,24.2,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737c,40676,1,1,30,1930,25.1,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737b,40677,1,1,30,1930,30.5,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-737a,40678,1,1,30,1930,30,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7379,40679,1,1,30,1930,25.1,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7378,40680,1,1,30,1930,26.7,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7377,41295,1,1,30,1930,58.4,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7376,41296,1,1,30,1930,56.79,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7375,41297,1,1,30,1930,52.89,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7374,41298,1,1,30,1930,47.9,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7373,41299,1,1,30,1930,45.2,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7372,41300,1,1,30,1930,43.29,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7371,41301,1,1,30,1930,29.3,POINT (9267347.608540025 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a375593c2_-7370,41302,1,1,30,1930,29.7,POINT (9323007.353936663 3343864.953833735)
