Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
64.23128, 2040-2059, fio_esm, Oct Average, Nepal, NPL
35.765385, 2040-2059, fio_esm, Nov Average, Nepal, NPL
34.80294, 2040-2059, fio_esm, Dec Average, Nepal, NPL
32.228245, 2040-2059, gfdl_cm3, Jan Average, Nepal, NPL
22.54494, 2040-2059, gfdl_cm3, Feb Average, Nepal, NPL
15.11765, 2040-2059, gfdl_cm3, Mar Average, Nepal, NPL
17.736263, 2040-2059, gfdl_cm3, Apr Average, Nepal, NPL
49.639023, 2040-2059, gfdl_cm3, May Average, Nepal, NPL
105.20589, 2040-2059, gfdl_cm3, Jun Average, Nepal, NPL
233.50172, 2040-2059, gfdl_cm3, Jul Average, Nepal, NPL
252.35101, 2040-2059, gfdl_cm3, Aug Average, Nepal, NPL
213.01901, 2040-2059, gfdl_cm3, Sep Average, Nepal, NPL
121.10105, 2040-2059, gfdl_cm3, Oct Average, Nepal, NPL
48.978004, 2040-2059, gfdl_cm3, Nov Average, Nepal, NPL
46.31431, 2040-2059, gfdl_cm3, Dec Average, Nepal, NPL
11.806229, 2040-2059, gfdl_esm2m, Jan Average, Nepal, NPL
13.950116, 2040-2059, gfdl_esm2m, Feb Average, Nepal, NPL
14.168739, 2040-2059, gfdl_esm2m, Mar Average, Nepal, NPL
22.42564, 2040-2059, gfdl_esm2m, Apr Average, Nepal, NPL
42.447315, 2040-2059, gfdl_esm2m, May Average, Nepal, NPL
259.61978, 2040-2059, gfdl_esm2m, Jun Average, Nepal, NPL
470.31754, 2040-2059, gfdl_esm2m, Jul Average, Nepal, NPL
440.62607, 2040-2059, gfdl_esm2m, Aug Average, Nepal, NPL
288.87766, 2040-2059, gfdl_esm2m, Sep Average, Nepal, NPL
145.68356, 2040-2059, gfdl_esm2m, Oct Average, Nepal, NPL
46.737637, 2040-2059, gfdl_esm2m, Nov Average, Nepal, NPL
26.178669, 2040-2059, gfdl_esm2m, Dec Average, Nepal, NPL
8.638371, 2040-2059, giss_e2_h, Jan Average, Nepal, NPL
8.996287, 2040-2059, giss_e2_h, Feb Average, Nepal, NPL
8.896944, 2040-2059, giss_e2_h, Mar Average, Nepal, NPL
11.624266, 2040-2059, giss_e2_h, Apr Average, Nepal, NPL
20.269472, 2040-2059, giss_e2_h, May Average, Nepal, NPL
23.82524, 2040-2059, giss_e2_h, Jun Average, Nepal, NPL
55.58859, 2040-2059, giss_e2_h, Jul Average, Nepal, NPL
79.95594, 2040-2059, giss_e2_h, Aug Average, Nepal, NPL
45.119305, 2040-2059, giss_e2_h, Sep Average, Nepal, NPL
22.813673, 2040-2059, giss_e2_h, Oct Average, Nepal, NPL
9.453672, 2040-2059, giss_e2_h, Nov Average, Nepal, NPL
8.938523, 2040-2059, giss_e2_h, Dec Average, Nepal, NPL
12.004325, 2040-2059, giss_e2_r, Jan Average, Nepal, NPL
10.606793, 2040-2059, giss_e2_r, Feb Average, Nepal, NPL
9.282921, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
8.458483, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
18.070173, 2040-2059, giss_e2_r, May Average, Nepal, NPL
28.60603, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
40.36556, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
58.135788, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
39.643078, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
13.925547, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
6.676149, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
5.9373794, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
14.223147, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
12.047935, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
16.59408, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
5.8596225, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
27.889208, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
77.4944, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
275.1159, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
432.43472, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
276.59375, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
66.706314, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
26.650816, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
21.267624, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
48.983826, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
42.483578, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
33.524704, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
50.245033, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
116.91433, 2040-2059, miroc_esm, May Average, Nepal, NPL
309.31195, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
327.0717, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
263.16577, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
207.68878, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
128.96602, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
58.313126, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
42.765633, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
23.287815, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
25.739857, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
30.0883, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
31.219454, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
116.15278, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
305.9881, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
351.61322, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
293.7617, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
195.15808, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
123.47718, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
73.4218, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
48.459633, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
25.526276, 2040-2059, miroc5, Jan Average, Nepal, NPL
23.000727, 2040-2059, miroc5, Feb Average, Nepal, NPL
40.601448, 2040-2059, miroc5, Mar Average, Nepal, NPL
44.21911, 2040-2059, miroc5, Apr Average, Nepal, NPL
158.99617, 2040-2059, miroc5, May Average, Nepal, NPL
410.3627, 2040-2059, miroc5, Jun Average, Nepal, NPL
630.199, 2040-2059, miroc5, Jul Average, Nepal, NPL
475.10205, 2040-2059, miroc5, Aug Average, Nepal, NPL
347.97256, 2040-2059, miroc5, Sep Average, Nepal, NPL
145.16223, 2040-2059, miroc5, Oct Average, Nepal, NPL
18.238514, 2040-2059, miroc5, Nov Average, Nepal, NPL
23.86964, 2040-2059, miroc5, Dec Average, Nepal, NPL
33.551987, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
21.653887, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
28.13483, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
18.32641, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
7.0717096, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
22.518099, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
109.60623, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
156.48967, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
72.70044, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
42.641865, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
33.621635, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
31.446642, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
68.006065, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
48.513794, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
31.572323, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
15.161018, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
16.700045, 2040-2059, noresm1_m, May Average, Nepal, NPL
274.9486, 2040-2059, noresm1_m, Jun Average, Nepal, NPL
749.2396, 2040-2059, noresm1_m, Jul Average, Nepal, NPL
652.7176, 2040-2059, noresm1_m, Aug Average, Nepal, NPL
379.15878, 2040-2059, noresm1_m, Sep Average, Nepal, NPL
111.87358, 2040-2059, noresm1_m, Oct Average, Nepal, NPL
56.050224, 2040-2059, noresm1_m, Nov Average, Nepal, NPL
59.941277, 2040-2059, noresm1_m, Dec Average, Nepal, NPL
-25.157993, 2040-2059, Ensemble (10th Percentile), Jan Average, Nepal, NPL
-13.547237, 2040-2059, Ensemble (10th Percentile), Feb Average, Nepal, NPL
-15.032863, 2040-2059, Ensemble (10th Percentile), Mar Average, Nepal, NPL
-20.066168, 2040-2059, Ensemble (10th Percentile), Apr Average, Nepal, NPL
-17.787817, 2040-2059, Ensemble (10th Percentile), May Average, Nepal, NPL
-38.890438, 2040-2059, Ensemble (10th Percentile), Jun Average, Nepal, NPL
-42.494328, 2040-2059, Ensemble (10th Percentile), Jul Average, Nepal, NPL
-37.001324, 2040-2059, Ensemble (10th Percentile), Aug Average, Nepal, NPL
-12.498398, 2040-2059, Ensemble (10th Percentile), Sep Average, Nepal, NPL
-15.428828, 2040-2059, Ensemble (10th Percentile), Oct Average, Nepal, NPL
-36.439774, 2040-2059, Ensemble (10th Percentile), Nov Average, Nepal, NPL
-30.226957, 2040-2059, Ensemble (10th Percentile), Dec Average, Nepal, NPL
-4.0981307, 2040-2059, Ensemble (50th Percentile), Jan Average, Nepal, NPL
-1.09342, 2040-2059, Ensemble (50th Percentile), Feb Average, Nepal, NPL
-0.114177205, 2040-2059, Ensemble (50th Percentile), Mar Average, Nepal, NPL
-2.148691, 2040-2059, Ensemble (50th Percentile), Apr Average, Nepal, NPL
1.226566, 2040-2059, Ensemble (50th Percentile), May Average, Nepal, NPL
8.163785, 2040-2059, Ensemble (50th Percentile), Jun Average, Nepal, NPL
15.04643, 2040-2059, Ensemble (50th Percentile), Jul Average, Nepal, NPL
12.46954, 2040-2059, Ensemble (50th Percentile), Aug Average, Nepal, NPL
16.371704, 2040-2059, Ensemble (50th Percentile), Sep Average, Nepal, NPL
6.00641, 2040-2059, Ensemble (50th Percentile), Oct Average, Nepal, NPL
-1.3037307, 2040-2059, Ensemble (50th Percentile), Nov Average, Nepal, NPL
-4.288493, 2040-2059, Ensemble (50th Percentile), Dec Average, Nepal, NPL
16.478485, 2040-2059, Ensemble (90th Percentile), Jan Average, Nepal, NPL
14.556537, 2040-2059, Ensemble (90th Percentile), Feb Average, Nepal, NPL
6.5480285, 2040-2059, Ensemble (90th Percentile), Mar Average, Nepal, NPL
14.961224, 2040-2059, Ensemble (90th Percentile), Apr Average, Nepal, NPL
17.680174, 2040-2059, Ensemble (90th Percentile), May Average, Nepal, NPL
77.62889, 2040-2059, Ensemble (90th Percentile), Jun Average, Nepal, NPL
114.0998, 2040-2059, Ensemble (90th Percentile), Jul Average, Nepal, NPL
91.97755, 2040-2059, Ensemble (90th Percentile), Aug Average, Nepal, NPL
72.68436, 2040-2059, Ensemble (90th Percentile), Sep Average, Nepal, NPL
37.276615, 2040-2059, Ensemble (90th Percentile), Oct Average, Nepal, NPL
15.794964, 2040-2059, Ensemble (90th Percentile), Nov Average, Nepal, NPL
8.587163, 2040-2059, Ensemble (90th Percentile), Dec Average, Nepal, NPL
