Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
3.934708, 2020-2039, bcc_csm1_1, Jan Anomaly, Nepal, NPL
7.6227813, 2020-2039, bcc_csm1_1, Feb Anomaly, Nepal, NPL
7.4265885, 2020-2039, bcc_csm1_1, Mar Anomaly, Nepal, NPL
-0.39161322, 2020-2039, bcc_csm1_1, Apr Anomaly, Nepal, NPL
4.099223, 2020-2039, bcc_csm1_1, May Anomaly, Nepal, NPL
15.675458, 2020-2039, bcc_csm1_1, Jun Anomaly, Nepal, NPL
-14.048919, 2020-2039, bcc_csm1_1, Jul Anomaly, Nepal, NPL
26.42493, 2020-2039, bcc_csm1_1, Aug Anomaly, Nepal, NPL
14.195176, 2020-2039, bcc_csm1_1, Sep Anomaly, Nepal, NPL
-12.083577, 2020-2039, bcc_csm1_1, Oct Anomaly, Nepal, NPL
28.206066, 2020-2039, bcc_csm1_1, Nov Anomaly, Nepal, NPL
1.4886875, 2020-2039, bcc_csm1_1, Dec Anomaly, Nepal, NPL
-3.0873446, 2020-2039, bcc_csm1_1_m, Jan Anomaly, Nepal, NPL
-15.234701, 2020-2039, bcc_csm1_1_m, Feb Anomaly, Nepal, NPL
-2.1573122, 2020-2039, bcc_csm1_1_m, Mar Anomaly, Nepal, NPL
-13.156859, 2020-2039, bcc_csm1_1_m, Apr Anomaly, Nepal, NPL
4.685493, 2020-2039, bcc_csm1_1_m, May Anomaly, Nepal, NPL
-20.114092, 2020-2039, bcc_csm1_1_m, Jun Anomaly, Nepal, NPL
35.34884, 2020-2039, bcc_csm1_1_m, Jul Anomaly, Nepal, NPL
-9.619729, 2020-2039, bcc_csm1_1_m, Aug Anomaly, Nepal, NPL
0.9141339, 2020-2039, bcc_csm1_1_m, Sep Anomaly, Nepal, NPL
-14.635487, 2020-2039, bcc_csm1_1_m, Oct Anomaly, Nepal, NPL
1.1045821, 2020-2039, bcc_csm1_1_m, Nov Anomaly, Nepal, NPL
-17.708458, 2020-2039, bcc_csm1_1_m, Dec Anomaly, Nepal, NPL
12.153062, 2020-2039, ccsm4, Jan Anomaly, Nepal, NPL
-2.3741684, 2020-2039, ccsm4, Feb Anomaly, Nepal, NPL
-17.84339, 2020-2039, ccsm4, Mar Anomaly, Nepal, NPL
1.555768, 2020-2039, ccsm4, Apr Anomaly, Nepal, NPL
19.175735, 2020-2039, ccsm4, May Anomaly, Nepal, NPL
-12.754444, 2020-2039, ccsm4, Jun Anomaly, Nepal, NPL
-24.675182, 2020-2039, ccsm4, Jul Anomaly, Nepal, NPL
82.45362, 2020-2039, ccsm4, Aug Anomaly, Nepal, NPL
31.71864, 2020-2039, ccsm4, Sep Anomaly, Nepal, NPL
9.735703, 2020-2039, ccsm4, Oct Anomaly, Nepal, NPL
-18.301315, 2020-2039, ccsm4, Nov Anomaly, Nepal, NPL
-37.232506, 2020-2039, ccsm4, Dec Anomaly, Nepal, NPL
-13.199366, 2020-2039, cesm1_cam5, Jan Anomaly, Nepal, NPL
9.920694, 2020-2039, cesm1_cam5, Feb Anomaly, Nepal, NPL
-0.6085243, 2020-2039, cesm1_cam5, Mar Anomaly, Nepal, NPL
-4.6487646, 2020-2039, cesm1_cam5, Apr Anomaly, Nepal, NPL
-2.4602191, 2020-2039, cesm1_cam5, May Anomaly, Nepal, NPL
-53.275806, 2020-2039, cesm1_cam5, Jun Anomaly, Nepal, NPL
10.569273, 2020-2039, cesm1_cam5, Jul Anomaly, Nepal, NPL
27.273546, 2020-2039, cesm1_cam5, Aug Anomaly, Nepal, NPL
33.705956, 2020-2039, cesm1_cam5, Sep Anomaly, Nepal, NPL
33.639557, 2020-2039, cesm1_cam5, Oct Anomaly, Nepal, NPL
6.51874, 2020-2039, cesm1_cam5, Nov Anomaly, Nepal, NPL
-1.6088105, 2020-2039, cesm1_cam5, Dec Anomaly, Nepal, NPL
10.890046, 2020-2039, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
-6.4562373, 2020-2039, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
-0.96654475, 2020-2039, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
-4.7281365, 2020-2039, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
1.8964595, 2020-2039, csiro_mk3_6_0, May Anomaly, Nepal, NPL
-9.59645, 2020-2039, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
-16.022161, 2020-2039, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
19.965513, 2020-2039, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
22.212122, 2020-2039, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
0.7996582, 2020-2039, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
4.8872766, 2020-2039, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
-6.4675074, 2020-2039, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
-11.796645, 2020-2039, fio_esm, Jan Anomaly, Nepal, NPL
6.1143556, 2020-2039, fio_esm, Feb Anomaly, Nepal, NPL
0.88479, 2020-2039, fio_esm, Mar Anomaly, Nepal, NPL
4.9962273, 2020-2039, fio_esm, Apr Anomaly, Nepal, NPL
-2.3627586, 2020-2039, fio_esm, May Anomaly, Nepal, NPL
-17.237339, 2020-2039, fio_esm, Jun Anomaly, Nepal, NPL
-56.53205, 2020-2039, fio_esm, Jul Anomaly, Nepal, NPL
-11.844519, 2020-2039, fio_esm, Aug Anomaly, Nepal, NPL
18.247868, 2020-2039, fio_esm, Sep Anomaly, Nepal, NPL
12.992601, 2020-2039, fio_esm, Oct Anomaly, Nepal, NPL
12.001107, 2020-2039, fio_esm, Nov Anomaly, Nepal, NPL
1.480716, 2020-2039, fio_esm, Dec Anomaly, Nepal, NPL
19.113192, 2020-2039, gfdl_cm3, Jan Anomaly, Nepal, NPL
7.3150826, 2020-2039, gfdl_cm3, Feb Anomaly, Nepal, NPL
0.50093085, 2020-2039, gfdl_cm3, Mar Anomaly, Nepal, NPL
-2.7677991, 2020-2039, gfdl_cm3, Apr Anomaly, Nepal, NPL
1.3586255, 2020-2039, gfdl_cm3, May Anomaly, Nepal, NPL
5.3473115, 2020-2039, gfdl_cm3, Jun Anomaly, Nepal, NPL
20.381119, 2020-2039, gfdl_cm3, Jul Anomaly, Nepal, NPL
6.828153, 2020-2039, gfdl_cm3, Aug Anomaly, Nepal, NPL
6.243843, 2020-2039, gfdl_cm3, Sep Anomaly, Nepal, NPL
-13.620042, 2020-2039, gfdl_cm3, Oct Anomaly, Nepal, NPL
-13.012966, 2020-2039, gfdl_cm3, Nov Anomaly, Nepal, NPL
-42.46216, 2020-2039, gfdl_cm3, Dec Anomaly, Nepal, NPL
-6.127269, 2020-2039, gfdl_esm2m, Jan Anomaly, Nepal, NPL
4.422264, 2020-2039, gfdl_esm2m, Feb Anomaly, Nepal, NPL
3.7413583, 2020-2039, gfdl_esm2m, Mar Anomaly, Nepal, NPL
-7.4391875, 2020-2039, gfdl_esm2m, Apr Anomaly, Nepal, NPL
22.732546, 2020-2039, gfdl_esm2m, May Anomaly, Nepal, NPL
-9.786691, 2020-2039, gfdl_esm2m, Jun Anomaly, Nepal, NPL
-5.8643103, 2020-2039, gfdl_esm2m, Jul Anomaly, Nepal, NPL
0.6627001, 2020-2039, gfdl_esm2m, Aug Anomaly, Nepal, NPL
32.529522, 2020-2039, gfdl_esm2m, Sep Anomaly, Nepal, NPL
18.86212, 2020-2039, gfdl_esm2m, Oct Anomaly, Nepal, NPL
7.018153, 2020-2039, gfdl_esm2m, Nov Anomaly, Nepal, NPL
10.2367325, 2020-2039, gfdl_esm2m, Dec Anomaly, Nepal, NPL
0.45909792, 2020-2039, giss_e2_h, Jan Anomaly, Nepal, NPL
4.35899, 2020-2039, giss_e2_h, Feb Anomaly, Nepal, NPL
-1.846315, 2020-2039, giss_e2_h, Mar Anomaly, Nepal, NPL
1.4023951, 2020-2039, giss_e2_h, Apr Anomaly, Nepal, NPL
1.1107018, 2020-2039, giss_e2_h, May Anomaly, Nepal, NPL
-2.3284109, 2020-2039, giss_e2_h, Jun Anomaly, Nepal, NPL
8.351766, 2020-2039, giss_e2_h, Jul Anomaly, Nepal, NPL
7.3186173, 2020-2039, giss_e2_h, Aug Anomaly, Nepal, NPL
-1.401307, 2020-2039, giss_e2_h, Sep Anomaly, Nepal, NPL
-0.38850018, 2020-2039, giss_e2_h, Oct Anomaly, Nepal, NPL
0.45668757, 2020-2039, giss_e2_h, Nov Anomaly, Nepal, NPL
-1.0877204, 2020-2039, giss_e2_h, Dec Anomaly, Nepal, NPL
-0.7096276, 2020-2039, giss_e2_r, Jan Anomaly, Nepal, NPL
-1.2594657, 2020-2039, giss_e2_r, Feb Anomaly, Nepal, NPL
1.1648616, 2020-2039, giss_e2_r, Mar Anomaly, Nepal, NPL
4.625145, 2020-2039, giss_e2_r, Apr Anomaly, Nepal, NPL
