Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
53.01039, 2040-2059, bcc_csm1_1, Jan Average, Nepal, NPL
55.149338, 2040-2059, bcc_csm1_1, Feb Average, Nepal, NPL
36.30516, 2040-2059, bcc_csm1_1, Mar Average, Nepal, NPL
13.351464, 2040-2059, bcc_csm1_1, Apr Average, Nepal, NPL
13.95733, 2040-2059, bcc_csm1_1, May Average, Nepal, NPL
55.75849, 2040-2059, bcc_csm1_1, Jun Average, Nepal, NPL
279.3959, 2040-2059, bcc_csm1_1, Jul Average, Nepal, NPL
199.77774, 2040-2059, bcc_csm1_1, Aug Average, Nepal, NPL
86.39514, 2040-2059, bcc_csm1_1, Sep Average, Nepal, NPL
58.535965, 2040-2059, bcc_csm1_1, Oct Average, Nepal, NPL
68.146225, 2040-2059, bcc_csm1_1, Nov Average, Nepal, NPL
76.575775, 2040-2059, bcc_csm1_1, Dec Average, Nepal, NPL
59.779736, 2040-2059, bcc_csm1_1_m, Jan Average, Nepal, NPL
58.877014, 2040-2059, bcc_csm1_1_m, Feb Average, Nepal, NPL
36.916824, 2040-2059, bcc_csm1_1_m, Mar Average, Nepal, NPL
19.970272, 2040-2059, bcc_csm1_1_m, Apr Average, Nepal, NPL
36.600273, 2040-2059, bcc_csm1_1_m, May Average, Nepal, NPL
105.70601, 2040-2059, bcc_csm1_1_m, Jun Average, Nepal, NPL
223.60683, 2040-2059, bcc_csm1_1_m, Jul Average, Nepal, NPL
223.82504, 2040-2059, bcc_csm1_1_m, Aug Average, Nepal, NPL
101.33999, 2040-2059, bcc_csm1_1_m, Sep Average, Nepal, NPL
74.33569, 2040-2059, bcc_csm1_1_m, Oct Average, Nepal, NPL
40.131214, 2040-2059, bcc_csm1_1_m, Nov Average, Nepal, NPL
60.93617, 2040-2059, bcc_csm1_1_m, Dec Average, Nepal, NPL
54.607536, 2040-2059, ccsm4, Jan Average, Nepal, NPL
25.08084, 2040-2059, ccsm4, Feb Average, Nepal, NPL
24.266977, 2040-2059, ccsm4, Mar Average, Nepal, NPL
15.701203, 2040-2059, ccsm4, Apr Average, Nepal, NPL
76.26028, 2040-2059, ccsm4, May Average, Nepal, NPL
326.79684, 2040-2059, ccsm4, Jun Average, Nepal, NPL
556.5983, 2040-2059, ccsm4, Jul Average, Nepal, NPL
509.25473, 2040-2059, ccsm4, Aug Average, Nepal, NPL
325.9378, 2040-2059, ccsm4, Sep Average, Nepal, NPL
123.22899, 2040-2059, ccsm4, Oct Average, Nepal, NPL
47.512287, 2040-2059, ccsm4, Nov Average, Nepal, NPL
43.51507, 2040-2059, ccsm4, Dec Average, Nepal, NPL
21.718447, 2040-2059, cesm1_cam5, Jan Average, Nepal, NPL
17.127796, 2040-2059, cesm1_cam5, Feb Average, Nepal, NPL
17.85537, 2040-2059, cesm1_cam5, Mar Average, Nepal, NPL
31.948538, 2040-2059, cesm1_cam5, Apr Average, Nepal, NPL
125.32836, 2040-2059, cesm1_cam5, May Average, Nepal, NPL
444.46198, 2040-2059, cesm1_cam5, Jun Average, Nepal, NPL
655.4233, 2040-2059, cesm1_cam5, Jul Average, Nepal, NPL
512.34064, 2040-2059, cesm1_cam5, Aug Average, Nepal, NPL
333.6438, 2040-2059, cesm1_cam5, Sep Average, Nepal, NPL
117.14507, 2040-2059, cesm1_cam5, Oct Average, Nepal, NPL
18.803083, 2040-2059, cesm1_cam5, Nov Average, Nepal, NPL
27.574224, 2040-2059, cesm1_cam5, Dec Average, Nepal, NPL
13.17189, 2040-2059, csiro_mk3_6_0, Jan Average, Nepal, NPL
15.637395, 2040-2059, csiro_mk3_6_0, Feb Average, Nepal, NPL
18.859936, 2040-2059, csiro_mk3_6_0, Mar Average, Nepal, NPL
6.5625734, 2040-2059, csiro_mk3_6_0, Apr Average, Nepal, NPL
8.925581, 2040-2059, csiro_mk3_6_0, May Average, Nepal, NPL
25.712404, 2040-2059, csiro_mk3_6_0, Jun Average, Nepal, NPL
134.25122, 2040-2059, csiro_mk3_6_0, Jul Average, Nepal, NPL
156.01338, 2040-2059, csiro_mk3_6_0, Aug Average, Nepal, NPL
111.76009, 2040-2059, csiro_mk3_6_0, Sep Average, Nepal, NPL
38.621693, 2040-2059, csiro_mk3_6_0, Oct Average, Nepal, NPL
17.19732, 2040-2059, csiro_mk3_6_0, Nov Average, Nepal, NPL
6.6858664, 2040-2059, csiro_mk3_6_0, Dec Average, Nepal, NPL
60.597088, 2040-2059, fio_esm, Jan Average, Nepal, NPL
39.30355, 2040-2059, fio_esm, Feb Average, Nepal, NPL
27.476034, 2040-2059, fio_esm, Mar Average, Nepal, NPL
28.526434, 2040-2059, fio_esm, Apr Average, Nepal, NPL
32.71442, 2040-2059, fio_esm, May Average, Nepal, NPL
57.568813, 2040-2059, fio_esm, Jun Average, Nepal, NPL
296.5092, 2040-2059, fio_esm, Jul Average, Nepal, NPL
333.9733, 2040-2059, fio_esm, Aug Average, Nepal, NPL
137.71664, 2040-2059, fio_esm, Sep Average, Nepal, NPL
50.244045, 2040-2059, fio_esm, Oct Average, Nepal, NPL
30.911549, 2040-2059, fio_esm, Nov Average, Nepal, NPL
48.66261, 2040-2059, fio_esm, Dec Average, Nepal, NPL
33.646175, 2040-2059, gfdl_cm3, Jan Average, Nepal, NPL
36.87989, 2040-2059, gfdl_cm3, Feb Average, Nepal, NPL
19.27968, 2040-2059, gfdl_cm3, Mar Average, Nepal, NPL
21.443018, 2040-2059, gfdl_cm3, Apr Average, Nepal, NPL
54.167435, 2040-2059, gfdl_cm3, May Average, Nepal, NPL
129.391, 2040-2059, gfdl_cm3, Jun Average, Nepal, NPL
257.73914, 2040-2059, gfdl_cm3, Jul Average, Nepal, NPL
251.13351, 2040-2059, gfdl_cm3, Aug Average, Nepal, NPL
201.84505, 2040-2059, gfdl_cm3, Sep Average, Nepal, NPL
113.44326, 2040-2059, gfdl_cm3, Oct Average, Nepal, NPL
61.86383, 2040-2059, gfdl_cm3, Nov Average, Nepal, NPL
35.03603, 2040-2059, gfdl_cm3, Dec Average, Nepal, NPL
22.502213, 2040-2059, gfdl_esm2m, Jan Average, Nepal, NPL
20.437597, 2040-2059, gfdl_esm2m, Feb Average, Nepal, NPL
12.798565, 2040-2059, gfdl_esm2m, Mar Average, Nepal, NPL
9.550747, 2040-2059, gfdl_esm2m, Apr Average, Nepal, NPL
34.21927, 2040-2059, gfdl_esm2m, May Average, Nepal, NPL
179.21753, 2040-2059, gfdl_esm2m, Jun Average, Nepal, NPL
413.74954, 2040-2059, gfdl_esm2m, Jul Average, Nepal, NPL
463.36005, 2040-2059, gfdl_esm2m, Aug Average, Nepal, NPL
327.6578, 2040-2059, gfdl_esm2m, Sep Average, Nepal, NPL
140.69142, 2040-2059, gfdl_esm2m, Oct Average, Nepal, NPL
41.04346, 2040-2059, gfdl_esm2m, Nov Average, Nepal, NPL
24.913229, 2040-2059, gfdl_esm2m, Dec Average, Nepal, NPL
6.8584766, 2040-2059, giss_e2_h, Jan Average, Nepal, NPL
5.567476, 2040-2059, giss_e2_h, Feb Average, Nepal, NPL
12.428, 2040-2059, giss_e2_h, Mar Average, Nepal, NPL
10.704319, 2040-2059, giss_e2_h, Apr Average, Nepal, NPL
19.100811, 2040-2059, giss_e2_h, May Average, Nepal, NPL
21.691317, 2040-2059, giss_e2_h, Jun Average, Nepal, NPL
48.092735, 2040-2059, giss_e2_h, Jul Average, Nepal, NPL
68.55787, 2040-2059, giss_e2_h, Aug Average, Nepal, NPL
38.02103, 2040-2059, giss_e2_h, Sep Average, Nepal, NPL
16.560051, 2040-2059, giss_e2_h, Oct Average, Nepal, NPL
6.159541, 2040-2059, giss_e2_h, Nov Average, Nepal, NPL
7.075801, 2040-2059, giss_e2_h, Dec Average, Nepal, NPL
10.820104, 2040-2059, giss_e2_r, Jan Average, Nepal, NPL
9.18079, 2040-2059, giss_e2_r, Feb Average, Nepal, NPL
11.318937, 2040-2059, giss_e2_r, Mar Average, Nepal, NPL
8.209241, 2040-2059, giss_e2_r, Apr Average, Nepal, NPL
14.012569, 2040-2059, giss_e2_r, May Average, Nepal, NPL
20.323261, 2040-2059, giss_e2_r, Jun Average, Nepal, NPL
35.69204, 2040-2059, giss_e2_r, Jul Average, Nepal, NPL
52.42194, 2040-2059, giss_e2_r, Aug Average, Nepal, NPL
33.097767, 2040-2059, giss_e2_r, Sep Average, Nepal, NPL
16.618153, 2040-2059, giss_e2_r, Oct Average, Nepal, NPL
6.94858, 2040-2059, giss_e2_r, Nov Average, Nepal, NPL
9.820147, 2040-2059, giss_e2_r, Dec Average, Nepal, NPL
20.981539, 2040-2059, ipsl_cm5a_mr, Jan Average, Nepal, NPL
16.382814, 2040-2059, ipsl_cm5a_mr, Feb Average, Nepal, NPL
15.839917, 2040-2059, ipsl_cm5a_mr, Mar Average, Nepal, NPL
9.770343, 2040-2059, ipsl_cm5a_mr, Apr Average, Nepal, NPL
18.834127, 2040-2059, ipsl_cm5a_mr, May Average, Nepal, NPL
69.9508, 2040-2059, ipsl_cm5a_mr, Jun Average, Nepal, NPL
243.23123, 2040-2059, ipsl_cm5a_mr, Jul Average, Nepal, NPL
401.31213, 2040-2059, ipsl_cm5a_mr, Aug Average, Nepal, NPL
220.90407, 2040-2059, ipsl_cm5a_mr, Sep Average, Nepal, NPL
77.43329, 2040-2059, ipsl_cm5a_mr, Oct Average, Nepal, NPL
41.944336, 2040-2059, ipsl_cm5a_mr, Nov Average, Nepal, NPL
20.90936, 2040-2059, ipsl_cm5a_mr, Dec Average, Nepal, NPL
42.01991, 2040-2059, miroc_esm, Jan Average, Nepal, NPL
28.601007, 2040-2059, miroc_esm, Feb Average, Nepal, NPL
23.771399, 2040-2059, miroc_esm, Mar Average, Nepal, NPL
40.64351, 2040-2059, miroc_esm, Apr Average, Nepal, NPL
130.42488, 2040-2059, miroc_esm, May Average, Nepal, NPL
297.05878, 2040-2059, miroc_esm, Jun Average, Nepal, NPL
335.82632, 2040-2059, miroc_esm, Jul Average, Nepal, NPL
288.98233, 2040-2059, miroc_esm, Aug Average, Nepal, NPL
205.97586, 2040-2059, miroc_esm, Sep Average, Nepal, NPL
131.88208, 2040-2059, miroc_esm, Oct Average, Nepal, NPL
100.23391, 2040-2059, miroc_esm, Nov Average, Nepal, NPL
59.230015, 2040-2059, miroc_esm, Dec Average, Nepal, NPL
38.437912, 2040-2059, miroc_esm_chem, Jan Average, Nepal, NPL
28.423779, 2040-2059, miroc_esm_chem, Feb Average, Nepal, NPL
36.29587, 2040-2059, miroc_esm_chem, Mar Average, Nepal, NPL
52.512596, 2040-2059, miroc_esm_chem, Apr Average, Nepal, NPL
118.4981, 2040-2059, miroc_esm_chem, May Average, Nepal, NPL
270.80267, 2040-2059, miroc_esm_chem, Jun Average, Nepal, NPL
345.12012, 2040-2059, miroc_esm_chem, Jul Average, Nepal, NPL
291.42218, 2040-2059, miroc_esm_chem, Aug Average, Nepal, NPL
186.4416, 2040-2059, miroc_esm_chem, Sep Average, Nepal, NPL
127.16867, 2040-2059, miroc_esm_chem, Oct Average, Nepal, NPL
65.90116, 2040-2059, miroc_esm_chem, Nov Average, Nepal, NPL
60.800556, 2040-2059, miroc_esm_chem, Dec Average, Nepal, NPL
21.392416, 2040-2059, miroc5, Jan Average, Nepal, NPL
26.77743, 2040-2059, miroc5, Feb Average, Nepal, NPL
42.693928, 2040-2059, miroc5, Mar Average, Nepal, NPL
48.23472, 2040-2059, miroc5, Apr Average, Nepal, NPL
145.88177, 2040-2059, miroc5, May Average, Nepal, NPL
381.7844, 2040-2059, miroc5, Jun Average, Nepal, NPL
580.74194, 2040-2059, miroc5, Jul Average, Nepal, NPL
509.07736, 2040-2059, miroc5, Aug Average, Nepal, NPL
325.27148, 2040-2059, miroc5, Sep Average, Nepal, NPL
116.45474, 2040-2059, miroc5, Oct Average, Nepal, NPL
21.61483, 2040-2059, miroc5, Nov Average, Nepal, NPL
18.55695, 2040-2059, miroc5, Dec Average, Nepal, NPL
38.600727, 2040-2059, mri_cgcm3, Jan Average, Nepal, NPL
24.812668, 2040-2059, mri_cgcm3, Feb Average, Nepal, NPL
33.394676, 2040-2059, mri_cgcm3, Mar Average, Nepal, NPL
20.019943, 2040-2059, mri_cgcm3, Apr Average, Nepal, NPL
9.114227, 2040-2059, mri_cgcm3, May Average, Nepal, NPL
12.844404, 2040-2059, mri_cgcm3, Jun Average, Nepal, NPL
127.629906, 2040-2059, mri_cgcm3, Jul Average, Nepal, NPL
138.52449, 2040-2059, mri_cgcm3, Aug Average, Nepal, NPL
73.03424, 2040-2059, mri_cgcm3, Sep Average, Nepal, NPL
30.73025, 2040-2059, mri_cgcm3, Oct Average, Nepal, NPL
29.084362, 2040-2059, mri_cgcm3, Nov Average, Nepal, NPL
44.167797, 2040-2059, mri_cgcm3, Dec Average, Nepal, NPL
66.51862, 2040-2059, noresm1_m, Jan Average, Nepal, NPL
82.092026, 2040-2059, noresm1_m, Feb Average, Nepal, NPL
37.73932, 2040-2059, noresm1_m, Mar Average, Nepal, NPL
17.602781, 2040-2059, noresm1_m, Apr Average, Nepal, NPL
