Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
33.872566, 2040-2059, ccsm4, Jul Anomaly, Nepal, NPL
80.17456, 2040-2059, ccsm4, Aug Anomaly, Nepal, NPL
15.754676, 2040-2059, ccsm4, Sep Anomaly, Nepal, NPL
5.4133596, 2040-2059, ccsm4, Oct Anomaly, Nepal, NPL
-18.965176, 2040-2059, ccsm4, Nov Anomaly, Nepal, NPL
-49.450214, 2040-2059, ccsm4, Dec Anomaly, Nepal, NPL
-1.1999543, 2040-2059, cesm1_cam5, Jan Anomaly, Nepal, NPL
4.568532, 2040-2059, cesm1_cam5, Feb Anomaly, Nepal, NPL
1.856343, 2040-2059, cesm1_cam5, Mar Anomaly, Nepal, NPL
4.784188, 2040-2059, cesm1_cam5, Apr Anomaly, Nepal, NPL
28.619106, 2040-2059, cesm1_cam5, May Anomaly, Nepal, NPL
-27.403505, 2040-2059, cesm1_cam5, Jun Anomaly, Nepal, NPL
88.81249, 2040-2059, cesm1_cam5, Jul Anomaly, Nepal, NPL
92.02155, 2040-2059, cesm1_cam5, Aug Anomaly, Nepal, NPL
2.7808444, 2040-2059, cesm1_cam5, Sep Anomaly, Nepal, NPL
27.928152, 2040-2059, cesm1_cam5, Oct Anomaly, Nepal, NPL
10.916546, 2040-2059, cesm1_cam5, Nov Anomaly, Nepal, NPL
-3.2633376, 2040-2059, cesm1_cam5, Dec Anomaly, Nepal, NPL
-9.983386, 2040-2059, csiro_mk3_6_0, Jan Anomaly, Nepal, NPL
-16.378729, 2040-2059, csiro_mk3_6_0, Feb Anomaly, Nepal, NPL
-1.8878806, 2040-2059, csiro_mk3_6_0, Mar Anomaly, Nepal, NPL
-1.8218465, 2040-2059, csiro_mk3_6_0, Apr Anomaly, Nepal, NPL
1.1637563, 2040-2059, csiro_mk3_6_0, May Anomaly, Nepal, NPL
-3.2508059, 2040-2059, csiro_mk3_6_0, Jun Anomaly, Nepal, NPL
4.44237, 2040-2059, csiro_mk3_6_0, Jul Anomaly, Nepal, NPL
15.613758, 2040-2059, csiro_mk3_6_0, Aug Anomaly, Nepal, NPL
30.584051, 2040-2059, csiro_mk3_6_0, Sep Anomaly, Nepal, NPL
17.918203, 2040-2059, csiro_mk3_6_0, Oct Anomaly, Nepal, NPL
-0.92468584, 2040-2059, csiro_mk3_6_0, Nov Anomaly, Nepal, NPL
-0.5919589, 2040-2059, csiro_mk3_6_0, Dec Anomaly, Nepal, NPL
-17.07045, 2040-2059, fio_esm, Jan Anomaly, Nepal, NPL
3.9622853, 2040-2059, fio_esm, Feb Anomaly, Nepal, NPL
1.3359567, 2040-2059, fio_esm, Mar Anomaly, Nepal, NPL
7.704007, 2040-2059, fio_esm, Apr Anomaly, Nepal, NPL
11.077406, 2040-2059, fio_esm, May Anomaly, Nepal, NPL
-28.341751, 2040-2059, fio_esm, Jun Anomaly, Nepal, NPL
-57.862267, 2040-2059, fio_esm, Jul Anomaly, Nepal, NPL
-11.124522, 2040-2059, fio_esm, Aug Anomaly, Nepal, NPL
34.99478, 2040-2059, fio_esm, Sep Anomaly, Nepal, NPL
11.025056, 2040-2059, fio_esm, Oct Anomaly, Nepal, NPL
8.463407, 2040-2059, fio_esm, Nov Anomaly, Nepal, NPL
0.49498844, 2040-2059, fio_esm, Dec Anomaly, Nepal, NPL
29.870962, 2040-2059, gfdl_cm3, Jan Anomaly, Nepal, NPL
3.1864114, 2040-2059, gfdl_cm3, Feb Anomaly, Nepal, NPL
5.073164, 2040-2059, gfdl_cm3, Mar Anomaly, Nepal, NPL
-7.6604066, 2040-2059, gfdl_cm3, Apr Anomaly, Nepal, NPL
6.316952, 2040-2059, gfdl_cm3, May Anomaly, Nepal, NPL
-8.225677, 2040-2059, gfdl_cm3, Jun Anomaly, Nepal, NPL
13.210583, 2040-2059, gfdl_cm3, Jul Anomaly, Nepal, NPL
28.643763, 2040-2059, gfdl_cm3, Aug Anomaly, Nepal, NPL
-5.4203973, 2040-2059, gfdl_cm3, Sep Anomaly, Nepal, NPL
-17.088812, 2040-2059, gfdl_cm3, Oct Anomaly, Nepal, NPL
-6.1740985, 2040-2059, gfdl_cm3, Nov Anomaly, Nepal, NPL
-12.941205, 2040-2059, gfdl_cm3, Dec Anomaly, Nepal, NPL
0.99674815, 2040-2059, gfdl_esm2m, Jan Anomaly, Nepal, NPL
2.1224444, 2040-2059, gfdl_esm2m, Feb Anomaly, Nepal, NPL
3.8550336, 2040-2059, gfdl_esm2m, Mar Anomaly, Nepal, NPL
-6.983281, 2040-2059, gfdl_esm2m, Apr Anomaly, Nepal, NPL
-3.4028559, 2040-2059, gfdl_esm2m, May Anomaly, Nepal, NPL
1.5161192, 2040-2059, gfdl_esm2m, Jun Anomaly, Nepal, NPL
-64.473366, 2040-2059, gfdl_esm2m, Jul Anomaly, Nepal, NPL
2.731696, 2040-2059, gfdl_esm2m, Aug Anomaly, Nepal, NPL
64.73765, 2040-2059, gfdl_esm2m, Sep Anomaly, Nepal, NPL
19.391607, 2040-2059, gfdl_esm2m, Oct Anomaly, Nepal, NPL
2.3047595, 2040-2059, gfdl_esm2m, Nov Anomaly, Nepal, NPL
4.2027736, 2040-2059, gfdl_esm2m, Dec Anomaly, Nepal, NPL
10.362486, 2040-2059, giss_e2_h, Jan Anomaly, Nepal, NPL
1.6676146, 2040-2059, giss_e2_h, Feb Anomaly, Nepal, NPL
-1.0150803, 2040-2059, giss_e2_h, Mar Anomaly, Nepal, NPL
1.688446, 2040-2059, giss_e2_h, Apr Anomaly, Nepal, NPL
4.365502, 2040-2059, giss_e2_h, May Anomaly, Nepal, NPL
0.74535584, 2040-2059, giss_e2_h, Jun Anomaly, Nepal, NPL
8.733618, 2040-2059, giss_e2_h, Jul Anomaly, Nepal, NPL
14.780175, 2040-2059, giss_e2_h, Aug Anomaly, Nepal, NPL
2.2556975, 2040-2059, giss_e2_h, Sep Anomaly, Nepal, NPL
1.760992, 2040-2059, giss_e2_h, Oct Anomaly, Nepal, NPL
1.7471112, 2040-2059, giss_e2_h, Nov Anomaly, Nepal, NPL
-1.4556509, 2040-2059, giss_e2_h, Dec Anomaly, Nepal, NPL
0.2684072, 2040-2059, giss_e2_r, Jan Anomaly, Nepal, NPL
0.66899455, 2040-2059, giss_e2_r, Feb Anomaly, Nepal, NPL
-1.0968959, 2040-2059, giss_e2_r, Mar Anomaly, Nepal, NPL
0.7708278, 2040-2059, giss_e2_r, Apr Anomaly, Nepal, NPL
8.021258, 2040-2059, giss_e2_r, May Anomaly, Nepal, NPL
4.037783, 2040-2059, giss_e2_r, Jun Anomaly, Nepal, NPL
10.394616, 2040-2059, giss_e2_r, Jul Anomaly, Nepal, NPL
8.811392, 2040-2059, giss_e2_r, Aug Anomaly, Nepal, NPL
0.58847225, 2040-2059, giss_e2_r, Sep Anomaly, Nepal, NPL
0.96433175, 2040-2059, giss_e2_r, Oct Anomaly, Nepal, NPL
0.6134716, 2040-2059, giss_e2_r, Nov Anomaly, Nepal, NPL
-1.5753138, 2040-2059, giss_e2_r, Dec Anomaly, Nepal, NPL
4.046661, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, Nepal, NPL
-7.3150477, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, Nepal, NPL
0.042140108, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, Nepal, NPL
-2.382686, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, Nepal, NPL
3.7562597, 2040-2059, ipsl_cm5a_mr, May Anomaly, Nepal, NPL
17.62087, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, Nepal, NPL
58.924026, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, Nepal, NPL
43.741623, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, Nepal, NPL
12.428579, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, Nepal, NPL
0.9037606, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, Nepal, NPL
-6.6476283, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, Nepal, NPL
3.0927944, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, Nepal, NPL
-4.5998583, 2040-2059, miroc_esm, Jan Anomaly, Nepal, NPL
-9.611603, 2040-2059, miroc_esm, Feb Anomaly, Nepal, NPL
8.216996, 2040-2059, miroc_esm, Mar Anomaly, Nepal, NPL
24.271654, 2040-2059, miroc_esm, Apr Anomaly, Nepal, NPL
-14.067925, 2040-2059, miroc_esm, May Anomaly, Nepal, NPL
28.384022, 2040-2059, miroc_esm, Jun Anomaly, Nepal, NPL
-18.871248, 2040-2059, miroc_esm, Jul Anomaly, Nepal, NPL
-22.789642, 2040-2059, miroc_esm, Aug Anomaly, Nepal, NPL
3.0546417, 2040-2059, miroc_esm, Sep Anomaly, Nepal, NPL
9.354773, 2040-2059, miroc_esm, Oct Anomaly, Nepal, NPL
-24.98426, 2040-2059, miroc_esm, Nov Anomaly, Nepal, NPL
7.421972, 2040-2059, miroc_esm, Dec Anomaly, Nepal, NPL
3.6067846, 2040-2059, miroc_esm_chem, Jan Anomaly, Nepal, NPL
3.3296092, 2040-2059, miroc_esm_chem, Feb Anomaly, Nepal, NPL
-3.663093, 2040-2059, miroc_esm_chem, Mar Anomaly, Nepal, NPL
-17.598734, 2040-2059, miroc_esm_chem, Apr Anomaly, Nepal, NPL
-14.733066, 2040-2059, miroc_esm_chem, May Anomaly, Nepal, NPL
-1.5892977, 2040-2059, miroc_esm_chem, Jun Anomaly, Nepal, NPL
-7.68446, 2040-2059, miroc_esm_chem, Jul Anomaly, Nepal, NPL
-8.091298, 2040-2059, miroc_esm_chem, Aug Anomaly, Nepal, NPL
9.600789, 2040-2059, miroc_esm_chem, Sep Anomaly, Nepal, NPL
20.38741, 2040-2059, miroc_esm_chem, Oct Anomaly, Nepal, NPL
-16.075296, 2040-2059, miroc_esm_chem, Nov Anomaly, Nepal, NPL
-11.253877, 2040-2059, miroc_esm_chem, Dec Anomaly, Nepal, NPL
-17.707975, 2040-2059, miroc5, Jan Anomaly, Nepal, NPL
13.281836, 2040-2059, miroc5, Feb Anomaly, Nepal, NPL
-17.777481, 2040-2059, miroc5, Mar Anomaly, Nepal, NPL
1.6467798, 2040-2059, miroc5, Apr Anomaly, Nepal, NPL
47.405834, 2040-2059, miroc5, May Anomaly, Nepal, NPL
38.17265, 2040-2059, miroc5, Jun Anomaly, Nepal, NPL
-40.404167, 2040-2059, miroc5, Jul Anomaly, Nepal, NPL
71.1183, 2040-2059, miroc5, Aug Anomaly, Nepal, NPL
30.717585, 2040-2059, miroc5, Sep Anomaly, Nepal, NPL
35.11834, 2040-2059, miroc5, Oct Anomaly, Nepal, NPL
-1.5535159, 2040-2059, miroc5, Nov Anomaly, Nepal, NPL
-2.4527667, 2040-2059, miroc5, Dec Anomaly, Nepal, NPL
4.362141, 2040-2059, mri_cgcm3, Jan Anomaly, Nepal, NPL
4.671294, 2040-2059, mri_cgcm3, Feb Anomaly, Nepal, NPL
-9.542428, 2040-2059, mri_cgcm3, Mar Anomaly, Nepal, NPL
-4.9946523, 2040-2059, mri_cgcm3, Apr Anomaly, Nepal, NPL
-0.64116675, 2040-2059, mri_cgcm3, May Anomaly, Nepal, NPL
2.8905325, 2040-2059, mri_cgcm3, Jun Anomaly, Nepal, NPL
16.209398, 2040-2059, mri_cgcm3, Jul Anomaly, Nepal, NPL
21.039076, 2040-2059, mri_cgcm3, Aug Anomaly, Nepal, NPL
29.692343, 2040-2059, mri_cgcm3, Sep Anomaly, Nepal, NPL
25.177029, 2040-2059, mri_cgcm3, Oct Anomaly, Nepal, NPL
-4.6435175, 2040-2059, mri_cgcm3, Nov Anomaly, Nepal, NPL
-18.219242, 2040-2059, mri_cgcm3, Dec Anomaly, Nepal, NPL
4.1183953, 2040-2059, noresm1_m, Jan Anomaly, Nepal, NPL
-6.076401, 2040-2059, noresm1_m, Feb Anomaly, Nepal, NPL
1.9539808, 2040-2059, noresm1_m, Mar Anomaly, Nepal, NPL
-12.294545, 2040-2059, noresm1_m, Apr Anomaly, Nepal, NPL
23.289923, 2040-2059, noresm1_m, May Anomaly, Nepal, NPL
15.205932, 2040-2059, noresm1_m, Jun Anomaly, Nepal, NPL
40.749737, 2040-2059, noresm1_m, Jul Anomaly, Nepal, NPL
104.98556, 2040-2059, noresm1_m, Aug Anomaly, Nepal, NPL
4.409835, 2040-2059, noresm1_m, Sep Anomaly, Nepal, NPL
28.360355, 2040-2059, noresm1_m, Oct Anomaly, Nepal, NPL
-10.293896, 2040-2059, noresm1_m, Nov Anomaly, Nepal, NPL
5.8484383, 2040-2059, noresm1_m, Dec Anomaly, Nepal, NPL
-20.003199, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, Nepal, NPL
-15.538036, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, Nepal, NPL
-15.430271, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, Nepal, NPL
-16.342958, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, Nepal, NPL
-14.410666, 2040-2059, Ensemble (10th Percentile), May Anomaly, Nepal, NPL
-43.782475, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, Nepal, NPL
-66.20657, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, Nepal, NPL
-24.94595, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, Nepal, NPL
-15.1240425, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, Nepal, NPL
-14.403881, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, Nepal, NPL
-24.310537, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, Nepal, NPL
-41.745792, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, Nepal, NPL
-0.08267933, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, Nepal, NPL
2.2534711, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, Nepal, NPL
-1.166054, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, Nepal, NPL
-1.107369, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, Nepal, NPL
5.939161, 2040-2059, Ensemble (50th Percentile), May Anomaly, Nepal, NPL
5.125296, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, Nepal, NPL
0.038985882, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, Nepal, NPL
18.605177, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, Nepal, NPL
16.7898, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, Nepal, NPL
11.542026, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, Nepal, NPL
-1.3271657, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, Nepal, NPL
-1.8714379, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, Nepal, NPL
18.459719, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, Nepal, NPL
13.190274, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, Nepal, NPL
7.508618, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, Nepal, NPL
17.623432, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, Nepal, NPL
36.11916, 2040-2059, Ensemble (90th Percentile), May Anomaly, Nepal, NPL
41.047363, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, Nepal, NPL
89.72162, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, Nepal, NPL
123.34466, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, Nepal, NPL
58.250877, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, Nepal, NPL
40.023853, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, Nepal, NPL
14.004493, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, Nepal, NPL
16.217733, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, Nepal, NPL
