FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dde,40665,7,7,30,1990,25.49,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ddd,40666,7,7,30,1990,21.93,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ddc,40667,7,7,30,1990,15.3,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ddb,40668,7,7,30,1990,17.47,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dda,40669,7,7,30,1990,14.98,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd9,40670,7,7,30,1990,10.23,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd8,40671,7,7,30,1990,12.43,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd7,40672,7,7,30,1990,13.19,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd6,40673,7,7,30,1990,13.52,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd5,40674,7,7,30,1990,12.01,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd4,40675,7,7,30,1990,12.47,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd3,40676,7,7,30,1990,12.6,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd2,40677,7,7,30,1990,15.7,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd1,40678,7,7,30,1990,14.89,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dd0,40679,7,7,30,1990,10.62,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dcf,40680,7,7,30,1990,11.28,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dce,41295,7,7,30,1990,33.39,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dcd,41296,7,7,30,1990,32.34,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dcc,41297,7,7,30,1990,30.85,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dcb,41298,7,7,30,1990,26.54,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dca,41299,7,7,30,1990,24.44,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc9,41300,7,7,30,1990,19.97,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc8,41301,7,7,30,1990,11.88,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc7,41302,7,7,30,1990,12.45,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc6,41303,7,7,30,1990,10.35,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc5,41304,7,7,30,1990,7.8,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc4,41305,7,7,30,1990,8.14,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc3,41306,7,7,30,1990,11.29,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc2,41307,7,7,30,1990,10.02,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc1,41308,7,7,30,1990,10.61,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dc0,41309,7,7,30,1990,11.25,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dbf,41310,7,7,30,1990,13.97,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a3897f005_-3dbe,40335,7,7,30,1990,16.19,POINT (8933389.136160204 3535725.659799159)
