FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f5e,40665,7,7,30,1990,326.71,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f5d,40666,7,7,30,1990,251.97,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f5c,40667,7,7,30,1990,165.38,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f5b,40668,7,7,30,1990,180.96,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f5a,40669,7,7,30,1990,159.43,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f59,40670,7,7,30,1990,122.83,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f58,40671,7,7,30,1990,144.6,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f57,40672,7,7,30,1990,155.14,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f56,40673,7,7,30,1990,164.11,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f55,40674,7,7,30,1990,152.42,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f54,40675,7,7,30,1990,158.52,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f53,40676,7,7,30,1990,173.62,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f52,40677,7,7,30,1990,213.93,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f51,40678,7,7,30,1990,210.58,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f50,40679,7,7,30,1990,183.8,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4f,40680,7,7,30,1990,195.87,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4e,41295,7,7,30,1990,432.89,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4d,41296,7,7,30,1990,445.42,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4c,41297,7,7,30,1990,417.88,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4b,41298,7,7,30,1990,358.21,POINT (9100368.372350115 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f4a,41299,7,7,30,1990,339.72,POINT (9156028.117746752 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f49,41300,7,7,30,1990,265.64,POINT (9211687.863143386 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f48,41301,7,7,30,1990,174.37,POINT (9267347.608540025 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f47,41302,7,7,30,1990,184.8,POINT (9323007.353936663 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a3897f005_-3f46,41303,7,7,30,1990,165.38,POINT (9378667.099333297 3343864.953833735)
