FID,id_punto,mes,mes_etiqueta,n_period,period,temp_normal,geom
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ede,40665,7,7,30,1990,21.45,POINT (8933389.136160204 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3edd,40666,7,7,30,1990,17.55,POINT (8989048.88155684 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3edc,40667,7,7,30,1990,10.17,POINT (9044708.626953477 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3edb,40668,7,7,30,1990,12.28,POINT (9100368.372350115 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eda,40669,7,7,30,1990,9.49,POINT (9156028.117746752 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed9,40670,7,7,30,1990,4.39,POINT (9211687.863143386 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed8,40671,7,7,30,1990,6.59,POINT (9267347.608540025 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed7,40672,7,7,30,1990,7.29,POINT (9323007.353936663 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed6,40673,7,7,30,1990,7.58,POINT (9378667.099333297 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed5,40674,7,7,30,1990,5.97,POINT (9434326.844729934 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed4,40675,7,7,30,1990,6.37,POINT (9489986.590126572 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed3,40676,7,7,30,1990,6.47,POINT (9545646.335523209 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed2,40677,7,7,30,1990,9.58,POINT (9601306.080919845 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed1,40678,7,7,30,1990,8.79,POINT (9656965.826316481 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ed0,40679,7,7,30,1990,4.67,POINT (9712625.57171312 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ecf,40680,7,7,30,1990,5.39,POINT (9768285.317109756 3471454.9819268296)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ece,41295,7,7,30,1990,29.25,POINT (8933389.136160204 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ecd,41296,7,7,30,1990,28.25,POINT (8989048.88155684 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ecc,41297,7,7,30,1990,26.76,POINT (9044708.626953477 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ecb,41298,7,7,30,1990,22.36,POINT (9100368.372350115 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eca,41299,7,7,30,1990,20.05,POINT (9156028.117746752 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec9,41300,7,7,30,1990,15.18,POINT (9211687.863143386 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec8,41301,7,7,30,1990,6.49,POINT (9267347.608540025 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec7,41302,7,7,30,1990,7,POINT (9323007.353936663 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec6,41303,7,7,30,1990,4.7,POINT (9378667.099333297 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec5,41304,7,7,30,1990,2.01,POINT (9434326.844729934 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec4,41305,7,7,30,1990,2.3,POINT (9489986.590126572 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec3,41306,7,7,30,1990,5.49,POINT (9545646.335523209 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec2,41307,7,7,30,1990,4.18,POINT (9601306.080919845 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec1,41308,7,7,30,1990,4.76,POINT (9656965.826316481 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ec0,41309,7,7,30,1990,5.46,POINT (9712625.57171312 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ebf,41310,7,7,30,1990,8.19,POINT (9768285.317109756 3343864.953833735)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ebe,40335,7,7,30,1990,11.15,POINT (8933389.136160204 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ebd,40336,7,7,30,1990,7.36,POINT (8989048.88155684 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ebc,40337,7,7,30,1990,4.76,POINT (9044708.626953477 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ebb,40338,7,7,30,1990,7.27,POINT (9100368.372350115 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eba,40339,7,7,30,1990,6.08,POINT (9156028.117746752 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb9,40340,7,7,30,1990,7.49,POINT (9211687.863143386 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb8,40341,7,7,30,1990,7.88,POINT (9267347.608540025 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb7,40342,7,7,30,1990,6.28,POINT (9323007.353936663 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb6,40343,7,7,30,1990,4.66,POINT (9378667.099333297 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb5,40344,7,7,30,1990,4.78,POINT (9434326.844729934 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb4,40345,7,7,30,1990,4.37,POINT (9489986.590126572 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb3,40346,7,7,30,1990,5.28,POINT (9545646.335523209 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb2,40347,7,7,30,1990,6.78,POINT (9601306.080919845 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb1,40348,7,7,30,1990,6.99,POINT (9656965.826316481 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eb0,40349,7,7,30,1990,6.2,POINT (9712625.57171312 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eaf,40350,7,7,30,1990,4.89,POINT (9768285.317109756 3535725.659799159)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eae,42530,7,7,30,1990,30.39,POINT (8933389.136160204 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ead,42531,7,7,30,1990,30.01,POINT (8989048.88155684 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eac,42532,7,7,30,1990,29.91,POINT (9044708.626953477 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eab,42533,7,7,30,1990,30.01,POINT (9100368.372350115 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3eaa,42534,7,7,30,1990,29.81,POINT (9156028.117746752 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ea9,42535,7,7,30,1990,29.6,POINT (9211687.863143386 3092272.122885534)
temp_normales_espacial_p.fid--5ff12b53_17a3897f005_-3ea8,42536,7,7,30,1990,29.41,POINT (9267347.608540025 3092272.122885534)
