Maximum of Daily Max-Temperature - (Celsius), Year, Model, Statistics, ISO3
0.41367, 2020-2039, bnu_esm, Oct Anomaly, NPL
1.21264, 2020-2039, bnu_esm, Nov Anomaly, NPL
1.26238, 2020-2039, bnu_esm, Dec Anomaly, NPL
1.46835, 2020-2039, canesm2, Jan Anomaly, NPL
0.69183, 2020-2039, canesm2, Feb Anomaly, NPL
1.09147, 2020-2039, canesm2, Mar Anomaly, NPL
1.26649, 2020-2039, canesm2, Apr Anomaly, NPL
1.7072, 2020-2039, canesm2, May Anomaly, NPL
1.70372, 2020-2039, canesm2, Jun Anomaly, NPL
2.65361, 2020-2039, canesm2, Jul Anomaly, NPL
1.59131, 2020-2039, canesm2, Aug Anomaly, NPL
1.21605, 2020-2039, canesm2, Sep Anomaly, NPL
0.88496, 2020-2039, canesm2, Oct Anomaly, NPL
1.01788, 2020-2039, canesm2, Nov Anomaly, NPL
1.89139, 2020-2039, canesm2, Dec Anomaly, NPL
0.76998, 2020-2039, ccsm4, Jan Anomaly, NPL
0.66699, 2020-2039, ccsm4, Feb Anomaly, NPL
1.94383, 2020-2039, ccsm4, Mar Anomaly, NPL
1.95545, 2020-2039, ccsm4, Apr Anomaly, NPL
1.17132, 2020-2039, ccsm4, May Anomaly, NPL
0.81579, 2020-2039, ccsm4, Jun Anomaly, NPL
1.32718, 2020-2039, ccsm4, Jul Anomaly, NPL
0.73413, 2020-2039, ccsm4, Aug Anomaly, NPL
0.9109, 2020-2039, ccsm4, Sep Anomaly, NPL
1.16499, 2020-2039, ccsm4, Oct Anomaly, NPL
0.52859, 2020-2039, ccsm4, Nov Anomaly, NPL
0.16115, 2020-2039, ccsm4, Dec Anomaly, NPL
-0.0301, 2020-2039, cesm1_bgc, Jan Anomaly, NPL
1.17448, 2020-2039, cesm1_bgc, Feb Anomaly, NPL
1.11473, 2020-2039, cesm1_bgc, Mar Anomaly, NPL
1.55269, 2020-2039, cesm1_bgc, Apr Anomaly, NPL
1.54812, 2020-2039, cesm1_bgc, May Anomaly, NPL
1.78532, 2020-2039, cesm1_bgc, Jun Anomaly, NPL
1.76441, 2020-2039, cesm1_bgc, Jul Anomaly, NPL
0.53427, 2020-2039, cesm1_bgc, Aug Anomaly, NPL
1.29383, 2020-2039, cesm1_bgc, Sep Anomaly, NPL
1.10404, 2020-2039, cesm1_bgc, Oct Anomaly, NPL
0.54907, 2020-2039, cesm1_bgc, Nov Anomaly, NPL
0.21866, 2020-2039, cesm1_bgc, Dec Anomaly, NPL
1.09896, 2020-2039, cesm1_cam5, Jan Anomaly, NPL
2.22074, 2020-2039, cesm1_cam5, Feb Anomaly, NPL
0.77529, 2020-2039, cesm1_cam5, Mar Anomaly, NPL
0.92136, 2020-2039, cesm1_cam5, Apr Anomaly, NPL
1.35914, 2020-2039, cesm1_cam5, May Anomaly, NPL
1.32558, 2020-2039, cesm1_cam5, Jun Anomaly, NPL
1.19757, 2020-2039, cesm1_cam5, Jul Anomaly, NPL
1.00898, 2020-2039, cesm1_cam5, Aug Anomaly, NPL
1.2197, 2020-2039, cesm1_cam5, Sep Anomaly, NPL
0.9149, 2020-2039, cesm1_cam5, Oct Anomaly, NPL
0.98824, 2020-2039, cesm1_cam5, Nov Anomaly, NPL
0.24211, 2020-2039, cesm1_cam5, Dec Anomaly, NPL
1.2866, 2020-2039, cnrm_cm5, Jan Anomaly, NPL
1.1665, 2020-2039, cnrm_cm5, Feb Anomaly, NPL
1.30266, 2020-2039, cnrm_cm5, Mar Anomaly, NPL
1.63601, 2020-2039, cnrm_cm5, Apr Anomaly, NPL
1.06559, 2020-2039, cnrm_cm5, May Anomaly, NPL
0.43005, 2020-2039, cnrm_cm5, Jun Anomaly, NPL
0.5816, 2020-2039, cnrm_cm5, Jul Anomaly, NPL
0.71444, 2020-2039, cnrm_cm5, Aug Anomaly, NPL
0.22882, 2020-2039, cnrm_cm5, Sep Anomaly, NPL
0.51062, 2020-2039, cnrm_cm5, Oct Anomaly, NPL
-0.1588, 2020-2039, cnrm_cm5, Nov Anomaly, NPL
1.01313, 2020-2039, cnrm_cm5, Dec Anomaly, NPL
1.46882, 2020-2039, csiro_mk3_6_0, Jan Anomaly, NPL
1.81126, 2020-2039, csiro_mk3_6_0, Feb Anomaly, NPL
1.9172, 2020-2039, csiro_mk3_6_0, Mar Anomaly, NPL
1.55549, 2020-2039, csiro_mk3_6_0, Apr Anomaly, NPL
1.04999, 2020-2039, csiro_mk3_6_0, May Anomaly, NPL
0.79038, 2020-2039, csiro_mk3_6_0, Jun Anomaly, NPL
1.46989, 2020-2039, csiro_mk3_6_0, Jul Anomaly, NPL
0.77584, 2020-2039, csiro_mk3_6_0, Aug Anomaly, NPL
0.23978, 2020-2039, csiro_mk3_6_0, Sep Anomaly, NPL
0.38141, 2020-2039, csiro_mk3_6_0, Oct Anomaly, NPL
0.72695, 2020-2039, csiro_mk3_6_0, Nov Anomaly, NPL
2.12536, 2020-2039, csiro_mk3_6_0, Dec Anomaly, NPL
2.94006, 2020-2039, gfdl_cm3, Jan Anomaly, NPL
2.87462, 2020-2039, gfdl_cm3, Feb Anomaly, NPL
1.8276, 2020-2039, gfdl_cm3, Mar Anomaly, NPL
2.8662, 2020-2039, gfdl_cm3, Apr Anomaly, NPL
2.70309, 2020-2039, gfdl_cm3, May Anomaly, NPL
1.98893, 2020-2039, gfdl_cm3, Jun Anomaly, NPL
1.95743, 2020-2039, gfdl_cm3, Jul Anomaly, NPL
1.84782, 2020-2039, gfdl_cm3, Aug Anomaly, NPL
1.53951, 2020-2039, gfdl_cm3, Sep Anomaly, NPL
2.17157, 2020-2039, gfdl_cm3, Oct Anomaly, NPL
2.07942, 2020-2039, gfdl_cm3, Nov Anomaly, NPL
1.52961, 2020-2039, gfdl_cm3, Dec Anomaly, NPL
1.28681, 2020-2039, gfdl_esm2g, Jan Anomaly, NPL
1.19779, 2020-2039, gfdl_esm2g, Feb Anomaly, NPL
1.125, 2020-2039, gfdl_esm2g, Mar Anomaly, NPL
1.68674, 2020-2039, gfdl_esm2g, Apr Anomaly, NPL
1.33774, 2020-2039, gfdl_esm2g, May Anomaly, NPL
2.37457, 2020-2039, gfdl_esm2g, Jun Anomaly, NPL
1.96002, 2020-2039, gfdl_esm2g, Jul Anomaly, NPL
1.75368, 2020-2039, gfdl_esm2g, Aug Anomaly, NPL
0.83757, 2020-2039, gfdl_esm2g, Sep Anomaly, NPL
1.30086, 2020-2039, gfdl_esm2g, Oct Anomaly, NPL
1.78276, 2020-2039, gfdl_esm2g, Nov Anomaly, NPL
1.39588, 2020-2039, gfdl_esm2g, Dec Anomaly, NPL
1.17257, 2020-2039, gfdl_esm2m, Jan Anomaly, NPL
0.07057, 2020-2039, gfdl_esm2m, Feb Anomaly, NPL
0.53679, 2020-2039, gfdl_esm2m, Mar Anomaly, NPL
1.63169, 2020-2039, gfdl_esm2m, Apr Anomaly, NPL
1.91042, 2020-2039, gfdl_esm2m, May Anomaly, NPL
1.24564, 2020-2039, gfdl_esm2m, Jun Anomaly, NPL
1.11198, 2020-2039, gfdl_esm2m, Jul Anomaly, NPL
2.39549, 2020-2039, gfdl_esm2m, Aug Anomaly, NPL
1.58546, 2020-2039, gfdl_esm2m, Sep Anomaly, NPL
1.66233, 2020-2039, gfdl_esm2m, Oct Anomaly, NPL
1.34364, 2020-2039, gfdl_esm2m, Nov Anomaly, NPL
0.18448, 2020-2039, gfdl_esm2m, Dec Anomaly, NPL
1.41833, 2020-2039, hadgem2_ao, Jan Anomaly, NPL
2.40317, 2020-2039, hadgem2_ao, Feb Anomaly, NPL
2.01449, 2020-2039, hadgem2_ao, Mar Anomaly, NPL
1.17785, 2020-2039, hadgem2_ao, Apr Anomaly, NPL
0.78138, 2020-2039, hadgem2_ao, May Anomaly, NPL
0.58243, 2020-2039, hadgem2_ao, Jun Anomaly, NPL
1.15439, 2020-2039, hadgem2_ao, Jul Anomaly, NPL
1.25482, 2020-2039, hadgem2_ao, Aug Anomaly, NPL
1.02427, 2020-2039, hadgem2_ao, Sep Anomaly, NPL
0.91784, 2020-2039, hadgem2_ao, Oct Anomaly, NPL
1.62815, 2020-2039, hadgem2_ao, Nov Anomaly, NPL
2.29448, 2020-2039, hadgem2_ao, Dec Anomaly, NPL
1.52452, 2020-2039, hadgem2_cc, Jan Anomaly, NPL
1.74928, 2020-2039, hadgem2_cc, Feb Anomaly, NPL
1.32712, 2020-2039, hadgem2_cc, Mar Anomaly, NPL
1.22655, 2020-2039, hadgem2_cc, Apr Anomaly, NPL
0.97691, 2020-2039, hadgem2_cc, May Anomaly, NPL
0.77516, 2020-2039, hadgem2_cc, Jun Anomaly, NPL
0.87967, 2020-2039, hadgem2_cc, Jul Anomaly, NPL
0.65724, 2020-2039, hadgem2_cc, Aug Anomaly, NPL
1.01173, 2020-2039, hadgem2_cc, Sep Anomaly, NPL
1.23536, 2020-2039, hadgem2_cc, Oct Anomaly, NPL
1.26809, 2020-2039, hadgem2_cc, Nov Anomaly, NPL
1.39503, 2020-2039, hadgem2_cc, Dec Anomaly, NPL
0.46347, 2020-2039, inmcm4, Jan Anomaly, NPL
0.96573, 2020-2039, inmcm4, Feb Anomaly, NPL
0.86361, 2020-2039, inmcm4, Mar Anomaly, NPL
1.11277, 2020-2039, inmcm4, Apr Anomaly, NPL
0.31378, 2020-2039, inmcm4, May Anomaly, NPL
-0.6471, 2020-2039, inmcm4, Jun Anomaly, NPL
0.44911, 2020-2039, inmcm4, Jul Anomaly, NPL
0.40698, 2020-2039, inmcm4, Aug Anomaly, NPL
0.26043, 2020-2039, inmcm4, Sep Anomaly, NPL
0.29153, 2020-2039, inmcm4, Oct Anomaly, NPL
-0.1763, 2020-2039, inmcm4, Nov Anomaly, NPL
-0.0242, 2020-2039, inmcm4, Dec Anomaly, NPL
1.56374, 2020-2039, ipsl_cm5a_lr, Jan Anomaly, NPL
1.28172, 2020-2039, ipsl_cm5a_lr, Feb Anomaly, NPL
1.42623, 2020-2039, ipsl_cm5a_lr, Mar Anomaly, NPL
2.69178, 2020-2039, ipsl_cm5a_lr, Apr Anomaly, NPL
1.70922, 2020-2039, ipsl_cm5a_lr, May Anomaly, NPL
1.48154, 2020-2039, ipsl_cm5a_lr, Jun Anomaly, NPL
1.48417, 2020-2039, ipsl_cm5a_lr, Jul Anomaly, NPL
1.04039, 2020-2039, ipsl_cm5a_lr, Aug Anomaly, NPL
1.11078, 2020-2039, ipsl_cm5a_lr, Sep Anomaly, NPL
0.71745, 2020-2039, ipsl_cm5a_lr, Oct Anomaly, NPL
1.84048, 2020-2039, ipsl_cm5a_lr, Nov Anomaly, NPL
1.5946, 2020-2039, ipsl_cm5a_lr, Dec Anomaly, NPL
1.57349, 2020-2039, ipsl_cm5a_mr, Jan Anomaly, NPL
2.12314, 2020-2039, ipsl_cm5a_mr, Feb Anomaly, NPL
1.92211, 2020-2039, ipsl_cm5a_mr, Mar Anomaly, NPL
2.21455, 2020-2039, ipsl_cm5a_mr, Apr Anomaly, NPL
1.17191, 2020-2039, ipsl_cm5a_mr, May Anomaly, NPL
1.40796, 2020-2039, ipsl_cm5a_mr, Jun Anomaly, NPL
1.73006, 2020-2039, ipsl_cm5a_mr, Jul Anomaly, NPL
1.70525, 2020-2039, ipsl_cm5a_mr, Aug Anomaly, NPL
1.59831, 2020-2039, ipsl_cm5a_mr, Sep Anomaly, NPL
1.63385, 2020-2039, ipsl_cm5a_mr, Oct Anomaly, NPL
1.67526, 2020-2039, ipsl_cm5a_mr, Nov Anomaly, NPL
1.03955, 2020-2039, ipsl_cm5a_mr, Dec Anomaly, NPL
0.46753, 2020-2039, ipsl_cm5b_lr, Jan Anomaly, NPL
0.27395, 2020-2039, ipsl_cm5b_lr, Feb Anomaly, NPL
0.01928, 2020-2039, ipsl_cm5b_lr, Mar Anomaly, NPL
1.02031, 2020-2039, ipsl_cm5b_lr, Apr Anomaly, NPL
1.01885, 2020-2039, ipsl_cm5b_lr, May Anomaly, NPL
1.23621, 2020-2039, ipsl_cm5b_lr, Jun Anomaly, NPL
0.48556, 2020-2039, ipsl_cm5b_lr, Jul Anomaly, NPL
1.08075, 2020-2039, ipsl_cm5b_lr, Aug Anomaly, NPL
0.81756, 2020-2039, ipsl_cm5b_lr, Sep Anomaly, NPL
0.60187, 2020-2039, ipsl_cm5b_lr, Oct Anomaly, NPL
1.24931, 2020-2039, ipsl_cm5b_lr, Nov Anomaly, NPL
-0.2995, 2020-2039, ipsl_cm5b_lr, Dec Anomaly, NPL
1.4233, 2020-2039, miroc5, Jan Anomaly, NPL
1.227, 2020-2039, miroc5, Feb Anomaly, NPL
1.26677, 2020-2039, miroc5, Mar Anomaly, NPL
1.99369, 2020-2039, miroc5, Apr Anomaly, NPL
1.60504, 2020-2039, miroc5, May Anomaly, NPL
1.15481, 2020-2039, miroc5, Jun Anomaly, NPL
0.09605, 2020-2039, miroc5, Jul Anomaly, NPL
1.06206, 2020-2039, miroc5, Aug Anomaly, NPL
0.90458, 2020-2039, miroc5, Sep Anomaly, NPL
0.87543, 2020-2039, miroc5, Oct Anomaly, NPL
1.23596, 2020-2039, miroc5, Nov Anomaly, NPL
1.08715, 2020-2039, miroc5, Dec Anomaly, NPL
2.47811, 2020-2039, miroc_esm_chem, Jan Anomaly, NPL
2.61872, 2020-2039, miroc_esm_chem, Feb Anomaly, NPL
1.42593, 2020-2039, miroc_esm_chem, Mar Anomaly, NPL
3.29511, 2020-2039, miroc_esm_chem, Apr Anomaly, NPL
2.93403, 2020-2039, miroc_esm_chem, May Anomaly, NPL
2.21285, 2020-2039, miroc_esm_chem, Jun Anomaly, NPL
0.77272, 2020-2039, miroc_esm_chem, Jul Anomaly, NPL
1.15069, 2020-2039, miroc_esm_chem, Aug Anomaly, NPL
0.78441, 2020-2039, miroc_esm_chem, Sep Anomaly, NPL
0.57371, 2020-2039, miroc_esm_chem, Oct Anomaly, NPL
0.76431, 2020-2039, miroc_esm_chem, Nov Anomaly, NPL
1.83674, 2020-2039, miroc_esm_chem, Dec Anomaly, NPL
1.72421, 2020-2039, miroc_esm, Jan Anomaly, NPL
1.89283, 2020-2039, miroc_esm, Feb Anomaly, NPL
1.20332, 2020-2039, miroc_esm, Mar Anomaly, NPL
2.49353, 2020-2039, miroc_esm, Apr Anomaly, NPL
1.82946, 2020-2039, miroc_esm, May Anomaly, NPL
1.31577, 2020-2039, miroc_esm, Jun Anomaly, NPL
0.32104, 2020-2039, miroc_esm, Jul Anomaly, NPL
0.97133, 2020-2039, miroc_esm, Aug Anomaly, NPL
1.4718, 2020-2039, miroc_esm, Sep Anomaly, NPL
1.63553, 2020-2039, miroc_esm, Oct Anomaly, NPL
1.30722, 2020-2039, miroc_esm, Nov Anomaly, NPL
1.59772, 2020-2039, miroc_esm, Dec Anomaly, NPL
1.12387, 2020-2039, mpi_esm_lr, Jan Anomaly, NPL
0.18249, 2020-2039, mpi_esm_lr, Feb Anomaly, NPL
1.27766, 2020-2039, mpi_esm_lr, Mar Anomaly, NPL
1.82911, 2020-2039, mpi_esm_lr, Apr Anomaly, NPL
1.26486, 2020-2039, mpi_esm_lr, May Anomaly, NPL
1.12054, 2020-2039, mpi_esm_lr, Jun Anomaly, NPL
1.10973, 2020-2039, mpi_esm_lr, Jul Anomaly, NPL
0.74423, 2020-2039, mpi_esm_lr, Aug Anomaly, NPL
1.03742, 2020-2039, mpi_esm_lr, Sep Anomaly, NPL
0.97724, 2020-2039, mpi_esm_lr, Oct Anomaly, NPL
1.30978, 2020-2039, mpi_esm_lr, Nov Anomaly, NPL
1.37996, 2020-2039, mpi_esm_lr, Dec Anomaly, NPL
0.89682, 2020-2039, mpi_esm_mr, Jan Anomaly, NPL
2.28158, 2020-2039, mpi_esm_mr, Feb Anomaly, NPL
0.02465, 2020-2039, mpi_esm_mr, Mar Anomaly, NPL
0.34858, 2020-2039, mpi_esm_mr, Apr Anomaly, NPL
1.27396, 2020-2039, mpi_esm_mr, May Anomaly, NPL
0.18463, 2020-2039, mpi_esm_mr, Jun Anomaly, NPL
0.14317, 2020-2039, mpi_esm_mr, Jul Anomaly, NPL
0.51307, 2020-2039, mpi_esm_mr, Aug Anomaly, NPL
0.32447, 2020-2039, mpi_esm_mr, Sep Anomaly, NPL
0.60742, 2020-2039, mpi_esm_mr, Oct Anomaly, NPL
0.87842, 2020-2039, mpi_esm_mr, Nov Anomaly, NPL
0.93102, 2020-2039, mpi_esm_mr, Dec Anomaly, NPL
0.54927, 2020-2039, mri_cgcm3, Jan Anomaly, NPL
0.58657, 2020-2039, mri_cgcm3, Feb Anomaly, NPL
0.3641, 2020-2039, mri_cgcm3, Mar Anomaly, NPL
0.80442, 2020-2039, mri_cgcm3, Apr Anomaly, NPL
0.59412, 2020-2039, mri_cgcm3, May Anomaly, NPL
0.87088, 2020-2039, mri_cgcm3, Jun Anomaly, NPL
0.57546, 2020-2039, mri_cgcm3, Jul Anomaly, NPL
-0.3188, 2020-2039, mri_cgcm3, Aug Anomaly, NPL
0.06839, 2020-2039, mri_cgcm3, Sep Anomaly, NPL
0.39131, 2020-2039, mri_cgcm3, Oct Anomaly, NPL
0.75214, 2020-2039, mri_cgcm3, Nov Anomaly, NPL
1.08903, 2020-2039, mri_cgcm3, Dec Anomaly, NPL
1.23137, 2020-2039, noresm1_m, Jan Anomaly, NPL
1.44713, 2020-2039, noresm1_m, Feb Anomaly, NPL
1.2514, 2020-2039, noresm1_m, Mar Anomaly, NPL
1.64917, 2020-2039, noresm1_m, Apr Anomaly, NPL
1.7266, 2020-2039, noresm1_m, May Anomaly, NPL
0.68564, 2020-2039, noresm1_m, Jun Anomaly, NPL
0.95266, 2020-2039, noresm1_m, Jul Anomaly, NPL
0.31158, 2020-2039, noresm1_m, Aug Anomaly, NPL
0.74968, 2020-2039, noresm1_m, Sep Anomaly, NPL
-0.239, 2020-2039, noresm1_m, Oct Anomaly, NPL
1.22611, 2020-2039, noresm1_m, Nov Anomaly, NPL
1.15976, 2020-2039, noresm1_m, Dec Anomaly, NPL
-0.7783, 2020-2039, Ensemble (10th Percentile), Jan Anomaly, NPL
-0.6662, 2020-2039, Ensemble (10th Percentile), Feb Anomaly, NPL
-0.438, 2020-2039, Ensemble (10th Percentile), Mar Anomaly, NPL
-0.8387, 2020-2039, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.2175, 2020-2039, Ensemble (10th Percentile), May Anomaly, NPL
-2.0492, 2020-2039, Ensemble (10th Percentile), Jun Anomaly, NPL
-1.9375, 2020-2039, Ensemble (10th Percentile), Jul Anomaly, NPL
-1.4795, 2020-2039, Ensemble (10th Percentile), Aug Anomaly, NPL
-1.0976, 2020-2039, Ensemble (10th Percentile), Sep Anomaly, NPL
-0.7466, 2020-2039, Ensemble (10th Percentile), Oct Anomaly, NPL
-0.7903, 2020-2039, Ensemble (10th Percentile), Nov Anomaly, NPL
-1.0127, 2020-2039, Ensemble (10th Percentile), Dec Anomaly, NPL
1.26374, 2020-2039, Ensemble (50th Percentile), Jan Anomaly, NPL
1.27638, 2020-2039, Ensemble (50th Percentile), Feb Anomaly, NPL
1.32527, 2020-2039, Ensemble (50th Percentile), Mar Anomaly, NPL
1.63671, 2020-2039, Ensemble (50th Percentile), Apr Anomaly, NPL
1.51916, 2020-2039, Ensemble (50th Percentile), May Anomaly, NPL
1.00956, 2020-2039, Ensemble (50th Percentile), Jun Anomaly, NPL
0.9459, 2020-2039, Ensemble (50th Percentile), Jul Anomaly, NPL
0.94151, 2020-2039, Ensemble (50th Percentile), Aug Anomaly, NPL
0.99159, 2020-2039, Ensemble (50th Percentile), Sep Anomaly, NPL
1.04828, 2020-2039, Ensemble (50th Percentile), Oct Anomaly, NPL
1.15132, 2020-2039, Ensemble (50th Percentile), Nov Anomaly, NPL
1.36057, 2020-2039, Ensemble (50th Percentile), Dec Anomaly, NPL
2.88821, 2020-2039, Ensemble (90th Percentile), Jan Anomaly, NPL
3.23556, 2020-2039, Ensemble (90th Percentile), Feb Anomaly, NPL
3.83036, 2020-2039, Ensemble (90th Percentile), Mar Anomaly, NPL
3.93437, 2020-2039, Ensemble (90th Percentile), Apr Anomaly, NPL
3.46538, 2020-2039, Ensemble (90th Percentile), May Anomaly, NPL
4.10547, 2020-2039, Ensemble (90th Percentile), Jun Anomaly, NPL
4.46745, 2020-2039, Ensemble (90th Percentile), Jul Anomaly, NPL
4.24066, 2020-2039, Ensemble (90th Percentile), Aug Anomaly, NPL
3.83566, 2020-2039, Ensemble (90th Percentile), Sep Anomaly, NPL
3.18775, 2020-2039, Ensemble (90th Percentile), Oct Anomaly, NPL
2.66321, 2020-2039, Ensemble (90th Percentile), Nov Anomaly, NPL
2.83439, 2020-2039, Ensemble (90th Percentile), Dec Anomaly, NPL
0.51672, 2020-2039, access1_0, Annual Anomaly, NPL
1.20951, 2020-2039, access1_3, Annual Anomaly, NPL
1.0152, 2020-2039, bcc_csm1_1_m, Annual Anomaly, NPL
1.52111, 2020-2039, bcc_csm1_1, Annual Anomaly, NPL
1.79072, 2020-2039, bnu_esm, Annual Anomaly, NPL
1.99811, 2020-2039, canesm2, Annual Anomaly, NPL
1.19911, 2020-2039, ccsm4, Annual Anomaly, NPL
1.68219, 2020-2039, cesm1_bgc, Annual Anomaly, NPL
1.13967, 2020-2039, cesm1_cam5, Annual Anomaly, NPL
0.86815, 2020-2039, cnrm_cm5, Annual Anomaly, NPL
0.88528, 2020-2039, csiro_mk3_6_0, Annual Anomaly, NPL
2.34803, 2020-2039, gfdl_cm3, Annual Anomaly, NPL
1.98157, 2020-2039, gfdl_esm2g, Annual Anomaly, NPL
1.26946, 2020-2039, gfdl_esm2m, Annual Anomaly, NPL
0.47021, 2020-2039, hadgem2_ao, Annual Anomaly, NPL
0.76412, 2020-2039, hadgem2_cc, Annual Anomaly, NPL
0.20041, 2020-2039, inmcm4, Annual Anomaly, NPL
1.36359, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, NPL
1.43225, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, NPL
0.91395, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, NPL
1.33704, 2020-2039, miroc5, Annual Anomaly, NPL
1.93784, 2020-2039, miroc_esm_chem, Annual Anomaly, NPL
1.02906, 2020-2039, miroc_esm, Annual Anomaly, NPL
1.45937, 2020-2039, mpi_esm_lr, Annual Anomaly, NPL
0.59584, 2020-2039, mpi_esm_mr, Annual Anomaly, NPL
0.79054, 2020-2039, mri_cgcm3, Annual Anomaly, NPL
0.74554, 2020-2039, noresm1_m, Annual Anomaly, NPL
-1.8227, 2020-2039, Ensemble (10th Percentile), Annual Anomaly, NPL
1.34414, 2020-2039, Ensemble (50th Percentile), Annual Anomaly, NPL
4.11318, 2020-2039, Ensemble (90th Percentile), Annual Anomaly, NPL
