Number of Days without Noticeable Wind - (Days), Year, Model, Statistics, ISO3
-0.3602, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
0.35189, 2040-2059, hadgem2_cc, May Anomaly, NPL
-0.0237, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
0.4688, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
0.19983, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
1.1353, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
1.45993, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
1.56861, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
0.90992, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
-1.3437, 2040-2059, inmcm4, Jan Anomaly, NPL
0.56545, 2040-2059, inmcm4, Feb Anomaly, NPL
0.32358, 2040-2059, inmcm4, Mar Anomaly, NPL
-0.3795, 2040-2059, inmcm4, Apr Anomaly, NPL
-0.8951, 2040-2059, inmcm4, May Anomaly, NPL
-0.3656, 2040-2059, inmcm4, Jun Anomaly, NPL
0.01823, 2040-2059, inmcm4, Jul Anomaly, NPL
0.10035, 2040-2059, inmcm4, Aug Anomaly, NPL
0.1692, 2040-2059, inmcm4, Sep Anomaly, NPL
0.40825, 2040-2059, inmcm4, Oct Anomaly, NPL
1.26239, 2040-2059, inmcm4, Nov Anomaly, NPL
-0.2364, 2040-2059, inmcm4, Dec Anomaly, NPL
1.986, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
-0.0628, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
2.27852, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
0.34108, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
2.0298, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
-0.5962, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
-0.2933, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
2.13114, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
2.6634, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
3.46623, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
2.1017, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
2.21506, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
2.31544, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
2.52207, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
2.60912, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
1.31509, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
0.58264, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
-0.572, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
1.04703, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
0.58861, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
0.90803, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
1.89737, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
2.14433, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
3.05343, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
0.50259, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
1.15447, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
1.19451, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
1.30517, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
0.1693, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
1.07938, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
2.50748, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
2.51645, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
3.95681, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
2.01511, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
1.86983, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
1.04581, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
2.25009, 2040-2059, miroc5, Jan Anomaly, NPL
1.92476, 2040-2059, miroc5, Feb Anomaly, NPL
1.93937, 2040-2059, miroc5, Mar Anomaly, NPL
0.22801, 2040-2059, miroc5, Apr Anomaly, NPL
-0.8517, 2040-2059, miroc5, May Anomaly, NPL
-1.9007, 2040-2059, miroc5, Jun Anomaly, NPL
-0.7836, 2040-2059, miroc5, Jul Anomaly, NPL
0.49021, 2040-2059, miroc5, Aug Anomaly, NPL
-1.0633, 2040-2059, miroc5, Sep Anomaly, NPL
-0.6258, 2040-2059, miroc5, Oct Anomaly, NPL
2.24227, 2040-2059, miroc5, Nov Anomaly, NPL
1.78433, 2040-2059, miroc5, Dec Anomaly, NPL
3.24287, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
2.26791, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
1.98113, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
2.37491, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
3.54174, 2040-2059, miroc_esm_chem, May Anomaly, NPL
3.16923, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
-0.4239, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
0.2606, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
1.93888, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
1.50929, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
2.22044, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
3.54111, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
2.41392, 2040-2059, miroc_esm, Jan Anomaly, NPL
1.87202, 2040-2059, miroc_esm, Feb Anomaly, NPL
2.94983, 2040-2059, miroc_esm, Mar Anomaly, NPL
3.34783, 2040-2059, miroc_esm, Apr Anomaly, NPL
2.05358, 2040-2059, miroc_esm, May Anomaly, NPL
2.849, 2040-2059, miroc_esm, Jun Anomaly, NPL
-1.3394, 2040-2059, miroc_esm, Jul Anomaly, NPL
-0.9999, 2040-2059, miroc_esm, Aug Anomaly, NPL
0.16038, 2040-2059, miroc_esm, Sep Anomaly, NPL
2.19905, 2040-2059, miroc_esm, Oct Anomaly, NPL
3.08216, 2040-2059, miroc_esm, Nov Anomaly, NPL
3.28966, 2040-2059, miroc_esm, Dec Anomaly, NPL
2.33069, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
0.62233, 2040-2059, mpi_esm_lr, Feb Anomaly, NPL
0.66189, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
-0.0353, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
-1.5741, 2040-2059, mpi_esm_lr, May Anomaly, NPL
-1.4742, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
0.23403, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
0.11213, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
-1.0246, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
0.97081, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
2.45007, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
1.248, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
-0.2766, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
-0.7905, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
1.48812, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
-0.9039, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
0.63404, 2040-2059, mpi_esm_mr, May Anomaly, NPL
-1.0276, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
-0.2092, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
0.53801, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
-0.4625, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
0.57569, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
0.41949, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
-0.9892, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
0.87199, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
0.85904, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
0.48073, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
0.28994, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
-0.1222, 2040-2059, mri_cgcm3, May Anomaly, NPL
0.15578, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
0.04044, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
0.36069, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
-0.2996, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
1.17189, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
0.7292, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
1.38146, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
-5.7754, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
-3.9853, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
-3.192, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
-2.9071, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-2.8024, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
-2.8616, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
-2.8767, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
-3.333, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
-5.8375, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
-8.1992, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
-8.2982, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-7.3597, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
-0.1165, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
0.01483, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
-0.3664, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
-0.4069, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
-0.4952, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
-0.836, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
-0.8512, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
-0.828, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
-1.5189, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
-0.8132, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
-0.3043, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
-0.6121, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
11.8573, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
10.5838, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
12.7033, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
11.935, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
14.6524, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
11.3237, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
10.9803, 2040-2059, Ensemble (90th Percentile), Jul Anomaly, NPL
14.7591, 2040-2059, Ensemble (90th Percentile), Aug Anomaly, NPL
14.6852, 2040-2059, Ensemble (90th Percentile), Sep Anomaly, NPL
16.1522, 2040-2059, Ensemble (90th Percentile), Oct Anomaly, NPL
14.5093, 2040-2059, Ensemble (90th Percentile), Nov Anomaly, NPL
11.5277, 2040-2059, Ensemble (90th Percentile), Dec Anomaly, NPL
-4.1541, 2040-2059, access1_0, Annual Anomaly, NPL
2.79484, 2040-2059, access1_3, Annual Anomaly, NPL
1.66955, 2040-2059, bcc_csm1_1_m, Annual Anomaly, NPL
1.11565, 2040-2059, bcc_csm1_1, Annual Anomaly, NPL
1.13568, 2040-2059, bnu_esm, Annual Anomaly, NPL
1.78303, 2040-2059, canesm2, Annual Anomaly, NPL
2.28575, 2040-2059, cnrm_cm5, Annual Anomaly, NPL
5.03091, 2040-2059, csiro_mk3_6_0, Annual Anomaly, NPL
-14.045, 2040-2059, gfdl_cm3, Annual Anomaly, NPL
6.81819, 2040-2059, gfdl_esm2g, Annual Anomaly, NPL
7.24714, 2040-2059, gfdl_esm2m, Annual Anomaly, NPL
-3.4294, 2040-2059, hadgem2_ao, Annual Anomaly, NPL
7.47697, 2040-2059, hadgem2_cc, Annual Anomaly, NPL
-0.373, 2040-2059, inmcm4, Annual Anomaly, NPL
18.2604, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, NPL
18.4111, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, NPL
19.3169, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, NPL
5.63369, 2040-2059, miroc5, Annual Anomaly, NPL
25.6211, 2040-2059, miroc_esm_chem, Annual Anomaly, NPL
21.874, 2040-2059, miroc_esm, Annual Anomaly, NPL
4.52537, 2040-2059, mpi_esm_lr, Annual Anomaly, NPL
-1.0076, 2040-2059, mpi_esm_mr, Annual Anomaly, NPL
5.91384, 2040-2059, mri_cgcm3, Annual Anomaly, NPL
-53.539, 2040-2059, Ensemble (10th Percentile), Annual Anomaly, NPL
-7.4788, 2040-2059, Ensemble (50th Percentile), Annual Anomaly, NPL
145.403, 2040-2059, Ensemble (90th Percentile), Annual Anomaly, NPL
