FID,id_punto,mes,mes_etiqueta,n_period,period,pre_normal,geom
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34ba,40665,4,4,30,1970,34.88,POINT (8933389.136160204 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34bb,40666,4,4,30,1970,39.12,POINT (8989048.88155684 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34bc,40667,4,4,30,1970,39.51,POINT (9044708.626953477 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34bd,40668,4,4,30,1970,41.06,POINT (9100368.372350115 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34be,40669,4,4,30,1970,43.77,POINT (9156028.117746752 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34bf,40670,4,4,30,1970,45.61,POINT (9211687.863143386 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c0,40671,4,4,30,1970,46.47,POINT (9267347.608540025 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c1,40672,4,4,30,1970,49.07,POINT (9323007.353936663 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c2,40673,4,4,30,1970,50.84,POINT (9378667.099333297 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c3,40674,4,4,30,1970,49.53,POINT (9434326.844729934 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c4,40675,4,4,30,1970,51,POINT (9489986.590126572 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c5,40676,4,4,30,1970,43.51,POINT (9545646.335523209 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c6,40677,4,4,30,1970,38.97,POINT (9601306.080919845 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c7,40678,4,4,30,1970,33.29,POINT (9656965.826316481 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c8,40679,4,4,30,1970,29.63,POINT (9712625.57171312 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34c9,40680,4,4,30,1970,28.42,POINT (9768285.317109756 3471454.9819268296)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34ca,41295,4,4,30,1970,16.2,POINT (8933389.136160204 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34cb,41296,4,4,30,1970,23.04,POINT (8989048.88155684 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34cc,41297,4,4,30,1970,28.83,POINT (9044708.626953477 3343864.953833735)
pre_normales_espacial_p.fid--5ff12b53_17a385bd859_34cd,41298,4,4,30,1970,44.09,POINT (9100368.372350115 3343864.953833735)
