FID,id_punto,agno,temp_max_anual,geom
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6df7,40680,2012,3.76,POINT (9768285.317109756 3471454.9819268296)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6df8,40981,2001,25.78,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6df9,40981,2002,25.95,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dfa,40981,2003,25.79,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dfb,40981,2004,26.5,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dfc,40981,2005,25.74,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dfd,40981,2006,26.35,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dfe,40981,2007,26.08,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6dff,40981,2008,25.75,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e00,40981,2009,26.5,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e01,40981,2010,26.54,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e02,40981,2011,25.41,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e03,40981,2012,25.3,POINT (8933389.136160204 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e04,40982,2001,22.55,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e05,40982,2002,22.65,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e06,40982,2003,22.53,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e07,40982,2004,23.23,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e08,40982,2005,22.45,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e09,40982,2006,23.06,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0a,40982,2007,22.85,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0b,40982,2008,22.49,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0c,40982,2009,23.16,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0d,40982,2010,23.26,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0e,40982,2011,22.18,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e0f,40982,2012,22.05,POINT (8989048.88155684 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e10,40983,2001,19.78,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e11,40983,2002,19.85,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e12,40983,2003,19.78,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e13,40983,2004,20.4,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e14,40983,2005,19.69,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e15,40983,2006,20.27,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e16,40983,2007,20.16,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e17,40983,2008,19.75,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e18,40983,2009,20.38,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e19,40983,2010,20.49,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1a,40983,2011,19.45,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1b,40983,2012,19.35,POINT (9044708.626953477 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1c,40984,2001,17.15,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1d,40984,2002,17.17,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1e,40984,2003,17.15,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e1f,40984,2004,17.68,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e20,40984,2005,17.03,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e21,40984,2006,17.6,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e22,40984,2007,17.59,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e23,40984,2008,17.12,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e24,40984,2009,17.7,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e25,40984,2010,17.89,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e26,40984,2011,16.85,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e27,40984,2012,16.8,POINT (9100368.372350115 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e28,40985,2001,11.55,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e29,40985,2002,11.5,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2a,40985,2003,11.5,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2b,40985,2004,12.02,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2c,40985,2005,11.4,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2d,40985,2006,11.91,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2e,40985,2007,12.04,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e2f,40985,2008,11.56,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e30,40985,2009,12.09,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e31,40985,2010,12.3,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e32,40985,2011,11.27,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e33,40985,2012,11.23,POINT (9156028.117746752 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e34,40986,2001,5.18,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e35,40986,2002,5.08,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e36,40986,2003,5.1,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e37,40986,2004,5.58,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e38,40986,2005,5,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e39,40986,2006,5.5,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3a,40986,2007,5.71,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3b,40986,2008,5.18,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3c,40986,2009,5.67,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3d,40986,2010,5.94,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3e,40986,2011,4.95,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e3f,40986,2012,4.93,POINT (9211687.863143386 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e40,40987,2001,4.66,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e41,40987,2002,4.55,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e42,40987,2003,4.65,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e43,40987,2004,5.02,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e44,40987,2005,4.5,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e45,40987,2006,4.98,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e46,40987,2007,5.27,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e47,40987,2008,4.71,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e48,40987,2009,5.15,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e49,40987,2010,5.45,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4a,40987,2011,4.5,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4b,40987,2012,4.5,POINT (9267347.608540025 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4c,40988,2001,4.02,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4d,40988,2002,3.85,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4e,40988,2003,3.94,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e4f,40988,2004,4.28,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e50,40988,2005,3.81,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e51,40988,2006,4.27,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e52,40988,2007,4.65,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e53,40988,2008,4.05,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e54,40988,2009,4.48,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e55,40988,2010,4.8,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e56,40988,2011,3.86,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e57,40988,2012,3.87,POINT (9323007.353936663 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e58,40989,2001,5.6,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e59,40989,2002,5.39,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5a,40989,2003,5.55,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5b,40989,2004,5.86,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5c,40989,2005,5.36,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5d,40989,2006,5.8,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5e,40989,2007,6.2,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e5f,40989,2008,5.51,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e60,40989,2009,6.05,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e61,40989,2010,6.33,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e62,40989,2011,5.4,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e63,40989,2012,5.39,POINT (9378667.099333297 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e64,40990,2001,4.9,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e65,40990,2002,4.64,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e66,40990,2003,4.82,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e67,40990,2004,5.06,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e68,40990,2005,4.62,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e69,40990,2006,5.03,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6a,40990,2007,5.46,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6b,40990,2008,4.75,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6c,40990,2009,5.35,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6d,40990,2010,5.65,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6e,40990,2011,4.68,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e6f,40990,2012,4.62,POINT (9434326.844729934 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e70,40991,2001,5.65,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e71,40991,2002,5.33,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e72,40991,2003,5.5,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e73,40991,2004,5.73,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e74,40991,2005,5.3,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e75,40991,2006,5.71,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e76,40991,2007,6.19,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e77,40991,2008,5.4,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e78,40991,2009,6.13,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e79,40991,2010,6.34,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7a,40991,2011,5.39,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7b,40991,2012,5.31,POINT (9489986.590126572 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7c,40992,2001,7.15,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7d,40992,2002,6.84,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7e,40992,2003,6.99,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e7f,40992,2004,7.2,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e80,40992,2005,6.79,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e81,40992,2006,7.22,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e82,40992,2007,7.67,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e83,40992,2008,6.87,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e84,40992,2009,7.7,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e85,40992,2010,7.87,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e86,40992,2011,6.89,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e87,40992,2012,6.79,POINT (9545646.335523209 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e88,40993,2001,6.26,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e89,40993,2002,5.95,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8a,40993,2003,6.1,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8b,40993,2004,6.26,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8c,40993,2005,5.86,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8d,40993,2006,6.27,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8e,40993,2007,6.8,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e8f,40993,2008,5.9,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e90,40993,2009,6.8,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e91,40993,2010,6.98,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e92,40993,2011,5.96,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e93,40993,2012,5.89,POINT (9601306.080919845 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e94,40994,2001,8.3,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e95,40994,2002,7.95,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e96,40994,2003,8.12,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e97,40994,2004,8.25,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e98,40994,2005,7.84,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e99,40994,2006,8.25,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9a,40994,2007,8.78,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9b,40994,2008,7.84,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9c,40994,2009,8.85,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9d,40994,2010,8.96,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9e,40994,2011,7.96,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6e9f,40994,2012,7.86,POINT (9656965.826316481 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea0,40995,2001,7.36,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea1,40995,2002,7,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea2,40995,2003,7.18,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea3,40995,2004,7.23,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea4,40995,2005,6.9,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea5,40995,2006,7.31,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea6,40995,2007,7.87,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea7,40995,2008,6.9,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea8,40995,2009,7.97,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ea9,40995,2010,8.06,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eaa,40995,2011,7.03,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eab,40995,2012,6.9,POINT (9712625.57171312 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eac,40996,2001,8.58,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ead,40996,2002,8.23,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eae,40996,2003,8.35,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eaf,40996,2004,8.35,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb0,40996,2005,8.08,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb1,40996,2006,8.51,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb2,40996,2007,9.12,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb3,40996,2008,8.11,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb4,40996,2009,9.25,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb5,40996,2010,9.27,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb6,40996,2011,8.29,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb7,40996,2012,8.02,POINT (9768285.317109756 3407504.076175717)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb8,41295,2001,31.2,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eb9,41295,2002,31.51,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6eba,41295,2003,31.3,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ebb,41295,2004,31.94,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ebc,41295,2005,31.24,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ebd,41295,2006,31.71,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ebe,41295,2007,31.34,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ebf,41295,2008,31.15,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ec0,41295,2009,31.95,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ec1,41295,2010,31.99,POINT (8933389.136160204 3343864.953833735)
temp_max_anual_espacial_p.fid--5ff12b53_17a374f8fe9_6ec2,41295,2011,30.85,POINT (8933389.136160204 3343864.953833735)
