FID,id_punto,agno,anomalia_temp_anual,geom
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5873,40674,2008,0.97,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5874,40674,2009,1.19,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5875,40674,2010,1.47,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5876,40674,2011,0.79,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5877,40674,2012,0.78,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5878,40674,2013,-2.62,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5879,40674,2014,-3.31,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587a,40674,2015,-3.38,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587b,40674,2016,-3.45,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587c,40674,2017,-3.38,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587d,40674,2018,-3.05,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587e,40674,2019,-2.79,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_587f,40674,2020,-2.92,POINT (9434326.844729934 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5880,40675,2001,1.23,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5881,40675,2002,1,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5882,40675,2003,0.92,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5883,40675,2004,1.16,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5884,40675,2005,0.93,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5885,40675,2006,1.24,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5886,40675,2007,1.33,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5887,40675,2008,0.92,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5888,40675,2009,1.2,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5889,40675,2010,1.47,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588a,40675,2011,0.78,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588b,40675,2012,0.71,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588c,40675,2013,-3.33,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588d,40675,2014,-3.03,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588e,40675,2015,-2.96,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_588f,40675,2016,-2.94,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5890,40675,2017,-2.85,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5891,40675,2018,-2.79,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5892,40675,2019,-2.85,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5893,40675,2020,-3.11,POINT (9489986.590126572 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5894,40676,2001,1.24,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5895,40676,2002,0.99,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5896,40676,2003,0.93,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5897,40676,2004,1.15,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5898,40676,2005,0.94,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5899,40676,2006,1.22,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589a,40676,2007,1.32,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589b,40676,2008,0.86,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589c,40676,2009,1.2,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589d,40676,2010,1.45,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589e,40676,2011,0.73,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_589f,40676,2012,0.62,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a0,40676,2013,-4.08,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a1,40676,2014,-3.19,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a2,40676,2015,-3.1,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a3,40676,2016,-3.01,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a4,40676,2017,-2.93,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a5,40676,2018,-3.03,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a6,40676,2019,-3.32,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a7,40676,2020,-3.67,POINT (9545646.335523209 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a8,40677,2001,1.22,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58a9,40677,2002,0.96,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58aa,40677,2003,0.9,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ab,40677,2004,1.12,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ac,40677,2005,0.91,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ad,40677,2006,1.19,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ae,40677,2007,1.28,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58af,40677,2008,0.77,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b0,40677,2009,1.19,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b1,40677,2010,1.41,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b2,40677,2011,0.69,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b3,40677,2012,0.57,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b4,40677,2013,-1.44,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b5,40677,2014,-0.41,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b6,40677,2015,-0.34,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b7,40677,2016,-0.2,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b8,40677,2017,-0.15,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58b9,40677,2018,-0.34,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ba,40677,2019,-0.84,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58bb,40677,2020,-1.32,POINT (9601306.080919845 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58bc,40678,2001,1.25,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58bd,40678,2002,0.99,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58be,40678,2003,0.94,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58bf,40678,2004,1.12,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c0,40678,2005,0.93,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c1,40678,2006,1.17,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c2,40678,2007,1.27,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c3,40678,2008,0.72,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c4,40678,2009,1.18,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c5,40678,2010,1.4,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c6,40678,2011,0.65,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c7,40678,2012,0.52,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c8,40678,2013,-1.66,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58c9,40678,2014,-0.51,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ca,40678,2015,-0.51,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58cb,40678,2016,-0.33,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58cc,40678,2017,-0.28,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58cd,40678,2018,-0.53,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ce,40678,2019,-1.1,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58cf,40678,2020,-1.62,POINT (9656965.826316481 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d0,40679,2001,1.26,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d1,40679,2002,1.01,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d2,40679,2003,0.96,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d3,40679,2004,1.15,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d4,40679,2005,0.94,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d5,40679,2006,1.13,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d6,40679,2007,1.26,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d7,40679,2008,0.66,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d8,40679,2009,1.18,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58d9,40679,2010,1.37,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58da,40679,2011,0.63,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58db,40679,2012,0.46,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58dc,40679,2013,-3.53,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58dd,40679,2014,-2.3,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58de,40679,2015,-2.32,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58df,40679,2016,-2.12,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e0,40679,2017,-2.08,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e1,40679,2018,-2.38,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e2,40679,2019,-2.91,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e3,40679,2020,-3.39,POINT (9712625.57171312 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e4,40680,2001,1.27,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e5,40680,2002,0.99,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e6,40680,2003,0.98,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e7,40680,2004,1.14,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e8,40680,2005,0.97,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58e9,40680,2006,1.17,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ea,40680,2007,1.3,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58eb,40680,2008,0.66,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ec,40680,2009,1.25,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ed,40680,2010,1.4,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ee,40680,2011,0.69,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ef,40680,2012,0.42,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f0,40680,2013,-4.26,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f1,40680,2014,-2.94,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f2,40680,2015,-2.99,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f3,40680,2016,-2.76,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f4,40680,2017,-2.71,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f5,40680,2018,-3.03,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f6,40680,2019,-3.55,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f7,40680,2020,-3.97,POINT (9768285.317109756 3471454.9819268296)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f8,40981,2001,0.73,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58f9,40981,2002,0.87,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58fa,40981,2003,0.54,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58fb,40981,2004,1.2,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58fc,40981,2005,0.5,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58fd,40981,2006,1.29,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58fe,40981,2007,0.8,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_58ff,40981,2008,0.71,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5900,40981,2009,1.3,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5901,40981,2010,1.31,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5902,40981,2011,0.45,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5903,40981,2012,0.49,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5904,40981,2013,0.93,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5905,40981,2014,2.25,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5906,40981,2015,3.15,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5907,40981,2016,3.55,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5908,40981,2017,3.16,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5909,40981,2018,2.53,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590a,40981,2019,2.55,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590b,40981,2020,2.22,POINT (8933389.136160204 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590c,40982,2001,0.78,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590d,40982,2002,0.87,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590e,40982,2003,0.58,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_590f,40982,2004,1.22,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5910,40982,2005,0.53,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5911,40982,2006,1.3,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5912,40982,2007,0.87,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5913,40982,2008,0.77,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5914,40982,2009,1.3,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5915,40982,2010,1.32,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5916,40982,2011,0.51,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5917,40982,2012,0.55,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5918,40982,2013,0.19,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5919,40982,2014,1.37,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591a,40982,2015,2.38,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591b,40982,2016,2.7,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591c,40982,2017,2.33,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591d,40982,2018,1.67,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591e,40982,2019,1.77,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_591f,40982,2020,1.42,POINT (8989048.88155684 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5920,40983,2001,0.82,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5921,40983,2002,0.89,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5922,40983,2003,0.63,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5923,40983,2004,1.21,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5924,40983,2005,0.62,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5925,40983,2006,1.32,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5926,40983,2007,0.97,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5927,40983,2008,0.82,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5928,40983,2009,1.28,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5929,40983,2010,1.36,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592a,40983,2011,0.57,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592b,40983,2012,0.62,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592c,40983,2013,-0.02,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592d,40983,2014,0.95,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592e,40983,2015,2.03,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_592f,40983,2016,2.29,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5930,40983,2017,1.96,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5931,40983,2018,1.3,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5932,40983,2019,1.47,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5933,40983,2020,1.08,POINT (9044708.626953477 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5934,40984,2001,0.87,POINT (9100368.372350115 3407504.076175717)
anomalias_temp_anual_espacial_p.fid--5ff12b53_17a374f8fe9_5935,40984,2002,0.9,POINT (9100368.372350115 3407504.076175717)
