FID,id_punto,mes,mes_etiqueta,n_period,period,etp_normal,geom
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa9,40665,16,summer,30,1980,109.93,POINT (8933389.136160204 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa8,40666,16,summer,30,1980,99.6,POINT (8989048.88155684 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa7,40667,16,summer,30,1980,104.6,POINT (9044708.626953477 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa6,40668,16,summer,30,1980,101.06,POINT (9100368.372350115 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa5,40669,16,summer,30,1980,106.73,POINT (9156028.117746752 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa4,40670,16,summer,30,1980,93.13,POINT (9211687.863143386 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa3,40671,16,summer,30,1980,101,POINT (9267347.608540025 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa2,40672,16,summer,30,1980,102.09,POINT (9323007.353936663 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa1,40673,16,summer,30,1980,102.93,POINT (9378667.099333297 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4fa0,40674,16,summer,30,1980,94.8,POINT (9434326.844729934 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9f,40675,16,summer,30,1980,96.43,POINT (9489986.590126572 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9e,40676,16,summer,30,1980,97.13,POINT (9545646.335523209 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9d,40677,16,summer,30,1980,104.79,POINT (9601306.080919845 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9c,40678,16,summer,30,1980,102.96,POINT (9656965.826316481 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9b,40679,16,summer,30,1980,90.33,POINT (9712625.57171312 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f9a,40680,16,summer,30,1980,92.86,POINT (9768285.317109756 3471454.9819268296)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f99,41295,16,summer,30,1980,145.8,POINT (8933389.136160204 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f98,41296,16,summer,30,1980,137.33,POINT (8989048.88155684 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f97,41297,16,summer,30,1980,127.06,POINT (9044708.626953477 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f96,41298,16,summer,30,1980,107.1,POINT (9100368.372350115 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f95,41299,16,summer,30,1980,98.26,POINT (9156028.117746752 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f94,41300,16,summer,30,1980,92.1,POINT (9211687.863143386 3343864.953833735)
etp_normales_espacial_p.fid--5ff12b53_17a3d1f0090_-4f93,41301,16,summer,30,1980,100.56,POINT (9267347.608540025 3343864.953833735)
