FID,id_punto,mes,mes_etiqueta,n_period,period,temp_max_normal,geom
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_b,40665,1,1,30,1970,13.43,POINT (8933389.136160204 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_c,40666,1,1,30,1970,9.18,POINT (8989048.88155684 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_d,40667,1,1,30,1970,0.63,POINT (9044708.626953477 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_e,40668,1,1,30,1970,2.67,POINT (9100368.372350115 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_f,40669,1,1,30,1970,-0.38,POINT (9156028.117746752 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_10,40670,1,1,30,1970,-5.42,POINT (9211687.863143386 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_11,40671,1,1,30,1970,-3.5,POINT (9267347.608540025 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_12,40672,1,1,30,1970,-3.09,POINT (9323007.353936663 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_13,40673,1,1,30,1970,-2.91,POINT (9378667.099333297 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_14,40674,1,1,30,1970,-4.68,POINT (9434326.844729934 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_15,40675,1,1,30,1970,-4.49,POINT (9489986.590126572 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_16,40676,1,1,30,1970,-4.43,POINT (9545646.335523209 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_17,40677,1,1,30,1970,-1.73,POINT (9601306.080919845 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_18,40678,1,1,30,1970,-2.5,POINT (9656965.826316481 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_19,40679,1,1,30,1970,-5.96,POINT (9712625.57171312 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1a,40680,1,1,30,1970,-5.28,POINT (9768285.317109756 3471454.9819268296)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1b,41295,1,1,30,1970,21.24,POINT (8933389.136160204 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1c,41296,1,1,30,1970,20.43,POINT (8989048.88155684 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1d,41297,1,1,30,1970,19.11,POINT (9044708.626953477 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1e,41298,1,1,30,1970,15.21,POINT (9100368.372350115 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_1f,41299,1,1,30,1970,12.84,POINT (9156028.117746752 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_20,41300,1,1,30,1970,7.53,POINT (9211687.863143386 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_21,41301,1,1,30,1970,-1.66,POINT (9267347.608540025 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_22,41302,1,1,30,1970,-1.32,POINT (9323007.353936663 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_23,41303,1,1,30,1970,-3.76,POINT (9378667.099333297 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_24,41304,1,1,30,1970,-6.5,POINT (9434326.844729934 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_25,41305,1,1,30,1970,-6.46,POINT (9489986.590126572 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_26,41306,1,1,30,1970,-3.76,POINT (9545646.335523209 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_27,41307,1,1,30,1970,-4.98,POINT (9601306.080919845 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_28,41308,1,1,30,1970,-4.58,POINT (9656965.826316481 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_29,41309,1,1,30,1970,-3.99,POINT (9712625.57171312 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2a,41310,1,1,30,1970,-1.43,POINT (9768285.317109756 3343864.953833735)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2b,40335,1,1,30,1970,0.79,POINT (8933389.136160204 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2c,40336,1,1,30,1970,-3.39,POINT (8989048.88155684 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2d,40337,1,1,30,1970,-5.97,POINT (9044708.626953477 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2e,40338,1,1,30,1970,-3.7,POINT (9100368.372350115 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_2f,40339,1,1,30,1970,-4.9,POINT (9156028.117746752 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_30,40340,1,1,30,1970,-3.54,POINT (9211687.863143386 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_31,40341,1,1,30,1970,-3.31,POINT (9267347.608540025 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_32,40342,1,1,30,1970,-4.92,POINT (9323007.353936663 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_33,40343,1,1,30,1970,-6.5,POINT (9378667.099333297 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_34,40344,1,1,30,1970,-6.49,POINT (9434326.844729934 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_35,40345,1,1,30,1970,-7.06,POINT (9489986.590126572 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_36,40346,1,1,30,1970,-6.15,POINT (9545646.335523209 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_37,40347,1,1,30,1970,-4.91,POINT (9601306.080919845 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_38,40348,1,1,30,1970,-4.64,POINT (9656965.826316481 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_39,40349,1,1,30,1970,-5.34,POINT (9712625.57171312 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3a,40350,1,1,30,1970,-6.37,POINT (9768285.317109756 3535725.659799159)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3b,42530,1,1,30,1970,23.17,POINT (8933389.136160204 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3c,42531,1,1,30,1970,23,POINT (8989048.88155684 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3d,42532,1,1,30,1970,23.09,POINT (9044708.626953477 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3e,42533,1,1,30,1970,23.4,POINT (9100368.372350115 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_3f,42534,1,1,30,1970,23.53,POINT (9156028.117746752 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_40,42535,1,1,30,1970,23.64,POINT (9211687.863143386 3092272.122885534)
temp_max_normales_espacial_p.fid--5ff12b53_17a37e8fad9_41,42536,1,1,30,1970,23.65,POINT (9267347.608540025 3092272.122885534)
