Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
4.34793, 2080-2099, bcc_csm1_1_m, Dec Anomaly, NPL
0.61875, 2080-2099, bcc_csm1_1, Jan Anomaly, NPL
1.21295, 2080-2099, bcc_csm1_1, Feb Anomaly, NPL
14.9511, 2080-2099, bcc_csm1_1, Mar Anomaly, NPL
76.5225, 2080-2099, bcc_csm1_1, Apr Anomaly, NPL
106.311, 2080-2099, bcc_csm1_1, May Anomaly, NPL
92.8852, 2080-2099, bcc_csm1_1, Jun Anomaly, NPL
49.9527, 2080-2099, bcc_csm1_1, Jul Anomaly, NPL
35.7977, 2080-2099, bcc_csm1_1, Aug Anomaly, NPL
51.9867, 2080-2099, bcc_csm1_1, Sep Anomaly, NPL
51.9938, 2080-2099, bcc_csm1_1, Oct Anomaly, NPL
13.5947, 2080-2099, bcc_csm1_1, Nov Anomaly, NPL
1.4845, 2080-2099, bcc_csm1_1, Dec Anomaly, NPL
3.03382, 2080-2099, bnu_esm, Jan Anomaly, NPL
6.77888, 2080-2099, bnu_esm, Feb Anomaly, NPL
33.6467, 2080-2099, bnu_esm, Mar Anomaly, NPL
59.1803, 2080-2099, bnu_esm, Apr Anomaly, NPL
100.828, 2080-2099, bnu_esm, May Anomaly, NPL
90.2966, 2080-2099, bnu_esm, Jun Anomaly, NPL
64.3467, 2080-2099, bnu_esm, Jul Anomaly, NPL
48.2198, 2080-2099, bnu_esm, Aug Anomaly, NPL
47.8231, 2080-2099, bnu_esm, Sep Anomaly, NPL
45.4065, 2080-2099, bnu_esm, Oct Anomaly, NPL
14.4812, 2080-2099, bnu_esm, Nov Anomaly, NPL
3.71243, 2080-2099, bnu_esm, Dec Anomaly, NPL
2.25256, 2080-2099, canesm2, Jan Anomaly, NPL
5.19416, 2080-2099, canesm2, Feb Anomaly, NPL
31.1491, 2080-2099, canesm2, Mar Anomaly, NPL
77.0254, 2080-2099, canesm2, Apr Anomaly, NPL
116.501, 2080-2099, canesm2, May Anomaly, NPL
100.925, 2080-2099, canesm2, Jun Anomaly, NPL
73.4412, 2080-2099, canesm2, Jul Anomaly, NPL
81.472, 2080-2099, canesm2, Aug Anomaly, NPL
70.0924, 2080-2099, canesm2, Sep Anomaly, NPL
62.9535, 2080-2099, canesm2, Oct Anomaly, NPL
24.0614, 2080-2099, canesm2, Nov Anomaly, NPL
4.02453, 2080-2099, canesm2, Dec Anomaly, NPL
1.36312, 2080-2099, ccsm4, Jan Anomaly, NPL
7.51079, 2080-2099, ccsm4, Feb Anomaly, NPL
44.4222, 2080-2099, ccsm4, Mar Anomaly, NPL
69.1479, 2080-2099, ccsm4, Apr Anomaly, NPL
75.3868, 2080-2099, ccsm4, May Anomaly, NPL
76.5759, 2080-2099, ccsm4, Jun Anomaly, NPL
72.0474, 2080-2099, ccsm4, Jul Anomaly, NPL
68.1814, 2080-2099, ccsm4, Aug Anomaly, NPL
60.7806, 2080-2099, ccsm4, Sep Anomaly, NPL
48.6296, 2080-2099, ccsm4, Oct Anomaly, NPL
13.4885, 2080-2099, ccsm4, Nov Anomaly, NPL
0.53563, 2080-2099, ccsm4, Dec Anomaly, NPL
3.19172, 2080-2099, cesm1_bgc, Jan Anomaly, NPL
3.51106, 2080-2099, cesm1_bgc, Feb Anomaly, NPL
31.5914, 2080-2099, cesm1_bgc, Mar Anomaly, NPL
53.8389, 2080-2099, cesm1_bgc, Apr Anomaly, NPL
81.2545, 2080-2099, cesm1_bgc, May Anomaly, NPL
86.4414, 2080-2099, cesm1_bgc, Jun Anomaly, NPL
76.5654, 2080-2099, cesm1_bgc, Jul Anomaly, NPL
66.553, 2080-2099, cesm1_bgc, Aug Anomaly, NPL
69.3002, 2080-2099, cesm1_bgc, Sep Anomaly, NPL
41.1833, 2080-2099, cesm1_bgc, Oct Anomaly, NPL
10.1944, 2080-2099, cesm1_bgc, Nov Anomaly, NPL
0.80324, 2080-2099, cesm1_bgc, Dec Anomaly, NPL
2.68573, 2080-2099, cesm1_cam5, Jan Anomaly, NPL
12.6748, 2080-2099, cesm1_cam5, Feb Anomaly, NPL
45.2967, 2080-2099, cesm1_cam5, Mar Anomaly, NPL
74.6939, 2080-2099, cesm1_cam5, Apr Anomaly, NPL
113.619, 2080-2099, cesm1_cam5, May Anomaly, NPL
121.171, 2080-2099, cesm1_cam5, Jun Anomaly, NPL
109.999, 2080-2099, cesm1_cam5, Jul Anomaly, NPL
109.026, 2080-2099, cesm1_cam5, Aug Anomaly, NPL
102.614, 2080-2099, cesm1_cam5, Sep Anomaly, NPL
74.7862, 2080-2099, cesm1_cam5, Oct Anomaly, NPL
23.4747, 2080-2099, cesm1_cam5, Nov Anomaly, NPL
5.15189, 2080-2099, cesm1_cam5, Dec Anomaly, NPL
1.40214, 2080-2099, cnrm_cm5, Jan Anomaly, NPL
4.17291, 2080-2099, cnrm_cm5, Feb Anomaly, NPL
44.6939, 2080-2099, cnrm_cm5, Mar Anomaly, NPL
73.3175, 2080-2099, cnrm_cm5, Apr Anomaly, NPL
82.1794, 2080-2099, cnrm_cm5, May Anomaly, NPL
91.9209, 2080-2099, cnrm_cm5, Jun Anomaly, NPL
82.2142, 2080-2099, cnrm_cm5, Jul Anomaly, NPL
81.4819, 2080-2099, cnrm_cm5, Aug Anomaly, NPL
64.6923, 2080-2099, cnrm_cm5, Sep Anomaly, NPL
50.8235, 2080-2099, cnrm_cm5, Oct Anomaly, NPL
7.56651, 2080-2099, cnrm_cm5, Nov Anomaly, NPL
1.86061, 2080-2099, cnrm_cm5, Dec Anomaly, NPL
0.9724, 2080-2099, csiro_mk3_6_0, Jan Anomaly, NPL
10.938, 2080-2099, csiro_mk3_6_0, Feb Anomaly, NPL
41.8556, 2080-2099, csiro_mk3_6_0, Mar Anomaly, NPL
101.377, 2080-2099, csiro_mk3_6_0, Apr Anomaly, NPL
126.061, 2080-2099, csiro_mk3_6_0, May Anomaly, NPL
153.901, 2080-2099, csiro_mk3_6_0, Jun Anomaly, NPL
131.418, 2080-2099, csiro_mk3_6_0, Jul Anomaly, NPL
98.2287, 2080-2099, csiro_mk3_6_0, Aug Anomaly, NPL
72.3908, 2080-2099, csiro_mk3_6_0, Sep Anomaly, NPL
46.9086, 2080-2099, csiro_mk3_6_0, Oct Anomaly, NPL
24.0943, 2080-2099, csiro_mk3_6_0, Nov Anomaly, NPL
3.23069, 2080-2099, csiro_mk3_6_0, Dec Anomaly, NPL
2.84427, 2080-2099, gfdl_cm3, Jan Anomaly, NPL
22.2798, 2080-2099, gfdl_cm3, Feb Anomaly, NPL
86.9797, 2080-2099, gfdl_cm3, Mar Anomaly, NPL
133.382, 2080-2099, gfdl_cm3, Apr Anomaly, NPL
193.473, 2080-2099, gfdl_cm3, May Anomaly, NPL
167.17, 2080-2099, gfdl_cm3, Jun Anomaly, NPL
114.341, 2080-2099, gfdl_cm3, Jul Anomaly, NPL
118.409, 2080-2099, gfdl_cm3, Aug Anomaly, NPL
119.396, 2080-2099, gfdl_cm3, Sep Anomaly, NPL
99.1094, 2080-2099, gfdl_cm3, Oct Anomaly, NPL
39.0388, 2080-2099, gfdl_cm3, Nov Anomaly, NPL
3.60039, 2080-2099, gfdl_cm3, Dec Anomaly, NPL
-0.6176, 2080-2099, gfdl_esm2g, Jan Anomaly, NPL
5.25303, 2080-2099, gfdl_esm2g, Feb Anomaly, NPL
35.2901, 2080-2099, gfdl_esm2g, Mar Anomaly, NPL
53.931, 2080-2099, gfdl_esm2g, Apr Anomaly, NPL
79.46, 2080-2099, gfdl_esm2g, May Anomaly, NPL
64.2176, 2080-2099, gfdl_esm2g, Jun Anomaly, NPL
50.5514, 2080-2099, gfdl_esm2g, Jul Anomaly, NPL
42.7739, 2080-2099, gfdl_esm2g, Aug Anomaly, NPL
45.9933, 2080-2099, gfdl_esm2g, Sep Anomaly, NPL
30.1728, 2080-2099, gfdl_esm2g, Oct Anomaly, NPL
6.37989, 2080-2099, gfdl_esm2g, Nov Anomaly, NPL
0.77389, 2080-2099, gfdl_esm2g, Dec Anomaly, NPL
2.91864, 2080-2099, gfdl_esm2m, Jan Anomaly, NPL
2.15087, 2080-2099, gfdl_esm2m, Feb Anomaly, NPL
32.8268, 2080-2099, gfdl_esm2m, Mar Anomaly, NPL
47.8014, 2080-2099, gfdl_esm2m, Apr Anomaly, NPL
74.9777, 2080-2099, gfdl_esm2m, May Anomaly, NPL
58.4304, 2080-2099, gfdl_esm2m, Jun Anomaly, NPL
51.7938, 2080-2099, gfdl_esm2m, Jul Anomaly, NPL
54.3017, 2080-2099, gfdl_esm2m, Aug Anomaly, NPL
51.7838, 2080-2099, gfdl_esm2m, Sep Anomaly, NPL
37.7055, 2080-2099, gfdl_esm2m, Oct Anomaly, NPL
7.20122, 2080-2099, gfdl_esm2m, Nov Anomaly, NPL
-0.7652, 2080-2099, gfdl_esm2m, Dec Anomaly, NPL
2.79611, 2080-2099, hadgem2_ao, Jan Anomaly, NPL
13.904, 2080-2099, hadgem2_ao, Feb Anomaly, NPL
57.6554, 2080-2099, hadgem2_ao, Mar Anomaly, NPL
102.91, 2080-2099, hadgem2_ao, Apr Anomaly, NPL
100.202, 2080-2099, hadgem2_ao, May Anomaly, NPL
85.7523, 2080-2099, hadgem2_ao, Jun Anomaly, NPL
59.8284, 2080-2099, hadgem2_ao, Jul Anomaly, NPL
75.8094, 2080-2099, hadgem2_ao, Aug Anomaly, NPL
84.9158, 2080-2099, hadgem2_ao, Sep Anomaly, NPL
71.5197, 2080-2099, hadgem2_ao, Oct Anomaly, NPL
25.4913, 2080-2099, hadgem2_ao, Nov Anomaly, NPL
5.37699, 2080-2099, hadgem2_ao, Dec Anomaly, NPL
5.05783, 2080-2099, hadgem2_cc, Jan Anomaly, NPL
16.0756, 2080-2099, hadgem2_cc, Feb Anomaly, NPL
44.1154, 2080-2099, hadgem2_cc, Mar Anomaly, NPL
75.5006, 2080-2099, hadgem2_cc, Apr Anomaly, NPL
101.624, 2080-2099, hadgem2_cc, May Anomaly, NPL
118.064, 2080-2099, hadgem2_cc, Jun Anomaly, NPL
68.1187, 2080-2099, hadgem2_cc, Jul Anomaly, NPL
65.5804, 2080-2099, hadgem2_cc, Aug Anomaly, NPL
77.368, 2080-2099, hadgem2_cc, Sep Anomaly, NPL
77.7443, 2080-2099, hadgem2_cc, Oct Anomaly, NPL
27.3912, 2080-2099, hadgem2_cc, Nov Anomaly, NPL
7.02864, 2080-2099, hadgem2_cc, Dec Anomaly, NPL
-0.3675, 2080-2099, inmcm4, Jan Anomaly, NPL
2.28703, 2080-2099, inmcm4, Feb Anomaly, NPL
11.9192, 2080-2099, inmcm4, Mar Anomaly, NPL
22.5266, 2080-2099, inmcm4, Apr Anomaly, NPL
8.60873, 2080-2099, inmcm4, May Anomaly, NPL
13.5018, 2080-2099, inmcm4, Jun Anomaly, NPL
9.38701, 2080-2099, inmcm4, Jul Anomaly, NPL
11.501, 2080-2099, inmcm4, Aug Anomaly, NPL
11.2445, 2080-2099, inmcm4, Sep Anomaly, NPL
9.63678, 2080-2099, inmcm4, Oct Anomaly, NPL
-4.2571, 2080-2099, inmcm4, Nov Anomaly, NPL
1.24674, 2080-2099, inmcm4, Dec Anomaly, NPL
7.514, 2080-2099, ipsl_cm5a_lr, Jan Anomaly, NPL
14.9851, 2080-2099, ipsl_cm5a_lr, Feb Anomaly, NPL
42.5099, 2080-2099, ipsl_cm5a_lr, Mar Anomaly, NPL
74.6125, 2080-2099, ipsl_cm5a_lr, Apr Anomaly, NPL
104.888, 2080-2099, ipsl_cm5a_lr, May Anomaly, NPL
102.235, 2080-2099, ipsl_cm5a_lr, Jun Anomaly, NPL
113.77, 2080-2099, ipsl_cm5a_lr, Jul Anomaly, NPL
86.0752, 2080-2099, ipsl_cm5a_lr, Aug Anomaly, NPL
93.5029, 2080-2099, ipsl_cm5a_lr, Sep Anomaly, NPL
72.3161, 2080-2099, ipsl_cm5a_lr, Oct Anomaly, NPL
37.8214, 2080-2099, ipsl_cm5a_lr, Nov Anomaly, NPL
9.54098, 2080-2099, ipsl_cm5a_lr, Dec Anomaly, NPL
3.12411, 2080-2099, ipsl_cm5a_mr, Jan Anomaly, NPL
8.76428, 2080-2099, ipsl_cm5a_mr, Feb Anomaly, NPL
42.3977, 2080-2099, ipsl_cm5a_mr, Mar Anomaly, NPL
99.6237, 2080-2099, ipsl_cm5a_mr, Apr Anomaly, NPL
103.673, 2080-2099, ipsl_cm5a_mr, May Anomaly, NPL
89.3013, 2080-2099, ipsl_cm5a_mr, Jun Anomaly, NPL
110.342, 2080-2099, ipsl_cm5a_mr, Jul Anomaly, NPL
107.573, 2080-2099, ipsl_cm5a_mr, Aug Anomaly, NPL
97.0122, 2080-2099, ipsl_cm5a_mr, Sep Anomaly, NPL
77.6236, 2080-2099, ipsl_cm5a_mr, Oct Anomaly, NPL
30.5456, 2080-2099, ipsl_cm5a_mr, Nov Anomaly, NPL
4.885, 2080-2099, ipsl_cm5a_mr, Dec Anomaly, NPL
0.12776, 2080-2099, ipsl_cm5b_lr, Jan Anomaly, NPL
4.816, 2080-2099, ipsl_cm5b_lr, Feb Anomaly, NPL
16.7099, 2080-2099, ipsl_cm5b_lr, Mar Anomaly, NPL
53.658, 2080-2099, ipsl_cm5b_lr, Apr Anomaly, NPL
74.8759, 2080-2099, ipsl_cm5b_lr, May Anomaly, NPL
76.4276, 2080-2099, ipsl_cm5b_lr, Jun Anomaly, NPL
69.1254, 2080-2099, ipsl_cm5b_lr, Jul Anomaly, NPL
52.9323, 2080-2099, ipsl_cm5b_lr, Aug Anomaly, NPL
68.4332, 2080-2099, ipsl_cm5b_lr, Sep Anomaly, NPL
41.3692, 2080-2099, ipsl_cm5b_lr, Oct Anomaly, NPL
10.7237, 2080-2099, ipsl_cm5b_lr, Nov Anomaly, NPL
0.97239, 2080-2099, ipsl_cm5b_lr, Dec Anomaly, NPL
2.58973, 2080-2099, miroc5, Jan Anomaly, NPL
10.8017, 2080-2099, miroc5, Feb Anomaly, NPL
46.8802, 2080-2099, miroc5, Mar Anomaly, NPL
92.6394, 2080-2099, miroc5, Apr Anomaly, NPL
102.185, 2080-2099, miroc5, May Anomaly, NPL
67.7505, 2080-2099, miroc5, Jun Anomaly, NPL
41.6661, 2080-2099, miroc5, Jul Anomaly, NPL
58.7333, 2080-2099, miroc5, Aug Anomaly, NPL
56.2655, 2080-2099, miroc5, Sep Anomaly, NPL
46.9055, 2080-2099, miroc5, Oct Anomaly, NPL
29.2337, 2080-2099, miroc5, Nov Anomaly, NPL
7.24752, 2080-2099, miroc5, Dec Anomaly, NPL
5.5878, 2080-2099, miroc_esm_chem, Jan Anomaly, NPL
1.77384, 2080-2099, miroc_esm_chem, Feb Anomaly, NPL
43.8713, 2080-2099, miroc_esm_chem, Mar Anomaly, NPL
105.472, 2080-2099, miroc_esm_chem, Apr Anomaly, NPL
117.246, 2080-2099, miroc_esm_chem, May Anomaly, NPL
95.4303, 2080-2099, miroc_esm_chem, Jun Anomaly, NPL
58.6477, 2080-2099, miroc_esm_chem, Jul Anomaly, NPL
65.7232, 2080-2099, miroc_esm_chem, Aug Anomaly, NPL
66.6648, 2080-2099, miroc_esm_chem, Sep Anomaly, NPL
63.9291, 2080-2099, miroc_esm_chem, Oct Anomaly, NPL
36.6573, 2080-2099, miroc_esm_chem, Nov Anomaly, NPL
15.0234, 2080-2099, miroc_esm_chem, Dec Anomaly, NPL
4.27684, 2080-2099, miroc_esm, Jan Anomaly, NPL
4.22385, 2080-2099, miroc_esm, Feb Anomaly, NPL
29.4317, 2080-2099, miroc_esm, Mar Anomaly, NPL
75.3779, 2080-2099, miroc_esm, Apr Anomaly, NPL
86.2628, 2080-2099, miroc_esm, May Anomaly, NPL
57.8175, 2080-2099, miroc_esm, Jun Anomaly, NPL
42.7694, 2080-2099, miroc_esm, Jul Anomaly, NPL
66.5748, 2080-2099, miroc_esm, Aug Anomaly, NPL
66.7204, 2080-2099, miroc_esm, Sep Anomaly, NPL
66.8727, 2080-2099, miroc_esm, Oct Anomaly, NPL
32.5761, 2080-2099, miroc_esm, Nov Anomaly, NPL
11.7184, 2080-2099, miroc_esm, Dec Anomaly, NPL
1.9139, 2080-2099, mpi_esm_lr, Jan Anomaly, NPL
51.066, 2080-2099, mpi_esm_lr, Mar Anomaly, NPL
100.242, 2080-2099, mpi_esm_lr, Apr Anomaly, NPL
107.757, 2080-2099, mpi_esm_lr, May Anomaly, NPL
76.2656, 2080-2099, mpi_esm_lr, Jun Anomaly, NPL
68.4146, 2080-2099, mpi_esm_lr, Jul Anomaly, NPL
68.6271, 2080-2099, mpi_esm_lr, Aug Anomaly, NPL
64.2017, 2080-2099, mpi_esm_lr, Sep Anomaly, NPL
48.7559, 2080-2099, mpi_esm_lr, Oct Anomaly, NPL
14.9871, 2080-2099, mpi_esm_lr, Nov Anomaly, NPL
2.12306, 2080-2099, mpi_esm_lr, Dec Anomaly, NPL
1.89567, 2080-2099, mpi_esm_mr, Jan Anomaly, NPL
0.22148, 2080-2099, mpi_esm_mr, Feb Anomaly, NPL
34.2416, 2080-2099, mpi_esm_mr, Mar Anomaly, NPL
70.9319, 2080-2099, mpi_esm_mr, Apr Anomaly, NPL
86.0011, 2080-2099, mpi_esm_mr, May Anomaly, NPL
84.9983, 2080-2099, mpi_esm_mr, Jun Anomaly, NPL
82.9659, 2080-2099, mpi_esm_mr, Jul Anomaly, NPL
75.5383, 2080-2099, mpi_esm_mr, Aug Anomaly, NPL
56.5859, 2080-2099, mpi_esm_mr, Sep Anomaly, NPL
55.4446, 2080-2099, mpi_esm_mr, Oct Anomaly, NPL
12.9514, 2080-2099, mpi_esm_mr, Nov Anomaly, NPL
1.831, 2080-2099, mpi_esm_mr, Dec Anomaly, NPL
-0.011, 2080-2099, mri_cgcm3, Jan Anomaly, NPL
1.93435, 2080-2099, mri_cgcm3, Feb Anomaly, NPL
28.6213, 2080-2099, mri_cgcm3, Mar Anomaly, NPL
63.9498, 2080-2099, mri_cgcm3, Apr Anomaly, NPL
79.2205, 2080-2099, mri_cgcm3, May Anomaly, NPL
98.2361, 2080-2099, mri_cgcm3, Jun Anomaly, NPL
91.4437, 2080-2099, mri_cgcm3, Jul Anomaly, NPL
78.3758, 2080-2099, mri_cgcm3, Aug Anomaly, NPL
52.862, 2080-2099, mri_cgcm3, Sep Anomaly, NPL
24.3692, 2080-2099, mri_cgcm3, Oct Anomaly, NPL
10.5669, 2080-2099, mri_cgcm3, Nov Anomaly, NPL
0.55817, 2080-2099, mri_cgcm3, Dec Anomaly, NPL
1.5007, 2080-2099, noresm1_m, Jan Anomaly, NPL
3.98551, 2080-2099, noresm1_m, Feb Anomaly, NPL
15.8763, 2080-2099, noresm1_m, Mar Anomaly, NPL
74.8783, 2080-2099, noresm1_m, Apr Anomaly, NPL
88.544, 2080-2099, noresm1_m, May Anomaly, NPL
80.1586, 2080-2099, noresm1_m, Jun Anomaly, NPL
61.7899, 2080-2099, noresm1_m, Jul Anomaly, NPL
68.6923, 2080-2099, noresm1_m, Aug Anomaly, NPL
69.6083, 2080-2099, noresm1_m, Sep Anomaly, NPL
43.0351, 2080-2099, noresm1_m, Oct Anomaly, NPL
11.8795, 2080-2099, noresm1_m, Nov Anomaly, NPL
1.04756, 2080-2099, noresm1_m, Dec Anomaly, NPL
0.43245, 2080-2099, Ensemble (10th Percentile), Jan Anomaly, NPL
0.80432, 2080-2099, Ensemble (10th Percentile), Feb Anomaly, NPL
6.84709, 2080-2099, Ensemble (10th Percentile), Mar Anomaly, NPL
18.0276, 2080-2099, Ensemble (10th Percentile), Apr Anomaly, NPL
-3.164, 2080-2099, Ensemble (10th Percentile), May Anomaly, NPL
7.70549, 2080-2099, Ensemble (10th Percentile), Jun Anomaly, NPL
8.8461, 2080-2099, Ensemble (10th Percentile), Jul Anomaly, NPL
19.6258, 2080-2099, Ensemble (10th Percentile), Aug Anomaly, NPL
22.7279, 2080-2099, Ensemble (10th Percentile), Sep Anomaly, NPL
17.8984, 2080-2099, Ensemble (10th Percentile), Oct Anomaly, NPL
3.08818, 2080-2099, Ensemble (10th Percentile), Nov Anomaly, NPL
0.37231, 2080-2099, Ensemble (10th Percentile), Dec Anomaly, NPL
2.3628, 2080-2099, Ensemble (50th Percentile), Jan Anomaly, NPL
7.03184, 2080-2099, Ensemble (50th Percentile), Feb Anomaly, NPL
35.4998, 2080-2099, Ensemble (50th Percentile), Mar Anomaly, NPL
69.9662, 2080-2099, Ensemble (50th Percentile), Apr Anomaly, NPL
83.3927, 2080-2099, Ensemble (50th Percentile), May Anomaly, NPL
73.6985, 2080-2099, Ensemble (50th Percentile), Jun Anomaly, NPL
62.1914, 2080-2099, Ensemble (50th Percentile), Jul Anomaly, NPL
69.9794, 2080-2099, Ensemble (50th Percentile), Aug Anomaly, NPL
72.0161, 2080-2099, Ensemble (50th Percentile), Sep Anomaly, NPL
65.198, 2080-2099, Ensemble (50th Percentile), Oct Anomaly, NPL
22.3971, 2080-2099, Ensemble (50th Percentile), Nov Anomaly, NPL
3.79644, 2080-2099, Ensemble (50th Percentile), Dec Anomaly, NPL
5.94997, 2080-2099, Ensemble (90th Percentile), Jan Anomaly, NPL
8.04269, 2080-2099, Ensemble (90th Percentile), Feb Anomaly, NPL
71.5635, 2080-2099, Ensemble (90th Percentile), Mar Anomaly, NPL
123.335, 2080-2099, Ensemble (90th Percentile), Apr Anomaly, NPL
143.239, 2080-2099, Ensemble (90th Percentile), May Anomaly, NPL
172.251, 2080-2099, Ensemble (90th Percentile), Jun Anomaly, NPL
181.867, 2080-2099, Ensemble (90th Percentile), Jul Anomaly, NPL
148.299, 2080-2099, Ensemble (90th Percentile), Aug Anomaly, NPL
128.416, 2080-2099, Ensemble (90th Percentile), Sep Anomaly, NPL
103.708, 2080-2099, Ensemble (90th Percentile), Oct Anomaly, NPL
45.3222, 2080-2099, Ensemble (90th Percentile), Nov Anomaly, NPL
11.1868, 2080-2099, Ensemble (90th Percentile), Dec Anomaly, NPL
605.427, 2080-2099, access1_0, Annual Anomaly, NPL
676.526, 2080-2099, access1_3, Annual Anomaly, NPL
517.081, 2080-2099, bcc_csm1_1_m, Annual Anomaly, NPL
498.15, 2080-2099, bcc_csm1_1, Annual Anomaly, NPL
518.77, 2080-2099, bnu_esm, Annual Anomaly, NPL
647.644, 2080-2099, canesm2, Annual Anomaly, NPL
540.712, 2080-2099, ccsm4, Annual Anomaly, NPL
527.582, 2080-2099, cesm1_bgc, Annual Anomaly, NPL
799.027, 2080-2099, cesm1_cam5, Annual Anomaly, NPL
593.611, 2080-2099, cnrm_cm5, Annual Anomaly, NPL
816.034, 2080-2099, csiro_mk3_6_0, Annual Anomaly, NPL
1104.12, 2080-2099, gfdl_cm3, Annual Anomaly, NPL
416.498, 2080-2099, gfdl_esm2g, Annual Anomaly, NPL
421.701, 2080-2099, gfdl_esm2m, Annual Anomaly, NPL
97.1124, 2080-2099, inmcm4, Annual Anomaly, NPL
764.721, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, NPL
779.993, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, NPL
471.178, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, NPL
565.328, 2080-2099, miroc5, Annual Anomaly, NPL
690.954, 2080-2099, miroc_esm_chem, Annual Anomaly, NPL
552.078, 2080-2099, miroc_esm, Annual Anomaly, NPL
614.014, 2080-2099, mpi_esm_lr, Annual Anomaly, NPL
570.216, 2080-2099, mpi_esm_mr, Annual Anomaly, NPL
531.482, 2080-2099, mri_cgcm3, Annual Anomaly, NPL
521.284, 2080-2099, noresm1_m, Annual Anomaly, NPL
334.871, 2080-2099, Ensemble (10th Percentile), Annual Anomaly, NPL
547.439, 2080-2099, Ensemble (50th Percentile), Annual Anomaly, NPL
282.875, 2080-2099, Ensemble (90th Percentile), Annual Anomaly, NPL
