Cooling Degree Days - (Celsius), Year, Model, Statistics, ISO3
39.5046, 2040-2059, bnu_esm, Mar Anomaly, NPL
80.6403, 2040-2059, bnu_esm, Apr Anomaly, NPL
86.0795, 2040-2059, bnu_esm, May Anomaly, NPL
99.5421, 2040-2059, bnu_esm, Jun Anomaly, NPL
74.5055, 2040-2059, bnu_esm, Jul Anomaly, NPL
56.5994, 2040-2059, bnu_esm, Aug Anomaly, NPL
47.1169, 2040-2059, bnu_esm, Sep Anomaly, NPL
47.1382, 2040-2059, bnu_esm, Oct Anomaly, NPL
11.6435, 2040-2059, bnu_esm, Nov Anomaly, NPL
5.2592, 2040-2059, bnu_esm, Dec Anomaly, NPL
2.54206, 2040-2059, canesm2, Jan Anomaly, NPL
6.22647, 2040-2059, canesm2, Feb Anomaly, NPL
35.8187, 2040-2059, canesm2, Mar Anomaly, NPL
67.432, 2040-2059, canesm2, Apr Anomaly, NPL
131.882, 2040-2059, canesm2, May Anomaly, NPL
134.647, 2040-2059, canesm2, Jun Anomaly, NPL
89.8728, 2040-2059, canesm2, Jul Anomaly, NPL
78.5461, 2040-2059, canesm2, Aug Anomaly, NPL
66.8795, 2040-2059, canesm2, Sep Anomaly, NPL
60.0962, 2040-2059, canesm2, Oct Anomaly, NPL
20.3383, 2040-2059, canesm2, Nov Anomaly, NPL
4.55079, 2040-2059, canesm2, Dec Anomaly, NPL
1.30169, 2040-2059, ccsm4, Jan Anomaly, NPL
5.85057, 2040-2059, ccsm4, Feb Anomaly, NPL
52.3605, 2040-2059, ccsm4, Mar Anomaly, NPL
79.7118, 2040-2059, ccsm4, Apr Anomaly, NPL
90.6677, 2040-2059, ccsm4, May Anomaly, NPL
99.7274, 2040-2059, ccsm4, Jun Anomaly, NPL
74.7818, 2040-2059, ccsm4, Jul Anomaly, NPL
78.7734, 2040-2059, ccsm4, Aug Anomaly, NPL
56.9136, 2040-2059, ccsm4, Sep Anomaly, NPL
47.5393, 2040-2059, ccsm4, Oct Anomaly, NPL
16.7912, 2040-2059, ccsm4, Nov Anomaly, NPL
1.95681, 2040-2059, ccsm4, Dec Anomaly, NPL
0.63919, 2040-2059, cesm1_bgc, Jan Anomaly, NPL
3.15305, 2040-2059, cesm1_bgc, Feb Anomaly, NPL
24.7151, 2040-2059, cesm1_bgc, Mar Anomaly, NPL
66.4829, 2040-2059, cesm1_bgc, Apr Anomaly, NPL
102.097, 2040-2059, cesm1_bgc, May Anomaly, NPL
79.531, 2040-2059, cesm1_bgc, Jun Anomaly, NPL
87.3878, 2040-2059, cesm1_bgc, Jul Anomaly, NPL
59.5206, 2040-2059, cesm1_bgc, Aug Anomaly, NPL
71.797, 2040-2059, cesm1_bgc, Sep Anomaly, NPL
47.3024, 2040-2059, cesm1_bgc, Oct Anomaly, NPL
6.75729, 2040-2059, cesm1_bgc, Nov Anomaly, NPL
-1.5434, 2040-2059, cesm1_bgc, Dec Anomaly, NPL
1.11225, 2040-2059, cesm1_cam5, Jan Anomaly, NPL
6.11203, 2040-2059, cesm1_cam5, Feb Anomaly, NPL
36.6663, 2040-2059, cesm1_cam5, Mar Anomaly, NPL
88.5035, 2040-2059, cesm1_cam5, Apr Anomaly, NPL
99.784, 2040-2059, cesm1_cam5, May Anomaly, NPL
93.2415, 2040-2059, cesm1_cam5, Jun Anomaly, NPL
94.6482, 2040-2059, cesm1_cam5, Jul Anomaly, NPL
88.6011, 2040-2059, cesm1_cam5, Aug Anomaly, NPL
94.1188, 2040-2059, cesm1_cam5, Sep Anomaly, NPL
70.2415, 2040-2059, cesm1_cam5, Oct Anomaly, NPL
20.4187, 2040-2059, cesm1_cam5, Nov Anomaly, NPL
2.02201, 2040-2059, cesm1_cam5, Dec Anomaly, NPL
4.32116, 2040-2059, cmcc_cesm, Jan Anomaly, NPL
6.07251, 2040-2059, cmcc_cesm, Feb Anomaly, NPL
56.8934, 2040-2059, cmcc_cesm, Mar Anomaly, NPL
67.0316, 2040-2059, cmcc_cesm, Apr Anomaly, NPL
109.956, 2040-2059, cmcc_cesm, May Anomaly, NPL
104.486, 2040-2059, cmcc_cesm, Jun Anomaly, NPL
55.9276, 2040-2059, cmcc_cesm, Jul Anomaly, NPL
53.6653, 2040-2059, cmcc_cesm, Aug Anomaly, NPL
60.11, 2040-2059, cmcc_cesm, Sep Anomaly, NPL
42.6639, 2040-2059, cmcc_cesm, Oct Anomaly, NPL
13.5832, 2040-2059, cmcc_cesm, Nov Anomaly, NPL
4.49038, 2040-2059, cmcc_cesm, Dec Anomaly, NPL
2.01971, 2040-2059, cmcc_cms, Jan Anomaly, NPL
6.34257, 2040-2059, cmcc_cms, Feb Anomaly, NPL
60.6565, 2040-2059, cmcc_cms, Mar Anomaly, NPL
97.033, 2040-2059, cmcc_cms, Apr Anomaly, NPL
137.316, 2040-2059, cmcc_cms, May Anomaly, NPL
98.2036, 2040-2059, cmcc_cms, Jun Anomaly, NPL
94.3777, 2040-2059, cmcc_cms, Jul Anomaly, NPL
78.3845, 2040-2059, cmcc_cms, Aug Anomaly, NPL
68.797, 2040-2059, cmcc_cms, Sep Anomaly, NPL
60.9989, 2040-2059, cmcc_cms, Oct Anomaly, NPL
17.2269, 2040-2059, cmcc_cms, Nov Anomaly, NPL
4.67528, 2040-2059, cmcc_cms, Dec Anomaly, NPL
0.87235, 2040-2059, cmcc_cm, Jan Anomaly, NPL
1.90355, 2040-2059, cmcc_cm, Feb Anomaly, NPL
47.7888, 2040-2059, cmcc_cm, Mar Anomaly, NPL
79.1832, 2040-2059, cmcc_cm, Apr Anomaly, NPL
103.136, 2040-2059, cmcc_cm, May Anomaly, NPL
79.0222, 2040-2059, cmcc_cm, Jun Anomaly, NPL
82.4674, 2040-2059, cmcc_cm, Jul Anomaly, NPL
77.1748, 2040-2059, cmcc_cm, Aug Anomaly, NPL
45.5158, 2040-2059, cmcc_cm, Sep Anomaly, NPL
38.8763, 2040-2059, cmcc_cm, Oct Anomaly, NPL
14.7666, 2040-2059, cmcc_cm, Nov Anomaly, NPL
1.48096, 2040-2059, cmcc_cm, Dec Anomaly, NPL
-0.152, 2040-2059, cnrm_cm5, Jan Anomaly, NPL
3.41591, 2040-2059, cnrm_cm5, Feb Anomaly, NPL
37.0234, 2040-2059, cnrm_cm5, Mar Anomaly, NPL
75.9806, 2040-2059, cnrm_cm5, Apr Anomaly, NPL
82.4663, 2040-2059, cnrm_cm5, May Anomaly, NPL
66.4042, 2040-2059, cnrm_cm5, Jun Anomaly, NPL
68.2947, 2040-2059, cnrm_cm5, Jul Anomaly, NPL
58.8762, 2040-2059, cnrm_cm5, Aug Anomaly, NPL
50.1259, 2040-2059, cnrm_cm5, Sep Anomaly, NPL
24.0699, 2040-2059, cnrm_cm5, Oct Anomaly, NPL
3.75517, 2040-2059, cnrm_cm5, Nov Anomaly, NPL
0.20085, 2040-2059, cnrm_cm5, Dec Anomaly, NPL
0.78744, 2040-2059, csiro_mk3_6_0, Jan Anomaly, NPL
4.6993, 2040-2059, csiro_mk3_6_0, Feb Anomaly, NPL
28.236, 2040-2059, csiro_mk3_6_0, Mar Anomaly, NPL
67.5235, 2040-2059, csiro_mk3_6_0, Apr Anomaly, NPL
95.7198, 2040-2059, csiro_mk3_6_0, May Anomaly, NPL
110.318, 2040-2059, csiro_mk3_6_0, Jun Anomaly, NPL
60.6265, 2040-2059, csiro_mk3_6_0, Jul Anomaly, NPL
52.0946, 2040-2059, csiro_mk3_6_0, Aug Anomaly, NPL
36.1367, 2040-2059, csiro_mk3_6_0, Sep Anomaly, NPL
33.7403, 2040-2059, csiro_mk3_6_0, Oct Anomaly, NPL
9.83247, 2040-2059, csiro_mk3_6_0, Nov Anomaly, NPL
1.0541, 2040-2059, csiro_mk3_6_0, Dec Anomaly, NPL
5.24037, 2040-2059, gfdl_cm3, Jan Anomaly, NPL
11.5602, 2040-2059, gfdl_cm3, Feb Anomaly, NPL
47.0195, 2040-2059, gfdl_cm3, Mar Anomaly, NPL
99.9482, 2040-2059, gfdl_cm3, Apr Anomaly, NPL
166.21, 2040-2059, gfdl_cm3, May Anomaly, NPL
144.052, 2040-2059, gfdl_cm3, Jun Anomaly, NPL
97.6081, 2040-2059, gfdl_cm3, Jul Anomaly, NPL
99.8981, 2040-2059, gfdl_cm3, Aug Anomaly, NPL
98.159, 2040-2059, gfdl_cm3, Sep Anomaly, NPL
90.1787, 2040-2059, gfdl_cm3, Oct Anomaly, NPL
22.2248, 2040-2059, gfdl_cm3, Nov Anomaly, NPL
3.11697, 2040-2059, gfdl_cm3, Dec Anomaly, NPL
-0.1957, 2040-2059, gfdl_esm2g, Jan Anomaly, NPL
6.63993, 2040-2059, gfdl_esm2g, Feb Anomaly, NPL
37.7556, 2040-2059, gfdl_esm2g, Mar Anomaly, NPL
50.3991, 2040-2059, gfdl_esm2g, Apr Anomaly, NPL
101.797, 2040-2059, gfdl_esm2g, May Anomaly, NPL
89.3234, 2040-2059, gfdl_esm2g, Jun Anomaly, NPL
62.366, 2040-2059, gfdl_esm2g, Jul Anomaly, NPL
47.2614, 2040-2059, gfdl_esm2g, Aug Anomaly, NPL
44.3808, 2040-2059, gfdl_esm2g, Sep Anomaly, NPL
30.4266, 2040-2059, gfdl_esm2g, Oct Anomaly, NPL
8.04385, 2040-2059, gfdl_esm2g, Nov Anomaly, NPL
0.67579, 2040-2059, gfdl_esm2g, Dec Anomaly, NPL
3.18021, 2040-2059, gfdl_esm2m, Jan Anomaly, NPL
1.33848, 2040-2059, gfdl_esm2m, Feb Anomaly, NPL
22.009, 2040-2059, gfdl_esm2m, Mar Anomaly, NPL
44.7948, 2040-2059, gfdl_esm2m, Apr Anomaly, NPL
87.3116, 2040-2059, gfdl_esm2m, May Anomaly, NPL
66.2419, 2040-2059, gfdl_esm2m, Jun Anomaly, NPL
66.1373, 2040-2059, gfdl_esm2m, Jul Anomaly, NPL
65.3759, 2040-2059, gfdl_esm2m, Aug Anomaly, NPL
49.624, 2040-2059, gfdl_esm2m, Sep Anomaly, NPL
38.3905, 2040-2059, gfdl_esm2m, Oct Anomaly, NPL
9.26458, 2040-2059, gfdl_esm2m, Nov Anomaly, NPL
-0.1273, 2040-2059, gfdl_esm2m, Dec Anomaly, NPL
0.60654, 2040-2059, hadgem2_ao, Jan Anomaly, NPL
3.97627, 2040-2059, hadgem2_ao, Feb Anomaly, NPL
25.3582, 2040-2059, hadgem2_ao, Mar Anomaly, NPL
43.2811, 2040-2059, hadgem2_ao, Apr Anomaly, NPL
37.2286, 2040-2059, hadgem2_ao, May Anomaly, NPL
45.7507, 2040-2059, hadgem2_ao, Jun Anomaly, NPL
32.1385, 2040-2059, hadgem2_ao, Jul Anomaly, NPL
45.0361, 2040-2059, hadgem2_ao, Aug Anomaly, NPL
52.6176, 2040-2059, hadgem2_ao, Sep Anomaly, NPL
34.5378, 2040-2059, hadgem2_ao, Oct Anomaly, NPL
13.112, 2040-2059, hadgem2_ao, Nov Anomaly, NPL
2.57025, 2040-2059, hadgem2_ao, Dec Anomaly, NPL
3.41387, 2040-2059, hadgem2_cc, Jan Anomaly, NPL
13.207, 2040-2059, hadgem2_cc, Feb Anomaly, NPL
38.4157, 2040-2059, hadgem2_cc, Mar Anomaly, NPL
56.1065, 2040-2059, hadgem2_cc, Apr Anomaly, NPL
68.7547, 2040-2059, hadgem2_cc, May Anomaly, NPL
84.1405, 2040-2059, hadgem2_cc, Jun Anomaly, NPL
64.9008, 2040-2059, hadgem2_cc, Jul Anomaly, NPL
65.7342, 2040-2059, hadgem2_cc, Aug Anomaly, NPL
66.0237, 2040-2059, hadgem2_cc, Sep Anomaly, NPL
60.331, 2040-2059, hadgem2_cc, Oct Anomaly, NPL
21.9387, 2040-2059, hadgem2_cc, Nov Anomaly, NPL
5.84313, 2040-2059, hadgem2_cc, Dec Anomaly, NPL
5.4812, 2040-2059, hadgem2_es, Jan Anomaly, NPL
10.7427, 2040-2059, hadgem2_es, Feb Anomaly, NPL
34.6982, 2040-2059, hadgem2_es, Mar Anomaly, NPL
65.4532, 2040-2059, hadgem2_es, Apr Anomaly, NPL
58.73, 2040-2059, hadgem2_es, May Anomaly, NPL
81.262, 2040-2059, hadgem2_es, Jun Anomaly, NPL
73.8579, 2040-2059, hadgem2_es, Jul Anomaly, NPL
68.3459, 2040-2059, hadgem2_es, Aug Anomaly, NPL
76.4348, 2040-2059, hadgem2_es, Sep Anomaly, NPL
69.268, 2040-2059, hadgem2_es, Oct Anomaly, NPL
21.9855, 2040-2059, hadgem2_es, Nov Anomaly, NPL
4.91259, 2040-2059, hadgem2_es, Dec Anomaly, NPL
1.50852, 2040-2059, inmcm4, Jan Anomaly, NPL
3.66417, 2040-2059, inmcm4, Feb Anomaly, NPL
21.647, 2040-2059, inmcm4, Mar Anomaly, NPL
59.0636, 2040-2059, inmcm4, Apr Anomaly, NPL
59.1965, 2040-2059, inmcm4, May Anomaly, NPL
52.776, 2040-2059, inmcm4, Jun Anomaly, NPL
24.6672, 2040-2059, inmcm4, Jul Anomaly, NPL
18.1817, 2040-2059, inmcm4, Aug Anomaly, NPL
21.534, 2040-2059, inmcm4, Sep Anomaly, NPL
15.7181, 2040-2059, inmcm4, Oct Anomaly, NPL
6.0712, 2040-2059, inmcm4, Nov Anomaly, NPL
6.29474, 2040-2059, inmcm4, Dec Anomaly, NPL
6.10876, 2040-2059, ipsl_cm5a_lr, Jan Anomaly, NPL
13.8553, 2040-2059, ipsl_cm5a_lr, Feb Anomaly, NPL
34.0638, 2040-2059, ipsl_cm5a_lr, Mar Anomaly, NPL
62.7647, 2040-2059, ipsl_cm5a_lr, Apr Anomaly, NPL
94.0054, 2040-2059, ipsl_cm5a_lr, May Anomaly, NPL
90.8682, 2040-2059, ipsl_cm5a_lr, Jun Anomaly, NPL
91.2721, 2040-2059, ipsl_cm5a_lr, Jul Anomaly, NPL
79.6753, 2040-2059, ipsl_cm5a_lr, Aug Anomaly, NPL
84.1855, 2040-2059, ipsl_cm5a_lr, Sep Anomaly, NPL
68.1165, 2040-2059, ipsl_cm5a_lr, Oct Anomaly, NPL
35.5223, 2040-2059, ipsl_cm5a_lr, Nov Anomaly, NPL
9.74067, 2040-2059, ipsl_cm5a_lr, Dec Anomaly, NPL
2.65909, 2040-2059, ipsl_cm5a_mr, Jan Anomaly, NPL
12.0196, 2040-2059, ipsl_cm5a_mr, Feb Anomaly, NPL
43.8927, 2040-2059, ipsl_cm5a_mr, Mar Anomaly, NPL
86.6074, 2040-2059, ipsl_cm5a_mr, Apr Anomaly, NPL
78.4441, 2040-2059, ipsl_cm5a_mr, May Anomaly, NPL
71.4297, 2040-2059, ipsl_cm5a_mr, Jun Anomaly, NPL
86.4942, 2040-2059, ipsl_cm5a_mr, Jul Anomaly, NPL
80.2755, 2040-2059, ipsl_cm5a_mr, Aug Anomaly, NPL
74.9376, 2040-2059, ipsl_cm5a_mr, Sep Anomaly, NPL
69.8008, 2040-2059, ipsl_cm5a_mr, Oct Anomaly, NPL
22.1142, 2040-2059, ipsl_cm5a_mr, Nov Anomaly, NPL
4.53526, 2040-2059, ipsl_cm5a_mr, Dec Anomaly, NPL
1.05801, 2040-2059, ipsl_cm5b_lr, Jan Anomaly, NPL
4.05606, 2040-2059, ipsl_cm5b_lr, Feb Anomaly, NPL
15.4453, 2040-2059, ipsl_cm5b_lr, Mar Anomaly, NPL
50.6132, 2040-2059, ipsl_cm5b_lr, Apr Anomaly, NPL
58.4221, 2040-2059, ipsl_cm5b_lr, May Anomaly, NPL
71.3705, 2040-2059, ipsl_cm5b_lr, Jun Anomaly, NPL
64.5732, 2040-2059, ipsl_cm5b_lr, Jul Anomaly, NPL
51.6308, 2040-2059, ipsl_cm5b_lr, Aug Anomaly, NPL
69.9965, 2040-2059, ipsl_cm5b_lr, Sep Anomaly, NPL
50.7879, 2040-2059, ipsl_cm5b_lr, Oct Anomaly, NPL
11.2999, 2040-2059, ipsl_cm5b_lr, Nov Anomaly, NPL
1.8361, 2040-2059, ipsl_cm5b_lr, Dec Anomaly, NPL
1.36691, 2040-2059, miroc5, Jan Anomaly, NPL
9.67063, 2040-2059, miroc5, Feb Anomaly, NPL
31.0746, 2040-2059, miroc5, Mar Anomaly, NPL
81.8876, 2040-2059, miroc5, Apr Anomaly, NPL
82.85, 2040-2059, miroc5, May Anomaly, NPL
61.5028, 2040-2059, miroc5, Jun Anomaly, NPL
32.9715, 2040-2059, miroc5, Jul Anomaly, NPL
52.3313, 2040-2059, miroc5, Aug Anomaly, NPL
40.3199, 2040-2059, miroc5, Sep Anomaly, NPL
40.4292, 2040-2059, miroc5, Oct Anomaly, NPL
16.8886, 2040-2059, miroc5, Nov Anomaly, NPL
3.49636, 2040-2059, miroc5, Dec Anomaly, NPL
6.8916, 2040-2059, miroc_esm_chem, Jan Anomaly, NPL
2.02535, 2040-2059, miroc_esm_chem, Feb Anomaly, NPL
61.5643, 2040-2059, miroc_esm_chem, Mar Anomaly, NPL
122.383, 2040-2059, miroc_esm_chem, Apr Anomaly, NPL
131.876, 2040-2059, miroc_esm_chem, May Anomaly, NPL
84.9732, 2040-2059, miroc_esm_chem, Jun Anomaly, NPL
46.0344, 2040-2059, miroc_esm_chem, Jul Anomaly, NPL
53.5761, 2040-2059, miroc_esm_chem, Aug Anomaly, NPL
65.9935, 2040-2059, miroc_esm_chem, Sep Anomaly, NPL
62.3255, 2040-2059, miroc_esm_chem, Oct Anomaly, NPL
34.7664, 2040-2059, miroc_esm_chem, Nov Anomaly, NPL
15.0596, 2040-2059, miroc_esm_chem, Dec Anomaly, NPL
5.71583, 2040-2059, miroc_esm, Jan Anomaly, NPL
4.56372, 2040-2059, miroc_esm, Feb Anomaly, NPL
33.2479, 2040-2059, miroc_esm, Mar Anomaly, NPL
96.0578, 2040-2059, miroc_esm, Apr Anomaly, NPL
84.8387, 2040-2059, miroc_esm, May Anomaly, NPL
62.2943, 2040-2059, miroc_esm, Jun Anomaly, NPL
29.6548, 2040-2059, miroc_esm, Jul Anomaly, NPL
47.4417, 2040-2059, miroc_esm, Aug Anomaly, NPL
63.3382, 2040-2059, miroc_esm, Sep Anomaly, NPL
59.5866, 2040-2059, miroc_esm, Oct Anomaly, NPL
28.002, 2040-2059, miroc_esm, Nov Anomaly, NPL
11.7871, 2040-2059, miroc_esm, Dec Anomaly, NPL
0.8128, 2040-2059, mpi_esm_lr, Jan Anomaly, NPL
45.9305, 2040-2059, mpi_esm_lr, Mar Anomaly, NPL
97.8055, 2040-2059, mpi_esm_lr, Apr Anomaly, NPL
91.6035, 2040-2059, mpi_esm_lr, May Anomaly, NPL
83.4702, 2040-2059, mpi_esm_lr, Jun Anomaly, NPL
87.0202, 2040-2059, mpi_esm_lr, Jul Anomaly, NPL
76.6596, 2040-2059, mpi_esm_lr, Aug Anomaly, NPL
72.706, 2040-2059, mpi_esm_lr, Sep Anomaly, NPL
52.9264, 2040-2059, mpi_esm_lr, Oct Anomaly, NPL
18.2803, 2040-2059, mpi_esm_lr, Nov Anomaly, NPL
2.28187, 2040-2059, mpi_esm_lr, Dec Anomaly, NPL
1.87197, 2040-2059, mpi_esm_mr, Jan Anomaly, NPL
0.20361, 2040-2059, mpi_esm_mr, Feb Anomaly, NPL
28.415, 2040-2059, mpi_esm_mr, Mar Anomaly, NPL
66.853, 2040-2059, mpi_esm_mr, Apr Anomaly, NPL
93.9772, 2040-2059, mpi_esm_mr, May Anomaly, NPL
101.98, 2040-2059, mpi_esm_mr, Jun Anomaly, NPL
103.018, 2040-2059, mpi_esm_mr, Jul Anomaly, NPL
81.3802, 2040-2059, mpi_esm_mr, Aug Anomaly, NPL
61.2783, 2040-2059, mpi_esm_mr, Sep Anomaly, NPL
59.4561, 2040-2059, mpi_esm_mr, Oct Anomaly, NPL
19.6741, 2040-2059, mpi_esm_mr, Nov Anomaly, NPL
3.17437, 2040-2059, mpi_esm_mr, Dec Anomaly, NPL
0.45137, 2040-2059, mri_cgcm3, Jan Anomaly, NPL
1.51408, 2040-2059, mri_cgcm3, Feb Anomaly, NPL
31.5757, 2040-2059, mri_cgcm3, Mar Anomaly, NPL
58.1808, 2040-2059, mri_cgcm3, Apr Anomaly, NPL
82.8511, 2040-2059, mri_cgcm3, May Anomaly, NPL
80.1722, 2040-2059, mri_cgcm3, Jun Anomaly, NPL
68.3628, 2040-2059, mri_cgcm3, Jul Anomaly, NPL
58.3276, 2040-2059, mri_cgcm3, Aug Anomaly, NPL
53.5032, 2040-2059, mri_cgcm3, Sep Anomaly, NPL
20.4256, 2040-2059, mri_cgcm3, Oct Anomaly, NPL
8.40661, 2040-2059, mri_cgcm3, Nov Anomaly, NPL
0.29891, 2040-2059, mri_cgcm3, Dec Anomaly, NPL
0.49508, 2040-2059, mri_esm1, Jan Anomaly, NPL
2.14277, 2040-2059, mri_esm1, Feb Anomaly, NPL
27.0874, 2040-2059, mri_esm1, Mar Anomaly, NPL
39.8963, 2040-2059, mri_esm1, Apr Anomaly, NPL
52.5831, 2040-2059, mri_esm1, May Anomaly, NPL
76.4538, 2040-2059, mri_esm1, Jun Anomaly, NPL
65.7915, 2040-2059, mri_esm1, Jul Anomaly, NPL
66.662, 2040-2059, mri_esm1, Aug Anomaly, NPL
47.129, 2040-2059, mri_esm1, Sep Anomaly, NPL
28.6065, 2040-2059, mri_esm1, Oct Anomaly, NPL
8.17824, 2040-2059, mri_esm1, Nov Anomaly, NPL
-0.035, 2040-2059, mri_esm1, Dec Anomaly, NPL
3.00698, 2040-2059, noresm1_m, Jan Anomaly, NPL
5.78412, 2040-2059, noresm1_m, Feb Anomaly, NPL
24.6706, 2040-2059, noresm1_m, Mar Anomaly, NPL
74.1528, 2040-2059, noresm1_m, Apr Anomaly, NPL
89.0016, 2040-2059, noresm1_m, May Anomaly, NPL
57.2583, 2040-2059, noresm1_m, Jun Anomaly, NPL
51.5129, 2040-2059, noresm1_m, Jul Anomaly, NPL
64.5557, 2040-2059, noresm1_m, Aug Anomaly, NPL
67.7072, 2040-2059, noresm1_m, Sep Anomaly, NPL
47.3087, 2040-2059, noresm1_m, Oct Anomaly, NPL
14.5583, 2040-2059, noresm1_m, Nov Anomaly, NPL
5.09831, 2040-2059, noresm1_m, Dec Anomaly, NPL
0.04297, 2040-2059, Ensemble (10th Percentile), Jan Anomaly, NPL
0.88685, 2040-2059, Ensemble (10th Percentile), Feb Anomaly, NPL
9.24504, 2040-2059, Ensemble (10th Percentile), Mar Anomaly, NPL
26.5686, 2040-2059, Ensemble (10th Percentile), Apr Anomaly, NPL
-11.925, 2040-2059, Ensemble (10th Percentile), May Anomaly, NPL
7.99325, 2040-2059, Ensemble (10th Percentile), Jun Anomaly, NPL
15.1274, 2040-2059, Ensemble (10th Percentile), Jul Anomaly, NPL
13.8826, 2040-2059, Ensemble (10th Percentile), Aug Anomaly, NPL
14.7614, 2040-2059, Ensemble (10th Percentile), Sep Anomaly, NPL
15.0111, 2040-2059, Ensemble (10th Percentile), Oct Anomaly, NPL
3.46532, 2040-2059, Ensemble (10th Percentile), Nov Anomaly, NPL
-0.1547, 2040-2059, Ensemble (10th Percentile), Dec Anomaly, NPL
1.99486, 2040-2059, Ensemble (50th Percentile), Jan Anomaly, NPL
6.91733, 2040-2059, Ensemble (50th Percentile), Feb Anomaly, NPL
33.0334, 2040-2059, Ensemble (50th Percentile), Mar Anomaly, NPL
62.7215, 2040-2059, Ensemble (50th Percentile), Apr Anomaly, NPL
90.2321, 2040-2059, Ensemble (50th Percentile), May Anomaly, NPL
69.3433, 2040-2059, Ensemble (50th Percentile), Jun Anomaly, NPL
65.4657, 2040-2059, Ensemble (50th Percentile), Jul Anomaly, NPL
65.3111, 2040-2059, Ensemble (50th Percentile), Aug Anomaly, NPL
63.9645, 2040-2059, Ensemble (50th Percentile), Sep Anomaly, NPL
53.3079, 2040-2059, Ensemble (50th Percentile), Oct Anomaly, NPL
18.4709, 2040-2059, Ensemble (50th Percentile), Nov Anomaly, NPL
3.29246, 2040-2059, Ensemble (50th Percentile), Dec Anomaly, NPL
6.15047, 2040-2059, Ensemble (90th Percentile), Jan Anomaly, NPL
7.20592, 2040-2059, Ensemble (90th Percentile), Feb Anomaly, NPL
63.2221, 2040-2059, Ensemble (90th Percentile), Mar Anomaly, NPL
121.251, 2040-2059, Ensemble (90th Percentile), Apr Anomaly, NPL
141.187, 2040-2059, Ensemble (90th Percentile), May Anomaly, NPL
161.886, 2040-2059, Ensemble (90th Percentile), Jun Anomaly, NPL
